RK,NAME,TEAM,REC,YDS,AVG,LNG,TD
230,Tory Horton,NEV,20,336,16.8,85,5
231,Austin Trammell,RICE,16,335,20.9,72,6
231,Dimitri Stanley,COLO,20,335,16.8,55,1
233,TJ Chase,FAU,23,334,14.5,49,2
233,Jah'Marae Sheread,TXST,29,334,11.5,36,2
233,Peter LeBlanc,UL,23,334,14.5,78,1
236,Tyler Badie,MIZ,28,333,11.9,54,2
237,Michael Young Jr.,CIN,29,332,11.4,33,3
238,CJ Windham,MTSU,31,331,10.7,32,3
239,Trey McBride,CSU,22,330,15.0,38,4
239,Josh Kelly,FRES,22,330,15.0,71,1
241,Will Mallory,MIAMI,22,329,15.0,45,4
242,Shocky Jacques-Louis,PITT,26,327,12.6,68,0
242,Bryce Miller,USF,33,327,9.9,22,3
244,Jesse Matthews,SDSU,24,326,13.6,51,1
244,Ja'Shaun Poke,KENT,21,326,15.5,55,3
244,Jared Wayne,PITT,21,326,15.5,49,1
247,Jaylen Hall,WMU,12,323,26.9,68,7
247,Nykeim Johnson,SYR,20,323,16.1,83,4
249,Quian Williams,EMU,24,322,13.4,43,2
249,Avery Davis,ND,24,322,13.4,53,2
251,Jared Smart,HAW,36,320,8.9,21,1
252,Trevor Wilson,BUFF,16,319,19.9,78,3
253,Taye Barber,TCU,31,318,10.3,30,2
254,Alec Pierce,CIN,17,315,18.5,45,3
254,Dante Wright,CSU,20,315,15.8,42,0
256,Kyren Williams,ND,35,313,8.9,75,1
257,Charleston Rambo,OU,25,312,12.5,53,3
257,Perry Carter,ULM,22,312,14.2,50,2
257,Jahquan Bloomfield,ULM,16,312,19.5,54,1
260,Pat Freiermuth,PSU,23,310,13.5,74,1
260,Trea Shropshire,UAB,14,310,22.1,71,2
262,Marshon Ford,LOU,25,309,12.4,46,6
263,Artie Henry,MRSH,22,308,14.0,46,3
264,Marquez Stevenson,HOU,20,307,15.4,51,4
264,Malik Heath,MSST,37,307,8.3,32,3
266,Kameron Brown,CCU,20,306,15.3,65,3
266,Bryce Mitchell,TOL,13,306,23.5,44,4
266,E.J. Williams Jr.,CLEM,24,306,12.8,38,2
269,Taysir Mack,PITT,23,305,13.3,40,2
269,Jake Ferguson,WISC,30,305,10.2,34,4
269,Javonte Williams,UNC,25,305,12.2,41,3
269,Jalen Knox,MIZ,31,305,9.8,27,0
269,Milton Wright,PUR,24,305,12.7,45,2
269,Myles Price,TTU,29,305,10.5,44,1
275,Zander Horvath,PUR,30,304,10.1,25,0
275,Smoke Harris,LT,39,304,7.8,66,4
277,Jahmyr Gibbs,GT,24,303,12.6,42,3
278,Sam James,WVU,31,300,9.7,32,2
278,Ben Bresnahan,VAN,28,300,10.7,43,4
278,Tauskie Dove,MIZ,30,300,10.0,58,2
281,Trestan Ebner,BAY,26,299,11.5,58,3
281,Javen Banks,TXST,16,299,18.7,75,4
283,Josh Imatorbhebhe,ILL,22,297,13.5,52,3
283,DeVontres Dukes,USF,24,297,12.4,28,4
285,Christian Trahan,HOU,22,294,13.4,34,3
285,Jake Smith,TEX,23,294,12.8,33,3
287,Chabastin Taylor,KSU,19,293,15.4,42,1
287,Lopini Katoa,BYU,23,293,12.7,42,3
289,Branden Mack,TEM,26,291,11.2,41,3
290,Malachi Carter,GT,20,290,14.5,41,3
290,KeSean Carter,TTU,30,290,9.7,22,4
290,Miles Marshall,IU,19,290,15.3,68,1
293,Danzel McKinley-Lewis,TOL,20,289,14.4,68,2
293,Tamorrion Terry,FSU,23,289,12.6,48,1
295,Jevin Frett,ULM,18,288,16.0,49,1
296,Jahleel Billingsley,ALA,18,287,15.9,34,3
297,Devon Williams,ORE,15,286,19.1,60,2
298,Travis Levy,BC,35,285,8.1,46,0
298,Noah Gray,DUKE,29,285,9.8,24,2
298,Roger Carter Jr.,GAST,23,285,12.4,36,4
301,Jaylon Redd,ORE,25,281,11.2,57,1
301,Frank Ladson Jr.,CLEM,18,281,15.6,54,3
303,Velus Jones Jr.,TENN,22,280,12.7,74,3
304,De'Vion Warren,ARK,15,278,18.5,52,3
305,Kalil Pimpleton,CMU,26,277,10.7,50,2
305,Mannie Logan-Greene,UNM,30,277,9.2,49,0
307,Porter Rooks,NCST,24,276,11.5,33,0
307,Jake Bailey,RICE,23,276,12.0,35,2
307,Jalin Hyatt,TENN,20,276,13.8,48,2
310,Griffin Hebert,LT,19,275,14.5,50,3
311,Rico Bussey,HAW/UNT,31,274,8.8,35,1
311,Jarett Garner,DUKE,13,274,21.1,52,2
313,Omarion Dollison,USF,21,272,13.0,52,1
314,Cee Jay Powell,LT,37,271,7.3,23,0
314,Trevis Graham,TXST,24,271,11.3,34,2
314,Sam LaPorta,IOWA,27,271,10.0,24,1
317,Slade Bolden,ALA,24,270,11.3,30,1
317,Rondale Moore,PUR,35,270,7.7,33,0
317,Andrew Erickson,UNM,18,270,15.0,46,2
320,Landen Akers,ISU,18,269,14.9,49,1
321,Willie Johnson,MRSH,18,268,14.9,46,2
321,Daniel Barker,ILL,19,268,14.1,38,2
321,Justin Shorter,FLA,25,268,10.7,46,3
321,CJ Yarbrough,LIB,17,268,15.8,32,1
321,Woody Marks,MSST,60,268,4.5,19,0
326,Sam Denmark,CCU,15,267,17.8,72,1
326,Michael Carter,UNC,25,267,10.7,46,2
326,Johnny Johnson III,ORE,19,267,14.1,39,2
329,Brennon Dingle,UTSA,27,266,9.9,44,2
330,Ronnie Rivers,FRES,27,265,9.8,35,2
330,Brycen Tremayne,STAN,14,265,18.9,42,0
330,Reed Tyler,ARST,22,265,12.0,32,1
330,Demarcus Jones,USM,29,265,9.1,25,1
334,Britain Covey,UTAH,19,264,13.9,91,3
334,Sean Ryan,WVU,25,264,10.6,28,0
334,Micaleous Elder,CLT,22,264,12.0,46,2
334,Ja'Lynn Polk,TTU,28,264,9.4,60,2
338,Camren McDonald,FSU,23,263,11.4,30,2
338,Dallas Dixon,CMU,13,263,20.2,58,1
340,Michael Wilson,STAN,19,261,13.7,38,1
341,Latrell Williams,USF,22,260,11.8,36,0
341,Tre Nixon,UCF,19,260,13.7,51,2
341,Malik Murray,GASO,21,260,12.4,47,1
344,Cade Otton,WASH,18,258,14.3,42,3
344,Keyon Henry-Brooks,VAN,28,258,9.2,48,0
346,Jack Dunn,WISC,28,255,9.1,24,1
346,Garrett Walston,UNC,19,255,13.4,33,2
346,Luke Grimm,KU,19,255,13.4,37,2
349,Cornelius Johnson,MICH,16,254,15.9,46,3
349,Eric Gray,TENN,30,254,8.5,31,2
351,Miller Forristall,ALA,23,253,11.0,34,1
352,Ayden Eberhardt,WYO,16,252,15.8,56,0
352,Barrett Banister,MIZ,27,252,9.3,28,0
352,Rakim Jarrett,MD,17,252,14.8,62,2
355,Jonathan Hodoh,ULM,22,251,11.4,43,0
356,Melquan Stovall,NEV,33,250,7.6,36,0
357,Braydon Johnson,OKST,20,248,12.4,66,1
357,Quintin Morris,BGSU,20,248,12.4,53,0
357,Isaiah Neyor,WYO,8,248,31.0,54,0
360,Davis Allen,CLEM,16,247,15.4,42,4
361,Gavin Holmes,BAY,33,244,7.4,25,1
361,Drue Jackson,TXST,21,244,11.6,29,0
363,Justin Lockhart,NEV,27,241,8.9,36,2
363,Eli Pancol,DUKE,24,241,10.0,55,1
365,Tarik Black,MICH/TEX,10,240,24.0,72,1
365,Derrick Deese Jr.,SJSU,20,240,12.0,31,5
367,Trevon Bradford,ORST,24,239,10.0,19,1
367,Travis Dye,ORE,9,239,26.6,71,4
367,Aron Cruickshank,RUTG/WISC,37,239,6.5,43,1
370,Beau Corrales,UNC,13,238,18.3,40,1
371,Kylin Hill,MSST,23,237,10.3,75,1
372,Chase Allen,ISU,19,236,12.4,31,2
372,Austin Allen,NEB,18,236,13.1,37,1
372,Brant Kuithe,UTAH,25,236,9.4,26,0
372,Bru McCoy,USC,21,236,11.2,28,2
372,Tre Tucker,CIN,18,236,13.1,45,3
377,Dennis Smith,DUKE,16,235,14.7,44,1
378,John Raine,NW,24,233,9.7,30,2
379,Melquise Stovall,HAW,31,232,7.5,27,0
379,Kekoa Crawford,CAL,19,232,12.2,44,2
379,Greg Latushko,CCU,15,232,15.5,43,2
379,Trayvon Rudolph,NIU,14,232,16.6,47,0
383,Brandon Johnson,TENN,19,231,12.2,33,0
383,Brandon Smith,IOWA,23,231,10.0,19,2
385,Landon Wolf,OKST,24,229,9.5,26,1
386,CJ Marable,CCU,31,228,7.4,26,7
386,Tre'Von Bradley,HOU,18,228,12.7,39,0
386,Bryant Koback,TOL,24,228,9.5,34,2
386,Broc Thompson,MRSH,14,228,16.3,40,0
390,B.J. Smith,TROY,26,227,8.7,29,0
390,T.J. Vasher,TTU,19,227,11.9,29,2
390,Hayden Pittman,UAB,19,227,11.9,28,1
390,Stanley Berryhill,ARIZ,23,227,9.9,30,3
394,Terrance Dixon,GAST,21,226,10.8,32,0
395,Jalen Virgil,APP,22,225,10.2,33,3
395,Isaiah Graham,LT,20,225,11.3,37,3
395,Chandler Speights,TXST,20,225,11.3,42,1
395,James Cook III,UGA,16,225,14.1,82,2
395,Kimani Vidal,TROY,26,225,8.7,24,0
395,JaVonta Payton,MSST,19,225,11.8,34,1
401,Kolby Taylor,ORST,20,224,11.2,31,1
401,Khaleb Hood,GASO,15,224,14.9,65,2
401,Jordan Kress,UNM,12,224,18.7,52,2
404,Adonicas Sanders,GT,17,223,13.1,33,1
404,Ricky White III,MSU,10,223,22.3,50,1
406,Antoine Robinson,USM,23,221,9.6,23,0
407,Christian Wells,APP,14,220,15.7,46,4
407,CJ Daniels,LIB,11,220,20.0,56,3
409,Drake Stoops,OU,15,219,14.6,51,2
409,Nay'Quan Wright,FLA,19,219,11.5,50,0
411,Jeremiah Hall,OU,18,218,12.1,30,5
411,Austin Upshaw,SMU,18,218,12.1,42,1
411,Jordan Merrell,FAU,18,218,12.1,36,0
411,Tommy Tremble,ND,19,218,11.5,30,0
415,Nate Stewart,AKR,17,217,12.8,42,1
415,Phat Watts,TULN,17,217,12.8,38,0
417,Riley Lees,NW,20,214,10.7,27,2
417,Toa Taua,NEV,31,214,6.9,44,1
417,Deven Thompkins,USU,20,214,10.7,44,1
420,Sean Shaw Jr.,ISU,21,212,10.1,35,1
421,A.T. Perry,WAKE,15,211,14.1,40,1
421,Noah Frith,LIB,16,211,13.2,28,2
421,Rhamondre Stevenson,OU,18,211,11.7,45,0
421,Tez Johnson,TROY,18,211,11.7,58,0
425,Jordan Myers,RICE,24,209,8.7,26,1
425,Derius Davis,TCU,15,209,13.9,71,1
425,Brian Hightower,ILL,11,209,19.0,46,3
428,Blair Conwright,TCU,17,207,12.2,34,1
429,Ra'Shaun Henry,UVA,7,206,29.4,52,4
429,Isaiah Hamilton,SJSU,13,206,15.8,43,2
429,Jordan Whittington,TEX,21,206,9.8,43,0
432,Dylan Soehner,ISU,18,205,11.4,26,0
432,Kyle Patterson,AFA,12,205,17.1,39,2
434,Malik Knowles,KSU,13,204,15.7,35,3
435,Daniel Bellinger,SDSU,21,203,9.7,21,0
435,Jerjuan Newton,TOL,15,203,13.5,28,2
437,Gerrid Doaks,CIN,14,202,14.4,60,2
437,Walter Dawn Jr.,UTEP,20,202,10.1,37,0
437,Tyrick James,TULN,18,202,11.2,29,3
437,Leddie Brown,WVU,31,202,6.5,15,2
441,Johnny Huntley,LIB,15,201,13.4,44,3
441,Blake Kern,ARK,20,201,10.1,35,2
441,Emery Simmons,UNC,15,201,13.4,51,1
441,Seth McGowan,OU,13,201,15.5,47,1
445,Mychal Cooper,NAVY,12,199,16.6,41,2
446,Audie Omotosho,ECU,18,198,11.0,34,0
446,Keaton Upshaw,UK,16,198,12.4,23,3
448,Andrew Parchment,KU,24,197,8.2,43,2
448,Jehlani Galloway,BC,15,197,13.1,30,2
448,Caleb Chapman,TA&M,14,197,14.1,51,3
451,Giles Amos,ARST,15,196,13.1,65,2
451,Bijan Robinson,TEX,15,196,13.1,35,2
453,Racey McMath,LSU,14,195,13.9,30,1
453,Pro Wells,TCU,13,195,15.0,47,3
455,Isaiah Spiller,TA&M,20,193,9.6,36,0
455,La'Vontae Shenault,COLO,17,193,11.4,41,0
457,Jovany Ruiz-Navarro,BUFF,20,192,9.6,26,1
458,Leonard Taylor,CIN,16,191,11.9,25,1
458,Nico Ragaini,IOWA,18,191,10.6,28,0
460,Dontae Fleming,UL,12,190,15.8,52,1
460,Taylor Thompson,CLT,12,190,15.8,41,1
462,Malik Jackson,ULM,23,189,8.2,27,4
462,Chimere Dike,WISC,12,189,15.8,49,1
462,Travis Koontz,TTU,14,189,13.5,75,1
465,Brian Cobbs,MD,13,188,14.5,52,1
465,Nick Mardner,HAW,11,188,17.1,42,1
467,Bryan Thompson,UTAH,9,187,20.8,33,1
468,Wayne Toussant,LT,14,186,13.3,44,2
469,Justin McGriff,USU,15,185,12.3,36,2
469,Teagan Quitoriano,ORST,14,185,13.2,46,1
471,Jontre Kirklin,LSU,13,184,14.2,29,3
472,Daniel Crawford,NIU,21,183,8.7,21,1
472,Jamire Calvin,WSU,17,183,10.8,49,1
472,Ahmarean Brown,GT,11,183,16.6,40,1
472,Makai Polk,CAL,17,183,10.8,52,1
476,Jeshaun Jones,MD,11,181,16.5,76,1
476,Joshua Fleeks,BAY,21,181,8.6,34,1
478,Henry Pearson,APP,16,180,11.3,33,4
478,Breece Hall,ISU,23,180,7.8,28,2
478,Dayton Wade,WKU,21,180,8.6,19,0
481,Khalil Herbert,VT,10,179,17.9,46,1
481,Greg White,UNT,8,179,22.4,44,1
483,Hezekiah Jones,TA&M,18,178,9.9,25,0
483,Cameron Dollar,CLT,10,178,17.8,39,3
483,Erik Brooks,FRES,13,178,13.7,28,0
483,Bryson Cannon,EMU,9,178,19.8,79,2
487,Koy Moore,LSU,22,177,8.0,26,0
488,JaCorey Sullivan,CMU,16,176,11.0,30,0
488,Elijah Higgins,STAN,15,176,11.7,29,0
488,Leroy Watson IV,UTSA,14,176,12.6,26,0
488,Ma'jon Wright,ARIZ,15,176,11.7,29,1
492,Damonte Coxie,MEM,16,175,10.9,26,1
492,Talik Keaton,MRSH,17,175,10.3,47,1
492,Mark Walker,NAVY,13,175,13.5,44,0
495,Tyler Allgeier,BYU,14,174,12.4,43,0
495,Devin Maddox,TOL,14,174,12.4,40,3
495,Ulysses Bentley IV,SMU,21,174,8.3,61,1
498,Bryson Smith,HOU,16,173,10.8,34,2
498,Calvin Hill,TXST,24,173,7.2,53,0
500,DJ England-Chisolm,MTSU,14,172,12.3,38,2
501,Jalen McGaughy,BALL,5,171,34.2,56,3
502,Chris Smith,UL,16,170,10.6,38,1
503,Zac Lefebvre,BUFF,13,169,13.0,38,1
503,Marcus Williams,UNM,14,169,12.1,44,0
503,Cade Brewer,TEX,15,169,11.3,38,2
503,Tykee Ogle-Kellogg,UTSA,11,169,15.4,54,1
507,Mikey Henderson,OU,12,168,14.0,29,1
508,Giles Jackson,MICH,15,167,11.1,36,0
508,Daniel Jackson,MINN,12,167,13.9,24,0
510,Roshauud Paul,ARST,15,166,11.1,48,1
510,Payne Durham,PUR,16,166,10.4,29,3
510,Jared Wiley,TEX,9,166,18.4,52,1
510,Darnell Washington,UGA,7,166,23.7,38,0
510,Craig Burt Jr.,WKU,23,166,7.2,24,2
515,Rivaldo Fairweather,FIU,10,165,16.5,67,1
516,Ben Sims,BAY,14,164,11.7,25,3
516,Brenton Strange,PSU,17,164,9.6,28,2
518,Theo Howard,OU,13,163,12.5,25,0
