RK,NAME,TEAM,"('Unnamed: 0_level_0', 'POS')","('Tackles', 'SOLO')","('Tackles', 'AST')","('Tackles', 'TOT')","('Sacks', 'SACK')","('Sacks', 'YDS')","('Interceptions', 'PD')","('Interceptions', 'INT')","('Interceptions', 'YDS')","('Interceptions', 'LNG')","('Interceptions', 'TD')","('Unnamed: 11_level_0', 'FF')"
345,Cam Burden,CLT,LB,31,32,63,0.0,0,2,1,0,0,0,0
345,Kip Lewis,OU,LB,33,30,63,0.0,0,1,2,112,63,2,0
345,Liona Lefau,TEX,LB,38,25,63,2.0,12,2,1,6,6,0,1
345,Kerry Brown,MINN,DB,34,29,63,0.0,0,4,2,17,17,0,0
345,Ja'Marley Riddle,ECU,DB,27,36,63,0.0,0,4,3,63,55,1,0
357,Dean Clark,FRES,DB,35,27,62,2.0,23,5,1,0,0,0,0
357,Ahmari Harvey,GT,DB,47,15,62,0.0,0,2,1,15,15,0,1
357,Quinn Schulte,IOWA,DB,40,22,62,0.0,0,3,3,23,15,0,0
357,Tobias Fletcher,CCU,S,36,26,62,0.0,0,0,2,77,77,1,0
357,Alex Afari Jr.,UK,LB,35,27,62,1.5,9,1,0,0,0,0,0
357,Josiah Robinson,GAST,LB,32,30,62,3.5,16,3,0,0,0,0,2
357,Jhalyn Shuler,USF,LB,34,28,62,3.5,20,1,2,55,29,0,3
357,Jahleel Culbreath,ODU,LB,29,33,62,0.5,1,0,0,0,0,0,0
357,Davon Gilmore,GASO,LB,30,32,62,3.0,28,1,0,0,0,0,0
357,Oscar Moore,UTEP,LB,28,34,62,0.0,0,0,0,0,0,0,1
367,David Gbenda,TEX,LB,33,28,61,1.0,2,0,1,-3,-3,0,1
367,Tyler Rudolph,MASS,S,26,35,61,0.0,0,3,0,0,0,0,0
367,Flip Dixon,RUTG,DB,32,29,61,0.0,0,4,1,23,23,0,0
367,Devon Betty,NCSU,LB,25,36,61,2.0,9,2,0,0,0,0,0
367,Quadric Bullard,UCF,DB,33,28,61,1.0,8,2,0,0,0,0,1
367,Deshawn Pace,UCF,LB,40,21,61,0.0,0,1,2,37,37,0,0
367,JT Tuimoloau,OSU,EDGE,35,26,61,12.5,80,3,0,0,0,0,2
367,Duce Chestnut,SYR,DB,40,21,61,1.0,6,5,1,1,1,0,1
367,Dom Jones,CSU,DB,49,12,61,0.0,0,8,2,5,5,0,0
367,Caleb Spann,CMU,DB,40,21,61,1.5,12,6,0,0,0,0,0
367,Tongiaki Mateialona,NEV,LB,31,30,61,1.5,4,2,0,0,0,0,0
367,Jalon Walker,UGA,EDGE,38,23,61,6.5,41,2,0,0,0,0,0
367,Jaden Dolphin,NIU,LB,22,39,61,0.0,0,2,1,8,8,0,0
367,Justin Meyers,GASO,DB,36,25,61,1.0,3,1,0,0,0,0,1
367,DJ McKinney,COLO,CB,43,18,61,0.0,0,8,3,41,25,1,1
367,Emmanuel McNeil-Warren,TOL,S,35,26,61,0.5,12,4,1,0,0,0,1
367,Tavin Ward,USF,S,41,20,61,0.0,1,3,3,29,29,0,0
367,Khalil Barnes,CLEM,S,36,25,61,0.0,0,3,4,0,0,0,0
367,Landon Robinson,NAVY,DT,23,38,61,4.0,26,0,0,0,0,0,2
367,Josiah Allen,UTEP,DB,43,18,61,2.0,13,5,1,0,0,0,0
367,Rocco Nicholl,KENT,LB,30,31,61,0.0,0,2,0,0,0,0,0
367,Christian Fuhrman,NIU,LB,28,33,61,0.0,0,1,1,0,0,0,0
367,Justin Jefferson,ALA,LB,28,33,61,2.0,3,1,0,0,0,0,1
390,Marco Notarainni,BOIS,LB,33,27,60,3.5,22,3,0,0,0,0,0
390,Dylan Rosiek,ILL,LB,25,35,60,1.5,17,1,0,0,0,0,2
390,Kamari Ramsey,USC,S,43,17,60,2.0,19,5,1,0,0,0,2
390,Marques Sigle,KSU,S,38,22,60,0.0,0,3,3,92,49,1,0
390,Elijah Herring,MEM,LB,33,27,60,3.5,28,4,2,5,5,0,2
390,Jack Pyburn,FLA,DE,20,40,60,1.0,12,0,1,0,0,0,1
390,Milon Jones,KENN,DB,23,37,60,1.0,11,1,0,0,0,0,1
390,Suntarine Perkins,MISS,LB,32,28,60,10.5,63,0,1,0,0,0,0
390,Max DiDomenico,ARMY,S,42,18,60,0.0,0,4,2,71,71,0,0
390,Trey White,SDSU,EDGE,38,22,60,12.5,68,1,0,0,0,0,1
390,Dayne Hodge,TLSA,DB,30,30,60,0.0,0,3,1,0,0,0,1
390,Blake Thompson,LT,DB,33,27,60,0.0,0,3,0,0,0,0,2
390,Dalesean Staley,SDSU,S,38,22,60,0.0,0,0,0,0,0,0,0
390,Anthony Bynum,MTSU,DE,22,38,60,2.5,28,1,0,0,0,0,0
390,Sam Brumfield,VT,LB,17,43,60,1.5,6,1,0,0,0,0,0
390,A'Marion McCoy,BOIS,DB,53,7,60,0.0,0,13,1,35,35,1,1
390,Xavier Robinson,GAST,LB,30,30,60,1.5,7,0,0,0,0,0,0
407,Akili Arnold,USC,S,36,23,59,0.5,2,1,1,26,26,0,0
407,Marvin Grant,KU,S,40,19,59,3.0,26,6,0,0,0,0,0
407,Chris Shearin,JMU,S,31,28,59,0.0,0,4,1,11,11,0,1
407,Brian Ugwu,M-OH,DL,24,35,59,7.5,60,3,0,0,0,0,0
407,Bradyn Swinson,LSU,EDGE,31,28,59,8.5,60,3,0,0,0,0,2
407,Jack Sawyer,OSU,EDGE,25,34,59,9.0,68,6,1,12,12,0,3
407,Dante Trader Jr.,MD,S,37,22,59,0.0,0,4,1,17,17,0,0
407,Aydan White,NCSU,CB,39,20,59,0.0,0,5,1,87,87,1,0
407,Austin Moore,KSU,LB,28,31,59,1.5,4,1,0,0,0,0,0
407,Jaylon Jimmerson,SHSU,DB,44,15,59,1.0,8,2,4,49,49,1,0
407,Alijah Clark,SYR,S,36,23,59,0.0,0,4,1,-2,-2,0,0
407,Tyler Batty,BYU,EDGE,33,26,59,1.5,7,2,2,14,14,0,0
407,Wesley Bissainthe,MIA,LB,36,23,59,2.0,2,1,1,0,0,0,0
407,Sirad Bryant,UAB,S,33,26,59,0.0,0,1,1,22,22,0,0
407,Will Brooks,TENN,DB,35,24,59,0.5,1,5,4,152,85,1,1
407,Tyjon Jones,UAB,S,36,23,59,0.0,0,4,2,13,13,0,0
407,Wesley Miller,USA,S,40,19,59,0.0,0,4,3,64,57,1,1
407,Dalton Brooks,TA&M,S,38,21,59,1.0,8,2,1,0,0,0,0
407,Mbiti Williams Jr.,NAVY,LB,43,16,59,0.0,0,3,1,1,1,0,0
407,Adon Shuler,ND,S,36,23,59,0.0,0,5,3,94,46,1,1
407,KJ Bolden,UGA,DB,40,19,59,1.0,8,1,1,0,0,0,1
407,Chandler Matthews,WKU,LB,34,25,59,0.0,0,1,0,0,0,0,0
407,Evan Jackson,UNT,S,41,18,59,0.0,0,2,3,41,27,0,0
407,JeRico Washington Jr.,KENN,DB,43,16,59,0.0,0,6,2,7,7,0,3
407,Barry Brown,CCU,LB,26,33,59,0.5,1,0,0,0,0,0,0
407,Riley Tolsma,BALL,DL,26,33,59,5.5,43,1,0,0,0,0,1
433,Justin Whiteside,CMU,LB,28,30,58,3.0,16,1,0,0,0,0,0
433,Cal Haladay,MSU,LB,36,22,58,1.0,1,1,0,0,0,0,1
433,DJ Harvey,SJSU,CB,40,18,58,2.0,17,6,4,22,16,1,0
433,Jeff Roberson,OKST,LB,42,16,58,3.0,22,0,1,0,0,0,0
433,Jonathan McGill,SMU,S,29,29,58,0.0,0,6,3,23,23,0,0
433,Nigel Williams,UNM,DB,36,22,58,0.0,0,2,0,0,0,0,1
433,Jaylin Smith,USC,CB,39,19,58,0.0,0,2,2,0,0,0,0
433,Preston Zachman,WIS,S,39,19,58,0.0,0,4,2,8,8,0,0
433,Daylen Everette,UGA,DB,45,13,58,1.0,15,3,3,2,2,0,2
433,Jaylon Guilbeau,TEX,DB,35,23,58,1.0,7,3,0,0,0,0,0
433,Elliott Davison,UTSA,S,45,13,58,0.0,0,4,0,0,0,0,0
433,Tamarion McDonald,LOU,DB,39,19,58,2.0,5,1,1,10,10,0,0
433,Mani Powell,UNLV,LB,29,29,58,3.5,26,0,0,0,0,0,0
433,DJ Burks,APP,DB,29,29,58,0.0,0,0,0,0,0,0,0
433,Dion Crawford,BUFF,LB,27,31,58,8.5,51,2,0,0,0,0,0
433,Avieon Terrell,CLEM,CB,45,13,58,1.0,11,12,2,9,9,0,3
433,Teitum Tuioti,ORE,LB,31,27,58,5.5,31,1,0,0,0,0,1
433,Jake Golday,CIN,LB,28,30,58,1.5,14,2,0,0,0,0,2
433,Stone Combs,NEV,LB,23,35,58,1.0,6,0,0,0,0,0,0
433,TJ Bush Jr.,LIB,LB,22,36,58,5.5,46,4,0,0,0,0,0
433,Tony Rojas,PSU,LB,35,23,58,1.0,4,4,3,59,59,1,0
433,Jaxson Campbell,NAVY,LB,34,24,58,2.5,20,4,1,0,0,0,0
433,Avery Smith,TOL,CB,40,18,58,0.0,0,14,2,0,0,0,0
433,Osaro Aihie,AFA,LB,31,27,58,2.0,10,1,1,39,39,0,0
433,Jam Jackson,UVA,CB,37,21,58,0.5,2,6,0,0,0,0,0
458,Sebastian Castro,IOWA,S,39,18,57,0.0,0,1,1,0,0,0,2
458,Tyreem Powell,RUTG,EDGE,32,25,57,0.0,0,2,0,0,0,0,1
458,Yanni Karlaftis,PUR,LB,33,24,57,0.5,6,1,0,0,0,0,0
458,Smael Mondon Jr.,UGA,LB,29,28,57,3.0,17,3,0,0,0,0,0
458,Xander Mueller,NU,LB,30,27,57,1.0,1,4,1,25,25,0,1
458,Alexander Teubner,BOIS,S,34,23,57,2.0,12,3,1,0,0,0,2
458,Isaac White,WYO,S,38,19,57,0.0,0,2,0,0,0,0,0
458,Maurion Horn,TTU,DB,31,26,57,0.0,0,5,0,0,0,0,0
458,Jordan Crook,ASU,LB,28,29,57,0.0,0,2,1,0,0,0,0
458,Trey McDonald,UVA,LB,34,23,57,1.0,8,1,1,0,0,0,0
458,T.J. Parker,CLEM,DE,34,23,57,11.0,68,1,0,0,0,0,6
458,Kyle Moretti,SDSU,LB,32,25,57,1.0,2,0,0,0,0,0,0
458,Jon Ross Maye,USU,LB,22,35,57,0.0,0,1,0,0,0,0,0
458,Bryson Taylor,UNM,CB,28,29,57,0.0,0,10,0,0,0,0,0
458,Ethan Wesloski,UNT,LB,18,39,57,2.5,26,1,0,0,0,0,0
458,Bray Hubbard,ALA,DB,35,22,57,0.0,0,2,3,1,1,0,1
458,Tayden Barnes,NMSU,S,38,19,57,0.0,0,6,2,0,0,0,1
476,Matt Harmon,KENT,LB,24,32,56,2.0,8,1,0,0,0,0,0
476,Amir McDaniel,UL,CB,33,23,56,2.0,17,1,0,0,0,0,0
476,Ethan Hurkett,IOWA,DL,32,24,56,6.5,38,0,0,0,0,0,3
476,Jamie Pettway,USF,LB,25,31,56,2.0,9,2,0,0,0,0,0
476,Branden Jennings,MSST,LB,10,46,56,1.5,5,2,0,0,0,0,0
476,Eddie Williams,FAU,LB,27,29,56,0.0,0,1,0,0,0,0,0
476,Jalen McLeod,AUB,LB,40,16,56,8.0,48,1,0,0,0,0,2
476,Tre Smith,ARIZ,DL,17,39,56,4.5,29,0,0,0,0,0,1
476,Elijah Rikard,CMU,DB,27,29,56,1.0,8,0,0,0,0,0,0
476,Joey Stemler,BALL,LB,30,26,56,1.5,2,0,2,6,4,0,0
476,Antonio Doyle Jr.,UNLV,DE,26,30,56,6.5,50,3,0,0,0,0,0
476,Keyon Martin,UL,CB,45,11,56,0.0,0,6,2,0,0,0,2
476,CJ Nunnally IV,AKR,DL,24,32,56,6.0,43,0,0,0,0,0,2
476,Websley Etienne,ARST,DB,35,21,56,0.0,0,5,2,10,10,0,0
476,Deante McCray,WKU,DL,23,33,56,2.5,11,0,0,0,0,0,0
476,Jaiden Ausberry,ND,LB,33,23,56,0.5,1,1,0,0,0,0,0
476,TJ Metcalf,ARK,DB,29,27,56,0.0,0,7,3,44,23,0,1
476,Tyrin Bradley Jr.,WVU,LB,20,36,56,1.5,13,4,1,16,16,0,1
476,Marcel Walker-Burgess,OHIO,DE,33,23,56,6.0,32,2,1,1,1,0,2
476,Tyler Hallum,KENN,DB,46,10,56,0.0,0,10,1,0,0,0,1
476,Alexander Kilgore,SMU,LB,19,37,56,1.0,1,3,0,0,0,0,1
476,Will Heldt,PUR,DE,37,19,56,5.0,34,0,0,0,0,0,0
476,Kamal Bonner,NCSU,LB,23,33,56,1.0,7,0,0,0,0,0,0
476,Antwan Peek Jr.,CIN,DB,33,23,56,0.0,0,1,0,0,0,0,4
476,Tori Daffin,NEV,DB,37,19,56,0.0,0,0,2,24,22,0,0
501,LaVonta Bentley,COLO,LB,35,20,55,1.0,5,0,0,0,0,0,1
501,Marcus Fuqua,BUFF,S,32,23,55,0.0,0,2,1,0,0,0,1
501,AJ Watts,MEM,DB,41,14,55,0.0,0,5,1,79,79,0,0
501,Alfred Collins,TEX,DT,27,28,55,1.0,12,6,0,0,0,0,1
501,Billy Bowman Jr.,OU,S,34,21,55,0.0,0,3,2,2,2,0,0
501,Hunter Washington,MSST,S,26,29,55,0.0,0,2,1,0,0,0,1
501,Sebastian Benjamin,WKU,LB,28,27,55,3.0,26,0,0,0,0,0,1
501,Jake Chaney,WIS,LB,25,30,55,1.0,3,0,0,0,0,0,1
501,Trenilyas Tatum,GT,LB,36,19,55,2.0,19,2,1,9,9,0,1
501,Jayden Johnson,ARK,DB,26,29,55,1.0,5,5,1,10,10,0,1
501,DD Snyder,BALL,S,29,26,55,0.0,0,1,2,61,61,0,1
501,Kyle Arnholt,APP,LB,14,41,55,0.0,0,0,0,0,0,0,0
501,Zion Childress,UK,DB,34,21,55,1.0,7,2,0,0,0,0,1
501,Jerome Jolly Jr.,LIB,LB,23,32,55,1.0,9,1,1,3,3,0,1
501,Quentavius Scandrett,EMU,DB,28,27,55,0.0,0,3,1,0,0,0,0
501,Jordan Castell,FLA,DB,29,26,55,1.0,1,9,0,0,0,0,0
501,Abe Camara,TCU,S,28,27,55,0.0,0,6,0,0,0,0,2
501,Marquis Cooper,BUFF,CB,37,18,55,0.0,0,8,2,100,100,1,0
501,Dominic Morris,CSU,DB,34,21,55,0.0,0,9,1,3,3,0,1
501,Miles Scott,ILL,DB,33,22,55,0.0,0,4,2,0,0,0,1
501,Carl Fauntroy,ULM,DB,26,29,55,0.0,0,4,1,4,4,0,1
501,Brad Spence,ARK,LB,27,28,55,4.5,23,1,0,0,0,0,0
501,Jamih Otis,HAW,LB,39,16,55,2.0,8,0,0,0,0,0,0
501,Sone Aupiu,NMSU,LB,26,29,55,0.0,0,5,1,0,0,0,0
501,D'Angelo Ponds,IU,DB,35,20,55,0.0,0,9,3,70,67,1,0
501,Ty Morris,RICE,LB,27,28,55,4.0,35,0,0,0,0,0,0
501,Bishop Fitzgerald,NCSU,S,35,20,55,0.0,0,8,3,47,29,0,1
501,Rante Jones,CONN,DB,28,27,55,0.0,0,2,1,16,16,0,0
529,Kamren Fabiculanan,WASH,S,27,27,54,0.0,0,2,2,35,35,0,0
529,Deeve Harris,MRSH,DL,18,36,54,4.5,22,1,0,0,0,0,1
529,Reid Carrico,WVU,LB,17,37,54,0.0,0,0,0,0,0,0,1
529,Kaleb Elarms-Orr,TCU,LB,26,28,54,2.0,20,0,0,0,0,0,0
529,Jeffrey Bassa,ORE,LB,23,31,54,1.5,8,2,0,0,0,0,2
529,Mitch Leigber,STAN,S,35,19,54,0.0,0,1,2,71,71,1,0
529,Soane Toia,SJSU,DL,24,30,54,4.5,21,0,0,0,0,0,0
529,Peyton Price,EMU,DL,16,38,54,5.0,30,0,0,0,0,0,2
529,Jy Gilmore,GAST,DB,25,29,54,0.0,0,1,2,0,0,0,0
529,Chandler Rivers,DUKE,CB,30,24,54,1.0,13,8,3,36,36,1,2
529,Dakota Cochran,CMU,LB,29,25,54,3.5,30,0,0,0,0,0,2
529,Kentrell Webb,HOU,DB,35,19,54,0.0,0,3,0,0,0,0,0
529,CJ Bazile Jr.,LIB,DL,17,37,54,2.0,20,0,0,0,0,0,0
529,AG McGhee,MRSH,S,28,26,54,0.0,0,0,0,0,0,0,0
529,Phillip Dunnam,FAU,DB,28,26,54,0.0,0,4,3,141,82,0,1
529,Karene Reid,UTAH,LB,29,25,54,3.0,21,1,0,0,0,0,0
529,Mansoor Delane,VT,CB,34,20,54,0.0,0,7,4,0,0,0,2
529,Trent Hendrick,JMU,LB,25,29,54,3.0,14,1,0,0,0,0,1
529,James Kreutz,ILL,LB,26,28,54,0.0,0,1,0,0,0,0,0
529,Darius Thomas,WKU,LB,30,24,54,4.0,28,0,0,0,0,0,1
529,Tawfiq Byard,USF,S,34,20,54,2.0,13,0,1,12,12,0,0
529,Jacob Fields,LT,DB,34,20,54,0.0,0,4,2,37,26,0,0
529,DaShawn Stone,DUKE,S,27,27,54,0.0,0,1,1,12,12,0,2
529,Santana Banner,NIU,S,30,24,54,0.0,0,4,1,29,29,0,1
529,Isaac Paul,KENN,DB,29,25,54,0.0,0,2,0,0,0,0,0
529,Lantz Russell,UTEP,S,31,23,54,2.0,12,2,2,1,1,0,0
529,Ian Conerly-Goodly,TROY,DB,31,23,54,0.0,0,4,1,31,31,1,0
556,Seth Coleman,ILL,EDGE,26,27,53,3.0,13,3,0,0,0,0,1
556,Da'Raun McKinney,CMU,DB,41,12,53,1.0,5,9,0,0,0,0,0
556,Jaheim Thomas,WIS,EDGE,25,28,53,1.0,7,0,0,0,0,0,0
556,Jalen McNair,BUFF,CB,24,29,53,0.0,0,3,1,5,5,0,0
556,Upton Stout,WKU,CB,30,23,53,1.0,6,1,1,24,24,0,0
556,Corey Ellington,MSST,S,28,25,53,0.0,0,3,0,0,0,0,3
556,Brylan Lanier,MSST,S,35,18,53,0.0,0,0,1,0,0,0,0
556,Theran Johnson,NU,DB,40,13,53,0.0,0,10,2,85,85,1,0
556,Bailey Despanie,TULN,S,41,12,53,0.0,0,2,0,0,0,0,0
556,Azareye'h Thomas,FSU,CB,36,17,53,0.0,0,4,1,0,0,0,0
556,Nate Valcarcel,NIU,S,32,21,53,2.0,19,8,3,57,24,0,0
556,Nyjalik Kelly,UCF,EDGE,23,30,53,5.5,44,1,0,0,0,0,3
556,Clayton Powell-Lee,GT,DB,32,21,53,1.0,11,3,0,0,0,0,0
556,A'Khori Jones,LIB,S,35,18,53,0.0,0,3,0,0,0,0,0
556,Demarcus Griffin-Taylor,LT,DB,30,23,53,0.0,0,5,0,0,0,0,0
556,Tanner Wall,BYU,S,31,22,53,0.0,0,1,3,51,47,0,0
556,Raion Strader,M-OH,CB,40,13,53,0.0,0,17,2,33,33,0,0
556,Braylan Lovelace,PITT,LB,23,30,53,4.0,27,1,1,33,33,1,0
556,Larry Worth III,ARK,DB,20,33,53,0.5,2,2,0,0,0,0,1
556,Brian Nelson II,UNT,CB,45,8,53,0.0,0,3,4,70,24,0,0
556,DJ Walker,OHIO,S,34,19,53,0.0,0,7,1,0,0,0,1
556,Noah McNeal-Franklin,SJSU,LB,22,31,53,1.0,9,0,1,27,27,0,0
578,Logan Taylor,HAW,LB,32,20,52,0.0,0,0,1,7,7,0,0
578,Noa Pola-Gates,UNM,S,35,17,52,0.0,0,7,0,0,0,0,0
578,Damari Roberson,WMU,LB,27,25,52,0.0,0,3,0,0,0,0,0
578,Sean Fresch,RICE,CB,45,7,52,0.0,0,9,1,0,0,0,0
578,Te'Rai Powell,MASS,DB,24,28,52,0.0,0,1,2,17,17,0,0
578,Danny Striggow,MINN,EDGE,27,25,52,5.0,22,1,0,0,0,0,1
578,Jalen Davis,MTSU,LB,28,24,52,2.0,9,1,0,0,0,0,1
578,Jardin Gilbert,LSU,S,28,24,52,0.5,3,2,1,0,0,0,1
578,Donte Kent,CMU,DB,33,19,52,0.0,0,7,0,0,0,0,0
578,Nohl Williams,CAL,CB,33,19,52,0.0,0,8,7,54,40,1,1
578,Gabriel Taylor,RICE,S,34,18,52,3.0,30,6,3,12,10,0,2
578,Ryheem Craig,ECU,LB,17,35,52,1.5,6,1,0,0,0,0,0
578,Andrew Awe,RICE,LB,35,17,52,1.0,7,0,0,0,0,0,0
578,Owen Goss,ARIZ,DB,23,29,52,1.0,5,2,0,0,0,0,3
578,Sheldon Arnold,UCF,DB,40,12,52,0.0,0,0,1,22,22,0,0
578,John Miller,USU,LB,29,23,52,2.0,15,2,0,0,0,0,0
578,D'Angelo Hutchinson,LOU,DB,29,23,52,0.0,0,3,0,0,0,0,0
578,Jaden Robinson,FLA,LB,28,24,52,3.5,16,0,0,0,0,0,0
578,Eric O'Neill,JMU,DL,23,29,52,13.0,87,3,1,27,27,1,0
578,Blake Nichelson,FSU,LB,23,29,52,0.5,3,0,0,0,0,0,0
578,Gavin Gibson,ECU,DB,25,27,52,0.0,0,3,3,30,30,1,1
578,Carter Davis,BC,DB,33,19,52,0.0,0,3,3,26,26,0,3
578,Nick Rinaldi,VAN,LB,35,17,52,6.0,32,0,0,0,0,0,0
578,Keith Abney II,ASU,DB,34,18,52,0.0,0,9,3,8,8,0,0
578,Kapena Gushiken,WSU,S,36,16,52,0.0,0,6,2,6,6,0,0
578,Quinton Hammonds,UNT,S,35,17,52,0.0,0,1,1,29,29,0,0
578,Ryan Nolan,TXST,S,30,22,52,0.0,0,1,0,0,0,0,0
605,Jaiden Francois,USU,LB,24,27,51,1.0,9,2,1,40,40,1,0
605,Ty Hamilton,OSU,DT,14,37,51,3.5,15,0,0,0,0,0,1
605,Daylan Carnell,MIZ,S,28,23,51,0.0,0,6,0,0,0,0,2
605,Roman Parodie,OHIO,CB,29,22,51,0.0,0,10,1,13,13,0,0
605,Miles Williams,CAL,DB,28,23,51,0.0,0,1,1,14,14,0,0
605,Davion Ross,MEM,DB,36,15,51,0.0,0,11,3,53,46,0,1
605,John Howse IV,MTSU,S,28,23,51,1.0,8,1,2,42,42,0,1
605,Devin Lafayette,TROY,S,29,22,51,0.0,0,1,0,0,0,0,1
605,Javon McIntyre,PITT,DB,30,21,51,0.0,0,3,0,0,0,0,0
605,Derek McDonald,SYR,LB,26,25,51,0.0,0,0,0,0,0,0,1
605,Omar Daniels,GT,DB,35,16,51,0.0,0,3,0,0,0,0,0
605,Desmond Igbinosun,RUTG,DB,28,23,51,0.0,0,2,0,0,0,0,0
605,T.J. Sanders,SC,DT,29,22,51,4.0,31,1,0,0,0,0,0
605,Domani Jackson,ALA,DB,27,24,51,0.0,0,7,2,45,38,0,1
605,Nikai Martinez,MSU,DB,30,21,51,0.0,0,2,2,62,41,0,0
605,Jaylen Sneed,ND,LB,22,29,51,2.5,16,0,0,0,0,0,2
605,Elijah Robinson,HAW,DL,37,14,51,5.0,23,0,0,0,0,0,1
605,Al'zillion Hamilton,FRES,DB,35,16,51,1.0,9,12,2,73,69,0,2
605,Denzel Lowry,ODU,DL,12,39,51,1.5,4,0,0,0,0,0,0
605,Austin Brown,WIS,S,30,21,51,1.0,2,3,0,0,0,0,1
605,Devin Turner,NU,S,33,18,51,0.0,0,3,3,13,13,1,0
605,Antonio Watts,LOU,LB,31,20,51,0.0,0,3,0,0,0,0,1
605,Devin Grant,SYR,DB,36,15,51,2.0,10,3,1,0,0,0,3
605,Oscar McWood,M-OH,LB,21,30,51,0.5,2,0,0,0,0,0,0
605,Stephen Daley,KENT,DL,27,24,51,4.0,16,3,0,0,0,0,1
605,Al-Ma'hi Ali,CLT,DB,35,16,51,0.0,0,7,2,17,17,0,1
605,Nyzier Fourqurean,WIS,CB,37,14,51,0.0,0,5,1,10,10,0,0
632,Deshawn Holt,TOL,LB,21,29,50,2.0,19,1,0,0,0,0,1
632,Curley Young Jr.,JVST,EDGE,16,34,50,2.5,9,2,0,0,0,0,0
632,Angelo Grose,MSU,DB,31,19,50,1.0,10,2,1,15,15,0,1
632,Fatorma Mulbah,WVU,DL,20,30,50,1.0,8,0,0,0,0,0,0
632,Ryan Meed,ILL,LB,24,26,50,0.0,0,1,0,0,0,0,0
632,Trey Amos,MISS,CB,39,11,50,0.0,0,13,3,-1,-1,0,1
632,Kendy Charles,DUKE,DT,12,38,50,2.0,14,1,0,0,0,0,0
632,Quincy Bryant,WAKE,LB,18,32,50,0.0,0,0,1,0,0,0,2
632,Dallas Walker IV,WKU,DL,21,29,50,0.0,0,0,1,2,2,0,1
632,Tyson Durant,WSU,DB,30,20,50,0.0,0,7,2,0,0,0,0
632,Jacobie Henderson,MRSH,DB,28,22,50,0.0,0,10,2,5,4,0,0
632,Dontay Joyner,ARST,DB,33,17,50,0.0,0,7,2,34,20,0,0
632,Jack Kelly,BYU,LB,33,17,50,5.0,71,1,1,0,0,0,2
632,James Neal,TXST,LB,24,26,50,0.0,0,1,0,0,0,0,1
632,Jacob Parrish,KSU,CB,40,10,50,0.0,0,7,1,0,0,0,0
632,Jack Tchienchou,TULN,S,33,17,50,0.0,0,0,1,38,38,1,0
632,Daniel Wingate,MD,LB,30,20,50,0.0,0,0,0,0,0,0,0
632,Ashton Stamps,LSU,CB,30,20,50,0.0,0,12,0,0,0,0,0
632,Hershey McLaurin,HOU,DB,27,23,50,0.5,4,3,1,0,0,0,1
632,Casey Larkin,ARMY,S,36,14,50,0.0,0,2,3,22,22,0,0
632,Skyler Gill-Howard,NIU,DL,27,23,50,4.5,29,0,0,0,0,0,0
632,Stephen Hall,WSU,CB,40,10,50,0.0,0,3,1,100,100,1,0
632,Tank Pearson,OHIO,CB,33,17,50,0.0,0,6,4,1,1,0,0
632,Lincoln Tuioti-Mariner,AFA,DB,31,19,50,2.0,23,2,0,0,0,0,1
632,Kevontay Wells,ULM,DL,18,32,50,3.0,24,0,0,0,0,0,0
657,Anthony Johnson Jr.,WKU,DB,30,19,49,0.0,0,6,2,22,22,0,0
657,K.J. Wallace,UCLA,DB,38,11,49,1.0,7,10,0,0,0,0,0
657,Chris Thompson Jr.,TLSA,LB,28,21,49,1.0,6,0,0,0,0,0,1
657,Major Burns,LSU,S,19,30,49,1.5,15,2,0,0,0,0,1
657,Malachai Jones,TLSA,S,35,14,49,0.0,0,3,1,0,0,0,0
657,Mello Dotson,KU,CB,39,10,49,0.0,0,6,5,58,33,2,1
657,Landon Jackson,ARK,EDGE,28,21,49,6.5,45,3,0,0,0,0,1
657,Ed Woods,MSU,DB,35,14,49,1.0,1,3,0,0,0,0,0
657,Caden Fordham,NCSU,LB,21,28,49,1.0,2,2,0,0,0,0,0
657,Mikai Gbayor,NEB,LB,20,29,49,1.0,9,3,0,0,0,0,0
657,Shane Whitter,UNT,LB,22,27,49,0.0,0,3,0,0,0,0,0
657,Tanner Moku,WSU,DB,30,19,49,0.0,0,1,0,0,0,0,0
657,Dontae Balfour,CLT,DB,36,13,49,0.0,0,9,2,1,1,0,0
657,Sebastian Valdez,WASH,DT,19,30,49,2.0,12,1,0,0,0,0,0
657,Amare Ferrell,IU,DB,22,27,49,1.5,10,1,4,35,20,0,0
657,Phoenix Jackson,FRES,LB,30,19,49,4.0,36,4,2,89,89,1,1
657,Jonathan Thompson,CIN,LB,22,27,49,2.0,17,3,0,0,0,0,1
657,Justin Reed,NAVY,DE,26,23,49,6.0,25,1,0,0,0,0,1
657,Parker Robertson,OKST,S,40,9,49,0.0,0,1,2,32,20,0,0
657,Xavier Scott,ILL,DB,43,6,49,1.0,4,6,4,55,30,1,1
657,Daveon Hook,RICE,S,41,8,49,0.0,0,2,0,0,0,0,0
657,Bo Mascoe,RUTG,DB,27,22,49,0.0,0,4,1,0,0,0,0
657,Jayden Davis,FRES,DB,25,24,49,0.0,0,2,1,26,26,0,0
657,Chavez Brown,UNT,LB,25,24,49,4.0,27,0,0,0,0,0,0
657,Rasheed Reason,ODU,DB,37,12,49,0.0,0,4,1,0,0,0,0
