RK,NAME,TEAM,"('Unnamed: 0_level_0', 'POS')","('Touchdowns', 'RUSH')","('Touchdowns', 'REC')","('Touchdowns', 'RET')","('Touchdowns', 'TD')","('Scoring', 'FG')","('Scoring', 'XP')","('Scoring', '2PT')","('Scoring', 'PTS')","('Scoring', 'PTS/G')"
39,Bhayshul Tuten,VT,RB,15,2,0,17,0,0,0,102,11.3
44,Drew Stevens,IOWA,PK,0,0,0,0,20,40,0,100,7.6
45,Nico Radicic,IU,PK,0,0,0,0,10,69,0,99,7.6
45,Kyle Lemmermann,TCU,PK,0,0,0,0,15,54,0,99,7.6
47,Nick Nash,SJSU,WR,0,16,0,16,0,0,1,98,8.9
47,Dragan Kesich,MINN,PK,0,0,0,0,20,38,0,98,7.5
47,Trey Smack,FLA,PK,0,0,0,0,18,44,0,98,7.5
47,Mason Shipley,TXST,PK,0,0,0,0,15,53,0,98,7.5
51,Gino Garcia,TTU,PK,0,0,0,0,19,40,0,97,7.4
52,Travis Hunter,COLO,WR,1,15,0,16,0,0,0,96,10.6
52,Quinshon Judkins,OSU,RB,14,2,0,16,0,0,0,96,10.6
52,Jeremiah Smith,OSU,WR,1,15,0,16,0,0,0,96,8.0
52,Clune Van Andel,ARST,PK,0,0,0,0,21,33,0,96,7.3
56,Chris Tennant,KSU,PK,0,0,0,0,17,44,0,95,7.9
56,Lucas Carneiro,WKU,PK,0,0,0,0,18,41,0,95,7.3
58,Jordan McCloud,TXST,QB,7,0,0,15,0,0,0,94,7.8
58,Jonah Delange,UAB,PK,0,0,0,0,21,31,0,94,7.8
60,Mitch Jeter,ND,PK,0,0,0,0,13,54,0,93,6.6
60,Kade Hensley,CCU,PK,0,0,0,0,16,45,0,93,7.1
60,Brock Taylor,VAN,PK,0,0,0,0,18,39,0,93,7.1
60,Ryan Barker,PSU,PK,0,0,0,0,15,48,0,93,6.6
64,Michael Lantz,USC,PK,0,0,0,0,14,50,0,92,7.0
64,Isaiah Hankins,BAY,PK,0,0,0,0,14,50,0,92,7.6
64,Tate Sandell,UTSA,PK,0,0,0,0,19,35,0,92,10.2
64,John Mateer,WSU,QB,15,0,0,15,0,0,1,92,7.6
68,Alejandro Mata,COLO,PK,0,0,0,0,12,55,0,91,7.0
69,Alex Herrera,SC,PK,0,0,0,0,15,45,0,90,6.9
69,Tyler Huff,JVST,QB,15,0,0,15,0,0,0,90,7.5
69,Anthony Hankerson,ORST,RB,15,0,0,15,0,0,0,90,10.0
69,Jordan James,ORE,RB,15,0,0,15,0,0,0,90,8.1
69,Ja'Quinden Jackson,ARK,RB,15,0,0,15,0,0,0,90,10.0
69,Laith Marjan,USA,PK,0,0,0,0,16,42,0,90,7.5
69,Aidan Birr,GT,PK,0,0,0,0,15,45,0,90,6.9
69,John Love,VT,PK,0,0,0,0,16,42,0,90,6.9
69,Carson Hansen,ISU,RB,13,2,0,15,0,0,0,90,11.2
78,David Olano,ILL,PK,0,0,0,0,17,38,0,89,6.8
78,Dominic Zvada,MICH,PK,0,0,0,0,21,26,0,89,6.8
80,Kanoah Vinesett,NCSU,PK,0,0,0,0,18,34,0,88,7.3
80,Kali Nguma,UNT,PK,0,0,0,0,11,55,0,88,6.7
82,Ollie Gordon II,OKST,RB,13,1,0,14,0,0,1,86,12.2
82,Jai Patel,RUTG,PK,0,0,0,0,15,41,0,86,6.6
82,Gianni Spetic,OHIO,PK,0,0,0,0,13,47,0,86,7.1
85,Upton Bellenfant,BUFF,PK,0,0,0,0,18,31,0,85,7.7
85,Dylan Cunanan,TOL,PK,0,0,0,0,15,40,0,85,6.5
87,Kelley Joiner,USF,RB,12,2,0,14,0,0,0,84,12.0
87,Marquez Cooper,SDSU,RB,12,2,0,14,0,0,0,84,9.3
87,Luka Zurak,WMU,PK,0,0,0,0,13,45,0,84,7.6
87,Kyle Monangai,RUTG,RB,13,1,0,14,0,0,0,84,9.3
87,Kyle Williams,WSU,WR,0,14,0,14,0,0,0,84,9.3
87,Matthew Dennis,WAKE,PK,0,0,0,0,16,36,0,84,7.0
87,Jaydon Blue,TEX,RB,8,6,0,14,0,0,0,84,9.3
87,Demond Claiborne,WAKE,RB,11,2,1,14,0,0,0,84,10.5
87,CJ Campbell Jr.,FAU,RB,11,3,0,14,0,0,0,84,9.3
87,Trey Gronotte,ARMY,PK,0,0,0,0,10,54,0,84,6.0
87,Grady Gross,WASH,PK,0,0,0,0,18,30,0,84,6.4
98,Noe Ruelas,JMU,PK,0,0,0,0,16,35,0,83,8.3
98,Noah Burnette,UNC,PK,0,0,0,0,15,38,0,83,6.9
98,John Cannon,USF,PK,0,0,0,0,12,47,0,83,6.9
98,Atticus Sappington,ORE,PK,0,0,0,0,14,41,0,83,5.9
102,Gavin Stewart,GASO,PK,0,0,0,0,15,37,0,82,6.3
102,Rece Verhoff,MRSH,PK,0,0,0,0,14,40,0,82,7.4
104,Kyler Halvorsen,SJSU,PK,0,0,0,0,12,45,0,81,6.2
104,Jesus Gomez,EMU,PK,0,0,0,0,18,27,0,81,6.7
106,Michael Hayes II,WVU,PK,0,0,0,0,13,41,0,80,6.1
106,Dean Janikowski,WSU,PK,0,0,0,0,8,56,0,80,6.1
106,Luke Drzewiecki,UNM,PK,0,0,0,0,13,41,0,80,6.6
106,Todd Pelino,DUKE,PK,0,0,0,0,15,35,0,80,6.1
106,Mateen Bhaghani,UCLA,PK,0,0,0,0,20,20,0,80,6.6
111,Jonathan Kim,MSU,PK,0,0,0,0,19,22,0,79,6.5
111,Kanon Woodill,NIU,PK,0,0,0,0,17,28,0,79,6.0
113,Quinton Cooley,LIB,RB,13,0,0,13,0,0,0,78,9.7
113,Raheim Sanders,SC,RB,11,2,0,13,0,0,0,78,8.6
113,Braydon Bennett,CCU,RB,11,2,0,13,0,0,0,78,11.1
113,Jalen White,GASO,RB,13,0,0,13,0,0,0,78,11.1
113,Will Bettridge,UVA,PK,0,0,0,0,18,24,0,78,6.5
113,Alonza Barnett III,JMU,QB,7,0,0,13,0,0,0,78,7.0
113,Bryson Washington,BAY,RB,12,1,0,13,0,0,0,78,15.6
113,Ahmad Hardy,ULM,RB,13,0,0,13,0,0,0,78,7.8
113,Fluff Bothwell,USA,RB,13,0,0,13,0,0,0,78,9.7
122,Tyler Loop,ARIZ,PK,0,0,0,0,18,23,0,77,7.0
122,Cole Becker,UTAH,PK,0,0,0,0,18,23,0,77,6.4
122,Christian Pavon,SHSU,PK,0,0,0,0,14,35,0,77,5.9
122,Graham Nicholson,ALA,PK,0,0,0,0,8,53,0,77,5.9
122,Dylan Lynch,FRES,PK,0,0,0,0,13,38,0,77,5.9
127,Tabor Allen,KU,PK,0,0,0,0,12,40,0,76,6.3
127,Abraham Montano,NMSU,PK,0,0,0,0,18,22,0,76,6.9
129,Jordan Noyes,CSU,PK,0,0,0,0,14,33,0,75,6.2
130,Tyler Warren,PSU,TE,4,8,0,12,0,0,0,74,7.4
130,Marcus Carroll,MIZ,RB,12,0,0,12,0,0,1,74,10.5
130,Devonte Ross,TROY,WR,0,11,1,12,0,0,1,74,9.2
130,Emmet Kenney,STAN,PK,0,0,0,0,14,32,0,74,6.1
134,Tristan Mattson,CMU,PK,0,0,0,0,16,25,0,73,6.6
135,Ty Son Lawton,IU,RB,12,0,0,12,0,0,0,72,8.0
135,Kalel Mullings,MICH,RB,12,0,0,12,0,0,0,72,10.2
135,Ricky White III,UNLV,WR,0,11,1,12,0,0,0,72,10.2
135,Savion Williams,TCU,WR,6,6,0,12,0,0,0,72,9.0
135,Jamal Haynes,GT,RB,9,3,0,12,0,0,0,72,7.2
135,Jaden Nixon,WMU,RB,12,0,0,12,0,0,0,72,12.0
135,Eric Rivers,FIU,WR,0,12,0,12,0,0,0,72,8.0
135,Ja'Kobi Lane,USC,WR,0,12,0,12,0,0,0,72,10.2
135,Darius Taylor,MINN,RB,10,2,0,12,0,0,0,72,9.0
135,Dante Dowdell,NEB,RB,12,0,0,12,0,0,0,72,9.0
135,Isaac Brown,LOU,RB,11,1,0,12,0,0,0,72,9.0
135,Antonio Williams,CLEM,WR,1,11,0,12,0,0,0,72,8.0
135,CJ Donaldson,WVU,RB,11,1,0,12,0,0,0,72,9.0
135,Liam Rickman,GAST,PK,0,0,0,0,14,30,0,72,6.0
135,DT Sheffield,UNT,WR,1,11,0,12,0,0,0,72,10.2
150,Alex Raynor,UK,PK,0,0,0,0,15,26,0,71,5.9
150,Colin Karhu,LIB,PK,0,0,0,0,10,41,0,71,5.9
152,John Hoyland,WYO,PK,0,0,0,0,15,25,0,70,5.8
152,Logan Ward,OKST,PK,0,0,0,0,12,34,0,70,6.3
152,Ethan Sanchez,ODU,PK,0,0,0,0,11,37,0,70,5.8
155,Maddux Trujillo,TEM,PK,0,0,0,0,16,21,0,69,6.9
155,Max Larson,ULM,PK,0,0,0,0,14,27,0,69,5.7
157,Jerjuan Newton,TOL,WR,0,11,0,11,0,0,1,68,7.5
157,Xavier Restrepo,MIA,WR,0,11,0,11,0,0,1,68,7.5
157,Rahjai Harris,ECU,RB,11,0,0,11,0,0,1,68,9.7
157,Josh McCray,ILL,RB,10,1,0,11,0,0,1,68,11.3
157,Buck Buchanan,LT,PK,0,0,0,0,13,29,0,68,5.6
157,Dean Connors,RICE,RB,9,2,0,11,0,0,1,68,9.7
157,Jacob Lurie,MASS,PK,0,0,0,0,13,29,0,68,5.6
157,Kyle Ferrie,MSST,PK,0,0,0,0,10,38,0,68,5.6
157,Colton Joseph,ODU,QB,11,0,0,11,0,0,0,68,8.5
157,Kansei Matsuzawa,HAW,PK,0,0,0,0,12,32,0,68,5.6
167,Scott Taylor Renfroe,TROY,PK,0,0,0,0,11,34,0,67,5.5
167,Nathanial Vakos,WIS,PK,0,0,0,0,12,31,0,67,5.5
169,Dillon Gabriel,ORE,QB,7,0,0,11,0,0,0,66,5.0
169,Haynes King,GT,QB,11,0,0,11,0,0,0,66,6.6
169,Will Howard,OSU,QB,7,0,0,11,0,0,0,66,4.1
169,TreVeyon Henderson,OSU,RB,10,1,0,11,0,0,0,66,9.4
169,Zak Wallace,ARST,RB,11,0,0,11,0,0,0,66,9.4
169,Tez Johnson,ORE,WR,0,10,1,11,0,0,0,66,7.3
169,Cade Klubnik,CLEM,QB,7,0,0,11,0,0,0,66,5.0
169,LaJohntay Wester,COLO,WR,0,10,1,11,0,0,0,66,8.2
169,Anthony Tyus III,OHIO,RB,9,2,0,11,0,0,0,66,7.3
169,Kye Robichaux,BC,RB,10,1,0,11,0,0,0,66,8.2
169,Harold Fannin Jr.,BGSU,TE,1,10,0,11,0,0,0,66,7.3
180,Nathan Kirkwood,NAVY,PK,0,0,0,0,5,50,0,65,5.4
181,Rocco Becht,ISU,QB,8,0,0,10,0,0,2,64,4.5
182,Everett Hayes,ORST,PK,0,0,0,0,10,33,0,63,5.7
182,Morgan Suarez,FAU,PK,0,0,0,0,8,39,0,63,5.2
182,Seth Morgan,TLSA,PK,0,0,0,0,10,33,0,63,5.2
182,Jack Howes,MD,PK,0,0,0,0,11,30,0,63,5.2
182,Garrison Smith,AKR,PK,0,0,0,0,13,24,0,63,5.2
182,Nathan Hawks,CIN,PK,0,0,0,0,13,24,0,63,6.3
182,Jackson Courville,BALL,PK,0,0,0,0,11,30,0,63,7.0
189,Damien Martinez,MIA,RB,10,0,0,10,0,0,1,62,8.8
189,Austin Welch,KENN,PK,0,0,0,0,14,20,0,62,5.6
191,Zach Long,BGSU,PK,0,0,0,0,13,22,0,61,8.7
191,Andrew Conrad,ECU,PK,0,0,0,0,10,31,0,61,6.7
193,Delbert Mimms III,EMU,RB,9,1,0,10,0,0,0,60,7.5
193,Justice Ellison,IU,RB,10,0,0,10,0,0,0,60,7.5
193,Henry Parrish Jr.,MISS,RB,10,0,0,10,0,0,0,60,10.0
193,Emeka Egbuka,OSU,WR,0,10,0,10,0,0,0,60,7.5
193,Trebor Pena,SYR,WR,1,9,0,10,0,0,0,60,10.0
193,Coleman Owen,OHIO,WR,1,8,1,10,0,0,0,60,10.0
193,Al-Jay Henderson,BUFF,RB,9,1,0,10,0,0,0,60,7.5
193,Pat Bryant,ILL,WR,0,10,0,10,0,0,0,60,8.5
193,Kaytron Allen,PSU,RB,8,2,0,10,0,0,0,60,6.6
193,Le'Veon Moss,TA&M,RB,10,0,0,10,0,0,0,60,12.0
193,Jonah Coleman,WASH,RB,10,0,0,10,0,0,0,60,10.0
193,Josh Cameron,BAY,WR,0,10,0,10,0,0,0,60,8.5
193,Jordyn Tyson,ASU,WR,0,10,0,10,0,0,0,60,8.5
193,Jamaal Pritchett,USA,WR,0,8,2,10,0,0,0,60,7.5
193,Alex Tecza,NAVY,RB,8,2,0,10,0,0,0,60,8.5
193,Tawee Walker,WIS,RB,10,0,0,10,0,0,0,60,12.0
193,Cam Edwards,CONN,RB,8,2,0,10,0,0,0,60,7.5
193,Desmond Reid,PITT,RB,5,4,1,10,0,0,0,60,8.5
193,Floyd Chalk IV,SJSU,RB,10,0,0,10,0,0,0,60,8.5
193,Ryan Williams,ALA,WR,2,8,0,10,0,0,0,60,8.5
193,Kanye Udoh,ARMY,RB,10,0,0,10,0,0,0,60,8.5
193,Makenzie McGill II,UNT,RB,10,0,0,10,0,0,0,60,8.5
193,Bill Davis,UL,RB,9,1,0,10,0,0,0,60,10.0
216,Ryan Coe,CAL,PK,0,0,0,0,14,16,0,58,5.2
216,Stephen Rusnak,CLT,PK,0,0,0,0,11,25,0,58,6.4
216,Buzz Flabiano,UTEP,PK,0,0,0,0,10,28,0,58,5.2
219,Tanner Cragun,USU,PK,0,0,0,0,7,36,0,57,7.1
219,Gabriel Plascencia,SDSU,PK,0,0,0,0,13,18,0,57,6.3
221,Anthony Torres,TOL,TE,0,9,0,9,0,0,1,56,6.2
221,Eli Pancol,DUKE,WR,0,9,0,9,0,0,1,56,9.3
221,Matthew Shipley,ARK,PK,0,0,0,0,10,26,0,56,7.0
221,Eli Sanders,UNM,RB,9,0,0,9,0,0,1,56,9.3
221,Mike Washington Jr.,NMSU,RB,8,1,0,9,0,0,1,56,9.3
221,Matthew Golden,TEX,WR,0,9,0,9,0,0,1,56,9.3
221,Jarquez Hunter,AUB,RB,8,1,0,9,0,0,1,56,9.3
221,Denzel Boston,WASH,WR,0,9,0,9,0,0,1,56,8.0
221,Dean Patterson,FIU,WR,2,7,0,9,0,0,1,56,7.0
221,Jayden Higgins,ISU,WR,0,9,0,9,0,0,1,56,5.6
221,Cam Cook,TCU,RB,9,0,0,9,0,0,0,56,8.0
221,LJ Martin,BYU,RB,7,2,0,9,0,0,0,56,9.3
221,Eli Heidenreich,NAVY,WR,3,6,0,9,0,0,1,56,7.0
221,Hunter Watson,SHSU,QB,9,0,0,9,0,0,1,56,5.6
221,Ted Hurst,GAST,WR,0,9,0,9,0,0,1,56,6.2
236,Woody Marks,USC,RB,9,0,0,9,0,0,0,54,9.0
236,Kyren Lacy,LSU,WR,0,9,0,9,0,0,0,54,7.7
236,Brennan Presley,OKST,WR,1,7,0,8,0,0,3,54,7.7
236,Jordan Watkins,MISS,WR,0,9,0,9,0,0,0,54,13.5
236,Ja'Corey Brooks,LOU,WR,0,9,0,9,0,0,0,54,9.0
236,Avery Morrow,CSU,RB,9,0,0,9,0,0,0,54,9.0
236,Tai Felton,MD,WR,0,9,0,9,0,0,0,54,7.7
236,Winston Wright,ECU,WR,0,8,1,9,0,0,0,54,6.7
236,Hajj-Malik Williams,UNLV,QB,9,0,0,9,0,0,0,54,5.4
236,Ta'Ron Keith,USF,RB,8,0,1,9,0,0,0,54,6.7
236,Jack Bech,TCU,WR,0,9,0,9,0,0,0,54,9.0
236,Tahj Bullock,AKR,QB,8,0,0,8,0,0,2,54,7.7
236,O'Mega Blake,CLT,WR,0,9,0,9,0,0,0,54,9.0
236,Justin Lamson,STAN,QB,8,0,0,9,0,0,0,54,6.0
236,Trevor Etienne,UGA,RB,9,0,0,9,0,0,0,54,10.8
236,Brandon Thomas,MEM,RB,9,0,0,9,0,0,0,54,7.7
236,Quali Conley,ARIZ,RB,8,1,0,9,0,0,0,54,9.0
236,Freddie Brock IV,GAST,RB,8,1,0,9,0,0,0,54,9.0
236,Drew Allar,PSU,QB,6,0,0,9,0,0,0,54,4.5
236,Reggie Virgil,M-OH,WR,0,9,0,9,0,0,0,54,6.7
236,Chrishon McCray,KENT,WR,0,9,0,9,0,0,0,54,9.0
236,Caden Veltkamp,WKU,QB,7,0,0,9,0,0,0,54,4.9
236,Mark Fletcher Jr.,MIA,RB,9,0,0,9,0,0,0,54,7.7
236,Brendan Sorsby,CIN,QB,9,0,0,9,0,0,0,54,4.5
236,Jalen Buckley,WMU,RB,9,0,0,9,0,0,0,54,9.0
236,Jai'Den Thomas,UNLV,RB,7,1,1,9,0,0,0,54,6.7
236,Davon Booth,MSST,RB,5,4,0,9,0,0,0,54,6.0
263,Ryan Fitzgerald,FSU,PK,0,0,0,0,13,14,0,53,4.4
263,Zeke Rankin,MTSU,PK,0,0,0,0,9,26,0,53,4.4
263,John Hohl,NEB,PK,0,0,0,0,10,23,0,53,4.8
266,Tristian Vandenberg,MEM,PK,0,0,0,0,9,25,0,52,8.6
267,Matthew Dapore,AFA,PK,0,0,0,0,9,24,0,51,4.2
268,Brant Kuithe,UTAH,TE,2,6,0,8,0,0,1,50,10.0
268,Luther Burden III,MIZ,WR,2,6,0,8,0,0,1,50,6.2
268,Caden Costa,MEM,PK,0,0,0,0,8,26,0,50,5.5
268,DJ Giddens,KSU,RB,7,1,0,8,0,0,0,50,7.1
268,Elijah Sarratt,IU,WR,0,8,0,8,0,0,1,50,7.1
268,Kam Shanks,UAB,WR,0,6,2,8,0,0,1,50,8.3
268,Robert Henry Jr.,UTSA,RB,7,1,0,8,0,0,1,50,8.3
275,Jackson Kennedy,SYR,PK,0,0,0,0,8,25,0,49,8.1
276,Giles Jackson,WASH,WR,1,7,0,8,0,0,0,48,9.6
276,Brendon Lewis,NEV,QB,8,0,0,8,0,0,0,48,4.3
276,KeAndre Lambert-Smith,AUB,WR,0,8,0,8,0,0,0,48,6.8
276,Kentrel Bullock,USA,RB,7,1,0,8,0,0,0,48,8.0
276,Mac Dalena,FRES,WR,0,8,0,8,0,0,0,48,8.0
276,Taylen Green,ARK,QB,8,0,0,8,0,0,0,48,5.3
276,Phil Mafah,CLEM,RB,8,0,0,8,0,0,0,48,9.6
276,Joey Hobert,TXST,WR,0,8,0,8,0,0,0,48,8.0
276,Noah Whittington,ORE,RB,6,2,0,8,0,0,0,48,8.0
276,Nay'Quan Wright,USF,RB,8,0,0,8,0,0,0,48,6.8
276,Jacolby George,MIA,WR,0,8,0,8,0,0,0,48,6.8
276,Aaron Young,ODU,RB,8,0,0,8,0,0,0,48,8.0
276,Jaylin Noel,ISU,WR,0,8,0,8,0,0,0,48,6.8
276,Jordan Moore,DUKE,WR,0,8,0,8,0,0,0,48,6.0
276,Roderick Daniels Jr.,SMU,WR,3,4,1,8,0,0,0,48,6.0
276,Lincoln Pare,TXST,RB,8,0,0,8,0,0,0,48,8.0
276,Damien Taylor,TROY,RB,7,1,0,8,0,0,0,48,9.6
276,Tetairoa McMillan,ARIZ,WR,0,8,0,8,0,0,0,48,9.6
276,Jam Miller,ALA,RB,7,1,0,8,0,0,0,48,8.0
276,Savion Red,NEV,RB,8,0,0,8,0,0,0,48,12.0
276,Elijah Gilliam,FRES,RB,8,0,0,8,0,0,0,48,6.8
276,Noah Thomas,TA&M,WR,0,8,0,8,0,0,0,48,8.0
276,Omar Cooper Jr.,IU,WR,1,7,0,8,0,0,0,48,6.0
276,KC Concepcion,NCSU,WR,2,6,0,8,0,0,0,48,9.6
276,Hollywood Smothers,NCSU,RB,6,2,0,8,0,0,0,48,8.0
276,C.J. Ogbonna,BUFF,QB,8,0,0,8,0,0,0,48,4.8
276,Amari Daniels,TA&M,RB,8,0,0,8,0,0,0,48,8.0
276,Kenyon Clay,USM,RB,7,1,0,8,0,0,0,48,6.8
276,Durell Robinson,CONN,RB,8,0,0,8,0,0,0,48,6.8
276,Jahiem White,WVU,RB,7,1,0,8,0,0,0,48,6.8
276,Tanner Koziol,BALL,TE,0,8,0,8,0,0,0,48,6.8
276,Dylan Edwards,KSU,RB,5,2,1,8,0,0,0,48,9.6
276,Gio Lopez,USA,QB,7,0,0,8,0,0,0,48,4.3
276,Amare Thomas,UAB,WR,0,8,0,8,0,0,0,48,8.0
276,Brandon High Jr.,UTSA,RB,8,0,0,8,0,0,0,48,6.8
276,Sam Leavitt,ASU,QB,5,0,0,8,0,0,0,48,3.6
276,Jadan Baugh,FLA,RB,7,1,0,8,0,0,0,48,12.0
276,Cam Coleman,AUB,WR,0,8,0,8,0,0,0,48,9.6
276,Caden Durham,LSU,RB,6,2,0,8,0,0,0,48,12.0
276,A.J. Turner,MRSH,RB,6,2,0,8,0,0,0,48,12.0
276,Kenny Odom,UTEP,WR,0,8,0,8,0,0,0,48,9.6
276,Nate Frazier,UGA,RB,8,0,0,8,0,0,0,48,8.0
276,Kevin Jennings,SMU,QB,5,0,0,8,0,0,0,48,4.0
276,Star Thomas,DUKE,RB,7,1,0,8,0,0,0,48,8.0
276,Diego Pavia,VAN,QB,8,0,0,8,0,0,0,48,3.6
276,Victor Snow,BUFF,WR,2,6,0,8,0,0,0,48,6.8
276,Lee Beebe Jr.,UAB,RB,7,1,0,8,0,0,0,48,9.6
276,Duke Watson,LOU,RB,7,1,0,8,0,0,0,48,9.6
276,Rahsul Faison,USU,RB,8,0,0,8,0,0,0,48,8.0
276,Antwan Raymond,RUTG,RB,8,0,0,8,0,0,0,48,9.6
326,Jalin Conyers,TTU,TE,2,5,0,7,0,0,1,46,5.7
326,Corey Rucker,ARST,WR,0,7,0,7,0,0,2,46,6.5
326,Zach Schmit,OU,PK,0,0,0,0,9,19,0,46,5.7
326,Derek Morris,CAL,PK,0,0,0,0,11,13,0,46,7.6
330,Tucker Gleason,TOL,QB,7,0,0,7,1,0,0,45,4.0
330,Jacob Barnes,TULN,PK,0,0,0,0,7,24,0,45,7.5
332,Kaidon Salter,LIB,QB,7,0,0,7,0,0,1,44,4.0
332,Kyle Ramsey,ARK,PK,0,0,0,0,7,23,0,44,7.3
332,Jaden Smith,NEV,WR,0,7,0,7,0,0,1,44,6.2
332,Oronde Gadsden,SYR,TE,0,7,0,7,0,0,1,44,7.3
332,Cam Ward,MIA,QB,4,1,0,7,0,0,1,44,3.3
332,Jaden Williams,TXST,WR,0,7,0,7,0,0,1,44,6.2
332,Sedrick Alexander,VAN,RB,6,1,0,7,0,0,1,44,8.8
332,Brandon Chatman,NAVY,WR,3,4,0,7,0,0,1,44,6.2
332,Adrian Norton,AKR,WR,0,7,0,7,0,0,1,44,7.3
341,Grant Reddick,UCF,PK,0,0,0,0,6,25,0,43,5.3
342,Blair Conwright,UNT,WR,0,7,0,7,0,0,0,42,7.0
342,Garrett Greene,WVU,WR,6,0,0,7,0,0,0,42,3.8
342,Joshua Simon,SC,TE,0,7,0,7,0,0,0,42,7.0
342,JJ Pegues,MISS,DT,7,0,0,7,0,0,0,42,7.0
342,Jay Ducker,SHSU,RB,7,0,0,7,0,0,0,42,8.4
342,Jake Briningstool,CLEM,TE,0,7,0,7,0,0,0,42,8.4
342,Ahmani Marshall,APP,RB,7,0,0,7,0,0,0,42,8.4
342,Evan Pryor,CIN,RB,6,1,0,7,0,0,0,42,6.0
342,Luke Grimm,KU,WR,1,6,0,7,0,0,0,42,7.0
342,Luke Floriea,KENT,WR,0,7,0,7,0,0,0,42,6.0
342,Jackson Meeks,SYR,WR,0,7,0,7,0,0,0,42,7.0
342,Nathan Carter,MSU,RB,5,2,0,7,0,0,0,42,7.0
342,Elijah Arroyo,MIA,TE,0,7,0,7,0,0,0,42,5.2
342,Kyron Drones,VT,QB,6,1,0,7,0,0,0,42,5.2
342,Kamdyn Benjamin,TLSA,WR,0,6,1,7,0,0,0,42,10.5
342,George Pettaway,JMU,RB,5,2,0,7,0,0,0,42,7.0
342,Jadarian Price,ND,RB,7,0,0,7,0,0,0,42,7.0
342,Tre' Harris,MISS,WR,0,7,0,7,0,0,0,42,8.4
342,Gunnar Helm,TEX,TE,0,7,0,7,0,0,0,42,7.0
342,Matt Lauter,BOIS,TE,0,7,0,7,0,0,0,42,7.0
