RK,NAME,TEAM,"('Unnamed: 0_level_0', 'POS')","('Kickoffs', 'ATT')","('Kickoffs', 'YDS')","('Kickoffs', 'AVG')","('Kickoffs', 'LNG')","('Kickoffs', 'TD')","('Punts', 'ATT')","('Punts', 'YDS')","('Punts', 'AVG')","('Punts', 'LNG')","('Punts', 'TD')"
577,Ja'Mori Maclin,UK,WR,0,0,0.0,0,0,14,103,7.4,17,0
577,TJ Sheffield,CONN,WR,0,0,0.0,0,0,35,241,6.9,33,0
577,Myles Price,IU,WR,0,0,0.0,0,0,23,289,12.6,65,0
577,Reese Smith,LIB,WR,0,0,0.0,0,0,1,2,2.0,2,0
577,Daniel Jackson,MINN,WR,0,0,0.0,0,0,1,3,3.0,3,0
577,LV Bunkley-Shelton,GASO,WR,0,0,0.0,0,0,7,22,3.1,11,0
577,Jalen Coit,NCSU,WR,0,0,0.0,0,0,5,37,7.4,16,0
577,Maxen Hook,TOL,S,0,0,0.0,0,0,1,8,8.0,8,0
577,Romello Brinson,SMU,WR,1,0,0.0,0,0,0,0,0.0,0,0
577,Qian Magwood,BALL,WR,0,0,0.0,0,0,8,15,1.9,12,0
577,Chimere Dike,FLA,WR,0,0,0.0,0,0,16,187,11.7,35,0
577,Devin Neal,LOU,S,0,0,0.0,0,0,1,3,3.0,3,0
577,Ahmari Huggins-Bruce,LOU/SC,WR,0,0,0.0,0,0,8,12,1.5,8,0
577,Jordan Watkins,MISS,WR,0,0,0.0,0,0,3,24,8.0,17,0
577,Ricky White III,UNLV,WR,0,0,0.0,0,0,4,90,22.5,51,1
577,Elijah Metcalf,MRSH,WR,0,0,0.0,0,0,10,92,9.2,16,0
577,Joey Hobert,TXST,WR,0,0,0.0,0,0,3,52,17.3,42,0
577,Ahmani Marshall,APP,RB,0,0,0.0,0,0,1,0,0.0,0,0
577,Solo Lewis,LT,WR,0,0,0.0,0,0,13,218,16.8,49,0
577,Julian Nixon,ULM,TE,1,0,0.0,0,0,0,0,0.0,0,0
577,Hunter Wohler,WIS,S,0,0,0.0,0,0,6,54,9.0,15,0
577,Luke Grimm,KU,WR,0,0,0.0,0,0,3,29,9.7,18,0
577,Cedric Woods,LT,DB,0,0,0.0,0,0,3,49,16.3,49,0
577,Courtney Jackson,ARST,WR,0,0,0.0,0,0,15,277,18.5,77,2
577,Tai Felton,MD,WR,0,0,0.0,0,0,2,26,13.0,17,0
577,Dontae Fleming,TULN,WR,0,0,0.0,0,0,12,61,5.1,27,0
577,Sean Fresch,RICE,CB,0,0,0.0,0,0,8,50,6.3,20,0
577,Diante Vines,ODU,WR,0,0,0.0,0,0,1,2,2.0,2,0
577,Trent Whittemore,UCF,WR,0,0,0.0,0,0,6,34,5.7,14,0
577,Brandon George,PITT,LB,0,0,0.0,0,0,1,24,24.0,24,1
577,Cade McDonald,M-OH,WR,1,0,0.0,0,0,15,82,5.5,20,0
577,Samario Rudolph,JVST,WR,0,0,0.0,0,0,19,82,4.3,21,0
577,Ryan Davis,UNM,WR,0,0,0.0,0,0,1,17,17.0,17,0
577,Jake Bailey,SMU,WR,0,0,0.0,0,0,1,0,0.0,0,0
577,Dalen Cambre,UL,WR,0,0,0.0,0,0,1,18,18.0,18,0
577,Hayes Sutton,MTSU,WR,1,0,0.0,0,0,0,0,0.0,0,0
577,Marcus Bellon,NEV/UTEP,WR,0,0,0.0,0,0,9,74,8.2,32,0
577,Sean Atkins,USF,WR,0,0,0.0,0,0,27,274,10.1,54,0
577,Josh Kelly,TTU,WR,0,0,0.0,0,0,8,29,3.6,12,0
577,Trebor Pena,SYR,WR,0,0,0.0,0,0,15,120,8.0,34,0
577,Sebastian Macaluso,SJSU,WR,1,0,0.0,0,0,0,0,0.0,0,0
577,Alijah Huzzie,UNC,CB,0,0,0.0,0,0,13,153,11.8,69,1
577,Jaylon Jimmerson,SHSU,DB,0,0,0.0,0,0,1,34,34.0,34,0
577,Coleman Owen,OHIO,WR,0,0,0.0,0,0,17,132,7.8,61,1
577,Jaden Walley,MSST,WR,0,0,0.0,0,0,1,10,10.0,10,0
577,Bryce Stephens,ARK,WR,0,0,0.0,0,0,1,0,0.0,0,0
577,Dane Olson,CSU,WR,0,0,0.0,0,0,1,31,31.0,31,0
577,Liam Clifford,PSU,WR,0,0,0.0,0,0,1,6,6.0,6,0
577,Jordan Moore,DUKE,WR,0,0,0.0,0,0,1,8,8.0,8,0
577,Kechaun Bennett,MICH,DL,0,0,0.0,0,0,1,13,13.0,13,0
577,Tory Horton,CSU,WR,0,0,0.0,0,0,4,105,26.3,78,1
577,Montorie Foster Jr.,MSU,WR,0,0,0.0,0,0,9,50,5.6,24,0
577,Andrew Wilson-Lamp,ECU,CB,0,0,0.0,0,0,1,0,0.0,0,0
577,Jack Bech,TCU,WR,0,0,0.0,0,0,2,34,17.0,18,0
577,Casey Cain,UNLV,WR,1,0,0.0,0,0,0,0,0.0,0,0
577,Donte Kent,CMU,DB,0,0,0.0,0,0,16,217,13.6,68,1
577,Tyson Mobley,LIB,WR,0,0,0.0,0,0,1,10,10.0,10,0
577,Jabre Barber,TA&M,WR,0,0,0.0,0,0,6,21,3.5,9,0
577,Tez Johnson,ORE,WR,0,0,0.0,0,0,15,155,10.3,85,1
577,Kosi Agina,FRES,DB,0,0,0.0,0,0,1,7,7.0,7,0
577,Shaquan Loyal,RUTG,DB,0,0,0.0,0,0,1,15,15.0,15,0
577,Myles Mendeszoon,ISU,DL,0,0,0.0,0,0,1,13,13.0,13,0
577,Noel Roach,AKR,S,0,0,0.0,0,0,1,28,28.0,28,0
577,Montrell Johnson Jr.,FLA,RB,1,0,0.0,0,0,0,0,0.0,0,0
577,DD Snyder,BALL,S,1,0,0.0,0,0,0,0,0.0,0,0
577,Reggie Brown,TULN,TE,2,0,0.0,0,0,0,0,0.0,0,0
577,Kamdyn Benjamin,TLSA,WR,0,0,0.0,0,0,21,178,8.5,66,1
577,JP Richardson,TCU,WR,0,0,0.0,0,0,23,252,11.0,89,1
577,Luther Burden III,MIZ,WR,0,0,0.0,0,0,4,31,7.8,24,0
577,Kevin Coleman Jr.,MSST,WR,0,0,0.0,0,0,16,153,9.6,32,0
577,Caden Curry,OSU,DE,0,0,0.0,0,0,1,0,0.0,0,0
577,Tyler Morris,MICH,WR,0,0,0.0,0,0,5,38,7.6,19,0
577,Bugs Mortimer,WMU,WR,0,0,0.0,0,0,2,27,13.5,27,0
577,Kaden Saunders,PSU,WR,0,0,0.0,0,0,4,25,6.3,23,0
577,Malaki Starks,UGA,S,0,0,0.0,0,0,4,39,9.8,18,0
577,Evan Stewart,ORE,WR,0,0,0.0,0,0,1,-2,-2.0,-2,0
577,Armani Winfield,CSU,WR,0,0,0.0,0,0,1,-1,-1.0,-1,0
577,Cooper Jones,BOIS,WR,0,0,0.0,0,0,16,89,5.6,22,0
577,Joshua Meredith,WSU,WR,0,0,0.0,0,0,1,12,12.0,12,1
577,Isaiah Garcia-Castaneda,NEB,WR,0,0,0.0,0,0,11,60,5.5,13,0
577,Brady Anderson,SDSU,LB,1,0,0.0,0,0,0,0,0.0,0,0
577,Sirad Bryant,UAB,S,0,0,0.0,0,0,1,10,10.0,10,0
577,Buddy Mack III,SC,DB,0,0,0.0,0,0,1,16,16.0,16,0
577,Mac McWilliams,UCF,CB,0,0,0.0,0,0,2,16,8.0,9,0
577,Makai Sawtelle,FAU,LB,1,0,0.0,0,0,0,0,0.0,0,0
577,Michael Hetzel,APP,WR,0,0,0.0,0,0,1,9,9.0,9,1
577,Ty Bowman,KSU,WR,0,0,0.0,0,0,2,7,3.5,16,0
577,Alphie Guillory Jr.,UNT,S,0,0,0.0,0,0,1,24,24.0,24,0
577,CJ Garnett,UNT,LB,0,0,0.0,0,0,1,0,0.0,0,1
577,Jamoi Mayes,CIN,WR,0,0,0.0,0,0,4,22,5.5,13,0
577,Max Hurleman,ND,CB,0,0,0.0,0,0,23,138,6.0,15,0
577,Jake Spencer,PSU,WR,0,0,0.0,0,0,1,2,2.0,2,0
577,Noah Taylor,NU,LB,0,0,0.0,0,0,1,15,15.0,15,0
577,Jy Gilmore,GAST,DB,0,0,0.0,0,0,3,12,4.0,14,0
577,Terrence Spence,JMU,CB,0,0,0.0,0,0,1,28,28.0,28,0
577,Jamier Wright-Collins,RUTG,LB,0,0,0.0,0,0,1,11,11.0,11,0
577,Caleb Parker,BAY,S,0,0,0.0,0,0,1,20,20.0,20,0
577,Mekhi Shaw,SDSU,WR,0,0,0.0,0,0,13,78,6.0,20,0
577,Nate Lewis,SJSU,OL,1,0,0.0,0,0,0,0,0.0,0,0
577,Omari Kelly,MTSU,WR,0,0,0.0,0,0,8,83,10.4,61,1
577,Ahmarian Granger,AKR,WR,0,0,0.0,0,0,2,-12,-6.0,0,0
577,Anthony Tyus III,OHIO,RB,1,0,0.0,0,0,0,0,0.0,0,0
577,Jameson Tucker,CCU,WR,0,0,0.0,0,0,1,22,22.0,22,0
577,Konata Mumpfield,PITT,WR,0,0,0.0,0,0,1,2,2.0,2,0
577,Oran Singleton Jr.,EMU,WR,0,0,0.0,0,0,17,43,2.5,18,0
577,Dorian Singer,UTAH,WR,0,0,0.0,0,0,8,45,5.6,17,0
577,Nate Dyman,UTEP,LB,0,0,0.0,0,0,1,-4,-4.0,-4,0
577,Victor Nelson,BC,DB,0,0,0.0,0,0,1,12,12.0,12,0
577,Tyrell Henry,WIS,WR,0,0,0.0,0,0,3,17,5.7,9,0
577,Zach Rowell,STAN,DL,0,0,0.0,0,0,1,0,0.0,0,0
577,Colby McCalister,KSU,S,0,0,0.0,0,0,1,1,1.0,1,1
577,Max Reese,EMU,TE,0,0,0.0,0,0,2,17,8.5,16,0
577,Denzel Boston,WASH,WR,0,0,0.0,0,0,13,80,6.2,25,0
577,Jonathan Brady,CAL,WR,0,0,0.0,0,0,1,8,8.0,8,0
577,Wesley Williams,DUKE,DE,0,0,0.0,0,0,1,10,10.0,10,0
577,Mani Powell,UNLV,LB,1,0,0.0,0,0,0,0,0.0,0,0
577,Zach Courtney,CCU,TE,1,0,0.0,0,0,0,0,0.0,0,0
577,Collin Wright,STAN,CB,0,0,0.0,0,0,1,-4,-4.0,-4,0
577,Peyton Williams,SC,DB,0,0,0.0,0,0,1,0,0.0,0,0
577,Omari Hayes,FAU,WR,0,0,0.0,0,0,14,71,5.1,43,0
577,Ryland Gandy,PITT,DB,0,0,0.0,0,0,2,-1,-0.5,0,0
577,Josh Dallas,GASO,WR,0,0,0.0,0,0,8,73,9.1,31,0
577,Rodney Shelley,GT,DB,0,0,0.0,0,0,14,94,6.7,26,0
577,Brock Spalding,ECU,WR,0,0,0.0,0,0,7,51,7.3,33,0
577,Cam Barfield,HAW,RB,1,0,0.0,0,0,0,0,0.0,0,0
577,Javious Bond,ECU,DB,0,0,0.0,0,0,3,58,19.3,27,0
577,Peyton Bowen,OU,DB,0,0,0.0,0,0,25,209,8.4,24,0
577,KC Concepcion,NCSU,WR,0,0,0.0,0,0,5,45,9.0,20,0
577,Caleb Downs,OSU,S,0,0,0.0,0,0,6,98,16.3,79,1
577,Ahmere Foster,MRSH,S,0,0,0.0,0,0,1,18,18.0,18,0
577,Martel Hight,VAN,CB,0,0,0.0,0,0,18,265,14.7,57,1
577,Rodney Gallagher III,WVU,WR,0,0,0.0,0,0,2,18,9.0,16,0
577,Jaden Greathouse,ND,WR,0,0,0.0,0,0,1,9,9.0,9,0
577,Tre'Mon Henry,USM,LB,1,0,0.0,0,0,0,0,0.0,0,0
577,Ray Ray Joseph,MIA,WR,0,0,0.0,0,0,17,128,7.5,20,0
577,Jaxson Lavender,SMU,WR,0,0,0.0,0,0,1,8,8.0,8,0
577,Jeremiyah Love,ND,RB,1,0,0.0,0,0,0,0,0.0,0,0
577,Jack Luttrell,ARIZ,DB,0,0,0.0,0,0,2,10,5.0,8,0
577,Omarion Miller,COLO,WR,1,0,0.0,0,0,0,0,0.0,0,0
577,Riley Williams,MIA,TE,1,0,0.0,0,0,0,0,0.0,0,0
577,Kaedin Robinson,APP,WR,0,0,0.0,0,0,3,36,12.0,30,0
577,Cole Petrus,KU,DE,1,0,0.0,0,0,0,0,0.0,0,0
577,Leon Neal Jr.,WSU,WR,0,0,0.0,0,0,1,15,15.0,15,0
577,Dean Patterson,FIU,WR,0,0,0.0,0,0,16,76,4.8,12,0
577,Tyrin Smith,CIN,WR,0,0,0.0,0,0,2,8,4.0,6,0
577,Tru Edwards,LT,WR,0,0,0.0,0,0,10,120,12.0,34,0
577,Isiah Paige,ODU,WR,0,0,0.0,0,0,18,105,5.8,28,0
577,Johncarlos Miller II,TTU,TE,1,0,0.0,0,0,0,0,0.0,0,0
577,Christian Boivin,MICH,LB,0,0,0.0,0,0,1,7,7.0,7,0
577,Trey Goodman,UTEP,WR,0,0,0.0,0,0,6,115,19.2,62,0
577,Emon Allen,SHSU,DB,0,0,0.0,0,0,5,2,0.4,2,0
577,Trent Walker,ORST,WR,0,0,0.0,0,0,7,27,3.9,10,0
577,Gabe Milbourn,ORST,TE,1,0,0.0,0,0,0,0,0.0,0,0
577,Ethan Davies,UVA,WR,0,0,0.0,0,0,16,97,6.1,24,0
577,Mario Easterly,ODU,S,0,0,0.0,0,0,1,13,13.0,13,0
577,Simeon Evans,SHSU,WR,0,0,0.0,0,0,1,-6,-6.0,-6,0
577,Miles Scott,ILL,DB,0,0,0.0,0,0,1,5,5.0,5,0
577,Mansoor Delane,VT,CB,0,0,0.0,0,0,1,0,0.0,0,0
577,Nathan Griffin,WKU,LB,1,0,0.0,0,0,0,0,0.0,0,0
577,Rayuan Lane III,NAVY,S,0,0,0.0,0,0,4,9,2.3,8,0
577,Chuck Montgomery,MRSH,WR,0,0,0.0,0,0,7,29,4.1,12,0
577,Rashod Tanner,UNLV,DB,0,0,0.0,0,0,1,30,30.0,30,0
577,Caleb Cooley,WYO,WR,0,0,0.0,0,0,6,30,5.0,15,0
577,Parker Kingston,BYU,WR,0,0,0.0,0,0,17,236,13.9,90,2
577,Haydon Wiginton,TTU,WR,1,0,0.0,0,0,0,0,0.0,0,0
577,Jamaal Pritchett,USA,WR,0,0,0.0,0,0,12,183,15.3,62,1
577,Trey White,SDSU,EDGE,1,0,0.0,0,0,0,0,0.0,0,0
577,Semaj Morgan,MICH,WR,0,0,0.0,0,0,9,100,11.1,22,0
577,Brylan Green,LIB,S,0,0,0.0,0,0,9,122,13.6,45,0
577,Michael Buckley,UNM,WR,0,0,0.0,0,0,1,4,4.0,4,0
577,Jamal Hailey,WMU,RB,1,0,0.0,0,0,0,0,0.0,0,0
577,August Johanningsmeier,WMU,DE,1,0,0.0,0,0,0,0,0.0,0,0
577,Justin Holmes,MRSH,TE,1,0,0.0,0,0,0,0,0.0,0,0
577,Mike Higgins,RUTG,TE,1,0,0.0,0,0,0,0,0.0,0,0
577,Yilanan Ouattara,VAN,DL,1,0,0.0,0,0,0,0,0.0,0,0
577,Trey Johnson,BGSU,WR,0,0,0.0,0,0,1,19,19.0,19,0
577,Ethan Wesloski,UNT,LB,0,0,0.0,0,0,1,1,1.0,1,0
577,Jayden Mines,JMU,WR,0,0,0.0,0,0,1,14,14.0,14,1
577,Cole Turner,CLEM,WR,0,0,0.0,0,0,2,6,3.0,4,0
577,Isaiah Farris,BC,DB,0,0,0.0,0,0,13,68,5.2,52,0
577,Evan Johnson,BYU,CB,0,0,0.0,0,0,1,-7,-7.0,-7,0
577,Antwone Santiago,TEM,LB,0,0,0.0,0,0,1,9,9.0,9,0
577,Ethan Crisp,LIB,LB,1,0,0.0,0,0,0,0,0.0,0,0
577,Lavon Brown,CSU,WR,0,0,0.0,0,0,3,9,3.0,4,0
577,Caleb LaVallee,UNC,LB,0,0,0.0,0,0,1,6,6.0,6,0
577,Mikey Matthews,CAL,WR,0,0,0.0,0,0,17,67,3.9,14,0
577,Wesley Fair,KSU,S,1,0,0.0,0,0,0,0,0.0,0,0
577,Dillon Thieneman,PUR,DB,0,0,0.0,0,0,9,67,7.4,20,0
577,Zachary Tobe,GT,DB,0,0,0.0,0,0,1,0,0.0,0,0
577,Jack Parker,WMU,OL,0,0,0.0,0,0,1,0,0.0,0,0
577,Zach Lutmer,IOWA,DB,0,0,0.0,0,0,1,-1,-1.0,-1,0
577,Jalon Kilgore,SC,DB,0,0,0.0,0,0,1,28,28.0,28,0
577,Montana Warren,ASU,DB,0,0,0.0,0,0,1,46,46.0,46,1
577,Connor Walendzak,TOL,RB,1,0,0.0,0,0,0,0,0.0,0,0
577,Mario Craver,MSST,WR,0,0,0.0,0,0,1,0,0.0,0,1
577,Boo Carter,TENN,DB,0,0,0.0,0,0,12,198,16.5,38,0
577,Tyseer Denmark,PSU,WR,0,0,0.0,0,0,2,16,8.0,16,0
577,BJ Gibson,FSU,WR,0,0,0.0,0,0,1,3,3.0,3,0
577,Davion Gause,UNC,RB,0,0,0.0,0,0,1,34,34.0,34,1
577,Ryan Pellum Taylor,ORE,WR,0,0,0.0,0,0,1,0,0.0,0,0
577,Aneyas Williams,ND,RB,1,0,0.0,0,0,1,5,5.0,5,0
577,Zach Williams,TLSA,S,0,0,0.0,0,0,1,10,10.0,10,0
577,David Washington,UTAH,WR,0,0,0.0,0,0,1,0,0.0,0,1
577,Xayvion Turner-Bradshaw,VT,WR,0,0,0.0,0,0,1,20,20.0,20,0
577,Squirrel White,TENN,WR,1,0,0.0,0,0,7,112,16.0,31,0
577,Antonio Williams,CLEM,WR,0,0,0.0,0,0,17,164,9.6,25,0
577,Eli Heidenreich,NAVY,WR,1,0,0.0,0,0,9,54,6.0,23,0
577,David Adolph,OSU,WR,0,0,0.0,0,0,1,0,0.0,0,0
577,Avery Smith,TOL,CB,0,0,0.0,0,0,1,8,8.0,8,0
577,AJ Brown,UAB,S,1,0,0.0,0,0,0,0,0.0,0,0
577,Jayven Williams,KENN,CB,0,0,0.0,0,0,8,81,10.1,34,0
577,Victor Snow,BUFF,WR,0,0,0.0,0,0,16,217,13.6,59,0
577,Brandon Engel,AFA,WR,0,0,0.0,0,0,6,16,2.7,11,0
577,Osaro Aihie,AFA,LB,0,0,0.0,0,0,1,2,2.0,2,0
577,Lawayne McCoy,FSU,WR,0,0,0.0,0,0,11,30,2.7,9,0
577,Donovan Green,TA&M,TE,1,0,0.0,0,0,0,0,0.0,0,0
577,Cahari Haynes,APP,LB,0,0,0.0,0,0,1,30,30.0,30,0
577,Mikey Welsh,SDSU,WR,0,0,0.0,0,0,2,3,1.5,3,0
577,Rex Haynes,ARIZ,WR,0,0,0.0,0,0,1,7,7.0,7,0
577,Maverick Gracio,PITT,DL,0,0,0.0,0,0,1,20,20.0,20,0
577,Desmond Reid,PITT,RB,0,0,0.0,0,0,13,159,12.2,78,1
577,Fabian Rogosch,TROY,TE,1,0,0.0,0,0,0,0,0.0,0,0
577,Colton Deckard,LT,LB,0,0,0.0,0,0,1,12,12.0,12,0
577,Lofton Howard,WKU,TE,1,0,0.0,0,0,0,0,0.0,0,0
577,Marcus Badgett,CMU,DB,0,0,0.0,0,0,1,-3,-3.0,-3,0
577,Nick Cenacle,HAW,WR,0,0,0.0,0,0,2,37,18.5,35,0
577,Donovan Mathena,MEM,LB,1,0,0.0,0,0,0,0,0.0,0,0
577,Caden Matson,ISU,DB,0,0,0.0,0,0,1,25,25.0,25,1
577,Keionte Scott,AUB,DB,0,0,0.0,0,0,15,106,7.1,34,0
577,Antonio Meeks,LOU,WR,0,0,0.0,0,0,1,9,9.0,9,0
577,Zion Tracy,PSU,CB,0,0,0.0,0,0,15,87,5.8,14,0
577,Charles Correa,UNLV,LB,0,0,0.0,0,0,1,0,0.0,0,1
577,Syncere Sampson,MIA,RB,1,0,0.0,0,0,0,0,0.0,0,0
577,Bryce Young,ND,DL,0,0,0.0,0,0,1,11,11.0,11,0
577,Jordan Ross,TENN,DL,0,0,0.0,0,0,2,49,24.5,36,1
577,Will Monney,USU,TE,1,0,0.0,0,0,0,0,0.0,0,0
577,D'Angelo Ponds,IU,DB,0,0,0.0,0,0,1,12,12.0,12,0
577,Daniel Blood,MIZ,WR,1,0,0.0,0,0,4,-4,-1.0,6,0
577,Brock Lium,FRES,TE,1,0,0.0,0,0,0,0,0.0,0,0
577,Yamir Knight,JMU,WR,0,0,0.0,0,0,21,173,8.2,33,0
577,Jordan Smith,NMSU,WR,0,0,0.0,0,0,6,8,1.3,9,0
577,Terence Thomas,AKR,DB,0,0,0.0,0,0,1,0,0.0,0,1
577,Mac Resetich,ILL,DB,0,0,0.0,0,0,4,43,10.8,30,0
577,Vincent Shavers Jr.,NEB,LB,0,0,0.0,0,0,1,0,0.0,0,0
577,Xakery Wiedner,CCU,WR,0,0,0.0,0,0,1,-2,-2.0,-2,0
577,Daniel Ndukwe,IU,DL,0,0,0.0,0,0,1,9,9.0,9,0
577,Tony Mathis,OHIO,CB,0,0,0.0,0,0,1,0,0.0,0,0
577,DeMarius Hines,ECU,DB,1,0,0.0,0,0,0,0,0.0,0,0
577,Josiah Taylor,FIU,LB,0,0,0.0,0,0,1,2,2.0,2,0
577,Brady Kluse,MEM,WR,1,0,0.0,0,0,0,0,0.0,0,0
577,Quay'sheed Scott,UK,DB,0,0,0.0,0,0,1,21,21.0,21,0
577,Malik Benson,FSU,WR,0,0,0.0,0,0,1,3,3.0,3,0
577,Maddox Lassiter,ARK,TE,1,0,0.0,0,0,0,0,0.0,0,0
577,Will Upton,AUB,WR,0,0,0.0,0,0,1,0,0.0,0,0
577,John Neider,CONN,WR,0,0,0.0,0,0,1,20,20.0,20,0
577,Charles Yates Jr.,LIB,CB,0,0,0.0,0,0,1,-1,-1.0,-1,0
577,Anterio Thompson,WMU,DL,0,0,0.0,0,0,1,22,22.0,22,0
577,Jarod Bowie,JVST,WR,1,0,0.0,0,0,0,0,0.0,0,0
577,Julian Allen,TOL,WR,0,0,0.0,0,0,1,22,22.0,22,0
577,Kelby Williams,ODU,WR,1,0,0.0,0,0,0,0,0.0,0,0
577,Deuce Alexander,WAKE,WR,0,0,0.0,0,0,1,9,9.0,9,0
577,Beau Sparks,TXST,WR,0,0,0.0,0,0,4,202,50.5,80,1
577,Kahanu Davis,USU,WR,0,0,0.0,0,0,12,96,8.0,44,0
577,Maurice Brown II,SC,TE,0,0,0.0,0,0,1,15,15.0,15,0
577,Jermod McCoy,TENN,DB,0,0,0.0,0,0,6,59,9.8,23,0
577,Paul Davis,AKR,WR,1,0,0.0,0,0,0,0,0.0,0,0
577,Ja'Marley Riddle,ECU,DB,0,0,0.0,0,0,7,26,3.7,15,0
577,Jahdae Walker,TA&M,WR,0,0,0.0,0,0,1,28,28.0,28,0
577,Michael Mussari,CIN,WR,0,0,0.0,0,0,3,12,4.0,12,0
577,Bryson Hammer,TOL,WR,0,0,0.0,0,0,25,256,10.2,43,0
577,Dereck Moore,UNM,S,0,0,0.0,0,0,1,1,1.0,1,0
577,Jacob Cosby-Mosley,WAKE,DB,1,0,0.0,0,0,0,0,0.0,0,0
577,Sam Feeney,BALL,LB,0,0,0.0,0,0,1,3,3.0,3,0
577,John Keough,BUFF,S,0,0,0.0,0,0,1,0,0.0,0,0
577,Joe Lott,TROY,S,0,0,0.0,0,0,1,-4,-4.0,-4,0
577,Omar Thornton,BC,DB,0,0,0.0,0,0,1,17,17.0,17,0
577,Isaiah Crosby,CAL,DB,0,0,0.0,0,0,3,34,11.3,24,0
577,Que'Sean Brown,DUKE,WR,0,0,0.0,0,0,24,233,9.7,24,0
577,Rayshawn Glover,UTAH,WR,0,0,0.0,0,0,5,10,2.0,12,0
577,TJ Pride,NMSU,WR,0,0,0.0,0,0,6,52,8.7,17,0
577,Ibrahim Diawara,CCU,DE,0,0,0.0,0,0,1,18,18.0,18,0
577,Tony Freeman,WSU,WR,0,0,0.0,0,0,12,81,6.8,33,0
577,Drew Wagner,NU,WR,0,0,0.0,0,0,2,71,35.5,72,1
577,Braylon Harmon,TENN,WR,0,0,0.0,0,0,1,6,6.0,6,0
577,Davien Kerr,SYR,DB,0,0,0.0,0,0,1,46,46.0,46,0
884,Dylan Downing,KU,LB,1,-1,-1.0,-1,0,0,0,0.0,0,0
884,Steven Sannieniola,VAN,S,1,-1,-1.0,-1,0,0,0,0.0,0,0
884,Ashtyn Hawkins,BAY,WR,2,-1,-0.5,0,0,0,0,0.0,0,0
887,K.D. Hutchinson,WKU,WR,1,-3,-3.0,0,0,16,47,2.9,13,0
887,Caleb Douglas,TTU,WR,1,-3,-3.0,-3,0,0,0,0.0,0,0
887,Marvin Burks Jr.,MIZ,S,1,-3,-3.0,-3,0,0,0,0.0,0,0
890,Jordan Thompson,RUTG,DL,1,-4,-4.0,-4,0,0,0,0.0,0,0
890,Dymere Miller,RUTG,WR,1,-4,-4.0,-4,0,0,0,0.0,0,0
890,Thomas Amankwaa,RUTG,WR,3,-4,-1.3,5,0,0,0,0.0,0,0
890,Ajani Sheppard,RUTG,QB,2,-4,-2.0,-1,0,0,0,0.0,0,0
890,Nick Devereaux,EMU,WR,1,-4,-4.0,-4,0,0,0,0.0,0,0
890,Chandler Matthews,WKU,LB,1,-4,-4.0,-4,0,0,0,0.0,0,0
896,Roman Hemby,MD,RB,1,-5,-5.0,-5,0,0,0,0.0,0,0
896,Nick Howe,UTAH,CB,1,-5,-5.0,-5,0,0,0,0.0,0,0
896,Jayden Fuller,M-OH,LB,1,-5,-5.0,-5,0,0,0,0.0,0,0
899,Palaie Faoa,BC,LB,1,-10,-10.0,-10,0,0,0,0.0,0,0
900,Christian Fitzpatrick,MRSH,WR,1,-11,-11.0,-11,0,0,0,0.0,0,0
901,Jordan King,CAL,WR,1,-12,-12.0,-12,0,0,0,0.0,0,0
902,Austin Harnetiaux,NEV,LB,1,-18,-18.0,-18,0,0,0,0.0,0,0
