RK,NAME,TEAM,CMP,ATT,CMP%,YDS,AVG,LNG,TD,INT,SACK,RTG
40,Tyler Van Dyke,MIA,202,324,62.3,2931,9.0,83,25,6,20,160.1
41,Levi Lewis,UL,236,391,60.4,2917,7.5,55,20,4,26,137.9
42,Grayson McCall,CCU,176,241,73.0,2873,11.9,99,27,3,16,207.6
43,Adrian Martinez,NEB,189,306,61.8,2863,9.4,72,14,10,27,148.9
44,Stetson Bennett IV,UGA,185,287,64.5,2862,10.0,89,29,7,14,176.7
45,Malik Willis,LIB,207,339,61.1,2857,8.4,70,27,12,51,151.1
46,Spencer Sanders,OKST,243,391,62.1,2839,7.3,52,20,12,14,133.9
47,Will Levis,UK,233,353,66.0,2826,8.0,79,24,13,22,148.3
48,Max Johnson,LSU,225,373,60.3,2815,7.5,67,27,6,33,144.4
49,Jayden de Laura,WSU,227,359,63.2,2798,7.8,78,23,9,15,144.8
50,Chevan Cordeiro,HAW,195,353,55.2,2793,7.9,93,17,11,28,131.4
51,N'Kosi Perry,FAU,210,345,60.9,2771,8.0,89,20,7,29,143.4
52,Emory Jones,FLA,224,346,64.7,2734,7.9,61,19,13,11,141.7
53,Jonah Johnson,NMSU/UTEP,257,438,58.7,2705,6.2,55,10,8,38,114.4
54,Chris Reynolds,CLT,216,338,63.9,2680,7.9,56,26,9,19,150.6
55,Chance Nolan,ORST,204,318,64.2,2677,8.4,67,19,10,13,148.3
56,KJ Jefferson,ARK,198,294,67.3,2676,9.1,91,21,4,27,164.7
57,Brett Gabbert,M-OH,178,299,59.5,2648,8.9,83,26,6,14,158.6
58,Daniel Richardson,CMU,191,316,60.4,2633,8.3,72,24,6,9,151.7
59,Rocky Lombardi,NIU,200,343,58.3,2597,7.6,75,15,8,8,131.7
60,Jaren Hall,BYU,189,296,63.9,2583,8.7,67,20,5,13,156.1
61,Cade McNamara,MICH,210,327,64.2,2576,7.9,93,15,6,11,141.9
62,Matt McDonald,BGSU,236,393,60.1,2555,6.5,81,12,7,39,121.2
63,Connor Bazelak,MIZ,246,377,65.3,2548,6.8,63,16,11,13,130.2
64,Drew Plitt,BALL,248,411,60.3,2541,6.2,75,18,6,24,123.8
65,Chase Garbers,CAL,223,348,64.1,2531,7.3,84,16,8,21,135.7
66,Cameron Rising,UTAH,204,320,63.8,2493,7.8,49,20,5,6,146.7
67,Jake Bentley,USA/UTAH,212,303,70.0,2476,8.2,62,17,8,21,151.8
68,Dylan Morris,WASH,220,363,60.6,2458,6.8,55,14,12,21,123.6
69,Layne Hatcher,ARST,201,341,58.9,2423,7.1,83,19,13,29,129.4
70,Dorian Thompson-Robinson,UCLA,176,283,62.2,2409,8.5,75,21,6,20,153.9
71,Michael Pratt,TULN,189,328,57.6,2381,7.3,59,21,8,28,134.8
72,Jayden Daniels,ASU,197,301,65.4,2380,7.9,65,10,10,26,136.2
73,Gunnar Holmberg,DUKE,217,324,67.0,2358,7.3,80,7,8,19,130.3
74,Tanner McKee,STAN,206,315,65.4,2327,7.4,56,15,7,24,138.7
75,Bo Nix,ORE,197,323,61.0,2294,7.1,71,11,3,12,130.0
76,Dylan Hopkins,UAB,155,235,66.0,2274,9.7,74,18,7,31,166.6
77,DJ Uiagalelei,CLEM,208,374,55.6,2246,6.0,58,9,10,21,108.7
78,Gerry Bohanon,BAY,173,275,62.9,2200,8.0,75,18,7,9,146.6
79,Zach Calzada,TA&M,184,328,56.1,2185,6.7,70,17,9,17,123.7
80,Kedon Slovis,USC,193,297,65.0,2153,7.2,62,11,8,12,132.7
81,Skylar Thompson,KSU,162,233,69.5,2113,9.1,73,12,4,20,159.3
81,Casey Thompson,TEX,165,261,63.2,2113,8.1,75,24,9,16,154.7
83,Dequan Finn,TOL,144,250,57.6,2067,8.3,90,18,2,24,149.2
84,Max Duggan,TCU,145,227,63.9,2048,9.0,75,16,6,20,157.6
85,Tanner Morgan,MINN,149,249,59.8,2044,8.2,68,10,9,22,134.8
86,Austin Aune,UNT,151,295,51.2,1991,6.7,77,9,9,11,111.8
87,Braxton Burmeister,VT,142,255,55.7,1960,7.7,69,14,4,25,135.2
88,Graham Mertz,WISC,169,284,59.5,1958,6.9,72,10,11,13,121.3
89,Hayden Wolff,ODU,159,253,62.8,1933,7.6,63,10,7,13,134.5
90,Caleb Williams,OU,136,211,64.5,1912,9.1,67,21,4,20,169.6
91,Timmy McClain,USF,145,262,55.3,1888,7.2,80,5,7,23,116.8
92,Austin Kendall,LT,148,243,60.9,1884,7.8,72,13,9,17,136.3
93,Spencer Petras,IOWA,165,288,57.3,1880,6.5,67,10,9,24,117.3
94,Kyle Vantrease,BUFF,161,262,61.5,1861,7.1,63,8,6,7,126.6
95,Kurtis Rourke,OHIO,171,261,65.5,1817,7.0,66,11,7,17,132.5
96,Noah Vedral,RUTG,180,303,59.4,1813,6.0,75,7,7,19,112.7
97,Mikey Keene,UCF,173,272,63.6,1730,6.4,54,17,6,17,133.2
98,Darren Grainger,GAST,136,228,59.6,1715,7.5,66,19,4,17,146.8
99,Nick Starkel,SJSU,128,248,51.6,1645,6.6,70,9,7,13,113.7
100,Jake Constantine,RICE,126,206,61.2,1622,7.9,73,8,7,12,133.3
101,Gunnar Watson,TROY,140,228,61.4,1613,7.1,64,8,4,17,128.9
102,Will Plummer,ARIZ,155,267,58.1,1610,6.0,54,6,9,19,109.4
103,Cameron Friel,UNLV,141,226,62.4,1608,7.1,75,6,11,25,121.2
104,Brendon Lewis,COLO,149,257,58.0,1540,6.0,65,10,3,31,118.8
105,Jordan Travis,FSU,122,194,62.9,1539,7.9,75,15,6,25,148.9
106,Brady McBride,TXST,146,244,59.8,1507,6.2,75,12,10,23,119.7
107,Spencer Rattler,OU,140,187,74.9,1483,7.9,50,11,5,13,155.5
108,Jeff Sims,GT,113,188,60.1,1468,7.8,77,12,7,11,139.3
109,Garrett Shrader,SYR,123,234,52.6,1445,6.2,72,9,4,27,113.7
110,Lucas Johnson,SDSU,138,223,61.9,1424,6.4,39,12,4,13,129.7
111,Jaxson Dart,USC,117,189,61.9,1353,7.2,45,9,5,5,132.5
112,James Blackman,ARST,109,184,59.2,1334,7.3,89,8,4,19,130.1
113,Chase Cunningham,MTSU,110,176,62.5,1318,7.5,51,16,3,11,152.0
115,Henry Colombi,TTU,95,148,64.2,1291,8.7,75,5,5,10,141.9
116,Zach Gibson,AKR,109,157,69.4,1262,8.0,57,10,0,19,158.0
117,Jason Bean,KU,102,181,56.4,1252,6.9,61,6,6,8,118.8
118,Taylor Powell,TROY,125,189,66.1,1251,6.6,49,7,6,14,127.6
119,D'Wan Mathis,TEM,116,195,59.5,1223,6.3,70,6,4,17,118.2
120,Steven Krajewski,CONN,122,231,52.8,1217,5.3,63,7,10,17,98.4
121,Dennis Grosel,BC,111,192,57.8,1216,6.3,49,6,7,13,114.0
122,Haaziq Daniels,AFA,52,104,50.0,1184,11.4,92,7,3,9,162.1
123,Ken Seals,VAN,127,224,56.7,1181,5.3,38,5,8,12,101.2
123,Donovan Smith,TTU,85,139,61.2,1181,8.5,75,7,2,10,146.3
125,Brandon Peters,ILL,91,169,53.8,1170,6.9,56,7,4,15,120.9
126,Brady Olson,MASS,104,215,48.4,1145,5.3,56,8,7,8,98.9
127,Sean Chambers,WYO,90,177,50.8,1125,6.4,40,6,7,14,107.5
128,Terry Wilson,UNM,101,174,58.0,1058,6.1,58,7,4,16,117.8
129,Nicholas Vattiato,MTSU,115,171,67.3,1047,6.1,59,7,6,7,125.2
130,Mike Wright Jr.,VAN,93,175,53.1,1042,6.0,61,8,6,16,111.4
131,Levi Williams,WYO,72,120,60.0,990,8.3,74,9,5,9,145.7
132,Ryan Hilinski,NU/SC,95,176,54.0,978,5.6,64,3,4,9,101.7
133,Justin Tomlin,GASO,74,143,51.7,977,6.8,57,2,9,14,101.2
134,Luke Doty,SC,86,143,60.1,975,6.8,82,5,3,11,124.8
135,Carter Bradley,TOL,77,130,59.2,972,7.5,84,4,1,12,130.7
136,Nick Nash,SJSU,74,138,53.6,971,7.0,44,6,3,7,122.7
137,AJ Mayer,M-OH,68,125,54.4,946,7.6,57,6,2,6,130.6
138,Michael Penix Jr.,IU,87,162,53.7,939,5.8,44,4,7,8,101.9
139,Phil Jurkovec,BC,52,96,54.2,914,9.5,51,7,4,6,149.9
140,Jordan Yates,GT,91,153,59.5,908,5.9,53,6,3,22,118.4
141,DJ Irons,AKR,78,120,65.0,892,7.4,45,8,4,29,142.8
142,Tyler Shough,TTU,64,92,69.6,872,9.5,75,6,3,3,164.2
143,Jack Plummer,PUR,87,127,68.5,864,6.8,59,7,0,9,143.8
144,Jalon Daniels,KU,81,117,69.2,860,7.3,44,7,3,7,145.6
145,D.J. Mack Jr.,ODU,86,167,51.5,859,5.1,43,5,7,19,96.2
146,Jake Lange,USM,79,137,57.7,843,6.2,36,5,6,22,112.6
147,Justin Lynch,TEM,88,154,57.1,839,5.4,70,4,4,9,106.3
148,Jordon Brookshire,SDSU,62,122,50.8,830,6.8,73,3,1,10,114.4
149,TJ Finley,AUB,70,128,54.7,827,6.5,51,6,1,10,122.9
150,Dillon Gabriel,UCF,70,102,68.6,814,8.0,47,9,3,6,158.9
151,Tyler Vitt,TXST,76,142,53.5,801,5.6,49,3,2,5,105.1
152,Rhett Rodriguez,ULM,70,137,51.1,799,5.8,46,4,3,9,105.3
153,Baylor Romney,BYU,56,80,70.0,779,9.7,55,6,0,2,176.5
154,McKenzie Milton,FSU,81,139,58.3,775,5.6,35,3,6,11,103.6
155,D'Eriq King,MIA,81,122,66.4,767,6.3,36,3,4,9,120.8
156,Jacob Sirmon,WASH/CMU,73,119,61.3,734,6.2,78,6,4,18,123.1
157,JT Daniels,UGA,68,94,72.3,722,7.7,43,7,3,2,155.1
158,Jason Brown,SC/SFPA,60,108,55.6,721,6.7,50,8,6,9,125.0
159,Christian Anderson,ARMY,31,63,49.2,713,11.3,79,5,0,4,170.5
160,Andrew Marty,NU,66,110,60.0,707,6.4,40,6,6,13,121.1
161,Artur Sitkowski,ILL,74,148,50.0,704,4.8,45,6,2,8,100.6
162,Matt Myers,BUFF,56,103,54.4,703,6.8,57,4,5,9,114.8
163,Chandler Morris,TCU,50,76,65.8,695,9.1,63,3,0,6,155.6
164,Zeb Noland,SC,53,95,55.8,690,7.3,66,7,1,9,139.0
165,Alex Padilla,IOWA,55,112,49.1,636,5.7,72,2,2,8,99.1
166,Aaron Allen,LT,50,77,64.9,620,8.1,49,2,4,4,130.8
167,Brayden Schager,HAW,65,107,60.7,615,5.7,49,2,5,9,105.9
168,Desmond Trotter,USA,61,104,58.7,596,5.7,68,5,3,8,116.9
168,Blake Shapen,BAY,62,86,72.1,596,6.9,61,5,0,7,149.5
170,Hudson Card,TEX,51,83,61.4,590,7.1,52,5,1,10,138.6
171,Jace Ruder,UNT,53,98,54.1,571,5.8,45,3,5,4,102.9
172,JD Head,LT,47,88,53.4,559,6.4,44,6,3,7,122.4
173,Gunner Cruz,ARIZ/WSU,61,93,65.6,536,5.8,43,2,3,9,114.6
174,Anthony Richardson Sr.,FLA,38,64,59.4,529,8.3,75,6,5,3,144.1
175,J.J. McCarthy,MICH,34,59,57.6,516,8.7,69,5,2,3,152.3
176,Dino Maldonado,NMSU,37,66,56.1,513,7.8,75,4,2,1,135.3
177,Cam'Ron Ransom,GASO,39,83,47.0,494,6.0,48,3,0,9,108.9
178,Charlie Brewer,BAY/UTAH,48,79,60.8,484,6.1,37,3,3,6,117.2
179,Bryce Carpenter,CCU,41,69,59.4,483,7.0,52,4,1,6,134.5
180,Jordan McCloud,ARIZ,48,73,65.8,481,6.6,35,2,5,4,116.4
181,Justin Rogers,UNLV,33,59,55.9,475,8.1,80,3,2,12,133.6
181,Donaven McCulley,IU,35,82,42.7,475,5.8,52,2,2,10,94.5
183,Bailey Hockman,NCST/MTSU,41,66,62.1,463,7.0,35,4,2,7,135.0
184,Tai Lavatai,NAVY,34,61,55.7,449,7.4,49,5,2,18,138.1
185,Kato Nelson,AKR,36,69,52.2,445,6.4,72,3,1,15,117.8
186,Hunter Johnson,NU,45,74,60.8,424,5.7,47,4,4,7,116.0
187,Jack Tuttle,IU,45,87,51.7,423,4.9,76,2,5,6,88.7
188,Kyle McCord,OSU,25,38,65.8,416,10.9,85,2,2,4,164.6
189,Andrew Peasley,USU,28,51,54.9,415,8.1,72,3,2,6,134.8
190,Wiley Green,RICE,36,55,65.5,414,7.5,41,4,3,8,141.8
191,Tyler Johnston III,UAB,27,49,55.1,408,8.3,46,2,3,4,126.3
192,Tyler Lytle,MASS,29,59,49.2,394,6.7,32,1,1,9,107.5
193,Tommy DeVito,SYR,32,52,61.5,388,7.5,73,1,2,6,122.9
194,Shane Illingworth,OKST,28,50,56.0,385,7.7,40,3,1,2,136.5
195,Cornelious Brown IV,GAST,42,81,51.9,384,4.7,24,0,4,7,81.8
196,Riley Leonard,DUKE,37,62,59.7,381,6.1,39,1,1,6,113.4
197,Joe Milton III,MICH/TENN,32,62,51.6,375,6.0,53,2,0,7,113.1
198,James Foster,CLT,31,56,55.4,364,6.5,53,1,1,6,112.3
199,Ty Keyes,USM,33,65,50.8,355,5.5,27,3,4,12,99.6
200,Brady Cook,MIZ,46,58,79.3,345,5.9,23,2,0,4,140.7
201,Armani Rogers,OHIO,27,47,57.4,334,7.1,45,0,1,5,112.9
202,Will Howard,KSU,30,55,54.5,332,6.0,68,1,1,2,107.6
203,Garrett Nussmeier,LSU,29,57,50.9,329,5.8,33,2,2,5,103.9
204,Jack Zergiotis,CONN/FRES,38,86,44.2,325,3.8,50,3,5,12,75.8
205,Tyler Phommachanh,CONN,35,72,48.6,321,4.5,50,1,2,5,85.1
206,Doug Brumfield,UNLV,17,39,43.6,320,8.2,80,2,1,4,124.3
207,Logan Smothers,NEB,23,33,69.7,317,9.6,54,0,1,2,144.3
208,Luke McCaffrey,RICE,31,62,50.0,313,5.0,35,2,4,8,90.1
209,Jabari Laws,ARMY,19,24,79.2,306,12.8,39,4,0,2,241.3
210,Ethan Garbers,UCLA/WASH,31,51,60.8,305,6.0,41,2,2,3,116.1
211,Jarrett Guarantano,WSU/TENN,33,49,67.3,304,6.2,26,1,3,8,114.0
212,Haynes King,TA&M,22,35,62.9,300,8.6,53,2,3,2,136.6
213,Johnathan Bennett,LIB,15,33,45.5,299,9.1,64,4,2,1,149.4
214,Tyler Buchner,ND,21,35,60.0,298,8.5,55,3,3,1,142.7
215,Nate Cox,NEV,26,43,60.5,279,6.5,43,2,1,8,125.7
216,Grant Gremel,IU,32,58,55.2,269,4.6,29,1,1,5,96.4
217,Mike DiLiello,MTSU,29,49,59.2,267,5.4,61,1,2,3,103.5
218,Ike Ogbogu,HOU,20,35,57.1,256,7.3,37,2,1,3,131.7
219,Luke Zban,MRSH,26,39,66.7,249,6.4,45,2,2,3,127.0
220,Garrett Dzuro,MASS,23,47,48.9,246,5.2,73,2,3,5,94.2
221,Jay Woolfolk,UVA,22,41,53.7,245,6.0,28,0,2,7,94.1
222,Sam Huard,WASH,22,42,52.4,241,5.7,55,1,4,1,89.4
223,Christian Veilleux,PSU,16,26,61.5,238,9.2,67,3,0,2,176.5
224,Trey Lowe,USM,23,42,54.8,232,5.5,31,1,2,6,99.5
225,Katravis Marsh,USF,20,41,48.8,231,5.6,33,1,3,0,89.5
226,Connor Cigelske,GASO,22,38,57.9,229,6.0,28,0,1,4,103.2
227,Drew Pyne,ND,15,30,50.0,224,7.5,32,2,0,2,134.7
228,Preston Hutchinson,EMU,23,40,57.5,216,5.4,29,1,2,1,101.1
229,Peter Parrish,MEM,31,48,64.6,215,4.5,34,0,3,6,89.7
230,Davis Beville,PITT,17,22,77.3,207,9.4,52,1,1,5,162.2
231,Nick Tronti,FAU,19,36,52.8,200,5.6,23,0,1,5,93.9
232,Victor Gabalis,WSU,17,36,47.2,199,5.5,56,2,0,4,112.0
233,Hunter Dekkers,ISU,20,36,55.6,193,5.4,23,2,1,0,113.4
234,Josh Adkins,UTSA,18,33,54.5,192,5.8,32,2,0,6,123.4
234,Luke Altmyer,MISS,20,37,54.1,192,5.2,37,1,2,9,95.8
236,TJ McMahon,RICE,12,20,60.0,191,9.6,38,2,1,0,163.2
237,Frank Gore Jr.,USM,10,16,62.5,189,11.8,39,4,1,0,231.7
238,Collin Schlee,KENT,16,23,69.6,187,8.1,21,1,0,2,152.2
239,Cade Fortin,USF,25,48,52.1,183,3.8,24,0,2,2,75.8
240,Jacolby Criswell,UNC,13,21,61.9,179,8.5,47,1,0,0,149.2
240,Chance Lovertich,MSST,13,18,72.2,179,9.9,40,1,0,0,174.1
242,Carson Beck,UGA,10,23,43.5,176,7.7,32,2,2,0,119.1
243,Cooper Legas,USU,11,20,55.0,171,8.6,62,2,1,4,149.8
244,Justin Ibieta,TULN,13,22,59.1,166,7.5,44,2,2,0,134.3
245,Jiya Wright,ULM,10,20,50.0,164,8.2,40,2,2,2,131.9
246,Grayson James,FIU,18,27,66.7,162,6.0,21,1,0,1,129.3
247,Nick Patti,PITT,14,19,73.7,161,8.5,21,0,0,0,144.9
247,Isaiah Chavez,UNM,17,24,70.8,161,6.7,43,2,1,3,146.3
249,Dakereon Joyner,SC,9,9,100.0,160,17.8,69,1,0,0,286.0
250,Jaren Lewis,KSU,12,23,52.2,154,6.7,55,1,2,2,105.4
251,Connor Blumrick,VT,16,31,51.6,152,4.9,42,2,0,3,114.1
252,Knox Kadum,VT,12,24,50.0,151,6.3,34,0,1,1,94.5
253,Paul Tyson,ALA,10,16,62.5,150,9.4,39,0,0,0,141.3
254,Garrett Greene,WVU,16,26,61.5,147,5.7,28,0,0,2,109.0
254,Jake Garcia,MIA,11,14,78.6,147,10.5,44,2,0,0,213.9
256,Evan Simon,RUTG,16,28,57.1,145,5.2,33,0,1,2,93.5
257,Tyler Macon,MIZ,9,17,52.9,143,8.4,65,1,0,1,143.0
257,Eddie Lee Marburger,UTSA,4,8,50.0,143,17.9,67,1,0,0,241.4
259,Xavier Arline,NAVY,7,18,38.9,142,7.9,37,1,0,6,123.5
260,Jontre Kirklin,LSU,7,11,63.6,138,12.5,81,3,2,0,222.7
261,Jack West,STAN,20,30,66.7,135,4.5,27,0,3,7,84.5
261,Jemel Jones,ARMY,7,13,53.8,135,10.4,37,1,1,0,151.1
263,John Paddock,BALL,18,26,69.2,132,5.1,28,0,1,1,104.2
264,Taisun Phommachanh,CLEM,11,19,57.9,131,6.9,33,1,1,0,122.7
265,Cole Snyder,RUTG,18,28,64.3,130,4.6,25,1,0,0,115.1
266,Chase Wolf,WISC,8,16,50.0,124,7.8,25,1,2,4,110.7
267,Jacob Huesman,APP,12,21,57.1,116,5.5,37,1,1,0,109.7
268,Miles Kendrick,KU,12,18,66.7,106,5.9,17,2,1,1,141.7
268,Chandler Fields,UL,9,13,69.2,106,8.2,22,1,0,0,163.1
270,Tyler Snead,ECU,3,5,60.0,102,20.4,75,2,0,0,363.4
271,Sam Noyer,COLO/ORST,11,24,45.8,101,4.2,21,0,2,1,64.5
271,Jack Miller III,OSU,7,14,50.0,101,7.2,25,0,0,0,110.6
273,Reece Udinski,MD,11,15,73.3,100,6.7,22,1,1,0,138.0
274,Chubba Purdy,FSU,5,5,100.0,98,19.6,38,2,0,0,396.6
275,Jarrett Guest,CCU,9,10,90.0,96,9.6,32,1,0,0,203.6
276,Jordan Moore,DUKE,9,19,47.4,95,5.0,36,1,0,2,106.7
277,Ryan Glover,CAL/PENN,11,29,37.9,94,3.2,30,0,0,4,65.2
278,Antavious Willis,USM,9,11,81.8,92,8.4,20,1,1,3,163.9
278,Beau Allen,UK,8,12,66.7,92,7.7,31,0,0,2,131.1
280,Trenton Bourguet,ASU,7,10,70.0,91,9.1,28,1,0,0,179.4
281,Jamarye Joiner,ARIZ,4,10,40.0,89,8.9,73,2,0,3,180.8
281,Drake Maye,UNC,7,10,70.0,89,8.9,46,1,0,1,177.8
283,Kai Horton,TULN,8,19,42.1,88,4.6,17,0,3,4,49.4
284,Ty Thompson,ORE,7,15,46.7,87,5.8,54,2,1,1,126.1
284,Emmett Morehead,BC,6,16,37.5,87,5.4,44,0,0,5,83.2
286,Ta'Quan Roberson,PSU,11,28,39.3,85,3.0,23,1,2,2,62.3
287,Tyhier Tyler,ARMY,3,7,42.9,79,11.3,39,1,1,1,156.2
287,Evan Conley,LOU,10,19,52.6,79,4.2,28,1,0,0,104.9
289,Donovan Edwards,MICH,1,1,100.0,75,75.0,75,1,0,0,1060.0
290,Miller Moss,USC,8,13,61.5,74,5.7,16,1,0,1,134.7
290,Maasai Maynor,NAVY,6,13,46.2,74,5.7,18,0,0,5,94.0
292,Mariano Valenti,TEM,10,14,71.4,73,5.2,17,0,0,3,115.2
293,Tucker Gleason,TOL,5,9,55.6,69,7.7,20,0,0,0,120.0
294,Johnny Langan,RUTG,6,9,66.7,68,7.6,31,1,0,0,166.8
295,Michael Kern,WAKE,2,5,40.0,67,13.4,58,0,0,0,152.6
296,Ryan O'Keefe,UCF,3,3,100.0,66,22.0,49,2,0,0,504.8
297,Nate Hampton,LIB,1,4,25.0,63,15.8,63,1,0,0,239.8
298,Micah Leon,CONN,10,13,76.9,62,4.8,30,0,0,4,117.0
298,Cole Kramer,MINN,3,3,100.0,62,20.7,37,2,0,0,493.6
298,Sam Jackson V,TCU,1,1,100.0,62,62.0,62,0,0,2,620.8
301,Calvin Brownholtz,UTEP,2,7,28.6,60,8.6,51,1,1,0,119.1
302,Ricky Pearsall,ASU,2,2,100.0,59,29.5,30,1,0,1,512.8
303,Warren Bryan,AFA,3,7,42.9,58,8.3,31,1,0,1,159.6
303,Hunter Helms,CLEM,5,13,38.5,58,4.5,32,0,0,0,75.9
305,Bryson Carroll,UNM,8,10,80.0,57,5.7,15,1,0,2,160.9
306,Carson Baker,SDSU/WKU,1,1,100.0,54,54.0,54,1,0,0,883.6
306,Colby Suits,ULM,8,13,61.5,54,4.2,17,0,1,2,81.0
306,Braden Smith,LOU,2,3,66.7,54,18.0,45,1,0,0,327.9
309,Kaylan Wiggins,FIU,4,7,57.1,52,7.4,17,0,0,1,119.5
310,Jalen Cropper,FRES,1,2,50.0,51,25.5,51,1,0,0,429.2
310,Logan Fife,FRES,7,13,53.8,51,3.9,13,1,1,0,96.8
312,Jalen Mayden,SDSU,5,6,83.3,50,8.3,15,1,0,1,208.3
312,Evan Olaes,CSU,7,12,58.3,50,4.2,9,0,1,1,76.7
314,Jaylen Henderson,FRES,5,8,62.5,49,6.1,19,0,0,2,113.9
314,Xavier Hutchinson,ISU,1,1,100.0,49,49.0,49,1,0,0,841.6
316,Jack Sears,BSU,2,6,33.3,48,8.0,42,0,1,2,67.2
316,Ari Patu,STAN,8,16,50.0,48,3.0,15,1,1,0,83.3
318,William Haskell,SDSU,4,7,57.1,47,6.7,20,0,0,0,113.5
319,Isaiah Sanders,STAN,3,6,50.0,46,7.7,27,0,0,0,114.4
319,Malik Hornsby,ARK,5,12,41.7,46,3.8,19,0,0,3,73.9
319,Cam Fancher,MRSH,3,6,50.0,46,7.7,17,0,0,0,114.4
322,Amare Jones,GASO,4,8,50.0,45,5.6,16,0,1,0,72.3
322,Jacob Conover,BYU,5,10,50.0,45,4.5,16,0,0,0,87.8
322,Gavin Wimsatt,RUTG,9,21,42.9,45,2.1,13,0,2,1,41.8
325,Austin Burton,PUR,5,7,71.4,44,6.3,11,0,0,0,124.2
325,DJ Stubbs,LIB,1,1,100.0,44,44.0,44,0,0,0,469.6
325,Cammon Cooper,WSU,4,7,57.1,44,6.3,17,0,1,2,81.4
325,Kai Kroeger,SC,1,1,100.0,44,44.0,44,1,0,0,799.6
325,Connor Genal,UNM,5,14,35.7,44,3.1,16,0,1,1,47.8
325,Tory Horton,NEV,1,1,100.0,44,44.0,44,0,0,0,469.6
331,Anthony Russo,MSU,7,9,77.8,43,4.8,16,0,0,0,117.9
331,Samson Evans,EMU,4,4,100.0,43,10.8,19,3,0,1,437.8
331,Jahan Dotson,PSU,2,2,100.0,43,21.5,22,0,0,0,280.6
334,Jacob Zeno,BAY,1,3,33.3,41,13.7,41,0,0,1,148.1
334,Lew Nichols,CMU,3,3,100.0,41,13.7,23,0,0,0,214.8
334,Jalen Milroe,ALA,3,7,42.9,41,5.9,24,1,0,2,139.2
334,Trent Whittemore,FLA,3,4,75.0,41,10.3,22,2,0,0,326.1
338,Rodrigues Clark,MEM,1,1,100.0,40,40.0,40,1,0,0,766.0
