RK,NAME,TEAM,REC,YDS,AVG,LNG,TD
1498,Turon Ivy Jr.,IND,3,24,8.0,14,0
1498,Velton Gardner,KU,6,24,4.0,11,0
1498,Jax Dineen,KSU,3,24,8.0,10,0
1508,Jesse Brown,NW,1,23,23.0,23,0
1508,Devonta'e Henry-Cole,UTAH,3,23,7.7,11,1
1508,Kjetil Cline,ARMY,4,23,5.8,7,0
1508,Scooter Harrington,STAN,4,23,5.8,12,0
1508,Austin Vaughn,ULM,5,23,4.6,7,0
1508,Josh Falo,USC,4,23,5.8,12,1
1508,Chris Curry,LSU,3,23,7.7,9,0
1508,Wayne Taulapapa,UVA,5,23,4.6,10,0
1508,Gerrit Prince,UAB,4,23,5.8,14,1
1508,Jeremiah Payton,MIA,1,23,23.0,23,0
1508,Sam Howell,UNC,3,23,7.7,18,1
1508,Javion Posey,FAU,1,23,23.0,23,1
1508,John Metchie III,ALA,4,23,5.8,17,0
1508,Isaac Rex,BYU,1,23,23.0,23,0
1522,Maurice Thomas,M-OH,10,22,2.2,8,0
1522,Riley Burt,USU,4,22,5.5,11,0
1522,Al'Dontre Davis,TCU,1,22,22.0,22,1
1522,Jayden Comma,MD,1,22,22.0,22,0
1522,Noah Vedral,NEB,1,22,22.0,22,0
1522,Cam Cooper,WMU,3,22,7.3,12,0
1522,Carlos Sandy,ILL,4,22,5.5,8,0
1522,Brycen Tremayne,STAN,3,22,7.3,14,3
1522,Brody Brumm,LIB,1,22,22.0,22,0
1522,Ben Skinner,CAL,3,22,7.3,9,0
1522,John Tank Miller Jr.,USA,2,22,11.0,15,0
1522,John FitzPatrick,UGA,1,22,22.0,22,0
1522,Donald Hammond III,AFA,1,22,22.0,22,0
1522,Dylan Jantz,TXST,2,22,11.0,12,0
1522,Rashad Wisdom,UTSA,1,22,22.0,22,0
1537,Chris Sharp,UVA,4,21,5.3,9,1
1537,Austin Pope,TENN,4,21,5.3,10,0
1537,Kam Martin,AUB,3,21,7.0,10,0
1537,Evan Fairs,KU,1,21,21.0,21,0
1537,Bingo Long,OHIO,1,21,21.0,21,0
1537,Robert Burns,MIA,2,21,10.5,15,1
1537,Major Tennison,ALA,3,21,7.0,12,1
1537,John Samuel Shenker,AUB,3,21,7.0,9,1
1537,Marcus McElroy Jr.,CSU,5,21,4.2,7,0
1537,Michael Young Jr.,ND,6,21,3.5,8,0
1537,Charlie Mangieri,NW,5,21,4.2,8,0
1537,Kameron Wilson,MEM,4,21,5.3,7,2
1537,Glenn Beal,TA&M,5,21,4.2,9,0
1537,Patrick Ballard,UNLV,3,21,7.0,8,0
1537,Sampson James,IND,2,21,10.5,11,0
1537,Jerjuan Newton,TOL,1,21,21.0,21,0
1537,Jermaine Brown Jr.,UAB,4,21,5.3,11,0
1554,Rashod Berry,OSU,2,20,10.0,16,0
1554,Adam Krumholz,WIS,2,20,10.0,14,0
1554,Cameron Jordan,SYR,3,20,6.7,9,0
1554,Tyrell Shavers,ALA,1,20,20.0,20,0
1554,Zamir White,UGA,2,20,10.0,15,0
1554,Ryan Selig,WMU,2,20,10.0,15,1
1554,Miles Battle,MISS,2,20,10.0,14,0
1554,Jaylen Johnson,UGA,2,20,10.0,11,0
1554,Kyle Ford,USC,1,20,20.0,20,1
1554,Jaelyn Lay,CLEM,1,20,20.0,20,0
1554,Robert Washington,ODU,5,20,4.0,14,0
1565,Thomas Jackson,LOU/UNC,3,19,6.3,9,0
1565,Lanard Fournette,LSU,5,19,3.8,10,0
1565,Marques Jones,BAY,1,19,19.0,19,0
1565,Garet Morrell,MRSH,3,19,6.3,11,1
1565,Quan Hampton,KU,2,19,9.5,10,1
1565,De'Vion Warren,ARK,4,19,4.8,15,0
1565,Michael Bollinger,LIB,1,19,19.0,19,1
1565,Jordan Pouncey,TEX,2,19,9.5,11,0
1565,Zach Wilson,BYU,1,19,19.0,19,0
1565,Blue Smith,OSU/CIN,2,19,9.5,11,0
1565,Jorien Vallien,TULN,3,19,6.3,10,0
1565,LeMaro Smith Jr.,BUFF,2,19,9.5,14,0
1565,Roderic Burns,UNT,2,19,9.5,11,0
1565,Dante Cephas,KENT,4,19,4.8,8,0
1565,Mekel Ealy,HAW,1,19,19.0,19,0
1565,Lee Witherspoon,MSST,3,19,6.3,12,0
1565,Munir McClain,USC,3,19,6.3,9,0
1565,Kam Brown,TA&M,2,19,9.5,20,0
1565,Christian Dremel,RUTG,2,19,9.5,11,0
1584,Dejon Brissett,RICH/UVA,2,18,9.0,15,0
1584,Isaac Lessard,SDSU,1,18,18.0,18,0
1584,Jovani Haskins,WVU,4,18,4.5,6,0
1584,Khameron Taylor,USA,2,18,9.0,13,1
1584,Todd Sibley,PITT,2,18,9.0,16,0
1584,Alec Sinkfield,WVU,5,18,3.6,12,0
1584,Jordan Travis,FSU,1,18,18.0,18,0
1584,Zack Kuntz,PSU,2,18,9.0,10,0
1584,Tre' Goode,CLT,1,18,18.0,18,0
1584,Peter Hayes-Patrick,AKR,2,18,9.0,13,0
1584,Luke Musgrave,ORST,2,18,9.0,14,0
1595,Kelton Moore,NEV,6,17,2.8,23,0
1595,Brian Lewerke,MSU,1,17,17.0,17,0
1595,Kayin White,ULM,2,17,8.5,15,0
1595,Christian Hayes,ARMY,1,17,17.0,17,0
1595,Dy'jonn Turner,UAB,1,17,17.0,17,0
1595,Cordarrian Richardson,TA&M,1,17,17.0,17,1
1595,Kevin LeDee,TULN,1,17,17.0,17,0
1595,Robert French,RICE,2,17,8.5,9,0
1595,Dalton Adkison,TROY,2,17,8.5,12,0
1595,Cadarius Gaskin,FIU,2,17,8.5,18,0
1595,Jamari Thrash,GAST,2,17,8.5,16,0
1595,Christian Wells,APP,1,17,17.0,17,1
1595,Terrel Ferrell,TOL,1,17,17.0,17,0
1595,Kenneth Walker III,WAKE,3,17,5.7,15,0
1595,Jordan Whittington,TEX,2,17,8.5,14,0
1595,Sean Carter,USU,1,17,17.0,17,0
1611,Joe Burrow,LSU,1,16,16.0,16,0
1611,Brenden Fulton,CSU,2,16,8.0,10,0
1611,Jake Funk,MD,4,16,4.0,12,0
1611,Messiah deWeaver,ODU,1,16,16.0,16,0
1611,Rodarius Williams,OKST,2,16,8.0,10,0
1611,Tito Overton,BUFF,1,16,16.0,16,0
1611,Simino Walden,MRSH,1,16,16.0,16,0
1611,Travis Boman,USU,3,16,5.3,9,0
1611,Spencer Brown,UAB,3,16,5.3,11,0
1611,Taven Birdow,AFA,1,16,16.0,16,0
1611,Jadon Walker,CSU,1,16,16.0,16,0
1611,Miles Reed,HAW,3,16,5.3,6,0
1611,Eli Anderson,NMSU,2,16,8.0,9,0
1611,Harry Trotter,KSU,3,16,5.3,9,0
1611,Jamaal Neal,UNLV,2,16,8.0,14,0
1611,Stone Scarcelle,MRSH,3,16,5.3,6,0
1611,Jordan Holmes,ILL,2,16,8.0,10,0
1611,Richard Newton,WASH,2,16,8.0,17,1
1611,Brad Cumbest,MSST,2,16,8.0,8,0
1611,Thomas Odukoya,EMU,3,16,5.3,10,0
1611,Jashaun Corbin,TA&M,6,16,2.7,5,1
1611,Brett Brenton,WYO,2,16,8.0,11,0
1611,Tony Mathis Jr.,WVU,3,16,5.3,9,1
1611,Brannon Spector,CLEM,3,16,5.3,8,0
1611,Jahleel Billingsley,ALA,2,16,8.0,19,0
1636,Darryl Long,AKR,1,15,15.0,15,0
1636,Jake Bargas,UNC,3,15,5.0,9,1
1636,Isaac Lutz,PSU,1,15,15.0,15,0
1636,Logan Carter,OKST,5,15,3.0,6,1
1636,Tory Carter,LSU,2,15,7.5,8,0
1636,Tyler Nevens,SJSU,3,15,5.0,7,0
1636,Princeton Fant,TENN,2,15,7.5,19,0
1636,Jerome Jackson,LIB,3,15,5.0,9,2
1636,Calvin Tyler Jr.,ORST,1,15,15.0,15,1
1636,Shameen Jones,RUTG,2,15,7.5,8,0
1636,Mac Hippenhammer,PSU,1,15,15.0,15,0
1636,Ke'von Ahmad,UCF,1,15,15.0,15,0
1636,Garland LaFrance,WKU,4,15,3.8,8,0
1636,John Chenal,WIS,3,15,5.0,12,0
1636,Gary Cooper,IND,2,15,7.5,13,0
1636,Jared Wiley,TEX,1,15,15.0,15,0
1636,Hudson Henry,ARK,3,15,5.0,14,0
1636,Nick Thompson,USA,1,15,15.0,15,0
1654,Ty Storey,WKU,2,14,7.0,8,1
1654,Richie Petitbon,ILL,0,14,0.0,14,0
1654,Griffin Palmer,ILL,2,14,7.0,12,0
1654,B.J. Smith,TROY,2,14,7.0,10,0
1654,Jett Duffey,TTU,1,14,14.0,14,0
1654,Willie Erdman,UGA,2,14,7.0,12,0
1654,Tru Wilson,MICH,2,14,7.0,11,0
1654,Prather Hudson,UGA,1,14,14.0,14,0
1654,Jaevon McQuitty,NEB,2,14,7.0,8,0
1654,J.D. King,GASO,2,14,7.0,10,0
1654,Hunter Hebert,TXST,3,14,4.7,12,0
1654,Sam Ehlinger,TEX,2,14,7.0,8,0
1654,Pat McSweeney,CCU,1,14,14.0,14,0
1654,Noah Massey,BGSU,1,14,14.0,14,0
1654,Tevin Jeannis,ORE,1,14,14.0,14,0
1654,Courtney Reese,UNLV,3,14,4.7,7,0
1654,Dariyan Wiley,MASS,3,14,4.7,9,0
1671,Stanley Clerveaux,USF,3,13,4.3,6,0
1671,Javohn Jones,UNM,3,13,4.3,6,0
1671,Josh Anderson,CCU,3,13,4.3,6,0
1671,Jackson Winrow,VAN,2,13,6.5,9,0
1671,Woody Barrett,UCF,2,13,6.5,8,0
1671,Pace Ozmint,AUB,1,13,13.0,13,0
1671,Brittain Brown,DUKE,2,13,6.5,10,0
1671,Jake Hausmann,OSU,2,13,6.5,9,1
1671,Darius Bradwell,TULN,3,13,4.3,6,0
1671,Taylor Edwards,MASS,2,13,6.5,7,1
1671,Rayshad Lewis,MD,3,13,4.3,13,0
1671,Dexter Carter Jr.,GASO,1,13,13.0,13,0
1671,CJ Lewis,BC,2,13,6.5,9,0
1671,Michael Parrott,MIA,2,13,6.5,11,0
1671,Mohamed Ibrahim,MINN,3,13,4.3,15,0
1671,Timothy Taylor,MEM,2,13,6.5,10,0
1671,Trey Blount,UGA,1,13,13.0,13,0
1671,Dalton Frantz,MTSU,3,13,4.3,13,0
1671,Dontae Smith,GT,2,13,6.5,10,0
1671,Baylor Romney,BYU,1,13,13.0,13,0
1671,Christian Turner,MICH,4,13,3.3,6,0
1671,C'Bo Flemister,ND,1,13,13.0,13,0
1671,Brandon Gray,WSU,2,13,6.5,11,0
1671,Joachim Bangda,KENT,4,13,3.3,7,0
1671,Darien Chase,NEB,1,13,13.0,13,0
1671,Marquel Tinsley,MTSU,1,13,13.0,13,0
1671,Calvin Wiggins,SMU,1,13,13.0,13,0
1671,Ryan Graham,ARST,1,13,13.0,13,0
1671,Jordan Wilmore,UTAH,2,13,6.5,7,0
1671,Jayy McDonald,MTSU,2,13,6.5,12,0
1701,Bryce Witham,MINN,2,12,6.0,11,1
1701,Hunter Thedford,UTAH/SMU,2,12,6.0,11,0
1701,Nahshon Ellerbe,RICE,2,12,6.0,15,0
1701,Emmanuel Esukpa,BYU,2,12,6.0,6,0
1701,Drew Schlegel,UK,1,12,12.0,12,0
1701,Xavier Lane,WKU,1,12,12.0,12,0
1701,Travis Levy,BC,2,12,6.0,9,0
1701,Josh Johnson,LOU,1,12,12.0,12,0
1701,LC Greenwood,OKST,3,12,4.0,6,0
1701,Chandler Speights,TXST,1,12,12.0,12,0
1701,Chase Hayden,ARK,4,12,3.0,6,0
1701,Prince Taylor,RUTG,1,12,12.0,12,0
1701,Tyce Daniel,MEM,2,12,6.0,9,1
1701,Bryson Carroll,UNM,2,12,6.0,7,0
1701,Kyleb Howell,UNT,1,12,12.0,12,0
1701,Jahmir Smith,ND,2,12,6.0,6,0
1701,George Takacs,ND,2,12,6.0,10,1
1701,Myller Royals,TTU,2,12,6.0,7,0
1701,Tay Williams,ECU,5,12,2.4,5,0
1701,T.K. Wilkerson,TLSA,1,12,12.0,12,1
1701,Seth Porter,KSU,1,12,12.0,12,0
1701,David O'Meara,FIU,1,12,12.0,12,0
1701,DeAndre Marcus,LAT,2,12,6.0,9,0
1701,Luke McCaffrey,NEB,1,12,12.0,12,0
1701,Rahmir Johnson,NEB,1,12,12.0,12,0
1701,TJ Sheffield,PUR,2,12,6.0,8,0
1701,TK McLendon Jr.,LSU,1,12,12.0,12,0
1728,Davon Tucker,WMU,2,11,5.5,11,0
1728,Collin Moore,CAL,2,11,5.5,7,1
1728,Daevon Vigilant,UNM,4,11,2.8,6,0
1728,Corey Taylor,TLSA,1,11,11.0,11,0
1728,Robert Brown Jr.,TXST,3,11,3.7,9,0
1728,BJ Emmons,FAU,3,11,3.7,11,0
1728,Bubba Ogbebor,ARST,2,11,5.5,7,0
1728,Roshauud Paul,TA&M,1,11,11.0,11,0
1728,Cam Brown,GASO,2,11,5.5,10,0
1728,Coye' Fairman,MEM,1,11,11.0,11,0
1728,Myles Fells,NAVY,3,11,3.7,7,0
1728,Cannon Montgomery,TLSA,2,11,5.5,10,0
1728,Jay Urich,SC,1,11,11.0,11,0
1728,Drew Swinney,CLEM,2,11,5.5,11,0
1728,Jay Symonds,STAN,4,11,2.8,8,0
1728,Kaleb Carter,UL,1,11,11.0,11,0
1728,Jerome Ford,ALA,2,11,5.5,9,0
1728,Devon Williams,USC,1,11,11.0,11,0
1728,Sam Wiglusz,OSU,1,11,11.0,11,0
1728,Ajani Carter,USU,1,11,11.0,11,0
1728,Deon Fountain,CCU,2,11,5.5,10,0
1728,Jam Griffin,GT,2,11,5.5,6,0
1728,DeShawn Collins,CAL,2,11,5.5,7,0
1728,Jake Rogers,BGSU,3,11,3.7,8,0
1728,Darran Williams,UNLV,2,11,5.5,7,0
1753,Joey Fields,MRSH/CCSU,2,10,5.0,6,0
1753,Jamauri Wakefield,VAN,1,10,10.0,10,0
1753,T.J. Hammonds,ARK,4,10,2.5,7,0
1753,Logan Long,KSU,3,10,3.3,5,0
1753,Ellijah Gardiner,OSU,1,10,10.0,10,0
1753,Josh Samuel,WKU,2,10,5.0,5,0
1753,Ali'i Niumatalolo,UTAH,1,10,10.0,10,0
1753,Jax Welch,TTU,1,10,10.0,10,0
1753,Justin Weller,PSU,1,10,10.0,10,0
1753,Bryce Williams,MINN,1,10,10.0,10,0
1753,Kadas Reams,TEM,2,10,5.0,9,0
1753,Aaron Jarman,TEM,1,10,10.0,10,1
1753,Alec Burton,OHIO,1,10,10.0,10,0
1753,Chris Smith,UL,1,10,10.0,10,0
1753,Chris Barrett,LIB,2,10,5.0,7,0
1753,Jarrad Baker,UCF,1,10,10.0,10,0
1753,Donte Banton,UTAH,1,10,10.0,10,0
1753,Darwin Barlow,TCU,1,10,10.0,10,0
1753,Erick All Jr.,MICH,1,10,10.0,10,0
1753,Dayton Wade,WKU,1,10,10.0,10,0
1753,Daniel Morris,AFA,1,10,10.0,10,0
1774,Jocquez Bruce,MTSU,2,9,4.5,7,0
1774,Da'Quaun Jamison,CMU,1,9,9.0,9,0
1774,Tobias Little,LOU,1,9,9.0,9,0
1774,Bruno Labelle,CIN,2,9,4.5,5,1
1774,Sean Dykes,MEM,2,9,4.5,5,0
1774,Jack Abraham,USM,1,9,9.0,9,0
1774,Kurt Rafdal,NEB,1,9,9.0,9,0
1774,Larry Wooden,UAB,4,9,2.3,10,0
1774,Trey Pugh,NW,2,9,4.5,8,0
1774,Carter Ware,TCU,2,9,4.5,7,0
1774,Terrell Perriman,UTAH,2,9,4.5,7,0
1774,Jack Westover,WASH,3,9,3.0,4,1
1774,Jaron Woodyard,NEB,3,9,3.0,7,0
1774,Shea Holebrook Jr.,NMSU,1,9,9.0,9,0
1774,Blake Aragon,TXST,2,9,4.5,5,0
1774,Kamari Morales,UNC,1,9,9.0,9,0
1774,Dezmon Jackson,OKST,1,9,9.0,9,0
1774,Isaiah Williams,ILL,3,9,3.0,4,0
1792,Chris Turner,UL,1,8,8.0,8,0
1792,Seth Green,MINN,1,8,8.0,8,0
1792,Cagan Baldree,TA&M,1,8,8.0,8,0
1792,Koby Bullard,BAY,1,8,8.0,8,0
1792,Carter Groomes,CLEM,1,8,8.0,8,0
1792,Kene Nwangwu,ISU,1,8,8.0,8,0
1792,Max Thrower,NIU,1,8,8.0,8,0
1792,Chandler Smith,HOU,5,8,1.6,12,0
1792,Will Brown,CLEM,1,8,8.0,8,0
1792,Roger Neal,NEV,1,8,8.0,8,0
1792,Keytaon Thompson,MSST,1,8,8.0,8,0
1792,Davis Mills,STAN,1,8,8.0,8,1
1792,Cameron Montgomery,RICE,2,8,4.0,8,0
1792,Steven Anderson,USM,2,8,4.0,9,0
1792,Mitch Rossi,OSU,1,8,8.0,8,0
1792,Jordan Nettles,NIU,4,8,2.0,10,0
1792,Elijah Barnwell,RUTG,1,8,8.0,8,0
1792,Isaac Martin,LOU,1,8,8.0,8,0
1792,Rhett Myers,AFA,1,8,8.0,8,0
1792,Tyler Vitt,TXST,1,8,8.0,8,1
1792,Mason Yost,LIB,1,8,8.0,8,0
1792,Jeffrey Jones Jr.,UNM,1,8,8.0,8,0
1792,Jacob Adams,LAT,1,8,8.0,8,0
1792,Langston Anderson,OKST,1,8,8.0,8,0
1792,Jeff Foreman,ARST,1,8,8.0,8,0
1792,Christian Hunter,CSU,3,8,2.7,8,0
1792,Nik Ognenovic,UK,1,8,8.0,8,0
1792,Carter Wheat,BYU,1,8,8.0,8,0
1792,Patrick Garwo III,BC,3,8,2.7,4,0
1792,Jack Bradley,RICE,1,8,8.0,8,0
1792,Adam Jones,CMU,1,8,8.0,8,0
1823,Ean Pfeifer,LOU,2,7,3.5,6,2
1823,Blaise Gammon,KSU,1,7,7.0,7,0
1823,Toren Young,IOWA,1,7,7.0,7,0
1823,Marcus Williams Jr.,APP,1,7,7.0,7,0
1823,Fred Holly III,HAW,2,7,3.5,10,0
1823,Dante Bonamico,WVU,1,7,7.0,7,0
1823,Ryan Carriere,CLT,1,7,7.0,7,0
1823,Martell Pettaway,WVU,2,7,3.5,8,0
1823,Jake Marwede,DUKE,1,7,7.0,7,0
1823,Logan Wright,GASO,2,7,3.5,8,0
1823,Todd Centeio,TEM,1,7,7.0,7,0
1823,JoJo Dorceus,MEM,1,7,7.0,7,0
1823,DQ Thomas,USM,1,7,7.0,7,0
1823,Joshua Fields,UTEP,5,7,1.4,9,0
1823,Jamal Turner,TOL,1,7,7.0,7,0
1823,Daniel Young,TEX,2,7,3.5,8,0
1823,Reese Leitao,TEX,1,7,7.0,7,0
1823,Wyatt Fischer,CIN,1,7,7.0,7,0
1823,Myjai Sanders,CIN,1,7,7.0,7,0
1823,Kenyon Sims,ILL,2,7,3.5,5,0
1823,Erik Brooks,FRES,1,7,7.0,7,0
1823,Anthony Beck II,GASO,1,7,7.0,7,0
1823,Joel Wilson,CMU,1,7,7.0,7,0
1823,Cameron Gardner,MSST,1,7,7.0,7,0
1823,Deven Boston,UTSA,2,7,3.5,6,0
1823,Justin Jeffery,CLT,1,7,7.0,7,0
1823,Jared Wilson,USA,1,7,7.0,7,0
1823,Dino Tomlin,MD,1,7,7.0,7,0
1823,Marcus Crowley,OSU,1,7,7.0,7,1
1823,Justin Dinka,SDSU,1,7,7.0,7,0
1823,Tayvon Ruley,TEM,1,7,7.0,7,0
1823,DJ Chatman,ARST,1,7,7.0,7,0
1823,Enoch Nawahine,USU,2,7,3.5,13,0
1823,Brandon Pierce,ASU,1,7,7.0,7,0
1857,Alex Hornibrook,FSU/WIS,1,6,6.0,6,0
1857,Corey Dauphine,TULN,1,6,6.0,6,0
1857,Russell Morrison,BAY,1,6,6.0,6,0
1857,Logan Lee,USU,1,6,6.0,6,0
1857,Oakley Lavallii,CMU,1,6,6.0,6,0
1857,Andre Collins Jr.,UNLV,1,6,6.0,6,0
1857,Christian Minor,UNLV,1,6,6.0,6,0
1857,Julien Bourassa,BUFF,1,6,6.0,6,1
1857,Nick Johns,AKR,1,6,6.0,6,0
1857,Daetrich Harrington,APP,1,6,6.0,6,0
1857,Josh Adkins,NMSU,2,6,3.0,7,1
1857,Sean Nelson,MD,1,6,6.0,6,1
1857,Jorge Reyna,FRES,0,6,0.0,3,0
1857,Maurice Bell,COLO,2,6,3.0,8,0
1857,Steven Witchoskey,WKU,1,6,6.0,6,0
1857,B.J. Baylor,ORST,1,6,6.0,6,0
1857,Jeremy Jennings,TEM,1,6,6.0,6,0
1857,Cameron Bent,CLT,1,6,6.0,6,0
1857,Michael McFarlane,CCU,1,6,6.0,6,0
1857,Tavion Thomas,CIN,1,6,6.0,6,0
1857,Jonathan Johnson,ECU,1,6,6.0,6,0
1857,Dante Black,CONN,1,6,6.0,6,0
1857,Randy Fields Jr.,WVU,1,6,6.0,6,0
1857,Grant Misch,UVA,1,6,6.0,6,1
1857,Caleb Chapman,TA&M,1,6,6.0,6,0
1857,John Vardzel,PITT,3,6,2.0,5,0
1857,John Johnson,HAW,1,6,6.0,6,0
1857,Shelton Zeon III,UNLV,2,6,3.0,7,1
1857,Trey Palmer,LSU,1,6,6.0,6,0
1857,Terrell Brown,HOU,1,6,6.0,6,0
1857,Devin Voisin,USA,2,6,3.0,5,0
1857,Dylan Leonard,GT,2,6,3.0,3,0
1889,Javonte Woodard,LAT,1,5,5.0,5,0
1889,J.L. Banks,CLEM,1,5,5.0,5,0
1889,Mitchell Guadagni,TOL,1,5,5.0,5,0
1889,Jacob Eason,WASH,0,5,0.0,5,0
1889,Cody Rudy,BALL,2,5,2.5,3,1
1889,Hunter Johnson,NW,0,5,0.0,5,0
1889,Giles Amos,ALA,1,5,5.0,5,0
1889,Xavier Martin,TTU,1,5,5.0,5,0
1889,Jaylen Harris,OSU,1,5,5.0,5,0
1889,Cole McGowan,HOU,2,5,2.5,8,0
1889,Trevor Hohlt,BALL,1,5,5.0,5,0
1889,Thomas Mattioni,TEM,1,5,5.0,5,0
1889,Mark Patritto,CMU,1,5,5.0,5,0
1889,TaMerik Williams,SMU,1,5,5.0,5,0
1889,Cole Burniston,BUFF,1,5,5.0,5,1
1889,Akeem Hayes,UK,1,5,5.0,5,0
1889,Robert Rivers,MSST,1,5,5.0,5,0
1889,Delon Hurt,UCLA,1,5,5.0,5,0
1889,Ben Sims,BAY,2,5,2.5,5,0
1889,Brett Bostad,NIU,1,5,5.0,5,1
1889,Parks Gissinger,MSU,1,5,5.0,5,0
1889,De'Corian Clark,UTSA,1,5,5.0,5,0
1911,Nick Harvey,UNT/SC,1,4,4.0,4,0
1911,Brady Ross,IOWA,1,4,4.0,4,0
1911,Adam Holtorf,KSU,0,4,0.0,4,0
1911,Kyle Trask,FLA,1,4,4.0,4,0
1911,Isaiah Miranda,BC,1,4,4.0,4,1
1911,Kumonde Hines,TXST,1,4,4.0,4,0
1911,Antonio Williams,UNC,2,4,2.0,7,0
1911,Tommy DeVito,SYR,1,4,4.0,4,0
1911,Reagan Roberson,NEV,2,4,2.0,4,0
1911,Jaylin Nelson,TXST,1,4,4.0,4,0
1911,Max Rosenthal,MSU,2,4,2.0,3,1
1911,Kyle Benkel,UCF,1,4,4.0,4,0
1911,Dane Ledford,TULN,1,4,4.0,4,0
1911,Jaeger Bull,RICE,1,4,4.0,4,0
1911,Tanner Wilson,APP,1,4,4.0,4,0
1911,Nathan Tilford,ARIZ,1,4,4.0,4,0
1911,Donavon Grier,GAST,1,4,4.0,4,0
1911,Adam Billard,MASS,1,4,4.0,4,0
1911,Jonathon MacCollister,UCF,1,4,4.0,4,1
1911,Shane Creamer,HOU,2,4,2.0,5,0
1911,Kelan Walker,HOU,1,4,4.0,4,0
1911,Peje' Harris,GT,1,4,4.0,4,0
1911,Jacob Morris,OKST,1,4,4.0,4,0
1911,Caden Leggett,TTU,1,4,4.0,4,0
1911,Javaughn Williams,KENT,1,4,4.0,4,0
1911,Presley Motes,BGSU,2,4,2.0,2,0
1911,Jackson McFadden,AUB,1,4,4.0,4,0
1911,Da'Joun Hewitt,PUR,1,4,4.0,4,0
1911,Brenton Strange,PSU,1,4,4.0,4,1
1911,Nay'Quan Wright,FLA,1,4,4.0,4,0
1911,Nick Nash,SJSU,1,4,4.0,4,0
1911,Decavilon Reese,AKR,1,4,4.0,4,0
1943,Reid Rials,USM/TROY,1,3,3.0,3,0
1943,Brandon Junk,AKR,1,3,3.0,3,1
1943,Rashad Wheeler,PITT,1,3,3.0,3,0
1943,Noah Barnes,MD,1,3,3.0,3,0
1943,Kenny Pickett,PITT,1,3,3.0,3,1
1943,Houston Heimuli,STAN,3,3,1.0,4,0
1943,Kyle Dobbins,TEM,1,3,3.0,3,0
1943,Re-al Mitchell,ISU,1,3,3.0,3,0
1943,Isaac Guerendo,WIS,1,3,3.0,3,0
1943,Nakia Watson,WIS,3,3,1.0,6,0
1943,Rahveon Valentine,NIU,1,3,3.0,3,0
1943,Kenny McIntosh,UGA,1,3,3.0,3,0
1943,Larry Hodges,MIA,2,3,1.5,2,2
1943,Kyren Williams,ND,1,3,3.0,3,0
1943,Courtney Jackson,SYR,1,3,3.0,3,0
1943,Javon Turner,MASS,1,3,3.0,3,0
1959,Treyvon Hughes,UTEP,1,2,2.0,2,0
1959,Matt Lynch,UCLA,1,2,2.0,2,1
1959,Jair Hawkins-Anderson,GT,1,2,2.0,2,0
1959,Drew Plitt,BALL,1,2,2.0,2,0
1959,Beau Bisharat,COLO,1,2,2.0,2,0
1959,Anthony Roberson,UCF,1,2,2.0,2,1
1959,Rachuan Mitchell,USM,1,2,2.0,2,0
1959,James Blackman,FSU,1,2,2.0,2,0
1959,Pressley Harvin III,GT,1,2,2.0,2,0
1959,Ben Miles,TA&M/KU,1,2,2.0,2,0
1959,Nathan Rourke,OHIO,1,2,2.0,2,1
1959,Spencer Roe,KU,1,2,2.0,2,1
1959,Cooper Hodges,APP,0,2,0.0,2,0
1959,Chris Rodriguez Jr.,UK,1,2,2.0,2,0
1959,Davis Baucum,BAY/JAX,1,2,2.0,2,0
1959,T.Q. Jackson,ARK,1,2,2.0,2,0
1959,Jamel Thomas,USA,1,2,2.0,2,0
1976,Brady Aiello,ORE,1,1,1.0,1,1
1976,Deonte Sheffield,FSU,1,1,1.0,1,0
1976,Darius Corbett,TOL,1,1,1.0,1,0
1976,Dylan McCaffrey,MICH,1,1,1.0,1,0
1976,Elijah Davis,ODU,4,1,0.3,10,0
1976,Isaiah Isaac,WAKE,1,1,1.0,1,0
1976,Jacob Warren,TENN,1,1,1.0,1,0
1976,Shaun Shivers,AUB,4,1,0.3,3,0
1976,Tommy Bush,UGA,1,1,1.0,1,0
1976,Sean Dollars,ORE,2,1,0.5,4,0
1976,Tyler Lavine,SMU,1,1,1.0,1,0
1976,Sean Atkins,USF,1,1,1.0,1,0
1988,Skylor Clinton,UAB,1,-1,-1.0,-1,0
1988,Jamal Pettigrew,LSU,1,-1,-1.0,0,0
1988,Khalil Herbert,KU,1,-1,-1.0,0,0
1988,Willie Parker,EMU,2,-1,-0.5,0,0
1988,Cole Gest,IND,5,-1,-0.2,3,0
1988,Eric Collins,NCST,1,-1,-1.0,-1,0
1988,Mac Jones,ALA,1,-1,-1.0,0,0
1988,Tyree Jackson,UNLV,2,-1,-0.5,4,0
1988,Jakari Norwood,ILL,2,-1,-0.5,2,0
1988,Jack Zergiotis,CONN,1,-1,-1.0,0,0
1998,Alex Mussat,WMU,1,-2,-2.0,-2,0
1998,Mason Barta,KSU,1,-2,-2.0,-2,0
1998,Adarius Dent,FSU,2,-2,-1.0,3,0
1998,Austin Osborne,WASH,1,-2,-2.0,-2,0
1998,Brian Maurer,TENN,1,-2,-2.0,0,0
1998,Timothy Jackson,AFA,1,-2,-2.0,0,0
2004,Max Cooper,IOWA,1,-3,-3.0,0,0
2004,Luke Shayotovich,IND,1,-3,-3.0,-3,0
