RK,NAME,TEAM,"('Unnamed: 0_level_0', 'POS')","('Touchdowns', 'RUSH')","('Touchdowns', 'REC')","('Touchdowns', 'RET')","('Touchdowns', 'TD')","('Scoring', 'FG')","('Scoring', 'XP')","('Scoring', '2PT')","('Scoring', 'PTS')","('Scoring', 'PTS/G')"
318,Arthur Jackson III,EMU,WR,0,7,0,7,0,0,0,42,8.0
318,Ahmari Davis,UNM,RB,7,0,0,7,0,0,0,42,10.0
318,Joseph Petrino,MD,PK,0,0,0,0,2,36,0,42,4.0
318,T.K. Wilkerson,TLSA,RB,6,1,0,7,0,0,0,42,7.0
318,Marshon Ford,LOU,TE,0,7,0,7,0,0,0,42,10.0
318,Amon-Ra St. Brown,USC,WR,1,6,0,7,0,0,0,42,7.0
318,Bo Nix,ORE,QB,7,0,0,7,0,0,0,42,3.0
318,Ahmarean Brown,GT,WR,0,7,0,7,0,0,0,42,7.0
318,King Doerue,PUR,RB,5,2,0,7,0,0,0,42,10.0
318,Walter Fletcher,BALL,RB,5,2,0,7,0,0,0,42,7.0
318,Larry McCammon III,FAU,RB,7,0,0,7,0,0,0,42,6.0
372,Frankie Onate,USA,PK,0,0,0,0,7,17,0,40,4.0
373,Chris Barnes,RICE,P,0,0,0,0,8,15,0,39,5.0
373,Chance Poore,UK,PK,0,0,0,0,5,24,0,39,4.0
373,Cayden Camper,CSU,PK,0,0,0,0,7,18,0,39,5.0
376,Riley Miller,BALL,WR,0,6,0,6,0,0,1,38,7.0
376,T.J. Vasher,TTU,WR,0,6,0,6,0,0,1,38,7.0
376,Jimmy Marshall,MTSU,WR,0,6,0,6,0,0,1,38,6.0
376,Elijah Moore,MISS,WR,0,6,0,6,0,0,1,38,7.0
376,Dante Wright,CSU,WR,2,4,0,6,0,0,1,38,7.0
381,Jake Breeland,ORE,TE,0,6,0,6,0,0,0,36,9.0
381,James Gilbert,KSU,RB,6,0,0,6,0,0,0,36,7.0
381,Tony Brown,COLO,WR,1,5,0,6,0,0,0,36,9.0
381,La'Michael Pettway,ISU,WR,0,6,0,6,0,0,0,36,9.0
381,Nick Gibson,MSST,RB,6,0,0,6,0,0,0,36,6.0
381,Markis McCray,ULM,WR,0,6,0,6,0,0,0,36,7.0
381,Bailey Gaither,SJSU,WR,0,6,0,6,0,0,0,36,6.0
381,Deangelo Antoine,USF/FAU,WR,1,5,0,6,0,0,0,36,12.0
381,Tony Nicholson,NMSU/BAY,WR,0,6,0,6,0,0,0,36,7.0
381,Van Jefferson,FLA,WR,0,6,0,6,0,0,0,36,9.0
381,Aubry Payne,GAST,TE,0,6,0,6,0,0,0,36,6.0
381,JD Spielman,NEB,WR,0,5,1,6,0,0,0,36,7.0
381,Albert Okwuegbunam Jr.,MIZ,TE,0,6,0,6,0,0,0,36,7.0
381,Osirus Mitchell,MSST,WR,0,6,0,6,0,0,0,36,6.0
381,Reggie Todd,TROY,WR,0,5,1,6,0,0,0,36,7.0
381,Tyler Vaughns,USC,WR,0,6,0,6,0,0,0,36,6.0
381,Demetric Felton,UCLA,RB,1,4,1,6,0,0,0,36,9.0
381,Dez Fitzpatrick,LOU,WR,0,6,0,6,0,0,0,36,7.0
381,Jamie Newman,WAKE,QB,6,0,0,6,0,0,0,36,3.0
381,Gerrid Doaks,CIN,RB,5,1,0,6,0,0,0,36,9.0
381,Hasise Dubois,UVA,WR,0,6,0,6,0,0,0,36,7.0
381,Darius Anderson,TCU,RB,6,0,0,6,0,0,0,36,9.0
381,Bryan Edwards,SC,WR,0,6,0,6,0,0,0,36,7.0
381,D'Eriq King,HOU,QB,6,0,0,6,0,0,0,36,9.0
381,Shakif Seymour,TOL,RB,5,1,0,6,0,0,0,36,9.0
381,Corey Taylor,TLSA,RB,6,0,0,6,0,0,0,36,9.0
381,Jack Abraham,USM,QB,6,0,0,6,0,0,0,36,3.0
381,Binjimen Victor,OSU,WR,0,6,0,6,0,0,0,36,7.0
381,John Raine,FAU,TE,0,6,0,6,0,0,0,36,6.0
381,BJ Emmons,FAU,RB,6,0,0,6,0,0,0,36,9.0
381,Willie Johnson,MRSH,WR,2,4,0,6,0,0,0,36,6.0
381,Robert Mahone,BSU,RB,6,0,0,6,0,0,0,36,9.0
381,Antonio Nunn,BUFF,WR,0,6,0,6,0,0,0,36,7.0
381,Quez Watkins,USM,WR,0,6,0,6,0,0,0,36,7.0
381,Jacqez Hairston,CCU,RB,6,0,0,6,0,0,0,36,9.0
381,Renard Bell,WSU,WR,0,6,0,6,0,0,0,36,7.0
381,Griffin Hebert,LAT,TE,0,6,0,6,0,0,0,36,7.0
381,Kyle Vantrease,BUFF,QB,6,0,0,6,0,0,0,36,6.0
381,Malik Cunningham,LOU,QB,6,0,0,6,0,0,0,36,3.0
381,Aaron Hackett,SYR,TE,0,6,0,6,0,0,0,36,7.0
381,Beau Corrales,UNC,WR,0,6,0,6,0,0,0,36,6.0
381,Asim Rose Jr.,UK,RB,6,0,0,6,0,0,0,36,6.0
381,Thomas Hennigan,APP,WR,0,6,0,6,0,0,0,36,7.0
381,Kennedy Brooks,OKLA,RB,6,0,0,6,0,0,0,36,6.0
381,Reggie Roberson Jr.,SMU,WR,0,6,0,6,0,0,0,36,12.0
381,Cody White,MSU,WR,0,6,0,6,0,0,0,36,9.0
381,Laviska Shenault Jr.,COLO,WR,2,4,0,6,0,0,0,36,7.0
381,Tre Siggers,UNT,RB,6,0,0,6,0,0,0,36,7.0
381,Dustin Crum,KENT,QB,6,0,0,6,0,0,0,36,3.0
381,Xavier Williams,KENT,RB,4,2,0,6,0,0,0,36,7.0
381,Keylon Stokes,TLSA,WR,0,6,0,6,0,0,0,36,7.0
381,Quian Williams,EMU,WR,0,6,0,6,0,0,0,36,7.0
381,Gary Brightwell,ARIZ,RB,5,1,0,6,0,0,0,36,9.0
381,Jalen Tolbert,USA,WR,0,6,0,6,0,0,0,36,12.0
381,Marlon Williams,UCF,WR,0,6,0,6,0,0,0,36,6.0
381,Donovan Peoples-Jones,MICH,WR,0,6,0,6,0,0,0,36,6.0
381,Cole Kmet,ND,TE,0,6,0,6,0,0,0,36,6.0
381,Chris Reynolds,CLT,QB,6,0,0,6,0,0,0,36,2.0
381,Stephen Carr,USC,RB,5,1,0,6,0,0,0,36,7.0
381,CT Thomas,BSU,WR,1,5,0,6,0,0,0,36,7.0
381,Holton Ahlers,ECU,QB,6,0,0,6,0,0,0,36,3.0
381,Lyn-J Dixon,CLEM,RB,6,0,0,6,0,0,0,36,6.0
381,Simi Fehoko,STAN,WR,0,6,0,6,0,0,0,36,9.0
381,Hassan Hall,LOU,RB,5,0,1,6,0,0,0,36,7.0
381,Marcel Murray,ARST,RB,6,0,0,6,0,0,0,36,12.0
381,Toa Taua,NEV,RB,6,0,0,6,0,0,0,36,6.0
381,Javonte Williams,UNC,RB,5,1,0,6,0,0,0,36,9.0
381,Amare Jones,TULN,WR,4,2,0,6,0,0,0,36,9.0
381,Dan Ellington,GAST,QB,6,0,0,6,0,0,0,36,3.0
381,James Mitchell,VT,TE,4,2,0,6,0,0,0,36,6.0
381,Brennan Eagles,TEX,WR,0,6,0,6,0,0,0,36,7.0
381,Nate Needham,BGSU,PK,0,0,0,0,5,21,0,36,3.0
381,O'Shaan Allison,OHIO,RB,6,0,0,6,0,0,0,36,12.0
381,Cam'Ron Harris,MIA,RB,5,1,0,6,0,0,0,36,6.0
381,Chris Rodriguez Jr.,UK,RB,6,0,0,6,0,0,0,36,7.0
381,Kavosiey Smoke,UK,RB,6,0,0,6,0,0,0,36,6.0
381,Scottie Phillips,MISS,RB,5,1,0,6,0,0,0,36,7.0
381,Austin Watkins Jr.,UAB,WR,0,6,0,6,0,0,0,36,7.0
381,Kendall Parham,UAB,WR,0,6,0,6,0,0,0,36,7.0
381,Kyle Philips,UCLA,WR,0,5,1,6,0,0,0,36,7.0
381,Dontay Demus Jr.,MD,WR,0,6,0,6,0,0,0,36,7.0
381,Jake Moody,MICH,PK,0,0,0,0,6,18,0,36,4.0
381,Camden Price,MIA,PK,0,0,0,0,6,18,0,36,6.0
381,Deven Thompkins,USU,WR,1,4,1,6,0,0,0,36,9.0
381,Tyler Snead,ECU,WR,0,5,1,6,0,0,0,36,9.0
381,Tyrion Davis-Price,LSU,RB,6,0,0,6,0,0,0,36,7.0
381,Garrett Shrader,MSST,QB,6,0,0,6,0,0,0,36,5.0
381,Max Duggan,TCU,QB,6,0,0,6,0,0,0,36,3.0
381,Kaylon Geiger,TROY,WR,1,5,0,6,0,0,0,36,7.0
381,Jalen Wydermyer,TA&M,TE,0,6,0,6,0,0,0,36,7.0
381,Rhamondre Stevenson,OKLA,RB,6,0,0,6,0,0,0,36,6.0
381,Jordan Kress,UNM,WR,0,6,0,6,0,0,0,36,7.0
381,Timothy Jackson,AFA,FB,6,0,0,6,0,0,0,36,6.0
381,Jake Smith,TEX,WR,0,6,0,6,0,0,0,36,7.0
475,Ryan Sanborn,STAN,P,0,0,0,0,7,14,0,35,5.0
476,John Mitchell,FAU,WR,0,5,0,5,0,0,2,34,6.0
476,Michael Carter,UNC,RB,3,2,0,5,0,0,1,34,6.0
478,Max Poduska,CSU/KSU,PK,0,0,0,0,5,18,0,33,6.0
478,Will Reichard,ALA,PK,0,0,0,0,4,21,0,33,8.0
480,Dre Brown,ILL,RB,5,0,0,5,0,0,1,32,8.0
480,David Cooper,ARMY,PK,0,0,0,0,3,23,0,32,4.0
480,Mathew Sexton,EMU,WR,0,4,1,5,0,0,1,32,6.0
480,Ke'Mon Freeman,SMU,RB,5,0,0,5,0,0,1,32,6.0
480,Xavier Gaines,MRSH,TE,2,3,0,5,0,0,1,32,8.0
480,Amari Rodgers,CLEM,WR,1,4,0,5,0,0,1,32,6.0
480,CJ Williams,NAVY,RB,3,2,0,5,0,0,1,32,5.0
480,Jaylond Adams,USM,WR,0,2,3,5,0,0,1,32,6.0
480,Stone Smartt,ODU,QB,5,0,0,5,0,0,1,32,6.0
480,Sean Clifford,PSU,QB,5,0,0,5,0,0,1,32,3.0
480,Isaiah Likely,CCU,TE,0,5,0,5,0,0,1,32,6.0
480,Jamarye Joiner,ARIZ,WR,0,5,0,5,0,0,1,32,6.0
492,Everett Hayes,ORST,PK,0,0,0,0,2,25,0,31,4.0
493,Andre Baccellia,WASH,WR,1,4,0,5,0,0,0,30,6.0
493,Joe Burrow,LSU,QB,5,0,0,5,0,0,0,30,2.0
493,K.J. Osborn,MIA,WR,0,5,0,5,0,0,0,30,6.0
493,Jack Freudenthal,WAKE,TE,0,5,0,5,0,0,0,30,10.0
493,Mitchell Wilcox,USF,TE,0,5,0,5,0,0,0,30,7.0
493,Jager Gardner,TEM,RB,5,0,0,5,0,0,0,30,7.0
493,Nick Westbrook-Ikhine,IND,WR,0,5,0,5,0,0,0,30,6.0
493,Seth Green,MINN,TE,5,0,0,5,0,0,0,30,6.0
493,Shea Patterson,MICH,QB,5,0,0,5,0,0,0,30,2.0
493,Kobay White,BC,WR,0,5,0,5,0,0,0,30,7.0
493,Tavien Feaster,CLEM/SC,RB,5,0,0,5,0,0,0,30,7.0
493,Tyler Huntley,UTAH,QB,5,0,0,5,0,0,0,30,2.0
493,Cary Angeline,NCST,TE,0,5,0,5,0,0,0,30,6.0
493,Marcus Williams Jr.,APP,RB,5,0,0,5,0,0,0,30,7.0
493,Jalen Virgil,APP,WR,1,4,0,5,0,0,0,30,7.0
493,Shai Werts,GASO,WR,5,0,0,5,0,0,0,30,5.0
493,Chase Jasmin,SDSU,RB,4,1,0,5,0,0,0,30,7.0
493,Cade Carney,WAKE,RB,5,0,0,5,0,0,0,30,6.0
493,Dillon Stoner,OKST,WR,0,5,0,5,0,0,0,30,10.0
493,Mike Carrigan,KENT,WR,0,5,0,5,0,0,0,30,7.0
493,Jason Pirtle,UNT,TE,0,5,0,5,0,0,0,30,10.0
493,Ryan Luehrman,OHIO,TE,0,5,0,5,0,0,0,30,6.0
493,Drew Plitt,BALL,QB,5,0,0,5,0,0,0,30,2.0
493,Patrick Taylor Jr.,MEM,RB,5,0,0,5,0,0,0,30,10.0
493,Marcus Childers,NIU,QB,5,0,0,5,0,0,0,30,6.0
493,J.J. Taylor,ARIZ,RB,5,0,0,5,0,0,0,30,7.0
493,Darnell Mooney,TULN,WR,0,5,0,5,0,0,0,30,6.0
493,James Charles,FAU,RB,5,0,0,5,0,0,0,30,7.0
493,Tyler Ringwood,CLT,WR,0,5,0,5,0,0,0,30,7.0
493,Isaiah Wright,TEM,WR,0,5,0,5,0,0,0,30,6.0
493,Kenny Yeboah,TEM,TE,0,5,0,5,0,0,0,30,7.0
493,Aleva Hifo,BYU,WR,2,3,0,5,0,0,0,30,7.0
493,Austin Vaughn,ULM,RB,5,0,0,5,0,0,0,30,6.0
493,Kawaan Baker,USA,WR,2,3,0,5,0,0,0,30,6.0
493,Desmond Ridder,CIN,QB,5,0,0,5,0,0,0,30,3.0
493,Spencer Brown,UAB,RB,5,0,0,5,0,0,0,30,7.0
493,Brandon Smith,IOWA,WR,0,5,0,5,0,0,0,30,7.0
493,Chris Autman-Bell,MINN,WR,0,5,0,5,0,0,0,30,6.0
493,Hendon Hooker,VT,QB,5,0,0,5,0,0,0,30,3.0
493,Dalton Keene,VT,TE,0,5,0,5,0,0,0,30,10.0
493,Jhamon Ausbon,TA&M,WR,0,5,0,5,0,0,0,30,6.0
493,Jonathan Adams,ARST,WR,0,5,0,5,0,0,0,30,7.0
493,Charleston Rambo,OKLA,WR,0,5,0,5,0,0,0,30,7.0
493,Trey Sermon,OKLA,RB,4,1,0,5,0,0,0,30,10.0
493,Brian Robinson Jr.,ALA,RB,5,0,0,5,0,0,0,30,6.0
493,Josh Adkins,NMSU,QB,4,1,0,5,0,0,0,30,3.0
493,Alex Fontenot,COLO,RB,5,0,0,5,0,0,0,30,10.0
493,Cordarrian Richardson,TA&M,RB,4,1,0,5,0,0,0,30,7.0
493,Sam Crawford,TLSA,WR,0,5,0,5,0,0,0,30,6.0
493,Travell Harris,WSU,WR,0,5,0,5,0,0,0,30,7.0
493,Whop Philyor,IND,WR,0,5,0,5,0,0,0,30,10.0
493,Trestan Ebner,BAY,RB,3,2,0,5,0,0,0,30,10.0
493,John Lovett,BAY,RB,5,0,0,5,0,0,0,30,7.0
493,Dalton Rigdon,TTU,WR,0,5,0,5,0,0,0,30,6.0
493,Matt Ruffolo,UK,PK,0,0,0,0,4,18,0,30,5.0
493,Tra Minter,USA,RB,5,0,0,5,0,0,0,30,7.0
493,Isaiah Green,MRSH,QB,5,0,0,5,0,0,0,30,3.0
493,Kyle Pitts Sr.,FLA,TE,0,5,0,5,0,0,0,30,7.0
493,Pooka Williams Jr.,KU,RB,3,2,0,5,0,0,0,30,7.0
493,Michael Wilson,STAN,WR,0,5,0,5,0,0,0,30,6.0
493,Jahan Dotson,PSU,WR,0,5,0,5,0,0,0,30,7.0
493,Yo'Heinz Tyler,BALL,WR,0,5,0,5,0,0,0,30,7.0
493,Sean Shaw Jr.,ISU,WR,0,5,0,5,0,0,0,30,7.0
493,Cam Carroll,TULN,RB,4,1,0,5,0,0,0,30,7.0
493,Cornelius McCoy,GAST,WR,0,5,0,5,0,0,0,30,6.0
493,Sam Pinckney,GAST,WR,0,5,0,5,0,0,0,30,7.0
493,Tre Turner,VT,WR,1,4,0,5,0,0,0,30,7.0
493,Kai Locksley,UTEP,QB,5,0,0,5,0,0,0,30,3.0
493,Shane Hooks,OHIO,WR,0,5,0,5,0,0,0,30,7.0
493,Pro Wells,TCU,TE,0,5,0,5,0,0,0,30,7.0
493,Bubba Baxa,MIA,PK,0,0,0,0,5,15,0,30,6.0
493,Ty Scott,CMU,WR,0,5,0,5,0,0,0,30,7.0
493,Javen Banks,TXST,WR,0,4,1,5,0,0,0,30,6.0
493,Stephen Guidry,MSST,WR,0,5,0,5,0,0,0,30,6.0
493,Trevon Woolfolk,TROY,RB,3,2,0,5,0,0,0,30,10.0
493,Tyquan Thornton,BAY,WR,0,5,0,5,0,0,0,30,6.0
493,Jason-Matthew Sharsh,HAW,WR,0,5,0,5,0,0,0,30,7.0
493,C'Bo Flemister,ND,RB,5,0,0,5,0,0,0,30,6.0
493,Lopini Katoa,BYU,RB,4,1,0,5,0,0,0,30,7.0
493,Ishod Finger,CLT,RB,5,0,0,5,0,0,0,30,7.0
493,Shemar Thornton,FIU,WR,0,5,0,5,0,0,0,30,6.0
493,Elijah Collins,MSU,RB,5,0,0,5,0,0,0,30,7.0
493,Dominick Blaylock,UGA,WR,0,5,0,5,0,0,0,30,6.0
493,Drake London,USC,WR,0,5,0,5,0,0,0,30,6.0
493,Kenan Christon II,USC,RB,2,3,0,5,0,0,0,30,10.0
493,Bam Knight,NCST,RB,5,0,0,5,0,0,0,30,7.0
493,Sean Tyler,WMU,RB,5,0,0,5,0,0,0,30,7.0
493,Tyler Goodson,IOWA,RB,5,0,0,5,0,0,0,30,6.0
493,Reese White,CCU,RB,3,2,0,5,0,0,0,30,10.0
493,Snoop Conner,MISS,RB,5,0,0,5,0,0,0,30,7.0
493,Vincent Davis Jr.,PITT,RB,5,0,0,5,0,0,0,30,6.0
493,Wan'Dale Robinson,NEB,WR,3,2,0,5,0,0,0,30,10.0
493,Garrett Wilson,OSU,WR,0,5,0,5,0,0,0,30,6.0
493,Jaylen Warren,USU,RB,5,0,0,5,0,0,0,30,7.0
493,Myron Mitchell,UAB,WR,0,4,1,5,0,0,0,30,6.0
493,Bradley Rozner,RICE,WR,0,5,0,5,0,0,0,30,10.0
493,Jared Smart,HAW,WR,0,5,0,5,0,0,0,30,7.0
493,Eric Gray,TENN,RB,4,1,0,5,0,0,0,30,10.0
493,Spencer Shrader,USF,PK,1,0,0,1,4,12,0,30,5.0
592,Jordan Choukair,ORST,PK,0,0,0,0,2,23,0,29,5.0
592,Calum Sutherland,OKLA,PK,0,0,0,0,2,23,0,29,9.0
594,Coby Weiss,USF,PK,0,0,0,0,3,19,0,28,4.0
594,Peyton Hendershot,IND,TE,0,4,0,4,0,0,2,28,4.0
596,Lawrence Cager,UGA,WR,0,4,0,4,0,0,1,26,6.0
596,Garrett Collingham,BSU,TE,1,3,0,4,0,0,1,26,6.0
596,Melquise Stovall,HAW,WR,0,4,0,4,0,0,1,26,13.0
596,Mark Michaud,GASO,WR,0,4,0,4,0,0,1,26,13.0
596,Samson Nacua,UTAH,WR,0,4,0,4,0,0,1,26,6.0
596,Brenton King,GT,PK,0,0,0,0,3,17,0,26,3.0
596,Lowell Narcisse,UTSA,QB,4,0,0,4,0,0,1,26,3.0
596,Hassan Haskins,MICH,RB,4,0,0,4,0,0,1,26,6.0
596,Jalon Calhoun,DUKE,WR,0,4,0,4,0,0,1,26,5.0
605,Ryan Chalifoux,LOU,PK,0,0,0,0,1,22,0,25,4.0
606,Kendall Hinton,WAKE,WR,0,4,0,4,0,0,0,24,6.0
606,Tommy Stevens,MSST,QB,4,0,0,4,0,0,0,24,4.0
606,Carlos Strickland II,UTSA,TE,0,4,0,4,0,0,0,24,6.0
606,Nick Ralston,ASU/UL,TE,0,4,0,4,0,0,0,24,6.0
606,Brady White,MEM,QB,4,0,0,4,0,0,0,24,1.0
606,Caleb Repp,UTAH/USU,TE,0,4,0,4,0,0,0,24,6.0
606,J'Mar Smith,LAT,QB,4,0,0,4,0,0,0,24,2.0
606,Terelle West,MTSU,RB,4,0,0,4,0,0,0,24,12.0
606,Kesean Strong,ODU,RB,4,0,0,4,0,0,0,24,6.0
606,Jordan Cronkrite,USF,RB,4,0,0,4,0,0,0,24,12.0
606,Patrick Carr,HOU,RB,4,0,0,4,0,0,0,24,12.0
606,Malik Dunner,BALL,WR,2,1,1,4,0,0,0,24,8.0
606,Lucky Jackson,WKU,WR,0,4,0,4,0,0,0,24,6.0
606,Dalton Schoen,KSU,WR,0,4,0,4,0,0,0,24,6.0
606,Kedarian Jones,MEM,WR,0,4,0,4,0,0,0,24,6.0
606,Jared Rice,FRES,TE,0,4,0,4,0,0,0,24,6.0
606,Jalen McCleskey,TULN,WR,0,4,0,4,0,0,0,24,8.0
606,Juwan Washington,SDSU,RB,2,2,0,4,0,0,0,24,8.0
606,Juwan Johnson,ORE,WR,0,4,0,4,0,0,0,24,12.0
606,Darrell Stewart Jr.,MSU,WR,0,4,0,4,0,0,0,24,8.0
606,Talon Shumway,BYU,WR,0,4,0,4,0,0,0,24,8.0
606,Micah Simon,BYU,WR,2,2,0,4,0,0,0,24,6.0
606,Chris Finke,ND,WR,0,4,0,4,0,0,0,24,8.0
606,Mitchell Guadagni,TOL,QB,4,0,0,4,0,0,0,24,4.0
606,Art Thompkins,CONN/TOL,RB,2,2,0,4,0,0,0,24,6.0
606,Davon Jones,BC/BGSU,RB,3,1,0,4,0,0,0,24,8.0
606,Derrion Grim,FRES,WR,0,4,0,4,0,0,0,24,6.0
606,Kyle Trask,FLA,QB,4,0,0,4,0,0,0,24,2.0
606,Quartney Davis,TA&M,WR,0,4,0,4,0,0,0,24,8.0
606,Korab Idrizi,BC,TE,0,4,0,4,0,0,0,24,8.0
606,Eli Stove,AUB,WR,1,3,0,4,0,0,0,24,6.0
606,Devwah Whaley,ARK,RB,4,0,0,4,0,0,0,24,6.0
606,Demari Simpkins,UTAH,WR,1,2,1,4,0,0,0,24,6.0
606,Maurice Ffrench,PITT,WR,0,4,0,4,0,0,0,24,6.0
606,Thaddeus Moss,LSU,TE,0,4,0,4,0,0,0,24,8.0
606,Kell Walker,ARMY,RB,3,1,0,4,0,0,0,24,8.0
606,CJ Windham,MTSU,WR,0,4,0,4,0,0,0,24,8.0
606,Jordon Brown,KSU,RB,4,0,0,4,0,0,0,24,6.0
606,Isaiah Graham,LAT,WR,0,4,0,4,0,0,0,24,6.0
606,Rico Dowdle,SC,RB,4,0,0,4,0,0,0,24,8.0
606,Justin Herbert,ORE,QB,4,0,0,4,0,0,0,24,1.0
606,Jack Sorenson,M-OH,WR,0,4,0,4,0,0,0,24,6.0
606,Kyle Porter,HOU,RB,3,1,0,4,0,0,0,24,6.0
606,Kennedy McKoy,WVU,RB,3,1,0,4,0,0,0,24,8.0
606,Tony Poljan,CMU,TE,0,4,0,4,0,0,0,24,6.0
606,Ronnie Jones,TOL,RB,4,0,0,4,0,0,0,24,8.0
606,Miller Forristall,ALA,TE,0,4,0,4,0,0,0,24,6.0
606,T.J. Simmons,WVU,WR,0,4,0,4,0,0,0,24,8.0
606,Tony Gaiter IV,FIU,WR,0,4,0,4,0,0,0,24,4.0
606,Nick Eubanks,MICH,TE,0,4,0,4,0,0,0,24,6.0
606,Devin Asiasi,UCLA,TE,0,4,0,4,0,0,0,24,6.0
606,Ian Book,ND,QB,4,0,0,4,0,0,0,24,2.0
606,Javon McKinley,ND,WR,0,4,0,4,0,0,0,24,8.0
606,Grant Loy,BGSU,QB,4,0,0,4,0,0,0,24,4.0
606,Darius Pinnix Jr.,ECU,RB,4,0,0,4,0,0,0,24,12.0
606,Blake Proehl,ECU,WR,0,4,0,4,0,0,0,24,8.0
606,Khalan Laborn,FSU,RB,4,0,0,4,0,0,0,24,8.0
606,Matthew McKay,NCST,QB,4,0,0,4,0,0,0,24,6.0
606,Thayer Thomas,NCST,WR,0,3,1,4,0,0,0,24,6.0
606,Tyler Vander Waal,WYO,QB,4,0,0,4,0,0,0,24,6.0
606,Ra'Von Bonner,ILL,RB,3,1,0,4,0,0,0,24,6.0
606,A.J. Davis,PITT,RB,4,0,0,4,0,0,0,24,6.0
606,Malik Williams,APP,WR,0,4,0,4,0,0,0,24,8.0
606,Johnnie Lang,ISU,RB,3,1,0,4,0,0,0,24,12.0
606,Braydon Johnson,OKST,WR,0,4,0,4,0,0,0,24,8.0
606,Tayon Fleet-Davis,MD,RB,2,2,0,4,0,0,0,24,6.0
606,Jonathan Nance,MIZ,WR,0,4,0,4,0,0,0,24,8.0
606,Andrew Marty,NW,QB,4,0,0,4,0,0,0,24,12.0
606,Jack Coan,WIS,QB,4,0,0,4,0,0,0,24,1.0
606,Matt Bushman,BYU,TE,0,4,0,4,0,0,0,24,8.0
606,Calvin Austin III,MEM,WR,1,3,0,4,0,0,0,24,8.0
606,Andrew Clair,BGSU,RB,4,0,0,4,0,0,0,24,8.0
606,Quintin Morris,BGSU,TE,0,4,0,4,0,0,0,24,8.0
606,Austin Trammell,RICE,WR,0,4,0,4,0,0,0,24,6.0
606,Tay Martin,WSU,WR,0,4,0,4,0,0,0,24,6.0
606,Nathan Tilford,ARIZ,RB,4,0,0,4,0,0,0,24,8.0
606,Cephus Johnson III,USA,WR,4,0,0,4,0,0,0,24,6.0
606,Kylan Watkins,MEM,RB,3,1,0,4,0,0,0,24,6.0
606,Bryce Mitchell,TOL,WR,0,4,0,4,0,0,0,24,8.0
606,Jadan Blue,TEM,WR,0,4,0,4,0,0,0,24,6.0
606,Christian Anderson,ARMY,QB,4,0,0,4,0,0,0,24,6.0
606,Michael Woods II,ARK,WR,0,4,0,4,0,0,0,24,6.0
606,Emory Jones,FLA,QB,4,0,0,4,0,0,0,24,4.0
606,Dameon Pierce,FLA,RB,4,0,0,4,0,0,0,24,6.0
606,Daniel Barker,ILL,TE,0,4,0,4,0,0,0,24,6.0
606,Tyrone Tracy Jr.,IOWA,RB,1,3,0,4,0,0,0,24,6.0
606,Brycen Tremayne,STAN,WR,0,3,1,4,0,0,0,24,6.0
606,Johnny Ford,USF,RB,2,2,0,4,0,0,0,24,8.0
606,Jordan McCloud,USF,QB,4,0,0,4,0,0,0,24,3.0
606,Trey McBride,CSU,TE,0,4,0,4,0,0,0,24,6.0
606,Master Teague,OSU,RB,4,0,0,4,0,0,0,24,8.0
606,Jeremy Ruckert,OSU,TE,0,4,0,4,0,0,0,24,8.0
606,Romeo Doubs,NEV,WR,0,4,0,4,0,0,0,24,8.0
606,Kobe Smith,SDSU,WR,0,4,0,4,0,0,0,24,8.0
606,Elijah Davis,ODU,RB,4,0,0,4,0,0,0,24,6.0
606,Ricky Person Jr.,NCST,RB,3,1,0,4,0,0,0,24,6.0
606,Seth Paige,GAST,RB,4,0,0,4,0,0,0,24,6.0
606,Erik Ezukanma,TTU,WR,0,4,0,4,0,0,0,24,6.0
606,Dee Wiggins,MIA,WR,0,4,0,4,0,0,0,24,8.0
606,Trevis Graham,TXST,WR,0,4,0,4,0,0,0,24,8.0
606,Chris Smith,UL,RB,4,0,0,4,0,0,0,24,6.0
606,Dorian Thompson-Robinson,UCLA,QB,4,0,0,4,0,0,0,24,2.0
606,Payne Durham,PUR,TE,0,4,0,4,0,0,0,24,6.0
606,Braden Lenzy,ND,WR,2,2,0,4,0,0,0,24,6.0
606,Tommy Tremble,ND,TE,0,4,0,4,0,0,0,24,6.0
606,Malik Knowles,KSU,WR,0,3,1,4,0,0,0,24,8.0
606,Jabari Laws,ARMY,QB,4,0,0,4,0,0,0,24,6.0
606,Ja'Vahri Portis,OHIO,RB,4,0,0,4,0,0,0,24,8.0
606,Isaiah Hamilton,SJSU,WR,0,4,0,4,0,0,0,24,6.0
606,Mekhi Sargent,IOWA,RB,4,0,0,4,0,0,0,24,6.0
606,Bryce Miller,USF,WR,0,4,0,4,0,0,0,24,8.0
606,John Emery Jr.,LSU,RB,4,0,0,4,0,0,0,24,6.0
606,Jayden Daniels,ASU,QB,3,0,0,3,0,0,3,24,2.0
606,Dillon Gabriel,UCF,QB,4,0,0,4,0,0,0,24,1.0
606,Peter LeBlanc,UL,WR,0,4,0,4,0,0,0,24,8.0
606,Tyrice Richie,NIU,WR,0,4,0,4,0,0,0,24,8.0
606,Joshua Youngblood,KSU,WR,1,0,3,4,0,0,0,24,6.0
606,Zay Flowers,BC,WR,1,3,0,4,0,0,0,24,6.0
606,Skyy Moore,WMU,WR,1,3,0,4,0,0,0,24,8.0
