RK,NAME,TEAM,"('Unnamed: 0_level_0', 'POS')","('Tackles', 'SOLO')","('Tackles', 'AST')","('Tackles', 'TOT')","('Sacks', 'SACK')","('Sacks', 'YDS')","('Interceptions', 'PD')","('Interceptions', 'INT')","('Interceptions', 'YDS')","('Interceptions', 'LNG')","('Interceptions', 'TD')","('Unnamed: 11_level_0', 'FF')"
1344,Randy Wade Jr.,GASO,LB,17,14,31,0.0,0,1,0,0,0,0,0
1344,Keenan Pili,BYU,LB,14,17,31,1.5,12,0,0,0,0,0,0
1344,Blake Green,USF,DT,19,12,31,2.5,16,0,0,0,0,0,0
1344,Cory Durden,NCST,DT,9,22,31,3.5,14,0,0,0,0,0,0
1344,Zachary Carter,FLA,DT,15,16,31,8.0,44,2,0,0,0,0,1
1344,Justus Harris,MINN,DB,20,11,31,0.0,0,2,0,0,0,0,1
1344,Tyree Johnson,TA&M,DE,20,11,31,8.5,53,0,0,0,0,0,1
1344,Datrone Young,ISU,DB,22,9,31,0.0,0,2,1,15,15,0,0
1344,Cameron Ruiz,NU/TEM,CB,24,7,31,0.0,0,5,0,0,0,0,0
1344,Isaac Slade-Matautia,ORE/SMU,LB,13,18,31,1.0,4,2,2,27,35,0,0
1344,Kylan Wilborn,UNLV,LB,17,14,31,1.0,3,2,0,0,0,0,0
1344,Timarcus Davis,ASU,DB,18,13,31,0.0,0,2,1,2,2,0,0
1344,Thomas Rush,MINN,LB,19,12,31,5.5,51,1,0,0,0,0,0
1344,Gurvan Hall Jr.,MIA,S,23,8,31,0.0,0,0,0,0,0,0,0
1344,Kris Moncrief,UL,LB,10,21,31,2.0,12,1,1,67,67,1,1
1344,Brodric Martin-Rhodes,WKU,DT,12,19,31,2.5,16,1,0,0,0,0,0
1344,Tyren Dupree,LIB,LB,20,11,31,0.0,0,0,0,0,0,0,1
1344,TieNeal Martin,TLSA,S,20,11,31,0.0,0,6,4,0,0,0,0
1344,Drew Jensen,BYU,LB,11,20,31,0.0,0,1,1,0,0,0,0
1344,Kwabena Bonsu,ARMY,DL,14,17,31,1.0,2,0,0,0,0,0,0
1344,Tayland Humphrey,UL,DT,15,16,31,0.0,0,3,0,0,0,0,1
1344,Jared Bartlett,WVU,LB,15,16,31,3.5,30,0,0,0,0,0,1
1344,Rod Heard II,NU,S,24,7,31,0.0,0,1,0,0,0,0,2
1344,Shitta Sillah,BC,DE,15,16,31,1.0,8,2,0,0,0,0,0
1344,Xavion Alford,USC,DB,27,4,31,0.0,0,2,3,0,0,0,0
1344,Dwight McGlothern,LSU,CB,25,6,31,0.0,0,5,1,37,37,1,1
1344,Brendan Harrington,APP,LB,19,12,31,3.5,17,4,0,0,0,0,1
1344,Caelen Carson,WAKE,CB,26,5,31,0.0,0,7,2,30,30,0,0
1344,James Williams Sr.,MIA,S,20,11,31,0.0,0,2,2,0,0,0,0
1344,Collin Gamble,CAL,DB,21,10,31,0.0,0,5,1,4,4,0,0
1344,Cedric Woods,LT,DB,26,5,31,0.0,0,7,0,0,0,0,0
1344,Michael Scott,AKR,LB,12,19,31,1.5,15,1,0,0,0,0,0
1344,Brandon George,PITT,LB,19,12,31,0.0,0,1,0,0,0,0,0
1344,Caden Haws,BYU,DT,11,20,31,1.5,0,2,0,0,0,0,1
1344,Duron Lowe,LIB,CB,21,10,31,0.0,0,6,2,9,8,0,0
1344,Cory Jackson,ODU,DE,14,17,31,2.0,26,1,0,0,0,0,2
1344,Miles McCord,RICE,CB,16,15,31,0.0,0,6,1,5,5,0,0
1344,Mekhi Garner,UL,CB,21,10,31,0.5,4,8,0,0,0,0,1
1344,TJ Robinson,USF,DB,26,5,31,0.0,0,3,0,0,0,0,0
1344,Robert Longerbeam,RUTG,CB,22,9,31,0.0,0,9,0,0,0,0,2
1344,West Weeks,UVA,LB,15,16,31,1.0,14,5,0,0,0,0,0
1344,Ray Leutele,UNM,LB,14,17,31,3.0,24,2,1,3,3,0,1
1344,Jaylen Watson,WSU,CB,23,8,31,0.0,0,3,2,11,7,0,0
1389,Cristian Williams,TLSA,S,15,15,30,0.0,0,3,0,0,0,0,0
1389,Mike Williams,SMU,DT,12,18,30,1.0,8,0,0,0,0,0,0
1389,Shane Simmons,PSU/MRSH,DL,6,24,30,1.5,11,0,0,0,0,0,0
1389,Kevin Meitzenheimer,USU,LB,13,17,30,0.0,0,0,0,0,0,0,0
1389,Djimon Brooks,GT,DL,12,18,30,0.0,0,0,0,0,0,0,1
1389,David Anenih,HOU,DE,16,14,30,5.0,36,2,0,0,0,0,1
1389,Zach Morton,AKR,DL,11,19,30,0.5,5,0,1,24,24,1,0
1389,Esezi Otomewo,MINN,DE,24,6,30,3.0,23,0,0,0,0,0,0
1389,Guy Thomas,COLO,LB,19,11,30,1.0,4,0,0,0,0,0,0
1389,Darrius Bratton,UVA,CB,26,4,30,0.0,0,6,0,0,0,0,0
1389,Bryce Brand,BGSU,LB,20,10,30,0.0,0,0,0,0,0,0,0
1389,Kyrei Fisher,ORST,LB,10,20,30,1.5,9,0,0,0,0,0,0
1389,Hadari Darden,SJSU,LB,12,18,30,1.0,5,0,0,0,0,0,1
1389,Evan Fields,ASU,S,17,13,30,0.0,0,0,0,0,0,0,0
1389,Ahman Ross,FAU,LB,14,16,30,0.0,0,2,1,20,20,0,0
1389,Allie Green IV,MIZ,DB,24,6,30,0.0,0,4,0,0,0,0,0
1389,Kevin Oliver,FIU,DL,11,19,30,1.0,1,0,0,0,0,0,0
1389,Azizi Hearn,WYO,DB,22,8,30,0.0,0,5,0,0,0,0,0
1389,Andre Grayson,USU,CB,18,12,30,1.0,6,3,0,0,0,0,0
1389,Jordan Wright,UK,LB,15,15,30,1.0,8,4,0,0,0,0,0
1389,TyJuan Garbutt,VT,DL,17,13,30,3.5,19,0,0,0,0,0,2
1389,Jeremiah Lewis,DUKE,S,12,18,30,0.0,0,2,2,35,23,0,0
1389,Dominique Hampton,WASH,S,26,4,30,0.0,0,2,0,0,0,0,1
1389,Thomas Pannunzio,CSU,WR,18,12,30,0.0,0,4,0,0,0,0,0
1389,Bobby Brown II,SJSU,DB,25,5,30,0.0,0,12,0,0,0,0,0
1389,Christian Morgan,BAY,S,22,8,30,0.0,0,6,0,0,0,0,0
1389,Blessman Ta'ala,HAW,DL,14,16,30,1.0,6,1,0,0,0,0,0
1389,Jalen Hooks,AKR,CB,22,8,30,0.0,0,1,0,0,0,0,1
1389,Donte Martin,UNM,CB,19,11,30,0.0,0,6,1,16,16,0,0
1389,LaVonta Bentley,CLEM,LB,16,14,30,1.0,2,0,0,0,0,0,1
1389,C.J. Bazile,BUFF,EDGE,12,18,30,1.0,4,2,0,0,0,0,1
1389,Demaurez Bellamy,USF,LB,17,13,30,0.0,0,3,0,0,0,0,0
1389,Anthonie Cooper,ASU,DL,14,16,30,3.5,16,0,0,0,0,0,0
1389,Jett Elad,OHIO,DB,17,13,30,0.0,0,3,0,0,0,0,0
1389,Myles Farmer,NEB,DB,17,13,30,0.0,0,0,1,14,14,0,0
1389,TQ Newsome,USM,LB,12,18,30,1.5,11,0,0,0,0,0,1
1389,Garmon Randolph,BAY,EDGE,18,12,30,2.0,11,0,1,2,2,0,0
1389,AJ Watts,AKR,DB,25,5,30,0.0,0,1,0,0,0,0,0
1389,Jaquelin Roy,LSU,DT,15,15,30,1.5,8,0,0,0,0,0,1
1389,Lonnie Phelps,M-OH,LB,23,7,30,9.5,73,0,0,0,0,0,0
1389,Daveren Rayner,NIU,LB,24,6,30,1.0,3,0,0,0,0,0,0
1389,Kaimon Rucker,UNC,EDGE,17,13,30,4.0,16,0,0,0,0,0,1
1389,Dallas Turner,ALA,EDGE,14,16,30,8.5,52,0,0,0,0,0,0
1389,Rob Hanna,SYR,DB,20,10,30,1.0,10,0,0,0,0,0,0
1389,Jaylon Scott,NCST,LB,12,18,30,2.0,12,1,0,0,0,0,0
1389,Eric Marsh,NMSU,TE,17,13,30,1.0,6,0,0,0,0,0,1
1389,Omarr Norman-Lott,ASU,DT,16,14,30,2.0,12,0,0,0,0,0,0
1389,DiMarco Johnson,AKR,S,17,13,30,0.0,0,0,0,0,0,0,1
1389,Makhi Nelson-Douglas,NIU,LB,17,13,30,0.0,0,0,0,0,0,0,0
1389,Alfahiym Walcott,BAY,DB,27,3,30,0.0,0,5,3,101,96,1,0
1389,Tyler Baron,TENN,EDGE,8,22,30,4.0,23,2,0,0,0,0,0
1389,Treydan Stukes,ARIZ,DB,22,8,30,0.0,0,6,0,0,0,0,0
1389,Aaron Lewis,RUTG,DL,12,18,30,2.5,26,0,0,0,0,0,1
1442,Matt Harmon,KENT,LB,19,10,29,1.0,3,4,1,2,2,0,2
1442,Chris Jones,FAU,DE,15,14,29,1.0,8,1,0,0,0,0,0
1442,Ja'Quain Blakely,TENN,DL,9,20,29,1.5,6,3,0,0,0,0,0
1442,Nyles Pinckney,MINN,DL,18,11,29,2.5,17,0,0,0,0,0,0
1442,Chase Pine,PITT,LB,12,17,29,0.5,4,0,0,0,0,0,0
1442,Ajani Kerr,TULN,DB,16,13,29,0.0,0,5,0,0,0,0,0
1442,Jeremy Darvin,WKU,DT,13,16,29,1.0,4,1,0,0,0,0,0
1442,Drew Beesley,MSU,DE,17,12,29,5.5,25,2,0,0,0,0,0
1442,Derrick Tangelo,PSU,DT,14,15,29,2.0,29,1,0,0,0,0,1
1442,Daniel Wright,ALA,S,16,13,29,1.0,4,3,0,0,0,0,0
1442,Jarques McClellion,FSU,DB,18,11,29,0.0,0,1,0,0,0,0,0
1442,Jabari Taylor,CIN,DL,12,17,29,2.0,15,0,0,0,0,0,1
1442,Gerard Stringer,ECU,S,17,12,29,1.0,9,0,0,0,0,0,0
1442,Dillon Springer,GASO,DL,14,15,29,3.5,20,0,0,0,0,0,1
1442,Nick Tarburton,PSU,DE,13,16,29,1.0,7,2,0,0,0,0,0
1442,Jeremy Lucien,CONN,CB,23,6,29,0.0,0,4,2,0,0,0,0
1442,Andre Carter,WMU,DL,17,12,29,2.5,18,0,0,0,0,0,0
1442,John Hines Jr.,TROY,DE,12,17,29,0.0,0,0,0,0,0,0,0
1442,Charles Woods,WVU,CB,21,8,29,0.0,0,4,2,32,32,0,0
1442,Ahmad McCullough,MD,LB,14,15,29,0.0,0,0,0,0,0,0,0
1442,Grant Sawyer,TLSA,LB,17,12,29,1.0,5,1,0,0,0,0,1
1442,Chris Collins,UNC,DL,14,15,29,2.5,18,0,0,0,0,0,1
1442,Woo Scott,EMU,DL,14,15,29,1.0,5,0,0,0,0,0,0
1442,Kym'Mani King,ISU,DB,22,7,29,0.0,0,2,1,0,0,0,0
1442,Ricky Barber,UCF,DT,14,15,29,3.0,19,1,0,0,0,0,0
1442,RJ Mickens,CLEM,S,13,16,29,0.0,0,0,2,37,37,0,0
1442,Tyrell Davis,GASO,DB,20,9,29,0.0,0,1,1,1,1,0,0
1442,Kaiir Elam,FLA,CB,17,12,29,0.0,0,5,1,0,0,0,0
1442,Brandon Coleman,KENT,LB,15,14,29,3.0,16,1,0,0,0,0,0
1442,Demarcus Elliott,IU,DL,11,18,29,0.0,0,2,0,0,0,0,0
1442,Bryan Massey,SMU,DB,22,7,29,0.0,0,6,1,48,48,0,0
1442,Elijah Culp,TROY,CB,23,6,29,0.0,0,4,1,6,6,0,0
1442,Travion Fluellen,MTSU,S,15,14,29,1.0,18,0,0,0,0,0,0
1442,Marcus Robitaille,CLT,DB,14,15,29,0.0,0,1,1,0,0,0,0
1442,Jordan Dunbar,RICE,CB,22,7,29,0.0,0,9,0,0,0,0,0
1442,Kenyon Reed,SJSU,CB,17,12,29,0.0,0,5,1,58,58,1,1
1442,Justin Walley,MINN,CB,21,8,29,0.0,0,7,1,0,0,0,1
1442,Collin Oliver,OKST,LB,20,9,29,11.5,76,0,0,0,0,0,1
1442,Jalen Ware,TEM,S,21,8,29,0.0,0,2,2,20,27,0,0
1442,Jordan Mahoney,MASS,CB,16,13,29,0.0,0,3,0,0,0,0,0
1482,Tre Williams,ARK,DE,11,17,28,6.0,26,0,0,0,0,0,0
1482,Caesar Dancy-Williams,WISC,CB,21,7,28,0.0,0,5,3,49,29,1,1
1482,Therran Coleman,WMU,CB,20,8,28,0.0,0,4,0,0,0,0,0
1482,Zach McCloud,MIA,LB,13,15,28,5.5,50,0,0,0,0,0,1
1482,Shawn Jennings,USA,LB,13,15,28,2.0,20,1,0,0,0,0,2
1482,Nicholas McCann,TXST,DL,12,16,28,2.5,6,0,0,0,0,0,0
1482,Marcus Brown,CIN,DT,9,19,28,0.5,3,0,0,0,0,0,0
1482,Braden Smith,WYO,S,20,8,28,0.0,0,0,0,0,0,0,1
1482,Berdale Robins,NEV,DB,24,4,28,0.0,0,4,3,87,86,1,1
1482,Shawn Robinson,MIZ,LB,17,11,28,1.0,7,1,1,0,0,0,0
1482,Tysyn Parker,SJSU,LB,14,14,28,0.0,0,2,1,0,0,0,0
1482,Rico Tolefree,SJSU,LB,19,9,28,1.0,5,0,0,0,0,0,0
1482,Jeremy Meiser,NU/ODU,DL,21,7,28,4.0,20,2,0,0,0,0,0
1482,Dominique Robinson,M-OH,LB,13,15,28,4.5,35,0,0,0,0,0,0
1482,Akayleb Evans,MIZ,CB,25,3,28,0.0,0,6,1,0,0,0,2
1482,Dorian Hall,FIU,DB,17,11,28,0.0,0,4,0,0,0,0,0
1482,Jon Powell,UCF,DB,20,8,28,1.0,5,0,0,0,0,0,0
1482,Kurt Hinish,ND,DT,15,13,28,2.0,11,0,0,0,0,0,0
1482,Jacob Lichtenstein,USC,DL,11,17,28,4.0,11,0,0,0,0,0,0
1482,Kolo Uasike,UNLV,DL,14,14,28,0.0,0,0,0,0,0,0,0
1482,Elijah Jones,BC,CB,25,3,28,0.0,0,5,0,0,0,0,1
1482,Michael Matus,ASU,DE,15,13,28,0.5,4,0,0,0,0,0,0
1482,Malone Mataele,UTAH,CB,17,11,28,0.0,0,2,1,3,3,0,0
1482,Rashad Ajayi,CSU,CB,21,7,28,0.0,0,6,0,0,0,0,0
1482,Fabien Lovett Sr.,FSU,DT,10,18,28,2.0,12,0,0,0,0,0,0
1482,Myles Cole,ULM,EDGE,6,22,28,0.5,4,0,0,0,0,0,0
1482,KeyShawn Johnson,ULM,LB,11,17,28,1.0,7,0,0,0,0,0,0
1482,Anthony Goodlow,TLSA,DE,13,15,28,6.0,33,0,0,0,0,0,0
1482,Judson Tallandier II,PITT,DB,17,11,28,0.0,0,1,0,0,0,0,0
1482,Logan Stewart,CSU,DB,22,6,28,0.0,0,1,1,8,8,0,1
1482,Mase Funa,ORE,LB,17,11,28,0.0,0,1,0,0,0,0,0
1482,Don Chapman,UNC,DB,17,11,28,0.0,0,3,0,0,0,0,0
1482,Raquon Hartley,MTSU,LB,19,9,28,1.0,14,0,0,0,0,0,1
1482,Shyheim Battle,NCST,CB,16,12,28,0.0,0,6,2,5,5,0,0
1482,Tristan Sinclair,STAN,LB,14,14,28,0.0,0,0,0,0,0,0,0
1482,Demond Taylor Jr.,NIU,DT,14,14,28,0.0,0,2,0,0,0,0,0
1482,Justin Whiteside,CMU,LB,20,8,28,3.0,24,2,0,0,0,0,0
1482,Trent Simms,BGSU,S,14,14,28,0.0,0,1,1,51,51,0,0
1482,Ashanti Cistrunk,MISS,LB,14,14,28,0.5,2,2,1,4,4,0,0
1482,Soni Fonua,LSU,DE,16,12,28,0.5,2,1,0,0,0,0,0
1482,TJ Franklin,BAY,DL,13,15,28,4.0,26,1,0,0,0,0,1
1482,Ammon Hannemann,BYU,LB,22,6,28,0.0,0,1,0,0,0,0,0
1482,Eriq Kitchen,USM,DL,12,16,28,3.5,15,0,0,0,0,0,0
1482,Esaias Carpenter,MRSH,DL,4,24,28,0.0,0,0,0,0,0,0,0
1482,Tony Collier,UNM,CB,22,6,28,0.0,0,2,0,0,0,0,0
1482,Jakob Robinson,BYU/USU,CB,23,5,28,0.0,0,4,3,7,7,0,0
1482,Kourt Williams II,OSU,LB,21,7,28,1.0,7,1,0,0,0,0,0
1482,Luis Medina,TROY,DT,11,17,28,2.5,18,0,0,0,0,0,0
1482,Jordan Brown,UNT,LB,11,17,28,0.0,0,1,0,0,0,0,1
1482,Lu-Magia Hearns III,CAL,DB,21,7,28,0.0,0,10,1,0,0,0,0
1482,Kelle Sanders,UAB,LB,12,16,28,2.0,12,1,0,0,0,0,0
1482,Tavius Robinson,MISS,LB,10,18,28,3.5,33,0,0,0,0,0,0
1482,Greg China-Rose,MD,DL,19,9,28,5.0,47,0,0,0,0,0,0
1482,Max Melton,RUTG,CB,20,8,28,0.0,0,5,3,46,46,1,0
1536,Jairon McVea,BAY,S,20,7,27,0.0,0,2,2,0,0,0,1
1536,Will Evans,OHIO,DE,13,14,27,2.5,17,1,0,0,0,0,1
1536,Michael Smith Jr.,EMU,DL,10,17,27,1.5,12,0,1,0,0,0,0
1536,Justin Clark,TOL,CB,16,11,27,1.0,8,0,1,0,0,0,0
1536,Treyvon Reeves,TLSA,LB,16,11,27,1.0,4,1,0,0,0,0,0
1536,Darren Evans,LSU,CB,20,7,27,0.0,0,4,0,0,0,0,0
1536,Omari Alexander,WKU,DB,10,17,27,0.0,0,4,3,0,0,0,0
1536,Marcus Valdez,BC,DE,22,5,27,5.0,49,1,0,0,0,0,2
1536,Samdup Miller,NU,DL,14,13,27,1.5,12,1,0,0,0,0,0
1536,Faion Hicks,WISC,CB,21,6,27,0.0,0,8,0,0,0,0,0
1536,Marcus Haynes,ODU,DE,13,14,27,4.5,30,2,0,0,0,0,1
1536,Cody Smith,MTSU,LB,14,13,27,1.0,3,2,0,0,0,0,2
1536,Troy Young,UAB,CB,16,11,27,0.0,0,0,0,0,0,0,0
1536,Chris Kolarevic,NEB,RB,15,12,27,0.0,0,0,0,0,0,0,0
1536,Jay Shaw,UCLA,CB,22,5,27,0.0,0,4,3,21,18,0,1
1536,J'Marick Woods,DUKE,S,14,13,27,0.0,0,3,0,0,0,0,0
1536,Cole Maxwell,BAY,DL,18,9,27,1.5,7,1,0,0,0,0,0
1536,CJ Onyechi,RUTG,DL,17,10,27,1.0,8,0,0,0,0,0,0
1536,Aaron Sterling,SC,DE,15,12,27,2.5,19,1,0,0,0,0,1
1536,Nate Betts,KU,LB,12,15,27,1.0,7,1,0,0,0,0,0
1536,Armani-Eli Adams,FAU,S,15,12,27,1.0,3,0,0,0,0,0,0
1536,LJ Wallace,TLSA,S,21,6,27,0.0,0,0,1,0,0,0,1
1536,Raymond Scott,USC,LB,12,15,27,0.0,0,1,0,0,0,0,0
1536,Sokoya McDuffie,ODU,DL,9,18,27,3.0,17,0,0,0,0,0,0
1536,Jack McCrory,OHIO,DE,10,17,27,0.5,6,1,0,0,0,0,0
1536,Jerquavion Mahone,TEM,DL,17,10,27,0.5,3,0,0,0,0,0,0
1536,Craig Slocum Jr.,TROY,S,14,13,27,0.0,0,1,0,0,0,0,0
1536,Martell Irby,UCLA,DB,17,10,27,0.0,0,0,0,0,0,0,0
1536,Otito Ogbonnia,UCLA,DT,15,12,27,2.0,16,2,0,0,0,0,1
1536,Mark Milton,BAY,CB,21,6,27,0.0,0,2,0,0,0,0,0
1536,Decorian Patterson,MTSU,DB,18,9,27,0.0,0,7,1,33,33,0,0
1536,Nathan Pickering,MSST,DT,13,14,27,4.0,31,0,0,0,0,0,0
1536,David Gbenda,TEX,LB,17,10,27,1.5,3,2,0,0,0,0,0
1536,Jalyn Phillips,CLEM,S,17,10,27,0.0,0,1,0,0,0,0,1
1536,Woodi Washington,OU,DB,20,7,27,0.0,0,2,2,32,32,0,0
1536,Zaylin Wood,MTSU,DL,12,15,27,0.5,7,0,1,0,0,0,0
1536,Jeff Clark,GAST,DL,17,10,27,1.0,7,0,0,0,0,0,0
1536,Wyatt Harris,TCU,LB,21,6,27,0.0,0,1,1,47,47,0,0
1536,Samy Johnson,ARST,CB,22,5,27,0.0,0,2,3,23,23,0,0
1536,Kejuan Markham,ASU,DB,17,10,27,0.0,0,2,1,6,6,0,0
1536,Norell Pollard,VT,DL,9,18,27,1.0,9,2,0,0,0,0,2
1536,Ben Bell,LT,DL,10,17,27,3.5,13,0,0,0,0,0,2
1536,Sean Fresch,RICE,CB,14,13,27,0.0,0,6,1,0,0,0,0
1536,Eric Gregory,ARK,DT,7,20,27,1.0,9,1,0,0,0,0,0
1536,Nehemiah Pritchett,AUB,CB,20,7,27,0.0,0,5,1,1,1,0,0
1536,Jaylin Simpson,AUB,S,22,5,27,0.0,0,3,1,0,0,0,0
1536,Jesiah Pierre,TTU,LB,15,12,27,0.0,0,0,0,0,0,0,0
1536,Josh Atwood,MASS,OL,7,20,27,0.5,4,0,0,0,0,0,0
1536,Tristan Nichols,NEV,DT,19,8,27,10.0,59,1,0,0,0,0,2
1536,Alex Hogan,HOU,DB,22,5,27,0.0,0,6,2,91,91,1,0
1536,Ty Robinson,NEB,DT,13,14,27,2.0,20,1,0,0,0,0,0
1536,Eliel Ehimare,UNLV,DL,11,16,27,0.5,3,0,0,0,0,0,0
1536,Marcus Harris,AUB,DT,16,11,27,2.0,6,0,0,0,0,0,0
1536,Mekhi Wingo,MIZ,DT,14,13,27,1.0,7,0,1,40,40,1,0
1536,Bryce Steele,BC,LB,14,13,27,0.0,0,0,0,0,0,0,0
1536,Quincy Ledet Jr.,ULM,DL,6,21,27,1.0,10,1,0,0,0,0,1
1536,Aakil Washington,LIB,LB,13,14,27,4.5,23,0,0,0,0,0,0
1536,Shane Whitter,OU,LB,12,15,27,0.0,0,0,0,0,0,0,0
1536,Demetrius Hardamon,BGSU,LB,12,15,27,1.5,9,0,0,0,0,0,0
1536,Michael Mack II,AFA,CB,15,12,27,0.0,0,1,0,0,0,0,0
1536,Joshua Tarango,BALL,DL,14,13,27,0.0,0,0,0,0,0,0,0
1536,Dylan Early,NMSU,S,17,10,27,0.0,0,2,0,0,0,0,0
1536,Thomas Incoom,CMU,LB,16,11,27,3.5,41,0,0,0,0,0,0
1536,Dalton Bowles,NMSU,LB,15,12,27,0.0,0,1,1,0,0,0,0
1536,Rudy Dyson,TULN,DB,20,7,27,0.0,0,0,0,0,0,0,0
1601,Tyarise Stevenson,TLSA,DL,9,17,26,0.5,5,0,0,0,0,0,0
1601,Uriah Leiataua,BYU,DL,16,10,26,2.5,20,0,0,0,0,0,1
1601,Shaun Jolly,APP,CB,22,4,26,0.0,0,5,1,0,0,0,0
1601,Marcus Williamson,OSU,CB,18,8,26,0.0,0,3,0,0,0,0,1
1601,Deandre Johnson,MIA,LB,14,12,26,4.5,35,0,0,0,0,0,1
1601,Jalen Sami,COLO,DL,14,12,26,1.0,4,0,0,0,0,0,1
1601,Davyn Flenord,USA,CB,14,12,26,0.0,0,0,2,48,48,1,0
1601,Kaleb Hayes,BYU,CB,21,5,26,0.0,0,11,0,0,0,0,0
1601,Tyreke Smith,OSU,DE,12,14,26,3.0,19,2,0,0,0,0,1
1601,Christopher Love,NEV,DT,18,8,26,2.0,9,1,0,0,0,0,0
1601,Jamison Collier,OHIO,S,16,10,26,0.0,0,0,0,0,0,0,0
1601,Darius Rush,SC,CB,24,2,26,1.0,9,8,1,0,0,0,0
1601,Shawn Preston Jr.,MSST,S,9,17,26,0.0,0,1,1,1,1,0,0
1601,Noah Pierre,IU,DB,21,5,26,0.0,0,3,1,0,0,0,0
1601,Branson Deen,PUR,DT,14,12,26,3.0,19,0,0,0,0,0,1
1601,John Morgan III,PITT,DL,19,7,26,5.5,34,1,0,0,0,0,1
1601,Atunaisa Mahe,BYU,DT,12,14,26,1.5,13,0,0,0,0,0,0
1601,Hale Motu'apuaka,USU,DT,10,16,26,2.5,19,0,0,0,0,0,0
1601,Kevon Glenn,GASO,LB,13,13,26,1.0,5,0,0,0,0,0,1
1601,Maverick Hansen,MSU,DL,12,14,26,3.5,25,1,0,0,0,0,0
1601,Deeve Harris,ODU,DL,13,13,26,3.0,19,0,1,40,40,1,0
1601,Jahfari Harvey,MIA,EDGE,12,14,26,2.5,20,1,1,33,33,1,0
1601,RJ Oben,DUKE,EDGE,15,11,26,5.0,21,0,1,8,8,0,3
1601,Reddy Steward,TROY,CB,17,9,26,0.0,0,5,1,15,15,0,0
1601,A.J. Woods,PITT,CB,20,6,26,0.0,0,7,1,73,73,0,1
1601,Jordan Burch,SC,EDGE,14,12,26,1.0,4,1,1,61,61,1,0
1601,Dorian Hopkins,TLSA,LB,15,11,26,0.0,0,1,0,0,0,0,2
1601,Asyrus Simon,UTSA,DL,8,18,26,0.5,3,0,0,0,0,0,0
1601,Jahari Rogers,SMU,DB,24,2,26,0.0,0,8,0,0,0,0,0
1601,Eric Rogers,NIU,DB,20,6,26,0.0,0,1,0,0,0,0,0
1601,Kool-Aid McKinstry,ALA,CB,9,17,26,1.0,13,1,1,0,0,0,0
1601,Torey Richardson,UTEP,CB,20,6,26,1.0,1,8,1,0,0,0,0
1601,Aeneas Peebles,DUKE,DT,6,20,26,2.0,12,0,0,0,0,0,0
1601,Chazz Wallace,ODU,DL,10,16,26,2.0,12,0,0,0,0,0,0
1601,Atlias Bell,HOU,DL,13,13,26,3.5,27,0,0,0,0,0,0
1601,Quandre Mosely,UK,DB,20,6,26,0.0,0,5,2,38,38,1,0
1601,Devin Sanders,UNM,LB,16,10,26,0.0,0,0,0,0,0,0,1
1601,Marcus Bragg,WKU,DE,12,14,26,3.0,22,0,0,0,0,0,1
1601,Jalen McLeod,APP,LB,11,15,26,1.0,10,3,0,0,0,0,0
1601,Kevin Knowles,FSU,DB,15,11,26,0.0,0,2,0,0,0,0,0
1601,Jashon Prophete,NIU,DB,14,12,26,0.0,0,1,0,0,0,0,0
1601,O.J. Burroughs,KU,S,22,4,26,0.0,0,2,1,0,0,0,0
1601,Joe Perkins,FIU,DB,13,13,26,0.0,0,0,0,0,0,0,1
1601,Elijah Morris,ECU,DL,12,14,26,3.5,17,0,0,0,0,0,0
1601,Khalib Johns,KENT,LB,11,15,26,0.0,0,1,1,22,22,0,0
1646,Tabarius Peterson,LOU,DL,13,12,25,2.0,17,1,0,0,0,0,0
1646,Jeffery Pooler Jr.,NU,DL,8,17,25,3.5,16,0,0,0,0,0,0
1646,Jaylon Jones,MISS,DB,17,8,25,0.0,0,3,1,0,0,0,0
1646,Roderick Perry II,ILL,DT,14,11,25,2.0,7,1,0,0,0,0,0
1646,Trey Creamer,CLT,DB,17,8,25,0.0,0,7,0,0,0,0,1
1646,Terrell Cooper,TCU,DL,10,15,25,0.5,3,0,0,0,0,0,0
1646,Madison Cone,APP,DB,20,5,25,0.0,0,4,0,0,0,0,0
1646,Earl Tuioti-Mariner,BYU,DL,6,19,25,1.0,11,0,0,0,0,0,0
1646,Allan George,VAN,CB,19,6,25,0.0,0,6,0,0,0,0,0
1646,George Nyakwol,RICE,S,14,11,25,1.0,8,3,2,5,5,0,0
1646,Riq Woolen,UTSA,CB,17,8,25,0.0,0,5,1,0,0,0,0
1646,Alfred Bryant,IU,LB,16,9,25,0.0,0,0,0,0,0,0,0
1646,Myron Tagovailoa-Amosa,ND,DT,18,7,25,2.0,8,1,0,0,0,0,1
1646,Zahodri Jackson,USU,DB,19,6,25,0.0,0,3,0,0,0,0,0
1646,Momo Sanogo,MISS,LB,12,13,25,1.5,3,0,0,0,0,0,0
1646,John Waggoner,IOWA,DL,14,11,25,2.0,4,3,0,0,0,0,0
1646,Myles Sims,GT,CB,18,7,25,0.0,0,3,0,0,0,0,0
1646,Cam Brown,OSU,CB,17,8,25,0.0,0,7,1,25,25,0,0
1646,NaJee Thompson,GASO,DB,21,4,25,0.0,0,1,1,0,0,0,0
1646,Uchenna Ezewike,MASS,DE,8,17,25,2.5,15,1,0,0,0,0,0
1646,Dion Bergan Jr.,WAKE,DL,12,13,25,1.5,13,2,0,0,0,0,0
