RK,NAME,TEAM,"('Unnamed: 0_level_0', 'POS')","('Kickoffs', 'ATT')","('Kickoffs', 'YDS')","('Kickoffs', 'AVG')","('Kickoffs', 'LNG')","('Kickoffs', 'TD')","('Punts', 'ATT')","('Punts', 'YDS')","('Punts', 'AVG')","('Punts', 'LNG')","('Punts', 'TD')"
24,Jaelen Gill,FRES,WR,25,527,21.1,39,0,1,10,10.0,10,0
25,Sutton Smith,MEM,RB,22,509,23.1,78,0,0,0,0.0,0,0
26,Isaiah Sategna III,ARK,WR,23,500,21.7,36,0,15,180,12.0,88,1
27,Keilan Robinson,TEX,RB,24,494,20.6,95,1,0,0,0.0,0,0
28,Henry Rutledge,CLT,RB,21,467,22.2,47,0,12,143,11.9,46,1
29,Aaron Bedgood,LIB,WR,23,463,20.1,35,0,0,0,0.0,0,0
29,Christian Leary,GT,WR,21,463,22.0,43,0,0,0,0.0,0,0
31,Tyler Bradley,NAVY,WR,22,462,21.0,39,0,0,0,0.0,0,0
32,Jayden McGowan,VAN,WR,19,461,24.3,97,1,5,34,6.8,29,0
33,Julian Gray,NCSU,RB,17,442,26.0,82,1,1,5,5.0,5,0
33,Zachariah Branch,USC,WR,24,442,18.4,96,1,16,332,20.8,75,1
35,Jamaal Bell,NEV,WR,24,439,18.3,31,0,0,0,0.0,0,0
36,Jalil Farooq,OU,WR,19,422,22.2,62,0,0,0,0.0,0,0
37,Brennan Presley,OKST,WR,21,411,19.6,40,0,11,42,3.8,14,0
38,Tyrone Tracy Jr.,PUR,RB,16,408,25.5,98,1,3,14,4.7,10,0
39,Kaden Dudley,BOIS,RB,20,405,20.3,49,0,0,0,0.0,0,0
39,Kendrick Law,ALA,WR,18,405,22.5,33,0,0,0,0.0,0,0
39,Jaylon Jackson,EMU,RB,19,405,21.3,84,1,0,0,0.0,0,0
42,Mekhi Mews,UGA,WR,15,402,26.8,47,0,20,205,10.3,69,1
43,Daniyel Ngata,WASH,RB,17,397,23.4,41,0,0,0,0.0,0,0
44,Ja'Vin Simpkins,CCU,RB,21,395,18.8,33,0,0,0,0.0,0,0
45,Richard Reese,BAY,RB,12,394,32.8,96,2,0,0,0.0,0,0
46,Keelan Marion,BYU,WR,19,393,20.7,40,0,0,0,0.0,0,0
46,Quinton Jackson,RICE,RB,17,393,23.1,44,0,0,0,0.0,0,0
48,LaMareon James,ODU,CB,20,392,19.6,41,0,0,0,0.0,0,0
48,Silas Bolden,ORST,WR,17,392,23.1,59,0,5,105,21.0,65,1
50,Braeden Wisloski,MD,WR,16,380,23.8,98,1,0,0,0.0,0,0
51,Dash Luke,ULM,WR,20,376,18.8,53,0,0,0,0.0,0,0
52,Ron Cook Jr.,BUFF,RB,21,375,17.9,48,0,9,55,6.1,19,0
53,Malik Phillips,SHSU,WR,19,368,19.4,49,0,0,0,0.0,0,0
54,Kole Wilson,TXST,WR,10,367,36.7,100,1,2,47,23.5,31,0
55,Kenny Johnson,PITT,WR,15,347,23.1,100,1,0,0,0.0,0,0
56,Jadarian Price,ND,RB,10,344,34.4,99,1,0,0,0.0,0,0
57,Xavier Williams,KENT,RB,15,340,22.7,36,0,0,0,0.0,0,0
58,Jordan Nabors,BAY,WR,16,338,21.1,34,0,0,0,0.0,0,0
59,Kaden Wetjen,IOWA,WR,14,335,23.9,35,0,7,63,9.0,21,0
59,Bryan Domino,CONN,WR,17,335,19.7,38,0,0,0,0.0,0,0
61,Colson Yankoff,UCLA,RB,16,334,20.9,30,0,0,0,0.0,0,0
62,Easton Messer,WKU,WR,15,333,22.2,39,0,0,0,0.0,0,0
63,Kenan Christon II,SDSU,RB,16,331,20.7,71,0,0,0,0.0,0,0
63,Jermaine Brown Jr.,UAB,RB,15,331,22.1,49,0,0,0,0.0,0,0
63,Cam Stone,HAW,DB,16,331,20.7,31,0,1,14,14.0,14,0
66,AJ Henning,NU,WR,15,330,22.0,36,0,10,69,6.9,23,0
67,Matthew Golden,HOU,WR,9,321,35.7,100,2,0,0,0.0,0,0
68,DJ Barksdale,JMU,DB,15,319,21.3,41,0,0,0,0.0,0,0
69,Nicholas Singleton,PSU,RB,13,313,24.1,51,0,0,0,0.0,0,0
70,Bryce Sheppert,KENT,S,14,311,22.2,36,0,1,17,17.0,17,0
71,Mikey Matthews,UTAH,WR,15,309,20.6,53,0,17,75,4.4,11,0
72,Tulu Griffin,MSST,WR,14,307,21.9,39,0,0,0,0.0,0,0
73,Kevin Davis,M-OH,RB,13,304,23.4,44,0,0,0,0.0,0,0
73,Malcolm Gillie,BALL,WR,14,304,21.7,39,0,0,0,0.0,0,0
75,Kenny Logan Jr.,KU,S,12,287,23.9,43,0,0,0,0.0,0,0
76,Demond Claiborne,WAKE,RB,10,284,28.4,96,1,0,0,0.0,0,0
76,Dalen Cobb,GASO,WR,13,284,21.8,33,0,0,0,0.0,0,0
78,Deuce Spann,FSU,WR,9,277,30.8,99,1,0,0,0.0,0,0
79,Malik Washington,UVA,WR,14,273,19.5,40,0,0,0,0.0,0,0
79,Trevor Wilson,KU,WR,14,273,19.5,34,0,4,93,23.3,82,1
81,Ulysses Bentley IV,MISS,RB,14,272,19.4,34,0,0,0,0.0,0,0
82,Darrell Gill Jr.,SYR,WR,12,262,21.8,33,0,0,0,0.0,0,0
83,Gary Bryant Jr.,ORE,WR,14,259,18.5,24,0,1,11,11.0,11,0
84,Kenari Wilcher,ILL,WR,11,258,23.5,43,0,0,0,0.0,0,0
85,Dee Williams,TENN,DB,12,257,21.4,34,0,21,254,12.1,55,1
86,Jordan Ford,TLSA,RB,12,251,20.9,50,0,0,0,0.0,0,0
87,Xavier Johnson,OSU,WR,11,250,22.7,32,0,0,0,0.0,0,0
88,Chimere Dike,WIS,WR,11,249,22.6,39,0,13,108,8.3,35,0
88,Jhaylin Embry,BGSU,WR,12,249,20.8,58,0,16,111,6.9,40,0
88,Kaleb Jackson,LSU,RB,11,249,22.6,60,0,0,0,0.0,0,0
88,Rueben Owens II,TA&M,RB,12,249,20.8,35,0,0,0,0.0,0,0
92,Jaylin Noel,ISU,WR,9,245,27.2,72,0,14,119,8.5,39,0
93,Sam Hicks,CMU,RB,13,241,18.5,26,0,0,0,0.0,0,0
94,Matthew Hill,USF,S,9,238,26.4,56,0,1,13,13.0,13,0
95,Malik Sherrod,FRES,RB,8,236,29.5,95,1,0,0,0.0,0,0
95,Quentin Redding,MINN,WR,15,236,15.7,26,0,6,81,13.5,27,0
97,Germie Bernard,WASH,WR,10,233,23.3,51,0,3,43,14.3,32,0
97,Terry Moore,DUKE,S,10,233,23.3,32,0,0,0,0.0,0,0
99,Devonte Ross,PSU,WR,11,231,21.0,35,0,1,3,3.0,3,0
100,Jaden Nixon,OKST,RB,11,230,20.9,33,0,1,0,0.0,0,0
101,Jamal Hailey,WMU,RB,13,227,17.5,30,0,0,0,0.0,0,0
101,Terrell Vaughn,USU,WR,9,227,25.2,43,0,0,0,0.0,0,0
103,Trevor Etienne,FLA,RB,9,224,24.9,33,0,2,26,13.0,21,0
103,Leyton Smithson,WSU,WR,7,224,32.0,98,1,0,0,0.0,0,0
105,Demarcus Griffin-Taylor,LT,DB,9,222,24.7,43,0,0,0,0.0,0,0
106,Trayvon Rudolph,NIU,WR,11,220,20.0,48,0,0,0,0.0,0,0
107,Vinny Anthony II,WIS,WR,11,217,19.7,28,0,9,85,9.4,25,0
108,Xavier Legette,SC,WR,10,213,21.3,40,0,0,0,0.0,0,0
108,Ross Fournet,FIU,WR,12,213,17.8,26,0,0,0,0.0,0,0
110,Xzavier Henderson,CIN,WR,12,212,17.7,37,0,0,0,0.0,0,0
110,Roderick Daniels Jr.,SMU,WR,9,212,23.6,29,0,24,257,10.7,67,1
112,Isaac Guerendo,LOU,RB,11,211,19.2,48,0,0,0,0.0,0,0
113,Kentrel Bullock,USA,RB,11,210,19.1,33,0,0,0,0.0,0,0
114,Hamze El-Zayat,EMU,WR,9,208,23.1,96,1,13,142,10.9,29,0
115,Tyrell Henry,MSU,WR,12,205,17.1,26,0,13,89,6.8,18,0
116,Bryce Farrell,STAN,WR,12,203,16.9,29,0,5,34,6.8,16,0
117,Zavion Thomas,MSST,WR,6,202,33.7,94,1,14,163,11.6,31,0
117,Torrance Burgess Jr.,UTEP,RB,9,202,22.4,43,0,3,67,22.3,54,1
119,Will Shipley,CLEM,RB,7,200,28.6,60,0,0,0,0.0,0,0
120,Corey Gordon,BAY,DB,9,197,21.9,36,0,0,0,0.0,0,0
121,Chrishon McCray,KENT,WR,9,196,21.8,34,0,0,0,0.0,0,0
122,Javious Bond,ECU,DB,9,193,21.4,32,0,0,0,0.0,0,0
123,Je'Quan Burton,FAU,WR,11,190,17.3,27,0,0,0,0.0,0,0
124,Ke'Shawn Williams,WAKE,WR,8,187,23.4,44,0,0,0,0.0,0,0
124,Talique Williams,GAST,WR,11,187,17.0,29,0,1,0,0.0,0,0
126,Semaj Morgan,MICH,WR,12,186,15.5,28,0,3,101,33.7,87,0
126,Cyrus Allen,LT,WR,9,186,20.7,45,0,0,0,0.0,0,0
128,Ray Ray Joseph,MIA,WR,9,185,20.6,31,0,2,30,15.0,16,0
129,Jimmy Horn Jr.,COLO,WR,7,183,26.1,57,0,7,18,2.6,12,0
130,Coco Azema,NU,DB,7,179,25.6,61,0,0,0,0.0,0,0
130,Kobe Johnson,CSU,RB,5,179,35.8,98,1,0,0,0.0,0,0
130,Keegan Wilburn,OHIO,WR,10,179,17.9,28,0,0,0,0.0,0,0
133,Xavier Townsend,UCF,WR,7,177,25.3,47,0,15,142,9.5,29,0
134,Dylan Goffney,CSU,WR,9,176,19.6,28,0,1,3,3.0,3,0
134,Jakarius Caston,USM,WR,4,176,44.0,98,1,0,0,0.0,0,0
134,Jalen Bracey,FIU,WR,9,176,19.6,32,0,0,0,0.0,0,0
137,Louis Brown IV,CSU,WR,9,173,19.2,32,0,0,0,0.0,0,0
137,Reggie Akles,NMSU,DB,8,173,21.6,25,0,0,0,0.0,0,0
139,Duece Jones,UNM,DB,8,172,21.5,30,0,0,0,0.0,0,0
139,Preston Fox,WVU,WR,8,172,21.5,33,0,18,145,8.1,20,0
139,Willie McCoy III,UTSA,WR,7,172,24.6,58,0,0,0,0.0,0,0
142,Ayir Asante,WYO,WR,8,166,20.8,31,0,0,0,0.0,0,0
143,Rashad Rochelle,RUTG,WR,4,165,41.3,88,0,4,8,2.0,6,0
144,Parker Kingston,BYU,WR,6,164,27.3,46,0,11,52,4.7,31,0
145,DJ England-Chisolm,MTSU,WR,8,163,20.4,33,0,0,0,0.0,0,0
145,Jabari Bates,SJSU,RB,9,163,18.1,21,0,0,0,0.0,0,0
145,Robert Lewis,GAST,WR,8,163,20.4,26,0,0,0,0.0,0,0
148,Dillon Bell,UGA,WR,7,160,22.9,39,0,0,0,0.0,0,0
149,Billy Dozier,NIU,RB,10,158,15.8,29,0,0,0,0.0,0,0
150,Ta'Ron Keith,BGSU,RB,7,154,22.0,47,0,1,-1,-1.0,0,0
151,Johnny Richardson,UCF,RB,10,148,14.8,51,0,0,0,0.0,0,0
152,Cam Ross,CONN,WR,9,147,16.3,27,0,5,31,6.2,16,0
153,Marquis Johnson,MIZ,WR,7,146,20.9,30,0,0,0,0.0,0,0
154,Tommi Hill,NEB,CB,6,144,24.0,36,0,1,1,1.0,1,0
154,Jaydn Ott,CAL,RB,3,144,48.0,100,1,0,0,0.0,0,0
154,Cole Harrity,BUFF,WR,9,144,16.0,28,0,1,-5,-5.0,0,0
157,Stacy Sneed,HOU,RB,9,142,15.8,28,0,0,0,0.0,0,0
158,Ryan O'Keefe,BC,WR,8,140,17.5,26,0,0,0,0.0,0,0
158,Parker Jenkins,HOU,RB,8,140,17.5,47,0,0,0,0.0,0,0
160,Keyon Mozee,M-OH,RB,5,138,27.6,37,0,0,0,0.0,0,0
161,Jsi Hatfield,ECU,WR,8,135,16.9,28,0,13,96,7.4,18,0
162,Aidan Laughery,ILL,RB,7,133,19.0,30,0,0,0,0.0,0,0
163,Treshaun Ward,KSU,RB,7,132,18.9,38,0,0,0,0.0,0,0
164,Dylan Edwards,COLO,RB,6,129,21.5,24,0,2,19,9.5,19,0
165,Elijah Young,WKU,RB,8,128,16.0,19,0,0,0,0.0,0,0
165,Sean Fresch,RICE,CB,7,128,18.3,26,0,16,150,9.4,39,0
167,Phillip Brooks,KSU,WR,7,125,17.9,36,0,14,76,5.4,29,0
167,Smoke Harris,LT,WR,7,125,17.9,26,0,28,234,8.4,67,1
167,Devyn Ford,ND,RB,7,125,17.9,28,0,0,0,0.0,0,0
170,Keshawn King,WMU,RB,7,123,17.6,28,0,0,0,0.0,0,0
171,Jerjuan Newton,TOL,WR,10,122,12.2,25,0,1,4,4.0,4,0
171,Mavin Anderson,CAL,WR,7,122,17.4,19,0,0,0,0.0,0,0
173,Key'Shawn Smith,SMU,WR,7,119,17.0,38,0,0,0,0.0,0,0
173,Jahiem White,WVU,RB,7,119,17.0,24,0,0,0,0.0,0,0
175,Isaac Jernagin,SJSU,WR,9,118,13.1,27,0,0,0,0.0,0,0
175,Lu-Magia Hearns III,CAL,DB,8,118,14.8,17,0,0,0,0.0,0,0
177,Jonathan Brady,NMSU,WR,6,117,19.5,27,0,11,93,8.5,25,0
178,Leroy Thomas,WMU,WR,4,115,28.8,53,0,0,0,0.0,0,0
179,Chris Carpenter,UTSA,WR,9,113,12.6,25,0,17,109,6.4,50,1
180,Maurice Turner,LOU,RB,6,109,18.2,50,0,0,0,0.0,0,0
181,Reagan Ealy,ARST,WR,7,107,15.3,26,0,0,0,0.0,0,0
182,Brian Brewton,CONN,RB,5,106,21.2,29,0,0,0,0.0,0,0
183,Chris Culliver,UNC,WR,5,105,21.0,35,0,0,0,0.0,0,0
184,Ainias Smith,TA&M,WR,8,103,12.9,23,0,22,285,13.0,82,1
185,Rahmir Johnson,NEB,RB,3,102,34.0,63,0,0,0,0.0,0,0
185,Sheldon Canley II,SDSU,RB,6,102,17.0,24,0,0,0,0.0,0,0
187,Michael Pettway,JVST,WR,8,101,12.6,25,0,0,0,0.0,0,0
188,Shawn Harris Jr.,MASS,WR,6,100,16.7,21,0,0,0,0.0,0,0
189,Melquan Stovall,ASU,WR,6,98,16.3,25,0,8,85,10.6,36,0
189,Nick Munson,BALL,WR,9,98,10.9,25,0,4,-11,-2.8,3,0
191,Luke Wysong,UNM,WR,6,97,16.2,25,0,3,5,1.7,6,0
192,Nathaniel Peat,MIZ,RB,7,95,13.6,26,0,0,0,0.0,0,0
193,Makai Lemon,USC,WR,5,94,18.8,26,0,0,0,0.0,0,0
194,D'Marcus Adams,SYR,WR,7,93,13.3,23,0,16,119,7.4,39,0
194,Edward Saydee,TEM,RB,6,93,15.5,38,0,0,0,0.0,0,0
194,Kam Shanks,UAB,WR,5,93,18.6,23,0,0,0,0.0,0,0
194,Duane Thomas Jr.,CLT,WR,4,93,23.3,31,0,1,14,14.0,14,0
198,Wyatt Wieland,WYO,WR,10,92,9.2,27,0,0,0,0.0,0,0
199,Kobe Lewis,FAU,RB,4,91,22.8,30,0,0,0,0.0,0,0
199,Isaiah Hamilton,WSU,WR,5,91,18.2,30,0,6,39,6.5,17,0
201,Kevin Coleman Jr.,LOU,WR,4,88,22.0,29,0,26,117,4.5,26,0
201,Peyton Jones,DUKE,RB,4,88,22.0,25,0,0,0,0.0,0,0
203,Carson Hansen,ISU,RB,5,86,17.2,21,0,0,0,0.0,0,0
203,Javen Nicholas,LSU,WR,5,86,17.2,27,0,2,27,13.5,27,0
205,Tychaun Chapman,UNC,WR,4,83,20.8,52,0,0,0,0.0,0,0
205,Micah Davis,USU,WR,6,83,13.8,21,0,27,250,9.3,35,0
207,Donavyn Lester,UNLV,RB,3,82,27.3,35,0,0,0,0.0,0,0
208,Malachi Thomas,VT,RB,5,81,16.2,21,0,0,0,0.0,0,0
209,Lincoln Victor,WSU,WR,4,80,20.0,24,0,0,0,0.0,0,0
209,Moochie Dixon,SMU,WR,4,80,20.0,25,0,0,0,0.0,0,0
209,Jaydon Blue,TEX,RB,3,80,26.7,31,0,0,0,0.0,0,0
212,Martin Blake,SDSU,RB,3,79,26.3,35,0,0,0,0.0,0,0
212,Dorian Lewis,UNM,RB,4,79,19.8,26,0,0,0,0.0,0,0
214,Keegan Jones,UCLA,RB,4,78,19.5,27,0,1,0,0.0,0,0
215,Michael Wiley,ARIZ,RB,4,77,19.3,23,0,0,0,0.0,0,0
215,Kaleb Johnson,IOWA,RB,2,77,38.5,54,0,0,0,0.0,0,0
217,Lawrence Keys III,TULN,WR,4,74,18.5,37,0,1,0,0.0,0,0
217,Xavier White,TTU,WR,4,74,18.5,23,0,3,31,10.3,24,0
217,Winston Wright,FSU,WR,3,74,24.7,31,0,0,0,0.0,0,0
217,Marvin Burks Jr.,MIZ,S,4,74,18.5,22,0,0,0,0.0,0,0
221,Lewis Bond,BC,WR,4,72,18.0,22,0,6,67,11.2,25,0
221,Eric Holley III,TOL,WR,3,72,24.0,28,0,0,0,0.0,0,0
223,Keyon Lesane,NCSU,WR,3,71,23.7,26,0,0,0,0.0,0,0
224,Akili Arnold,ORST,S,4,70,17.5,31,0,0,0,0.0,0,0
224,Tyrell Robinson,ARMY,RB,4,70,17.5,26,0,3,7,2.3,4,0
226,Beanie Bishop Jr.,WVU,CB,4,69,17.3,20,0,2,82,41.0,78,1
226,Kamdyn Benjamin,TLSA,WR,3,69,23.0,30,0,7,67,9.6,25,0
228,Zack Dobson,MTSU,WR,3,68,22.7,30,0,8,108,13.5,53,0
228,Seth Porter,KSU,WR,4,68,17.0,19,0,0,0,0.0,0,0
230,Le'Meke Brockington,MINN,WR,2,66,33.0,51,0,0,0,0.0,0,0
231,Dakereon Joyner,SC,RB,4,64,16.0,26,0,0,0,0.0,0,0
231,Jaden Alexis,USF,WR,4,64,16.0,25,0,0,0,0.0,0,0
231,Zach Mundell,ARMY,QB,3,64,21.3,53,0,0,0,0.0,0,0
234,Jawhar Jordan,LOU,RB,2,63,31.5,40,0,0,0,0.0,0,0
235,Juju McDowell,SC,RB,4,62,15.5,23,0,0,0,0.0,0,0
235,Dijon Stanley,UTAH,RB,2,62,31.0,49,0,0,0,0.0,0,0
237,Asa Martin,TROY,RB,3,61,20.3,51,0,0,0,0.0,0,0
237,Sammy Malignaggi,JMU,RB,4,61,15.3,17,0,0,0,0.0,0,0
237,Ay'Jaun Marshall,ARMY,WR,2,61,30.5,48,0,0,0,0.0,0,0
237,Joshua Thompson,STAN,CB,4,61,15.3,21,0,0,0,0.0,0,0
237,Chuuky Hines,HAW,WR,4,61,15.3,22,0,0,0,0.0,0,0
242,Dylan Downing,PUR,RB,2,60,30.0,49,0,0,0,0.0,0,0
243,Ethan Davies,UVA,WR,2,59,29.5,32,0,11,24,2.2,6,0
244,Jabre Barber,TROY,WR,3,58,19.3,22,0,16,83,5.2,35,0
245,Jai-Ayviauynn Celestine,ARIZ,DB,3,56,18.7,20,0,0,0,0.0,0,0
246,Octavian Smith Jr.,MD,WR,3,55,18.3,34,0,0,0,0.0,0,0
247,Lee Witherspoon,UAB,RB,4,54,13.5,18,0,0,0,0.0,0,0
247,Trech Kekahuna,WIS,WR,2,54,27.0,37,0,0,0,0.0,0,0
249,Lorenzo Lingard,AKR,RB,5,52,10.4,15,0,0,0,0.0,0,0
249,Sean Tyler,MINN,RB,3,52,17.3,24,0,0,0,0.0,0,0
249,Reese White,CCU,RB,3,52,17.3,20,0,0,0,0.0,0,0
249,Alante Brown,MSU,WR,3,52,17.3,21,0,0,0,0.0,0,0
249,Christian Washington,UNM,RB,5,52,10.4,20,0,0,0,0.0,0,0
249,David Mbadinga,GASO,RB,3,52,17.3,19,0,0,0,0.0,0,0
255,Roydell Williams,ALA,RB,2,51,25.5,34,0,0,0,0.0,0,0
255,Myles Purchase,ISU,DB,3,51,17.0,25,0,0,0,0.0,0,0
257,Que Reid,JMU,S,3,50,16.7,19,0,0,0,0.0,0,0
257,Junior Vandeross III,TOL,WR,2,50,25.0,25,0,1,4,4.0,4,0
257,Robert Briggs,USU,RB,1,50,50.0,50,0,0,0,0.0,0,0
260,Zach Hrbacek,SHSU,RB,3,49,16.3,20,0,1,-2,-2.0,0,0
260,Dawson Pendergrass,BAY,RB,3,49,16.3,28,0,0,0,0.0,0,0
262,Hunter Smith,ULM,RB,4,47,11.8,19,0,0,0,0.0,0,0
262,Noa Pola-Gates,UNM,S,4,47,11.8,18,0,0,0,0.0,0,0
262,Dontae McMillan,EMU,RB,3,47,15.7,19,0,0,0,0.0,0,0
262,Kenny Tracy,M-OH,RB,3,47,15.7,20,0,0,0,0.0,0,0
262,Jamal Haynes,GT,RB,2,47,23.5,31,0,0,0,0.0,0,0
262,Star Thomas,NMSU,RB,3,47,15.7,24,0,0,0,0.0,0,0
268,Michael Johnson Jr.,FAU,QB,2,46,23.0,25,0,0,0,0.0,0,0
268,Chase Gillespie,VAN,RB,2,46,23.0,28,0,0,0,0.0,0,0
270,Montorie Foster Jr.,MSU,WR,2,45,22.5,24,0,0,0,0.0,0,0
270,Jordan Brown,TTU,WR,2,45,22.5,28,0,0,0,0.0,0,0
270,Chris Dawn Jr.,TXST,WR,3,45,15.0,21,0,1,4,4.0,4,0
270,DeAngelo Irvin Jr.,UNLV,WR,4,45,11.3,13,0,2,52,26.0,49,0
274,Kendric Nowling,EMU,LB,1,44,44.0,44,1,0,0,0.0,0,0
274,Tayvion Robinson,UK,WR,4,44,11.0,14,0,5,22,4.4,17,0
274,Neal Johnson,UL,TE,4,44,11.0,24,0,0,0,0.0,0,0
274,Hobbs Nyberg,BYU,WR,2,44,22.0,29,0,11,41,3.7,14,0
274,Andy Jean,FLA,WR,2,44,22.0,22,0,0,0,0.0,0,0
274,Tank Pearson,OHIO,CB,2,44,22.0,28,0,1,4,4.0,4,0
280,Jaison Patterson,BGSU,RB,2,42,21.0,25,0,0,0,0.0,0,0
280,Rodney Hill,FSU,RB,2,42,21.0,27,0,0,0,0.0,0,0
280,Drew Donley,TXST,WR,4,42,10.5,15,0,0,0,0.0,0,0
280,Jeremiyah Love,ND,RB,2,42,21.0,21,0,0,0,0.0,0,0
284,Adam Beale,TOL,WR,3,41,13.7,17,0,5,5,1.0,4,0
284,RJ Harvey,UCF,RB,3,41,13.7,18,0,0,0,0.0,0,0
284,David Holloman,IU,RB,3,41,13.7,18,0,0,0,0.0,0,0
284,Tobias Fletcher,CCU,S,1,41,41.0,41,0,2,-5,-2.5,7,0
284,Gi'Bran Payne,ND,RB,2,41,20.5,24,0,0,0,0.0,0,0
284,Bryce Bohanon,TULN,WR,3,41,13.7,18,0,0,0,0.0,0,0
284,Kylen Austin,LIB,WR,1,41,41.0,41,0,0,0,0.0,0,0
291,Caullin Lacy,USA,WR,2,40,20.0,40,0,21,210,10.0,41,0
291,Micah Tease,TA&M,WR,2,40,20.0,31,0,0,0,0.0,0,0
291,Wesley Grimes,WAKE,WR,2,40,20.0,21,0,0,0,0.0,0,0
294,Rodrigues Clark,USM,RB,3,39,13.0,17,0,0,0,0.0,0,0
294,Pat Bryant,ILL,WR,2,39,19.5,24,0,0,0,0.0,0,0
294,Aaron Anderson,LSU,WR,3,39,13.0,17,0,1,-3,-3.0,0,0
294,John Lee Eldridge III,AFA,RB,2,39,19.5,21,0,0,0,0.0,0,0
298,Devin Mockobee,PUR,RB,3,38,12.7,19,0,0,0,0.0,0,0
298,Devin Roche,ODU,RB,2,38,19.0,23,0,0,0,0.0,0,0
300,Cole Wright,BOIS,WR,2,37,18.5,28,0,1,0,0.0,0,0
300,MJ Johnson,TROY,WR,2,37,18.5,19,0,0,0,0.0,0,0
302,Kelley Joiner,USF,RB,2,36,18.0,21,0,0,0,0.0,0,0
302,Darvon Hubbard,TEM,RB,3,36,12.0,18,0,0,0,0.0,0,0
302,Kyle Williams,WSU,WR,1,36,36.0,36,0,0,0,0.0,0,0
302,Cameron Seldon,TENN,WR,3,36,12.0,21,0,1,-3,-3.0,0,0
302,Jarvis Green,CLEM,RB,1,36,36.0,36,0,0,0,0.0,0,0
307,Erik Brooks,FRES,WR,1,35,35.0,35,0,19,174,9.2,39,0
307,Da'Wain Lofton,VT,WR,2,35,17.5,18,0,0,0,0.0,0,0
309,Zahir Abdus-Salaam,WMU,RB,1,34,34.0,34,0,5,48,9.6,27,0
309,George Pettaway,UNC,RB,2,34,17.0,18,0,0,0,0.0,0,0
309,Jared Casey,KU,TE,2,34,17.0,22,0,0,0,0.0,0,0
309,Tim Conerly,UNLV,WR,1,34,34.0,34,0,0,0,0.0,0,0
309,Braylon McReynolds,USA,RB,2,34,17.0,17,0,0,0,0.0,0,0
309,Lee Beebe Jr.,UAB,RB,2,34,17.0,18,0,0,0,0.0,0,0
309,Caden Harris,UTEP,WR,2,34,17.0,28,0,0,0,0.0,0,0
316,Kris Abrams-Draine,MIZ,CB,2,33,16.5,17,0,1,1,1.0,1,0
316,Sean Jackson,AUB,RB,3,33,11.0,25,0,0,0,0.0,0,0
316,Demie Sumo-Karngbaye,UK,RB,1,33,33.0,33,0,0,0,0.0,0,0
316,Jackson Treister,BC,RB,2,33,16.5,19,0,0,0,0.0,0,0
316,Andrew Paul,UGA,RB,2,33,16.5,23,0,0,0,0.0,0,0
321,Michel Dukes,USF,RB,2,32,16.0,17,0,0,0,0.0,0,0
321,Mason Mangum,CAL,WR,2,32,16.0,21,0,0,0,0.0,0,0
321,Cam Davis,SDSU,RB,2,32,16.0,21,0,2,25,12.5,21,0
321,A.J. Turner,MRSH,RB,3,32,10.7,20,0,0,0,0.0,0,0
