RK,NAME,TEAM,ATT,YDS,AVG,LNG,TD
136,Marcus Outlow,CCU,133,661,5.0,60,8
137,James Gilbert,BALL,152,659,4.3,35,7
137,Jordan Mason,GT,108,659,6.1,46,7
139,Clyde Edwards-Helaire,LSU,146,658,4.5,47,7
140,Jo-El Shaw,KENT,138,657,4.8,76,7
141,Tyler King,MRSH,108,655,6.1,65,4
142,Rico Dowdle,SC,123,654,5.3,30,4
143,Josh Samuel,WKU,120,641,5.3,61,1
144,Josh Jacobs,ALA,120,640,5.3,59,11
145,Toren Young,IOWA,136,637,4.7,40,5
146,Sewo Olonilua,TCU,135,635,4.7,33,2
147,Caleb Evans,ULM,140,632,4.5,32,10
148,Ty Chandler,TENN,115,630,5.5,81,4
149,Adrian Martinez,MICH/NEB,140,629,4.5,53,8
150,Quardraiz Wadley,UTEP,123,627,5.1,46,7
151,Dan Ellington,GAST,159,625,3.9,42,5
152,Martell Pettaway,WVU,98,623,6.4,55,6
153,DeeJay Dallas,MIAMI,109,617,5.7,83,6
154,Chaton Mobley,MTSU,123,613,5.0,60,4
155,Salvon Ahmed,WASH,104,608,5.8,59,7
156,Darius Anderson,TCU,124,598,4.8,93,3
157,Michael Carter,UNC,84,597,7.1,49,2
158,Chase Jasmin,SDSU,138,592,4.3,40,5
158,Holton Ahlers,ECU,119,592,5.0,53,6
160,Shaq Vann,EMU,135,590,4.4,46,5
160,Christian Gibson,NMSU,96,590,6.1,66,6
162,Braeden West,SMU,138,589,4.3,51,6
163,Dontae Strickland,SYR,121,588,4.9,51,6
164,Raheem Blackshear,RUTG,143,586,4.1,36,3
165,Kadin Remsberg,AFA,100,583,5.8,54,3
166,D'vonte Price,FIU,94,578,6.1,70,5
166,Brenden Knox,MRSH,95,578,6.1,67,4
168,Justin Rankin,KENT,117,574,4.9,61,4
169,John Lovett,BAY,109,573,5.3,75,6
170,Desmond Ridder,CIN,150,572,3.8,41,5
171,Shakif Seymour,TOL,121,565,4.7,19,5
171,Armani Rogers,UNLV,93,565,6.1,64,8
173,Austin Walter,RICE,133,564,4.2,62,4
173,Jerry Howard Jr.,GT,107,564,5.3,52,5
175,Art Thompkins,TOL,98,563,5.7,43,6
176,Marcus Williams Jr.,APP,122,561,4.6,27,4
177,James Williams,WSU,122,560,4.6,43,12
178,Van Edwards Jr.,AKRON,147,558,3.8,40,3
179,Tyler Nevens,SJSU,136,554,4.1,38,4
180,Tony Pollard,MEM,78,552,7.1,41,6
181,Tra Barnett,GAST,109,551,5.1,75,7
181,Isiah Pacheco,RUTG,111,551,5.0,80,3
183,Adam Choice,CLEM,77,548,7.1,64,7
184,Terry Wilson,UK,135,547,4.1,42,4
184,Lyn-J Dixon,CLEM,62,547,8.8,65,5
186,Taiwan Deal,WIS,82,545,6.6,39,6
187,Markell Jones,PUR,108,537,5.0,32,5
188,Marcus Childers,NIU,194,531,2.7,33,6
189,Connor Heyward,MSU,118,529,4.5,80,5
190,Marcus Jones,NIU,95,527,5.5,64,4
191,Gary Brightwell,ARIZ,91,525,5.8,72,3
192,Aeris Williams,MSST,85,524,6.2,29,3
193,Tim Jordan,TENN,132,522,4.0,30,3
194,Monteo Garrett,GASO,93,515,5.5,54,5
195,Armand Shyne,UTAH,120,512,4.3,42,5
196,Ty Johnson,MD,66,506,7.7,81,3
197,Jason Huntley,NMSU,109,505,4.6,40,7
198,Zac Thomas,APP,92,504,5.5,62,10
198,Antonio Williams,UNC,91,504,5.5,56,5
200,Woody Barrett,UCF,163,503,3.1,45,7
201,Bryce Williams,MINN,117,502,4.3,30,4
202,Vavae Malepeai,USC,93,501,5.4,41,8
203,Kesean Strong,ODU,106,499,4.7,59,9
203,Khalil Herbert,KU,113,499,4.4,59,5
203,Tavion Thomas,CIN,89,499,5.6,28,6
206,Malik Cunningham,LOU,79,497,6.3,75,5
207,Wesley Kennedy III,GASO,63,495,7.9,47,3
208,Trivenskey Mosley,USM,99,494,5.0,33,1
209,Chuck McClelland,CIN,63,485,7.7,55,4
210,Sam Ehlinger,TEX,164,482,2.9,18,16
211,Kellen Mond,TA&M,149,474,3.2,62,7
212,Ricky Person Jr.,NCST,112,471,4.2,38,2
213,Taj McGowan,UCF,71,470,6.6,71,8
214,Fred Holly III,HAW,108,468,4.3,46,4
215,Isaiah Sanders,AFA,120,466,3.9,45,6
216,Emmanuel Esukpa,RICE,122,461,3.8,52,3
217,Dayton Furuta,HAW,93,459,4.9,22,2
218,Kam Martin,AUB,103,458,4.4,20,1
219,Peytton Pickett,LIB,110,457,4.2,53,9
220,Maurice Washington,NEB,77,455,5.9,49,3
221,Jeremy Cox,ODU,103,453,4.4,41,5
222,Manny Wilkins,ASU,112,452,4.0,45,8
223,Leddie Brown,WVU,91,446,4.9,47,4
224,Asim Rose Jr.,UK,71,442,6.2,75,5
225,Tavien Feaster,CLEM,78,440,5.6,70,6
226,Tyler Badie,MIZ,89,437,4.9,32,2
227,Jordan Mims,FRES,113,436,3.9,22,6
228,JaMycal Hasty,BAY,82,434,5.3,54,4
229,Kelton Moore,NEV,90,433,4.8,46,4
229,Deshawn McClease,VT,96,433,4.5,27,2
231,Mon Denson,SC,86,432,5.0,69,2
232,Mitchell Guadagni,TOL,77,428,5.6,36,3
232,Isaiah Woullard,MISS,84,428,5.1,46,4
234,Anthony Gargiulo,NAVY,98,427,4.4,22,0
235,Garrett Groshek,WIS,65,425,6.5,31,1
236,Dameon Pierce,FLA,69,424,6.1,68,2
237,Chris Evans,MICH,81,423,5.2,61,4
237,Lopini Katoa,BYU,76,423,5.6,50,8
239,Chase Garbers,CAL,98,420,4.3,23,2
240,Trestan Ebner,BAY,69,413,6.0,34,1
241,Squally Canada,BYU,91,412,4.5,46,5
241,Mike Glass III,EMU,71,412,5.8,48,6
243,Justice Hansen,ARKST,133,411,3.1,34,6
243,Mike Epstein,ILL,60,411,6.8,43,3
243,Nelson Smith,NAVY,78,411,5.3,45,3
246,Artavis Pierce,ORST,54,408,7.6,80,4
246,Kentory Matthews,LIB,57,408,7.2,57,5
248,Taylor Cornelius,OKST,122,406,3.3,48,10
249,Anthony Scott,ECU,103,405,3.9,53,3
250,Brandon McIlwain,CAL,79,403,5.1,28,4
251,Romello Ross,CMU,89,402,4.5,47,2
251,Keion Davis,MRSH,94,402,4.3,52,3
251,Willie Jones III,TXST,95,402,4.2,50,3
254,Khari Blasingame,VAN,96,401,4.2,35,5
255,Jalin Moore,APP,63,400,6.3,81,6
256,Joe Burrow,LSU,128,399,3.1,59,7
257,Xazavian Valladay,WYO,71,396,5.6,45,3
258,Aaron McAllister,CHAR,91,395,4.3,33,2
258,Ra'Von Bonner,ILL,72,395,5.5,33,3
260,Shawndarrius Phillips,FIU,94,393,4.2,42,4
261,Tony Jones Jr.,ND,83,392,4.7,31,3
262,Tommy Lazzaro,CMU,98,387,3.9,31,3
263,Loren Easly,UNT,74,386,5.2,25,4
264,Stephen Carr,USC,81,384,4.7,50,2
265,Matt Hadley,BYU,72,383,5.3,40,6
265,Jafar Armstrong,ND,72,383,5.3,42,7
267,Ben Glines,BC,68,380,5.6,41,3
268,Jacques Patrick,FSU,108,378,3.5,18,1
269,Israel Tucker,LT,95,377,4.0,48,3
270,Charlie Brewer,BAY,133,375,2.8,38,7
271,Kam McKnight,LT,81,374,4.6,39,7
271,Donald Hammond III,AFA,84,374,4.5,37,9
273,Skylar Thompson,KSU,105,373,3.6,52,5
274,Emmanuel Reed,BUFF,82,371,4.5,24,1
274,Jabir Daughtry-Frye,TROY,53,371,7.0,74,2
274,Shaun Shivers,AUB,70,371,5.3,30,3
277,Brittain Brown,DUKE,80,369,4.6,43,3
277,Jett Duffey,TTU,79,369,4.7,38,4
279,Devwah Whaley,ARK,82,368,4.5,26,2
280,Kenny Young,M-OH,59,367,6.2,74,4
281,Max Borghi,WSU,72,366,5.1,30,8
282,Tru Wilson,MICH,62,364,5.9,28,1
282,Juma Otoviano,RICE,65,364,5.6,80,3
284,Nic Smith,UNT,68,363,5.3,66,2
285,Nathan Cottrell,GT,46,362,7.9,34,4
286,Ian Eriksen,EMU,80,361,4.5,45,4
287,Cole McDonald,HAW,134,359,2.7,28,4
287,Tyler Johnston III,UAB,90,359,4.0,25,4
289,Riley Neal,BALL,86,357,4.2,31,5
290,Jordan Fredericks,UMASS,77,356,4.6,27,1
291,Ryan Willis,VT,113,354,3.1,39,4
291,Peyton Ramsey,IND,111,354,3.2,35,5
293,Jamauri Wakefield,VAN,78,353,4.5,26,2
294,Chase Brown,WMU,71,352,5.0,29,0
295,Feleipe Franks,FLA,110,350,3.2,30,7
296,Qua Searcy,GT,35,349,10.0,56,3
297,Tre Walker,NAVY,45,348,7.7,46,1
298,Jordon Brown,UNC,81,347,4.3,24,3
299,Jeremy Larkin,NW,72,346,4.8,46,5
299,Jashaun Corbin,TA&M,61,346,5.7,35,1
301,Jordan Ta'amu,MISS,116,342,2.9,39,6
302,Da'Leon Ward,TTU,79,341,4.3,32,3
302,Ivory Kelly-Martin,IOWA,97,341,3.5,19,2
302,Seth Paige,GAST,62,341,5.5,82,4
302,Ta'Zhawn Henry,TTU,86,341,4.0,23,8
306,Kai Locksley,UTEP,111,340,3.1,35,6
307,Ke'Mon Freeman,SMU,75,339,4.5,44,6
308,Anthony Jones,FIU,67,338,5.0,38,6
308,Rico Frye,BGSU,78,338,4.3,27,1
310,Jonathan Hilliman,RUTG,83,337,4.1,32,6
310,D.J. Mack Jr.,UCF,69,337,4.9,70,6
312,Charles Williams,UNLV,65,332,5.1,24,0
313,Tayon Fleet-Davis,MD,75,331,4.4,30,5
314,Andy Davidson,ARMY,69,330,4.8,22,2
314,Cameron Scarlett,STAN,79,330,4.2,41,8
316,Sean Chambers,WYO,59,329,5.6,64,2
317,Ty'Son Williams,SC,70,328,4.7,27,4
318,Mulbah Car,HOU,66,325,4.9,25,2
319,Connor Slomka,ARMY,74,324,4.4,48,5
320,Riley Burt,BYU,59,323,5.5,37,2
321,B.J. Daniels,UTSA,87,322,3.7,36,3
322,Treyvon Hughes,UTEP,73,320,4.4,19,1
322,Kell Walker,ARMY,67,320,4.8,51,0
324,Daniel Jones,DUKE,104,319,3.1,68,3
325,Steven Anderson,USM,76,318,4.2,20,6
326,Jarveon Howard,SYR,68,315,4.6,53,7
327,Anthony D. Taylor,TXST,86,312,3.6,21,4
328,Xavier Jones,SMU,69,311,4.5,52,2
328,Caleb Twyford,TXST,70,311,4.4,41,1
330,Anthony Anderson,MRSH,77,310,4.0,23,9
331,Javon Leake,MD,34,309,9.1,64,7
332,Logan Wright,GASO,47,308,6.6,59,3
332,Brock Purdy,ISU,100,308,3.1,29,5
334,McKenzie Milton,UCF,79,307,3.9,23,9
335,Blake Barnett,USF,108,306,2.8,39,8
335,Tony Brooks-James,ORE,57,306,5.4,54,4
335,Zach Abey,NAVY,125,306,2.4,15,14
335,Cam Thomas,ARMY,50,306,6.1,52,3
339,Malik Dunner,BALL,66,305,4.6,25,4
340,Tyler Huntley,UTAH,108,304,2.8,28,4
341,Kato Nelson,AKRON,131,303,2.3,55,1
341,Robert Brown Jr.,TXST,67,303,4.5,34,1
341,Hassan Hall,LOU,70,303,4.3,32,3
344,Malik Rosier,MIAMI,57,300,5.3,62,6
345,Terelle West,MTSU,63,298,4.7,71,1
346,Demarcus Felton,TTU,62,295,4.8,34,6
346,Brian Herrien,UGA,50,295,5.9,24,3
346,Evan Owens,UNLV,45,295,6.6,41,1
349,Marcus McMaryion,FRES,71,294,4.1,29,8
349,A.J. Turner,SC,46,294,6.4,30,2
351,Jevon Bigelow,WYO,69,292,4.2,39,2
352,Sheriron Jones,UNM,79,286,3.6,32,0
353,Kumehnnu Gwilly,CMU,81,285,3.5,21,1
354,James Cook III,UGA,41,284,6.9,36,2
355,Seth Green,MINN,76,282,3.7,13,8
356,Stephon Huderson,TULN,68,281,4.1,30,0
356,Jalen Holston,VT,57,281,4.9,40,2
358,Ian Book,ND,95,280,2.9,23,4
359,Jarrion Street,UAB,48,275,5.7,32,1
359,Otis Anderson,UCF,51,275,5.4,30,4
359,Sam Hartman,WAKE,107,275,2.6,23,2
362,Lucious Stanley,UAB,52,274,5.3,24,1
362,Joseph Saucier,AFA,43,274,6.4,48,2
364,D'Andre Ferby,WKU,62,273,4.4,36,6
364,Shea Patterson,MICH,76,273,3.6,81,2
366,Brian Robinson Jr.,ALA,63,272,4.3,20,2
367,Garret Lewis,NAVY,86,271,3.2,28,5
368,Rob Ritrovato,TEM,69,270,3.9,20,4
369,Xzaviar Campbell,UNLV,51,269,5.3,28,0
370,Jalen Rhodes,UTSA,72,268,3.7,27,1
371,Justin Fields,UGA,42,266,6.3,47,4
372,LJ Scott,MSU,79,264,3.3,14,0
373,Trey Smith,LOU,50,263,5.3,52,4
374,Kaleb Barker,TROY,57,261,4.6,75,3
375,Josh Hokit,FRES,73,260,3.6,22,1
376,A.J. Erdely,UAB,84,257,3.1,38,5
376,Ricky Slade,PSU,45,257,5.7,61,6
378,Brandon Wimbush,ND,68,256,3.8,35,1
378,Marvin Kinsey Jr.,CSU,63,256,4.1,28,2
378,Taven Birdow,AFA,50,256,5.1,50,1
381,Ross Comis,UMASS,86,255,3.0,27,6
381,La'Darius Jefferson,MSU,78,255,3.3,27,2
383,Aston Walter,RICE,64,254,4.0,26,0
384,Jager Gardner,TEM,65,253,3.9,26,1
384,David Bailey,BC,57,253,4.4,35,2
386,Willie Parker,EMU,51,252,4.9,50,1
387,Kilton Anderson,CCU,56,251,4.5,59,1
387,Kawaan Baker,USA,59,251,4.3,28,9
387,Chase Hayden,ARK,57,251,4.4,38,1
390,Deonta Moore,USA,63,250,4.0,27,0
391,Jamie Newman,WAKE,64,247,3.9,27,4
392,Armond Weh-Weh,ARKST,55,245,4.5,40,0
393,Terence Williams,HOU,52,244,4.7,31,1
394,Kadarius Toney,FLA,21,240,11.4,34,0
395,Tavares Thomas,MTSU,80,239,3.0,19,5
396,Justin McMillan,TULN,59,238,4.0,39,5
396,Steven Montez,COLO,94,238,2.5,49,4
398,Tyler Vitt,TXST,81,237,2.9,30,2
399,Hussein Howe,ECU,70,236,3.4,23,0
400,Alex Delton,KSU,85,234,2.8,24,2
401,Maurice Thomas,M-OH,61,233,3.8,30,1
402,Austin Vaughn,ULM,46,232,5.0,56,2
403,Christian Beal-Smith,WAKE,47,231,4.9,52,0
403,Dom Williams,KU,55,231,4.2,23,0
405,Shawn Robinson,TCU,49,230,4.7,36,3
406,Jeremy Smith,LOU,45,229,5.1,40,0
407,Frank Boyd III,LIB,42,228,5.4,20,3
407,Zahneer Shuler,UNM,51,228,4.5,67,3
409,Sean McGrew,WASH,50,226,4.5,30,1
409,Keytaon Thompson,MSST,24,226,9.4,25,4
411,Khalil Tate,ARIZ,74,224,3.0,33,2
411,Bryson Denley,BGSU,67,224,3.3,21,0
411,Javonte Williams,UNC,43,224,5.2,22,5
411,Emari Demercado,TCU,57,224,3.9,22,0
415,Jordan Asberry,ARMY,36,222,6.2,34,1
415,Darius Pinnix Jr.,ECU,56,222,4.0,48,3
417,Trevor Speights,STAN,59,221,3.7,38,1
417,Zach Wilson,BYU,75,221,2.9,36,2
417,Brenden Brady,UTSA,49,221,4.5,27,1
420,Kenny Pickett,PITT,117,220,1.9,30,3
421,Marcus McElroy Jr.,CSU,52,219,4.2,27,0
422,Jordan Nettles,NIU,61,217,3.6,15,0
423,Amare Jones,TULN,47,216,4.6,33,4
424,Travis Levy,BC,49,215,4.4,29,2
425,Gus Ragland,M-OH,92,214,2.3,27,7
425,Kamari Pleasant,WASH,42,214,5.1,23,2
425,Zack Dobson,MTSU,16,214,13.4,48,1
428,Rondale Moore,PUR,21,213,10.1,76,2
429,Jonathan Ward,CMU,76,212,2.8,17,1
429,Matt Geiger,ODU,39,212,5.4,20,3
431,Mike Martin,NAVY,38,211,5.6,33,2
431,Chris Robison,FAU,73,211,2.9,45,3
431,Anthony Schwartz,AUB,27,211,7.8,23,5
434,Jalen Hurd,BAY,48,209,4.4,37,3
434,Isaiah Floyd,ASU,45,209,4.6,23,1
436,Colin Wilson,LOU,39,208,5.3,32,1
437,Clinton Lynch,GT,41,206,5.0,25,2
437,Madre London,TENN,42,206,4.9,43,3
439,Nick Gibson,MSST,27,205,7.6,62,1
440,John Moten IV,NW,46,204,4.4,77,3
441,V'Lique Carter,PITT,25,202,8.1,62,2
442,Kyle Evans,COLO,69,201,2.9,11,3
442,Alex James,CCU,59,201,3.4,24,3
444,Malike Roberson,SJSU,66,199,3.0,22,3
445,Gino Appleberry,WKU,56,196,3.5,24,3
446,Quentin Harris,DUKE,46,195,4.2,28,5
447,Zavier Scott,UCONN,34,194,5.7,39,0
447,Bryce Carpenter,CCU,57,194,3.4,27,0
449,Marcus Green,ULM,20,193,9.6,60,1
449,Devonte Lee,NEV,45,193,4.3,20,7
451,Steven Duncan,WKU,74,192,2.6,27,2
451,Jason Shelley,UTAH,63,192,3.0,40,3
453,Sawyer Smith,TROY,74,191,2.6,63,1
454,Tua Tagovailoa,ALA,57,190,3.3,44,5
454,T.J. Green,UTAH,36,190,5.3,12,0
456,Chance Bell,SDSU,40,189,4.7,20,0
457,Calen Holt,ARMY,30,188,6.3,25,3
457,Kazmeir Allen,UCLA,30,188,6.3,74,1
459,Hasaan Klugh,CHAR,56,187,3.3,20,2
459,Caleb Huntley,BALL,38,187,4.9,42,0
459,Martell Irby,UCLA,45,187,4.2,16,1
462,Daevon Vigilant,UNM,43,185,4.3,24,2
462,D'Andre Hicks,APP,24,185,7.7,73,1
462,Jaylon Bester,M-OH,34,185,5.4,33,1
462,Ahmari Davis,UNM,51,185,3.6,16,4
462,Jeremy Banks,TENN,52,185,3.6,23,3
467,Brian Lewerke,MSU,90,184,2.0,27,2
468,CJ Williams,NAVY,22,183,8.3,52,1
469,Christian Alexander-Stevens,FIU,25,181,7.2,41,2
470,Dre Brown,ILL,18,180,10.0,72,2
471,Tazh Maloy,NAVY,32,179,5.6,32,2
471,TJ Pledger,OKLA,30,179,6.0,21,0
473,De'Andre Johnson,FAU,35,178,5.1,29,1
474,Trevor Lawrence,CLEM,60,177,3.0,32,1
475,Drew Lock,MIZ,55,175,3.2,27,6
476,Javon Thomas,TLSA,29,174,6.0,47,0
477,Evan Orth,USA,56,173,3.1,59,1
477,Jeshaun Jones,MD,18,173,9.6,43,2
477,Greg Bell,NEB,35,173,4.9,45,0
480,Britain Covey,UTAH,21,172,8.2,38,0
481,Ronald Cleveland,AFA,39,171,4.4,40,2
482,Jalen Reagor,TCU,13,170,13.1,83,2
483,Breck Turner,EMU,45,169,3.8,31,2
483,N'Kosi Perry,MIAMI,61,169,2.8,41,1
485,Kendall Hinton,WAKE,22,167,7.6,53,2
485,Jalen Hurts,ALA,36,167,4.6,27,2
485,Cordale Grundy,UTSA,64,167,2.6,26,1
488,Justin Herbert,ORE,71,166,2.3,37,2
488,Cam'Ron Harris,MIAMI,28,166,5.9,42,2
490,Maurice Ffrench,PITT,19,164,8.6,31,2
490,Davion Johnson,M-OH,33,164,5.0,44,1
490,Camerun Peoples,APP,17,164,9.6,63,2
493,LD Brown,OKST,27,163,6.0,77,1
493,Andrew Van Buren,BSU,34,163,4.8,23,2
493,John Hightower,BSU,8,163,20.4,88,2
496,Jon Wassink,WMU,46,162,3.5,18,6
496,Trace Christian,ECU,38,162,4.3,26,1
496,Tate Whatley,USM,66,162,2.5,23,3
499,Tyree Jackson,BUFF,55,161,2.9,55,7
500,Grant Loy,BGSU,29,160,5.5,25,0
500,Tre King,TTU,40,160,4.0,18,1
502,J'Mar Smith,LT,90,159,1.8,58,3
502,Tyrrell Pigrome,MD,58,159,2.7,42,1
504,Garland LaFrance,WKU,33,158,4.8,16,0
505,Kene Nwangwu,ISU,39,157,4.0,24,0
506,Rodney Smith,MINN,25,154,6.2,23,0
506,Shannon Brooks,MINN,22,154,7.0,27,1
506,Will Jones,BALL,21,154,7.3,80,1
509,Luke Skipper,TLSA,50,153,3.1,25,1
509,J.D. King,OKST,43,153,3.6,21,0
509,Daniel Young,TEX,42,153,3.6,30,0
512,Marcelias Sutton,OKLA,29,152,5.2,22,2
513,Bentavious Thompson,UCF,29,150,5.2,15,0
514,Kevrin Justice,HOU,24,149,6.2,20,1
515,DK Billingsley,TROY,35,148,4.2,31,0
