RK,NAME,TEAM,"('Unnamed: 0_level_0', 'POS')","('Kickoffs', 'ATT')","('Kickoffs', 'YDS')","('Kickoffs', 'AVG')","('Kickoffs', 'LNG')","('Kickoffs', 'TD')","('Punts', 'ATT')","('Punts', 'YDS')","('Punts', 'AVG')","('Punts', 'LNG')","('Punts', 'TD')"
23,Giles Jackson,MICH,WR,26,622,23.9,97,1,0,0,0.0,0,0
24,Champ Flemings,ORST,WR,30,614,20.5,66,0,0,0,0.0,0,0
25,Savon Scarver,USU,WR,23,613,26.7,100,2,0,0,0.0,0,0
26,Connor Wedington,STAN,WR,21,590,28.1,60,0,0,0,0.0,0,0
27,David Ellis,IND,RB,29,579,20.0,39,0,1,9,9.0,9,0
28,Ronnie Jones,TOL,RB,22,554,25.2,54,0,0,0,0.0,0,0
28,Isaiah Wright,TEM,WR,27,554,20.5,55,0,13,69,5.3,18,0
30,Aaron Young,RUTG,RB,27,550,20.4,48,0,2,7,3.5,7,0
31,Damond Philyaw-Johnson,DUKE,WR,18,549,30.5,98,2,0,0,0.0,0,0
32,Anthony Hawkins,CSU,CB,26,545,21.0,99,1,0,0,0.0,0,0
33,Raymond Calais,UL,RB,19,541,28.5,60,0,0,0,0.0,0,0
34,Tre Tucker,CIN,WR,23,532,23.1,43,0,1,2,2.0,2,0
35,KJ Hamler,PSU,WR,25,513,20.5,40,0,25,126,5.0,26,0
36,Ihmir Smith-Marsette,IOWA,WR,20,503,25.1,98,2,0,0,0.0,0,0
37,Joshua Youngblood,KSU,WR,14,502,35.9,100,3,4,8,2.0,9,0
38,Lincoln Victor,HAW,WR,26,494,19.0,37,0,0,0,0.0,0,0
39,DeAndre Torrey,UNT,RB,23,491,21.3,45,0,0,0,0.0,0,0
40,Deion Hair-Griffin,UNT,WR,12,489,40.8,96,1,0,0,0.0,0,0
41,Tyler Snead,ECU,WR,29,481,16.6,100,1,14,35,2.5,16,0
42,Marquez Stevenson,HOU,WR,19,473,24.9,94,2,0,0,0.0,0,0
43,Michael Carter,UNC,RB,19,466,24.5,75,0,0,0,0.0,0,0
44,Reggie Todd,TROY,WR,17,465,27.4,79,1,3,2,0.7,2,0
45,J.J. Taylor,ARIZ,RB,23,448,19.5,47,0,0,0,0.0,0,0
46,Brandon Aiyuk,ASU,WR,15,446,29.7,97,0,14,226,16.1,63,1
47,Jamahl Horne,KU,WR,21,442,21.0,40,0,0,0,0.0,0,0
48,Michael Mathison,AKR,WR,17,435,25.6,45,0,0,0,0.0,0,0
49,Bentlee Sanders,USF,DB,20,425,21.3,67,0,3,8,2.7,8,0
50,Kirk Merritt,ARST,WR,16,415,25.9,94,1,0,0,0.0,0,0
51,Bryson Denley,BGSU,RB,19,413,21.7,47,0,0,0,0.0,0,0
52,Tre Brown,OKLA,CB,23,411,17.9,29,0,0,0,0.0,0,0
53,Markis McCray,ULM,WR,26,403,15.5,30,0,0,0,0.0,0,0
53,Myron Mitchell,UAB,WR,24,403,16.8,98,1,12,44,3.7,15,0
55,Wayne Toussant,LAT,WR,15,387,25.8,65,0,0,0,0.0,0,0
56,Darrynton Evans,APP,RB,19,386,20.3,45,1,0,0,0.0,0,0
57,Melquise Stovall,HAW,WR,16,384,24.0,65,0,6,28,4.7,14,0
58,Kene Nwangwu,ISU,RB,18,381,21.2,41,0,0,0,0.0,0,0
59,Mykael Wright,ORE,CB,10,380,38.0,100,2,0,0,0.0,0,0
60,K.D. Nixon,COLO,WR,19,374,19.7,38,0,2,10,5.0,6,0
61,Keylon Stokes,TLSA,WR,25,369,14.8,41,0,12,52,4.3,11,0
62,Kobe Lewis,CMU,RB,18,359,19.9,51,0,0,0,0.0,0,0
63,Boogie Knight,AKR,WR,19,356,18.7,39,0,8,30,3.8,13,0
64,Jah'Marae Sheread,TXST,WR,17,354,20.8,32,0,0,0,0.0,0,0
65,Garland LaFrance,WKU,DB,19,348,18.3,31,0,0,0,0.0,0,0
66,Zamore Zigler,SJSU,CB,16,344,21.5,46,0,0,0,0.0,0,0
67,Demetric Felton,UCLA,RB,23,338,14.7,100,1,0,0,0.0,0,0
67,Chris Claybrooks,MEM,DB,13,338,26.0,94,1,0,0,0.0,0,0
69,De'Vion Warren,ARK,WR,20,326,16.3,37,0,0,0,0.0,0,0
70,Joseph Ngata,CLEM,WR,15,325,21.7,40,0,0,0,0.0,0,0
71,DeJordan Mask,TXST,DB,11,324,29.5,60,0,0,0,0.0,0,0
72,Jordan Byrd,SDSU,RB,16,319,19.9,34,0,12,93,7.8,17,0
73,Ta'Zhawn Henry,TTU,RB,14,318,22.7,63,0,0,0,0.0,0,0
74,Noah Igbinoghene,AUB,CB,10,317,31.7,96,1,0,0,0.0,0,0
74,Jerrion Ealy,MISS,RB,19,317,16.7,94,1,0,0,0.0,0,0
76,Jahmal Sam,UTSA,S,19,315,16.6,35,0,0,0,0.0,0,0
77,Darius Anderson,TCU,RB,14,309,22.1,47,0,0,0,0.0,0,0
78,Riley Lees,NW,WR,18,308,17.1,50,0,16,118,7.4,21,0
78,Jaylond Adams,USM,WR,10,308,30.8,100,2,13,110,8.5,80,1
80,Justice Shelton-Mosley,VAN,WR,18,307,17.1,40,0,16,145,9.1,31,0
81,Tyleek Collins,UNLV,WR,14,304,21.7,31,0,0,0,0.0,0,0
82,Jason Huntley,NMSU,RB,16,302,18.9,71,0,0,0,0.0,0,0
83,Austin Trammell,RICE,WR,17,299,17.6,33,0,14,130,9.3,34,0
84,Tobias Oliver,GT,DB,15,297,19.8,52,0,0,0,0.0,0,0
85,Montrae Braswell,CMU,CB,17,289,17.0,45,0,0,0,0.0,0,0
86,Walter Dawn Jr.,UTEP,WR,13,286,22.0,33,0,2,0,0.0,0,0
86,Henry Ruggs III,ALA,WR,12,286,23.8,40,0,0,0,0.0,0,0
88,Deangelo Antoine,USF/FAU,WR,16,285,17.8,38,0,0,0,0.0,0,0
89,DeMichael Harris,USM,WR,11,282,25.6,100,1,0,0,0.0,0,0
90,Duron Lowe,UTEP,CB,11,281,25.5,100,1,0,0,0.0,0,0
91,Keyon Lesane,NCST,WR,21,278,13.2,25,0,0,0,0.0,0,0
92,Travis Dye,ORE,RB,13,276,21.2,28,0,0,0,0.0,0,0
93,Sam James,WVU,WR,18,273,15.2,30,0,0,0,0.0,0,0
94,Phillip Brooks,KSU,WR,12,272,22.7,44,0,8,120,15.0,66,1
95,Austin Maloney,FIU,WR,20,269,13.4,30,0,0,0,0.0,0,0
96,Jeff Thomas,MIA,WR,12,268,22.3,37,0,5,44,8.8,29,0
97,Tyler Hall,WYO,CB,8,267,33.4,58,0,0,0,0.0,0,0
98,Shi Smith,SC,WR,12,263,21.9,60,0,0,0,0.0,0,0
99,Michael Carter II,DUKE,S,13,261,20.1,31,0,0,0,0.0,0,0
100,Sean Riley,SYR,WR,18,259,14.4,29,0,15,139,9.3,34,0
101,LD Brown,OKST,RB,19,257,13.5,26,0,0,0,0.0,0,0
101,Ainias Smith,TA&M,WR,19,257,13.5,31,0,16,190,11.9,34,0
103,Terius Wheatley,VT,RB,12,253,21.1,71,0,0,0,0.0,0,0
103,Jeff Foreman,ARST,WR,10,253,25.3,50,0,0,0,0.0,0,0
105,Ty Chandler,TENN,RB,16,251,15.7,58,0,0,0,0.0,0,0
105,Jacquez Sloan,WKU,WR,13,251,19.3,37,0,0,0,0.0,0,0
107,Stephon Robinson Jr.,KU,WR,11,247,22.5,30,0,0,0,0.0,0,0
108,Bryson Carroll,UNM,RB,11,245,22.3,58,0,0,0,0.0,0,0
108,D'Shawn Jamison,TEX,CB,11,245,22.3,98,1,4,102,25.5,71,0
110,Joshua Fleeks,BAY,WR,11,242,22.0,60,0,0,0,0.0,0,0
111,KeSean Carter,TTU,WR,11,241,21.9,41,0,0,0,0.0,0,0
112,Wan'Dale Robinson,NEB,WR,14,236,16.9,39,0,0,0,0.0,0,0
113,Ben Putman,NEV,WR,13,235,18.1,31,0,7,83,11.9,24,0
113,Dylan Drummond,EMU,WR,22,235,10.7,38,0,12,110,9.2,29,0
115,Smoke Harris,LAT,WR,13,233,17.9,43,0,6,38,6.3,22,0
116,Demario McCall,OSU,CB,15,232,15.5,38,0,8,65,8.1,35,0
117,RB Marlow III,BGSU,WR,12,231,19.3,32,0,3,3,1.0,2,0
118,Sheldon Evans,MRSH,RB,14,229,16.4,45,0,0,0,0.0,0,0
119,Jackson Anthrop,PUR,WR,15,228,15.2,38,0,5,26,5.2,17,0
119,Sean McGrew,WASH,RB,12,228,19.0,42,0,0,0,0.0,0,0
119,Keyshawn Helton,FSU,WR,10,228,22.8,58,0,0,0,0.0,0,0
122,Treylon Burks,ARK,WR,11,226,20.5,42,0,12,130,10.8,32,0
123,Malik Knowles,KSU,WR,6,222,37.0,100,1,0,0,0.0,0,0
124,Lynn Bowden Jr.,UK,WR,9,220,24.4,37,0,4,53,13.3,29,0
125,Stephon Huderson,TULN,RB,6,219,36.5,98,1,2,-5,-2.5,0,0
126,Clyde Edwards-Helaire,LSU,RB,16,214,13.4,38,0,0,0,0.0,0,0
127,Lopini Katoa,BYU,RB,8,207,25.9,48,0,0,0,0.0,0,0
128,Adrian Killins,UCF,RB,13,206,15.8,45,0,0,0,0.0,0,0
128,Seneca Milledge,UVA,RB,8,206,25.8,41,0,0,0,0.0,0,0
130,Devin Duvernay,TEX,WR,11,205,18.6,36,0,0,0,0.0,0,0
131,K.J. Osborn,MIA,WR,10,201,20.1,31,0,16,255,15.9,52,0
131,Desmond Phillips,TOL,WR,13,201,15.5,29,0,0,0,0.0,0,0
133,Kaylon Geiger,TROY,WR,9,199,22.1,41,0,6,15,2.5,6,0
134,Jabir Daughtry-Frye,TROY,WR,10,194,19.4,50,0,0,0,0.0,0,0
134,Lawrence Keys III,ND,WR,13,194,14.9,45,0,1,6,6.0,6,0
136,Ja'Marcus Bradley,UL,WR,10,193,19.3,46,0,0,0,0.0,0,0
136,Winston Wright,WVU,WR,7,193,27.6,95,1,0,0,0.0,0,0
138,Braydon Johnson,OKST,WR,10,192,19.2,38,0,0,0,0.0,0,0
139,Wesley Kennedy III,GASO,RB,9,191,21.2,48,0,6,92,15.3,67,1
140,Isaiah Zuber,MSST,WR,13,189,14.5,28,0,1,2,2.0,2,0
141,Tavares Kelly Jr.,UVA,WR,8,179,22.4,40,0,0,0,0.0,0,0
142,Nahshon Ellerbe,RICE,RB,7,178,25.4,36,0,0,0,0.0,0,0
143,Darrell Stewart Jr.,MSU,WR,9,175,19.4,31,0,0,0,0.0,0,0
143,Jaylen Waddle,ALA,WR,5,175,35.0,98,1,20,487,24.4,77,1
145,Artice Hobbs IV,ARMY,RB,15,171,11.4,46,0,0,0,0.0,0,0
146,Michael LoVett III,UNM,CB,7,170,24.3,29,0,0,0,0.0,0,0
147,Tre Avery,RUTG,DB,8,169,21.1,28,0,0,0,0.0,0,0
148,Keshawn King,VT,RB,6,168,28.0,43,0,0,0,0.0,0,0
149,Micaleous Elder,CLT,WR,13,166,12.8,40,0,0,0,0.0,0,0
150,Chris Smith,UL,RB,7,165,23.6,37,0,2,11,5.5,14,0
151,Zach Johnson,UK,DB,6,164,27.3,58,0,0,0,0.0,0,0
152,Willie Johnson,MRSH,WR,11,162,14.7,24,0,3,20,6.7,11,0
153,Isaiah Bolden,FSU,DB,6,156,26.0,41,0,1,7,7.0,7,0
154,Brett Winnegan,UTSA,WR,6,155,25.8,65,0,0,0,0.0,0,0
154,Lawrence Papillon,MRSH,RB,9,155,17.2,32,0,0,0,0.0,0,0
156,Ky'Jon Tyler,CCU,WR,16,152,9.5,35,0,8,142,17.8,72,1
157,Rondale Moore,PUR,WR,11,151,13.7,34,0,5,36,7.2,28,0
158,Kenny Logan Jr.,KU,S,9,150,16.7,25,0,6,28,4.7,14,0
159,Ashtyn Davis,CAL,S,16,149,9.3,28,0,2,33,16.5,19,0
159,Derrion Grim,FRES,WR,9,149,16.6,23,0,0,0,0.0,0,0
159,Brian Herrien,UGA,RB,8,149,18.6,41,0,0,0,0.0,0,0
159,Juanyeh Thomas,GT,S,7,149,21.3,30,0,1,0,0.0,0,0
163,Jalen Virgil,APP,WR,4,146,36.5,57,0,0,0,0.0,0,0
164,Christian Beal-Smith,WAKE,RB,10,143,14.3,25,0,0,0,0.0,0,0
165,Kendall Hinton,WAKE,WR,8,142,17.8,39,0,13,91,7.0,36,0
165,Walter Fletcher,BALL,RB,6,142,23.7,32,0,0,0,0.0,0,0
167,Alec Sinkfield,WVU,RB,7,141,20.1,39,0,9,38,4.2,16,0
168,Kaegun Williams,SDSU,RB,5,140,28.0,95,1,0,0,0.0,0,0
169,Kenneth Walker III,WAKE,RB,9,139,15.4,25,0,0,0,0.0,0,0
170,Dontae Smith,GT,RB,6,138,23.0,31,0,0,0,0.0,0,0
170,Tayvian Cunningham,ARIZ,WR,8,138,17.3,30,0,0,0,0.0,0,0
172,Rodney Smith,MINN,RB,6,135,22.5,36,0,0,0,0.0,0,0
173,Jadan Blue,TEM,WR,6,134,22.3,31,0,0,0,0.0,0,0
174,Demetrius Douglas,MINN,WR,8,133,16.6,32,0,11,37,3.4,19,0
175,Ben Glines,BC,RB,6,132,22.0,31,0,0,0,0.0,0,0
176,Travis Etienne Jr.,CLEM,RB,5,128,25.6,32,0,0,0,0.0,0,0
177,Napoleon Maxwell,FIU,RB,12,127,10.6,27,0,0,0,0.0,0,0
177,Tyler Page,SMU,WR,6,127,21.2,44,0,1,6,6.0,6,0
179,Justice Augafa,HAW,DB,7,126,18.0,22,0,1,2,2.0,2,1
180,Tyrie Cleveland,FLA,WR,6,124,20.7,40,0,0,0,0.0,0,0
180,Dadrion Taylor-Demerson,TTU,S,7,124,17.7,24,0,0,0,0.0,0,0
182,TJ Pledger,OKLA,RB,8,121,15.1,29,0,0,0,0.0,0,0
183,Chance Warren,NAVY,FB,12,119,9.9,27,0,0,0,0.0,0,0
184,JaMycal Hasty,BAY,RB,6,118,19.7,29,0,0,0,0.0,0,0
184,Derrick Vickers,UTAH,WR,6,118,19.7,38,0,0,0,0.0,0,0
186,Trevon Diggs,ALA,CB,6,117,19.5,36,0,0,0,0.0,0,0
187,Salvon Ahmed,WASH,RB,5,116,23.2,35,0,0,0,0.0,0,0
188,Zion Echols,FRES,RB,6,115,19.2,26,0,0,0,0.0,0,0
188,Nykeim Johnson,SYR,WR,6,115,19.2,31,0,1,-2,-2.0,0,0
188,Jeremiah Hawkins,CAL,WR,6,115,19.2,53,0,0,0,0.0,0,0
188,Tyler Badie,MIZ,RB,7,115,16.4,30,0,0,0,0.0,0,0
192,Ceneca Espinoza Jr.,LIB,S,7,114,16.3,29,0,0,0,0.0,0,0
192,Jawhar Jordan,SYR,RB,4,114,28.5,48,0,0,0,0.0,0,0
194,Jalen Cropper,FRES,WR,6,113,18.8,32,0,0,0,0.0,0,0
194,Xavier Legette,SC,WR,4,113,28.3,50,0,1,-1,-1.0,0,0
196,Ron Cook Jr.,BUFF,RB,6,112,18.7,43,0,10,67,6.7,15,0
197,Toa Taua,NEV,RB,6,110,18.3,25,0,0,0,0.0,0,0
198,Marcel Murray,ARST,RB,5,109,21.8,37,0,0,0,0.0,0,0
199,DeShawn Collins,CAL,RB,9,108,12.0,22,0,0,0,0.0,0,0
200,Patrick Elima-Jeune,FRES,WR,6,107,17.8,21,0,0,0,0.0,0,0
200,Devin Maddox,TOL,WR,6,107,17.8,26,0,15,122,8.1,22,0
202,Stephen Carr,USC,RB,6,106,17.7,33,0,0,0,0.0,0,0
203,Marcus Jones,NIU,RB,8,105,13.1,27,0,0,0,0.0,0,0
203,Aaron McAllister,CLT,RB,11,105,9.5,45,0,0,0,0.0,0,0
203,Brenden Brady,UTSA,RB,5,105,21.0,26,0,0,0,0.0,0,0
206,Brian Cole,MSST,S,6,104,17.3,27,0,0,0,0.0,0,0
206,John Lovett,BAY,RB,5,104,20.8,26,0,0,0,0.0,0,0
208,Kyle Horn,MASS,TE,7,102,14.6,25,0,0,0,0.0,0,0
209,Monquavion Brinson,GASO,CB,4,99,24.8,42,1,0,0,0.0,0,0
209,Tanner Ingle,NCST,S,6,99,16.5,29,0,0,0,0.0,0,0
209,Tre'Shaun Harrison,FSU,WR,5,99,19.8,23,0,0,0,0.0,0,0
209,Brandon Walters,ARMY,RB,8,99,12.4,35,0,0,0,0.0,0,0
209,Jah'Quez Evans,USF,WR,6,99,16.5,26,0,0,0,0.0,0,0
209,Gabriel Rogers,MEM,WR,1,99,99.0,99,1,0,0,0.0,0,0
215,Hutch White,TXST,WR,4,98,24.5,40,0,14,120,8.6,27,0
216,Meiko Dotson,FAU,DB,8,97,12.1,28,0,1,0,0.0,0,0
216,Kavious Price,KENT,WR,6,97,16.2,25,0,5,24,4.8,20,0
218,Jessie Liptrot,GASO,CB,7,96,13.7,21,0,2,25,12.5,22,0
218,Sewo Olonilua,TCU,RB,6,96,16.0,37,0,0,0,0.0,0,0
218,Markenzy Pierre,SYR,RB,4,96,24.0,31,0,0,0,0.0,0,0
218,Cornelius McCoy,GAST,WR,25,96,3.8,22,0,3,5,1.7,11,0
222,Brandon Brown,CMU,DB,4,95,23.8,56,0,1,4,4.0,4,0
223,Maurice Ffrench,PITT,WR,5,94,18.8,26,0,28,166,5.9,50,0
224,Daewood Davis,ORE,WR,4,93,23.3,33,0,0,0,0.0,0,0
224,Anthony Williams,MSU,WR,5,93,18.6,24,0,0,0,0.0,0,0
226,Tevita Ika,BYU,WR,5,92,18.4,23,0,0,0,0.0,0,0
227,Colby Gore,ECU,DB,6,88,14.7,23,0,0,0,0.0,0,0
228,Jeremiah Haydel,TXST,WR,3,87,29.0,41,0,0,0,0.0,0,0
229,Quez Watkins,USM,WR,4,86,21.5,46,0,3,22,7.3,12,0
230,Johnnie Lang,ISU,RB,6,85,14.2,24,0,0,0,0.0,0,0
231,Geordon Porter,ASU,WR,3,82,27.3,37,0,0,0,0.0,0,0
231,JaVonta Payton,MSST,WR,4,82,20.5,26,0,0,0,0.0,0,0
233,Ja'Veon Marlow,VAN,RB,6,81,13.5,31,0,0,0,0.0,0,0
233,Melquan Stovall,NEV,WR,4,81,20.3,27,0,0,0,0.0,0,0
233,Connor Morton,ORST,RB,7,81,11.6,33,0,0,0,0.0,0,0
236,Gerold Bright,USU,RB,7,79,11.3,21,0,0,0,0.0,0,0
237,Jai Williams,CCU,WR,6,78,13.0,36,0,1,14,14.0,14,0
238,B.J. Daniels,UTSA,RB,10,77,7.7,44,0,0,0,0.0,0,0
238,Isaiah McKoy,KENT,WR,3,77,25.7,36,0,1,2,2.0,2,0
238,Jalen Nailor,MSU,WR,3,77,25.7,28,0,2,17,8.5,10,0
241,Brandon Bowling,ARST,WR,10,76,7.6,25,0,1,-1,-1.0,0,0
241,Cam Wiley,MINN,RB,4,76,19.0,30,0,0,0,0.0,0,0
243,Akilian Butler,BSU,WR,4,74,18.5,27,0,0,0,0.0,0,0
243,Brandius Batiste,ULM,WR,4,74,18.5,24,0,2,12,6.0,7,0
243,Chad Alexander,UNM,RB,4,74,18.5,26,0,0,0,0.0,0,0
246,Jalen Reagor,TCU,WR,6,72,12.0,24,0,16,312,19.5,73,2
246,Zander Horvath,PUR,FB,6,72,12.0,23,0,1,-2,-2.0,0,0
246,Shaun Shivers,AUB,RB,7,72,10.3,27,0,0,0,0.0,0,0
249,Charleston Rambo,OKLA,WR,3,71,23.7,33,0,0,0,0.0,0,0
249,Tylan Knight,MISS,S,4,71,17.8,30,0,0,0,0.0,0,0
249,Braden Lenzy,ND,WR,3,71,23.7,29,0,0,0,0.0,0,0
252,Deon Jackson,DUKE,RB,3,70,23.3,27,0,0,0,0.0,0,0
252,Jordan Wayne-Prather,BGSU,WR,7,70,10.0,26,0,0,0,0.0,0,0
254,Chris Coleman,FRES,WR,5,69,13.8,19,0,0,0,0.0,0,0
255,Q' Drennan,UNM,WR,3,68,22.7,28,0,0,0,0.0,0,0
255,Perry Carter,ULM,WR,7,68,9.7,18,0,8,37,4.6,22,0
255,Josiah Johnson,MASS,TE,6,68,11.3,14,0,0,0,0.0,0,0
255,Caden Leggett,TTU,WR,5,68,13.6,25,0,0,0,0.0,0,0
255,Jalen Preston,TA&M,WR,6,68,11.3,20,0,0,0,0.0,0,0
255,Jacquez Stuart,TOL,RB,3,68,22.7,26,0,0,0,0.0,0,0
261,Jonathan Haden,UAB,RB,5,66,13.2,22,0,0,0,0.0,0,0
261,Isaiah Holiness,SJSU,WR,6,66,11.0,40,0,0,0,0.0,0,0
263,Ty Lee,MTSU,WR,30,65,2.2,30,0,4,11,2.8,7,0
263,Nathaniel Peat,STAN,RB,3,65,21.7,27,0,0,0,0.0,0,0
265,Garrett Winn,NAVY,WR,13,64,4.9,22,0,14,104,7.4,17,0
265,Rodrick Fisher,WSU,WR,6,64,10.7,23,0,0,0,0.0,0,0
265,Tayvion Robinson,VT,WR,3,64,21.3,29,0,13,185,14.2,35,0
265,Christian Swint,NEV,DB,4,64,16.0,22,0,0,0,0.0,0,0
269,Evan Johnson,UNT,RB,5,63,12.6,20,0,0,0,0.0,0,0
270,John Humphrey,ASU/NEV,WR,3,62,20.7,33,0,0,0,0.0,0,0
270,Joshua Stoner,AFA,RB,3,62,20.7,23,0,0,0,0.0,0,0
270,Shocky Jacques-Louis,PITT,WR,7,62,8.9,22,0,0,0,0.0,0,0
270,Dayton Wade,WKU,WR,2,62,31.0,43,0,1,7,7.0,7,0
274,T.J. Hammonds,ARK,RB,3,61,20.3,34,0,0,0,0.0,0,0
274,Troy Henderson,LIB,RB,3,61,20.3,26,0,0,0,0.0,0,0
276,Avery Williams,BSU,CB,2,60,30.0,39,0,22,290,13.2,74,2
276,Austin Jones,STAN,RB,5,60,12.0,22,0,0,0,0.0,0,0
278,JuanCarlos Santana,TLSA,WR,3,59,19.7,31,0,0,0,0.0,0,0
278,Ahmarean Brown,GT,WR,4,59,14.8,33,0,10,34,3.4,23,0
280,Wyatt Mazour,NEB,RB,3,58,19.3,23,0,0,0,0.0,0,0
280,Travon Williams,TEM,WR,5,58,11.6,23,0,0,0,0.0,0,0
282,Kelton Moore,NEV,RB,4,57,14.3,24,0,0,0,0.0,0,0
282,Isaiah Graham,LAT,WR,4,57,14.3,18,0,0,0,0.0,0,0
282,Isaiah Phillips,ULM,RB,4,57,14.3,18,0,0,0,0.0,0,0
282,James Cook III,UGA,RB,4,57,14.3,22,0,0,0,0.0,0,0
286,Ishod Finger,CLT,RB,5,56,11.2,23,0,0,0,0.0,0,0
287,Michael Wilson,STAN,WR,4,55,13.8,19,0,13,72,5.5,27,0
288,Bingo Long,OHIO,WR,3,54,18.0,22,0,0,0,0.0,0,0
288,Laviska Shenault Jr.,COLO,WR,1,54,54.0,54,0,0,0,0.0,0,0
288,Joshua Fields,UTEP,RB,4,54,13.5,24,0,0,0,0.0,0,0
291,Victor Tucker,CLT,WR,7,53,7.6,16,0,0,0,0.0,0,0
292,Britain Covey,UTAH,WR,4,52,13.0,23,0,9,69,7.7,40,0
292,Rayshad Lewis,MD,WR,4,52,13.0,27,0,4,1,0.3,2,0
292,Aaron Hackett,SYR,TE,4,52,13.0,23,0,0,0,0.0,0,0
292,Deion Smith,COLO,RB,6,52,8.7,18,0,0,0,0.0,0,0
292,Starling Thomas V,UAB,CB,3,52,17.3,21,0,0,0,0.0,0,0
297,Derion Kendrick,CLEM,CB,2,51,25.5,32,0,9,16,1.8,9,0
298,Joey Magnifico,MEM,TE,2,50,25.0,40,0,0,0,0.0,0,0
298,Jimmy Daw,BALL,LB,3,50,16.7,22,0,0,0,0.0,0,0
300,Tony Nicholson,NMSU/BAY,WR,7,49,7.0,25,0,4,13,3.3,6,0
300,Kennedy McKoy,WVU,RB,5,49,9.8,21,0,0,0,0.0,0,0
300,Khaleb Coleman,LIB,WR,1,49,49.0,49,0,0,0,0.0,0,0
300,Brody Belt,NEB,WR,7,49,7.0,19,0,0,0,0.0,0,0
300,Isaac Guerendo,WIS,RB,1,49,49.0,49,0,0,0,0.0,0,0
300,Jermaine Johnson,MASS,WR,2,49,24.5,28,0,1,3,3.0,3,0
300,Jsi Hatfield,ECU,WR,5,49,9.8,21,0,1,6,6.0,6,0
307,Michael Young Jr.,ND,WR,4,48,12.0,32,0,0,0,0.0,0,0
307,Timmie Gibson,TROY,WR,6,48,8.0,16,0,0,0,0.0,0,0
307,Isaiah Hamilton,SJSU,WR,4,48,12.0,20,0,0,0,0.0,0,0
310,Jaylinn Hawkins,CAL,S,3,47,15.7,27,0,0,0,0.0,0,0
310,Nathan Cottrell,GT,RB,3,47,15.7,34,0,0,0,0.0,0,0
310,D'vonte Price,FIU,RB,4,47,11.8,19,0,0,0,0.0,0,0
310,Javian Hawkins,LOU,RB,3,47,15.7,36,0,1,10,10.0,10,0
310,A.J. Woods,PITT,CB,3,47,15.7,20,0,0,0,0.0,0,0
315,Jafar Armstrong,ND,WR,4,46,11.5,20,0,0,0,0.0,0,0
315,Micah Baskerville,LSU,LB,1,46,46.0,46,0,1,23,23.0,23,1
315,Jamarye Joiner,ARIZ,WR,3,46,15.3,44,0,7,57,8.1,14,0
318,Darren Woods Jr.,UNLV,WR,3,45,15.0,20,0,0,0,0.0,0,0
318,Dawson Downing,MIZ,RB,2,45,22.5,25,0,0,0,0.0,0,0
318,Ahrod Lloyd,IND,RB,3,45,15.0,28,0,0,0,0.0,0,0
321,Keion Wakefield,LOU,WR,2,44,22.0,24,0,0,0,0.0,0,0
321,Samy Johnson,ARST,CB,4,44,11.0,24,0,0,0,0.0,0,0
323,Bryant Fitzgerald,IND,DB,4,43,10.8,13,0,0,0,0.0,0,0
323,Michael Barrett,MICH,LB,2,43,21.5,23,0,0,0,0.0,0,0
