RK,NAME,TEAM,ATT,YDS,AVG,LNG,TD
1286,Jiya Wright,ULM,1,3,3.0,3,0
1286,Leyton Smithson,WSU,1,3,3.0,3,1
1286,Marc Stampley II,GASO,1,3,3.0,3,0
1286,Torrance Burgess Jr.,UTEP,4,3,0.8,6,0
1286,Ethan Mikita,BOIS,1,3,3.0,3,0
1325,Raymond James,KENT,2,2,1.0,2,0
1325,Quian Williams,BUFF,2,2,1.0,4,0
1325,Michael Bollinger,LIB,1,2,2.0,2,0
1325,Drew Swinney,CLEM,1,2,2.0,2,0
1325,Jackson Sirmon,CAL,1,2,2.0,2,0
1325,Devin Culp,WASH,1,2,2.0,2,0
1325,Cammon Cooper,HAW,2,2,1.0,2,0
1325,Je'Quan Burton,FAU,1,2,2.0,2,0
1325,Gunner Romney,BYU,1,2,2.0,2,0
1325,Frank Ladson Jr.,MIA,1,2,2.0,2,0
1325,Marquez Bell,ODU,1,2,2.0,2,0
1325,Jax Dineen,KSU,1,2,2.0,2,0
1325,Caullin Lacy,USA,1,2,2.0,2,0
1325,Jalen McMillan,WASH,1,2,2.0,2,0
1325,Jake Rubley,KSU,6,2,0.3,3,0
1325,Kody Epps,BYU,1,2,2.0,2,0
1325,DJ Lundy,FSU,3,2,0.7,1,2
1325,Levi Gazarek,BGSU,1,2,2.0,2,0
1325,Diante Vines,IOWA,1,2,2.0,2,0
1325,Connor Cigelske,GASO,2,2,1.0,3,0
1325,Shield Taylor,STAN,1,2,2.0,2,0
1325,Earnest Crownover,TA&M,2,2,1.0,2,0
1325,Zach Middleton,OKST,5,2,0.4,2,1
1325,Kelsey Johnson,BAY,1,2,2.0,2,1
1325,Rocco Becht,ISU,1,2,2.0,2,0
1325,Denzel Boston,WASH,1,2,2.0,2,1
1325,Hal Presley,BAY,1,2,2.0,2,0
1325,Parker Kingston,BYU,1,2,2.0,2,0
1325,Sean Brown,CLT,0,2,0.0,2,0
1325,Anthony Frias II,KSU,1,2,2.0,2,0
1325,Keldric Moody,LT,1,2,2.0,2,0
1325,Logan Adkins,CCU,1,2,2.0,2,0
1325,Cade Harris,AFA,1,2,2.0,2,0
1325,Cam Edwards,CONN,1,2,2.0,2,0
1359,Ryan Jones,ECU,2,1,0.5,6,0
1359,Rocky Lombardi,NIU,6,1,0.2,8,1
1359,Daniel Barker,MSU,2,1,0.5,4,0
1359,Judge Culpepper,TOL,1,1,1.0,1,0
1359,Devin Leary,NCST,23,1,0.0,12,3
1359,Christopher Dunn,NCST,1,1,1.0,1,0
1359,Jaylon Hutchings,TTU,1,1,1.0,1,1
1359,Zaire Barnes,WMU,1,1,1.0,1,0
1359,Joel Wilson,CMU,3,1,0.3,2,0
1359,Demontrez Brown,TROY,1,1,1.0,1,0
1359,Will Choloh,TROY,2,1,0.5,1,0
1359,Drew Painter,JMU,0,1,0.0,1,0
1359,Harold Joiner III,MSU,2,1,0.5,1,0
1359,Ben Sims,BAY,1,1,1.0,1,1
1359,Jesse Matthews,SDSU,1,1,1.0,1,0
1359,Nate Adkins,SC,1,1,1.0,1,0
1359,Jack Albers,PUR,1,1,1.0,1,0
1359,Xavier Weaver,USF,1,1,1.0,1,0
1359,Noah Sewell,ORE,1,1,1.0,1,1
1359,Mac Dalena,FRES,1,1,1.0,1,0
1359,Jordan Schippers,KSU,1,1,1.0,1,1
1359,Jacob Cowing,ARIZ/UTEP,3,1,0.3,4,0
1359,Roman Fuller,TLSA,1,1,1.0,1,0
1359,Tyson Mobley,CCU,2,1,0.5,5,0
1359,Tanner Arkin,CSU,1,1,1.0,1,0
1359,Duece Watts,TULN,1,1,1.0,1,0
1359,Donny Marcus,BALL,3,1,0.3,3,0
1359,Walker Eget,SJSU,1,1,1.0,1,0
1359,Devin Brown,OSU,1,1,1.0,1,0
1359,Tanaka Scott,KU,1,1,1.0,1,0
1359,Ihson Jackson-Anderson,EMU,1,1,1.0,1,0
1359,Maddux Madsen,BOIS,1,1,1.0,1,0
1359,Josh Cameron,BAY,1,1,1.0,1,0
1359,Arlen Harris Jr.,STAN,2,1,0.5,2,0
1359,Bradley Davis,APP,2,1,0.5,2,0
1394,D.J. Matthews Jr.,IU,4,0,0.0,4,0
1394,Brady Russell,COLO,2,0,0.0,1,0
1394,Casey Roddick,COLO,1,0,0.0,0,0
1394,Trilion Coles,UCF,3,0,0.0,1,0
1394,Ilm Manning,HAW,1,0,0.0,0,0
1394,Tahj Magee,LT,1,0,0.0,0,0
1394,Dorian Morris,UNT,1,0,0.0,0,0
1394,Ethan Garbers,UCLA,7,0,0.0,5,2
1394,Brenton Strange,PSU,1,0,0.0,0,0
1394,Jayden Thomas,ND,1,0,0.0,0,0
1394,Sawyer Robertson,MSST,2,0,0.0,8,0
1394,Matt Sykes,UCLA,1,0,0.0,0,0
1394,Trey Knox,ARK,1,0,0.0,0,0
1394,Mark-Antony Richards,UCF,1,0,0.0,0,0
1394,Case Hatch,ASU,1,0,0.0,0,0
1394,Dean Tate,BALL,1,0,0.0,0,0
1394,Michael Foor,EMU,1,0,0.0,0,0
1394,DJ Thomas-Jones,USA,1,0,0.0,0,0
1394,Jalin Hyatt,TENN,1,0,0.0,0,0
1394,Peyton Rutherford,JMU,2,0,0.0,0,0
1394,Rock Caldwell,LOU,1,0,0.0,0,0
1394,Zach Westmoreland,EMU,1,0,0.0,0,0
1394,Donnovan Moorer,TXST,1,0,0.0,0,0
1394,Will Kacmarek,OHIO,1,0,0.0,0,0
1394,Jordan Kinsler,RUTG,3,0,0.0,4,0
1394,Giovanni Sanders,ASU,1,0,0.0,0,0
1394,Zach Vigil,UNM,3,0,0.0,3,0
1394,Jalen Bracey,FIU,8,0,0.0,10,0
1394,LaMarcus Brand,GAST,1,0,0.0,0,0
1394,Tiquan Gilmore,UTAH,2,0,0.0,6,0
1424,CJ Lewis,BGSU,1,-1,-1.0,0,0
1424,Connor Blumrick,VT,2,-1,-0.5,1,0
1424,Malik Sumter,GAST,0,-1,0.0,0,0
1424,Julon Williams,UTSA,1,-1,-1.0,0,0
1424,Jacob Copeland,MD,1,-1,-1.0,0,0
1424,Braden Lenzy,ND,2,-1,-0.5,7,0
1424,Connor Riddle,BOIS,0,-1,0.0,0,0
1424,Smoke Harris,LT,8,-1,-0.1,12,0
1424,Ty McCullouch,CSU,1,-1,-1.0,0,0
1424,Dazalin Worsham,AUB,1,-1,-1.0,0,0
1424,Harrison Bailey,UNLV,15,-1,-0.1,10,1
1424,Jerjuan Newton,TOL,1,-1,-1.0,0,0
1424,Teddy Knox,SMU,1,-1,-1.0,0,0
1424,David Aggrey,CSU,1,-1,-1.0,0,0
1424,Jeshua Fixel,NEV,2,-1,-0.5,0,0
1424,Daton Montiel,FIU,1,-1,-1.0,0,0
1424,Alante Brown,NEB,1,-1,-1.0,0,0
1424,Jamari Gassett,BUFF,1,-1,-1.0,0,0
1424,Evan Stewart,TA&M,1,-1,-1.0,0,0
1424,Trexler Ivey,CLT,2,-1,-0.5,5,0
1424,Stevie Bracey,UVA,1,-1,-1.0,0,0
1445,Renard Bell,WSU,1,-2,-2.0,2,0
1445,Amare Jones,GASO,1,-2,-2.0,0,0
1445,Taye Barber,TCU,1,-2,-2.0,0,0
1445,Tre'Shaun Harrison,ORST,1,-2,-2.0,0,0
1445,Evan Simon,RUTG,22,-2,-0.1,15,0
1445,Mavin Anderson,CAL,2,-2,-1.0,3,0
1445,Kamarro Edmonds,ECU,2,-2,-1.0,0,0
1445,Ty Thompson,ORE,4,-2,-0.5,2,0
1445,Courtney Jackson,SYR,2,-2,-1.0,4,0
1445,Darion Williamson,FSU,2,-2,-1.0,1,0
1445,Maasai Maynor,NAVY,10,-2,-0.2,10,1
1445,Andrel Anthony,MICH,1,-2,-2.0,0,0
1445,Jaylen Henderson,FRES,2,-2,-1.0,2,0
1445,Jaden Bray,OKST,1,-2,-2.0,0,0
1445,Dane Key,UK,1,-2,-2.0,0,0
1445,Barion Brown,UK,4,-2,-0.5,3,0
1445,Kyre Duplessis,CCU,1,-2,-2.0,0,0
1445,Brian Plummer,BUFF,1,-2,-2.0,0,0
1445,Jace Wilson,UTSA,1,-2,-2.0,0,0
1445,Deandre Jackson,FIU,1,-2,-2.0,0,0
1445,Dante Capolungo,COLO,1,-2,-2.0,0,0
1466,John Samuel Shenker,AUB,2,-3,-1.5,2,0
1466,Ty Jones,FRES,1,-3,-3.0,0,0
1466,Austin Upshaw,SMU,5,-3,-0.6,3,0
1466,Nick Mihalic,WMU,1,-3,-3.0,0,0
1466,Matthew Downing,LT,20,-3,-0.2,13,0
1466,Jordan Watkins,MISS,2,-3,-1.5,0,0
1466,Caleb Coombs,MRSH,1,-3,-3.0,0,0
1466,Da'Wain Lofton,VT,1,-3,-3.0,0,0
1466,Ryan King,GT,1,-3,-3.0,0,0
1466,Robert Ferrel,WSU,1,-3,-3.0,0,0
1466,Jack Lausch,NU,6,-3,-0.5,4,0
1466,Ty Mims,USM,1,-3,-3.0,0,0
1478,Jalen Walker,M-OH,2,-4,-2.0,10,0
1478,Amad Anderson Jr.,TEM,4,-4,-1.0,11,0
1478,Kevin Terry,KU,1,-4,-4.0,0,0
1478,Devin Ravenel,JMU,1,-4,-4.0,0,0
1478,Tauskie Dove,MIZ,1,-4,-4.0,0,0
1478,Ryan Hilinski,NU,20,-4,-0.2,22,2
1478,Christian Veilleux,PSU,2,-4,-2.0,3,0
1478,Luke Floriea,KENT,1,-4,-4.0,0,0
1478,Jayden Harrison,MRSH,1,-4,-4.0,0,0
1478,Eugene Minter Jr.,CLT,1,-4,-4.0,0,0
1478,Devaughn Vele,UTAH,2,-4,-2.0,5,0
1478,Ty Lyles,CCU,1,-4,-4.0,0,0
1478,Parker Navarro,OHIO,9,-4,-0.4,8,0
1478,Mason Hunt,USM,1,-4,-4.0,0,0
1478,Jaxon Dailey,ARST,1,-4,-4.0,0,0
1478,Thomaz Whitford,NMSU,1,-4,-4.0,0,0
1478,Kevin Hurley,UTEP,1,-4,-4.0,0,0
1478,Ashtyn Hawkins,TXST,1,-4,-4.0,0,0
1478,Jordyn Tyson,COLO,3,-4,-1.3,1,0
1497,Kearis Jackson,UGA,1,-5,-5.0,0,0
1497,Michael Jefferson,UL,0,-5,0.0,0,0
1497,Grant Gunnell,UNT,1,-5,-5.0,0,0
1497,Corey Crooms Jr.,WMU,2,-5,-2.5,0,0
1497,Bryson Green,OKST,1,-5,-5.0,0,0
1497,Omarion Dollison,USF,1,-5,-5.0,0,0
1497,Nolan Groulx,CLT,1,-5,-5.0,0,0
1497,Gino English,FSU,1,-5,-5.0,0,0
1497,Garret Rangel,OKST,26,-5,-0.2,7,0
1497,Jordan Bly,ODU,1,-5,-5.0,0,0
1497,Dior Scott,HAW,2,-5,-2.5,1,0
1508,Davis Koetter,BOIS,1,-6,-6.0,0,0
1508,Javon Harvey,ODU,2,-6,-3.0,0,0
1508,Ethan Hampton,NIU,12,-6,-0.5,9,0
1508,Brennan Holmes,WASH,1,-6,-6.0,0,0
1508,Kelly Akharaiyi,UTEP,1,-6,-6.0,0,0
1513,Thayer Thomas,NCST,1,-7,-7.0,0,0
1513,Jonathan Mingo,MISS,4,-7,-1.8,2,1
1513,Messiah Travis,NIU,1,-7,-7.0,0,0
1513,Quentin Johnston,TCU,3,-7,-2.3,2,0
1513,Chance Lovertich,MSST,1,-7,-7.0,0,0
1518,Jeremy Singleton,GASO,0,-8,0.0,0,0
1518,Ben Finley,NCST,6,-8,-1.3,14,0
1518,J. Michael Sturdivant,CAL,2,-8,-4.0,2,0
1518,Will Pauling,CIN,1,-8,-8.0,0,0
1518,Ryan Jankowski,AKR,1,-8,-8.0,0,0
1518,Colston Loveland,MICH,1,-8,-8.0,0,0
1518,Brendan Sorsby,IU,2,-8,-4.0,0,0
1518,Wayne Knight,JMU,5,-8,-1.6,1,0
1526,Matt McDonald,BGSU,71,-9,-0.1,31,1
1526,Jason Brown,VT,2,-9,-4.5,0,0
1526,Zach Jackson,ULM,1,-9,-9.0,0,0
1526,Anthony Beck II,GASO,1,-9,-9.0,0,0
1526,Chase Wolf,WISC,4,-9,-2.3,7,0
1526,Mason Lawler,BGSU,1,-9,-9.0,0,0
1526,Stone Hollenbach,WMU,1,-9,-9.0,0,0
1526,Jsi Hatfield,ECU,1,-9,-9.0,0,0
1526,Zy McDonald,UL,1,-9,-9.0,0,0
1526,Myles Burkett,WISC,1,-9,-9.0,0,0
1536,Deacon Hill,WISC,1,-10,-10.0,0,0
1536,Jeremy Crawshaw,FLA,1,-10,-10.0,0,0
1536,Nate Yarnell,PITT,2,-10,-5.0,0,0
1536,JP Richardson,OKST,1,-10,-10.0,0,0
1540,George Georgopoulos,MSST,1,-11,-11.0,0,0
1540,Trey Lowe,USM,31,-11,-0.4,18,0
1540,Wiley Green,RICE,3,-11,-3.7,2,0
1540,Tanner McGee,USA,1,-11,-11.0,0,0
1540,Romello Brinson,MIA,2,-11,-5.5,0,0
1540,Seven McGee,ORE,3,-11,-3.7,6,0
1540,Alex Bales,CIN/ORE,1,-11,-11.0,0,0
1540,Tyler Macon,MIZ,1,-11,-11.0,0,0
1540,Kyle Crum,SDSU,11,-11,-1.0,9,0
1540,Anthony Venneri,BUFF,1,-11,-11.0,0,0
1550,Tristan Gebbia,ORST,1,-12,-12.0,0,0
1550,Jackson Hubbard,DUKE,1,-12,-12.0,0,0
1550,Clayton Stewart,WYO,1,-12,-12.0,0,0
1553,Ian Stewart,TEM,1,-13,-13.0,0,0
1553,Garrett Nussmeier,LSU,1,-13,-13.0,0,0
1553,Sam Huard,WASH,1,-13,-13.0,0,0
1553,Mikey Keene,UCF,13,-13,-1.0,10,0
1553,David Shanahan,GT,1,-13,-13.0,0,0
1553,William Atkins IV,JMU,14,-13,-0.9,12,0
1553,Rece Verhoff,MRSH,1,-13,-13.0,0,0
1560,Eric Najarian,MD,3,-14,-4.7,0,0
1560,Zach Gibson,GT,23,-14,-0.6,13,0
1560,Giles Pooler,CSU,5,-14,-2.8,4,0
1563,J.T. Shrout,COLO,30,-15,-0.5,12,1
1563,Davis Beville,OU,15,-15,-1.0,13,0
1563,Sam Vidlak,BOIS,2,-15,-7.5,0,0
1566,Shawqi Itraish,RICE,5,-16,-3.2,3,0
1566,Henry Belin IV,DUKE,3,-16,-5.3,0,0
1568,Emmett Morehead,BC,44,-17,-0.4,19,0
1568,Holden Geriner,AUB,2,-17,-8.5,0,0
1570,Henry Colombi,MRSH,43,-18,-0.4,11,0
1570,Navy Shuler,TENN,1,-18,-18.0,0,0
1572,Lincoln Victor,WSU,1,-19,-19.0,0,0
1572,Darius Ocean,WKU,8,-19,-2.4,8,0
1574,Kai Horton,TULN,6,-20,-3.3,6,0
1575,Casey Thompson,NEB,56,-21,-0.4,31,5
1576,Jake Lange,USM,5,-23,-4.6,6,0
1577,Kaiya Sheron,UK,11,-24,-2.2,15,0
1578,Hank Bachmeier,BOIS,12,-26,-2.2,8,0
1579,Devin Kargman,KENT,7,-27,-3.9,3,0
1580,Clay Millen,CSU,100,-28,-0.3,20,0
1581,Cade McNamara,MICH,4,-30,-7.5,0,0
1582,Tyler Van Dyke,MIA,30,-34,-1.1,9,0
1583,Alex Padilla,IOWA,9,-35,-3.9,4,0
1583,Andrew Stokes,USF,2,-35,-17.5,0,0
1585,Jarret Doege,WKU/TROY,14,-39,-2.8,10,0
1586,Chris Reynolds,CLT,46,-40,-0.9,20,1
1586,Graham Mertz,WISC,50,-40,-0.8,15,2
1588,Phil Jurkovec,BC,68,-43,-0.6,33,1
1589,Joey Yellen,HAW,7,-45,-6.4,0,0
1590,E.J. Warner,TEM,16,-50,-3.1,5,0
1591,JT Daniels,WVU,30,-51,-1.7,20,1
1592,Quinn Ewers,TEX,24,-52,-2.2,16,1
1593,Daniel Richardson,CMU,33,-55,-1.7,16,0
1594,Shane Illingworth,NEV,35,-63,-1.8,12,0
1595,Kedon Slovis,PITT,25,-68,-2.7,14,0
1595,Cameron Friel,UNLV,12,-68,-5.7,4,0
1595,Parker McNeil,LT,25,-68,-2.7,11,0
1598,Jake Garcia,MIA,25,-75,-3.0,14,0
1599,AJ Swann,VAN,21,-76,-3.6,7,0
1600,Davis Brin,TLSA,48,-77,-1.6,21,2
1601,Hayden Wolff,ODU,62,-80,-1.3,15,1
1602,Aidan O'Connell,PUR,43,-81,-1.9,24,1
1603,Jeff Undercuffler Jr.,AKR,17,-83,-4.9,10,0
1604,John Paddock,BALL,27,-84,-3.1,15,0
1605,Tanner McKee,STAN,74,-90,-1.2,19,2
1606,Taylor Powell,EMU,44,-98,-2.2,17,2
1607,Will Levis,UK,72,-107,-1.5,24,2
1608,Ben Bryant,CIN,47,-118,-2.5,16,0
1609,James Blackman,ARST,61,-120,-2.0,30,3
1610,Jake Haener,FRES,46,-123,-2.7,10,2
1611,Jack Plummer,CAL/PUR,52,-126,-2.4,24,1
1612,Layne Hatcher,TXST/ARST,50,-151,-3.0,12,1
1613,Connor Bazelak,IU,47,-160,-3.4,12,1
1614,Will Rogers,MSST,44,-165,-3.8,15,0
1615,Gunnar Watson,TROY,61,-173,-2.8,9,2
1616,Spencer Petras,IOWA,57,-182,-3.2,16,3
