RK,NAME,TEAM,CMP,ATT,CMP%,YDS,AVG,LNG,TD,INT,SACK,RTG
39,Malik Washington,MD,273,473,57.7,2963,6.3,62,17,9,8,118.4
40,Haynes King,GT,252,361,69.8,2951,8.2,71,14,6,9,147.9
41,Cade Klubnik,CLEM,257,392,65.6,2943,7.5,75,16,6,17,139.0
42,JC French IV,GASO,248,389,63.8,2929,7.5,52,20,8,29,139.9
43,Gunner Stockton,UGA,269,386,69.7,2894,7.5,64,24,5,18,150.6
44,John Mateer,OU,247,397,62.2,2885,7.3,87,14,11,25,129.4
45,Noah Kim,EMU,247,402,61.4,2817,7.0,64,18,11,11,129.6
46,Alonza Barnett III,JMU,216,370,58.4,2806,7.6,80,23,8,20,138.3
47,Bryson Barnes,USU,211,356,59.3,2803,7.9,74,18,5,40,139.3
48,Brendan Sorsby,CIN,207,336,61.6,2800,8.3,88,27,5,7,155.1
49,Behren Morton,TTU,219,332,66.0,2780,8.4,73,22,6,21,154.6
50,Tommy Castellanos,FSU,180,309,58.3,2760,8.9,82,15,9,18,143.5
51,CJ Carr,ND,195,293,66.6,2741,9.4,66,24,6,12,168.1
52,Taylen Green,ARK,198,326,60.7,2714,8.3,62,19,11,27,143.2
53,Conner Weigman,HOU,232,356,65.2,2705,7.6,74,25,9,18,147.1
54,Miller Moss,LOU,244,380,64.2,2679,7.1,64,16,7,23,133.6
55,Brendon Lewis,MEM,253,368,68.8,2673,7.3,73,16,7,31,140.3
56,Colton Joseph,ODU,173,290,59.7,2624,9.0,98,21,10,16,152.7
57,Amari Odom,KENN,189,291,64.9,2594,8.9,82,19,8,22,155.9
58,Rocco Becht,ISU,205,339,60.5,2584,7.6,75,16,9,21,134.8
59,Jalon Daniels,KU,198,319,62.1,2531,7.9,93,22,7,18,147.1
60,Ta'Quan Roberson,BUFF,206,357,57.7,2520,7.1,75,17,12,24,126.0
61,Tucker Gleason,TOL,207,320,64.7,2515,7.9,71,21,9,10,146.7
62,Devon Dampier,UTAH,212,334,63.5,2490,7.5,60,24,5,11,146.8
63,Jack Layne,UNM,213,327,65.1,2486,7.6,84,13,10,32,136.0
64,Ben Finley,AKR,186,362,51.4,2475,6.8,75,19,9,31,121.2
65,Robby Ashford,WAKE,191,322,59.3,2472,7.7,93,12,8,13,131.1
66,Jalen Kitna,UAB,223,336,66.4,2462,7.3,61,13,10,19,134.7
67,LaNorris Sellers,SC,178,293,60.8,2437,8.3,80,13,8,42,139.8
68,Blake Shapen,MSST,195,303,64.4,2433,8.0,75,15,8,34,142.9
69,Bryce Underwood,MICH,202,335,60.3,2428,7.2,69,11,9,20,126.6
70,Preston Stone,NU,222,370,60.0,2400,6.5,49,17,12,17,123.2
71,Avery Johnson,KSU,204,341,59.8,2385,7.0,78,18,6,13,132.5
72,Drake Lindsey,MINN,246,389,63.2,2382,6.1,78,18,6,21,126.9
73,Parker Navarro,OHIO,188,303,62.0,2375,7.8,67,14,11,22,135.9
74,Mason Heintschel,PITT,201,316,63.6,2354,7.4,84,16,8,34,137.8
75,Maddux Madsen,BOIS,176,302,58.3,2334,7.7,75,18,9,16,136.9
76,DJ Lagway,FLA,213,337,63.2,2264,6.7,60,16,14,19,127.0
77,Logan Fife,NMSU,204,362,56.4,2240,6.2,55,11,12,28,111.7
78,Cutter Boley,UK,198,301,65.8,2160,7.2,71,15,12,26,134.5
79,Baylor Hayes,TLSA,186,316,58.9,2158,6.8,72,12,6,23,125.0
80,Ryan Browne,PUR,199,338,58.9,2153,6.4,60,9,10,15,115.3
81,Tayven Jackson,UCF,200,315,63.5,2151,6.8,83,10,8,16,126.3
82,Nicholas Vattiato,MTSU,218,356,61.2,2150,6.0,52,16,7,18,122.9
83,Evan Simon,TEM,189,313,60.4,2097,6.7,50,25,2,17,141.7
84,Zevi Eckhaus,WSU,193,307,62.9,2094,6.8,48,15,12,19,128.5
85,Bishop Davenport,USA,200,294,68.0,2073,7.1,74,12,6,22,136.6
86,Maverick McIvor,WKU,183,273,67.0,2062,7.6,78,12,6,11,140.6
87,Carlos Del Rio-Wilson,MRSH,171,256,66.8,2043,8.0,68,17,5,13,151.8
88,E.J. Warner,FRES,192,277,69.3,2030,7.3,64,13,11,17,138.4
88,Dru DeShields,KENT,136,240,56.7,2030,8.5,89,18,3,18,150.0
90,Dylan Lonergan,BC,190,284,66.9,2025,7.1,57,12,5,15,137.2
91,Dylan Raiola,NEB,181,250,72.4,2000,8.0,64,18,6,27,158.6
92,Kaden Anderson,WYO,189,336,56.3,1971,5.9,52,12,10,14,111.4
93,Ethan Vasko,LIB,151,266,56.8,1961,7.4,72,10,12,17,122.1
94,Beau Pribula,MIZ,182,270,67.4,1941,7.2,50,11,9,23,134.6
95,Nico Iamaleava,UCLA,208,323,64.4,1928,6.0,45,13,7,27,123.5
96,Garrett Nussmeier,LSU,194,288,67.4,1927,6.7,65,12,5,15,133.8
97,Kyron Drones,VT,178,315,56.5,1919,6.1,67,17,9,27,119.8
98,Joe Labas,CMU,147,208,70.7,1854,8.9,88,13,6,18,160.4
99,Ben Gulbranson,STAN,148,260,56.9,1813,7.0,69,9,10,26,119.2
100,Jayden Denegal,SDSU,143,243,58.8,1807,7.4,80,9,8,16,126.9
101,Maalik Murphy,ORST,161,277,58.1,1805,6.5,56,9,8,12,117.8
102,Broc Lowry,WMU,166,262,63.4,1803,6.9,71,9,3,17,130.2
103,Gio Lopez,UNC,170,261,65.1,1747,6.7,72,10,5,20,130.2
104,Keyone Jenkins,FIU,164,263,62.4,1742,6.6,64,9,6,13,124.7
105,Mark Gronowski,IOWA,166,262,63.4,1741,6.6,51,10,7,18,126.4
106,Aidan Armenta,ULM,148,253,58.5,1629,6.4,68,12,8,21,121.9
107,Sam Leavitt,ASU,145,239,60.7,1628,6.8,61,10,3,18,129.2
108,Kiael Kelly,BALL,154,273,56.4,1583,5.8,54,11,8,49,112.6
109,Blake Horvath,NAVY,97,160,60.6,1580,9.9,82,12,6,6,160.8
110,Lunch Winfield,UL,127,216,58.8,1555,7.2,69,11,7,17,129.6
111,Tucker Kilcrease,TROY,130,222,58.6,1537,6.9,60,9,6,31,124.7
112,Caden Creel,JVST,130,211,61.6,1514,7.2,77,9,4,19,132.2
113,AJ Swann,APP,130,222,58.6,1495,6.7,72,10,8,10,122.8
114,Zane Flores,OKST,159,266,59.8,1490,5.6,47,3,7,18,105.3
115,JJ Kohl,APP,133,216,61.6,1465,6.8,68,12,2,11,135.0
116,Dequan Finn,M-OH,106,181,58.6,1451,8.0,69,9,6,11,135.7
117,Rodney Tisdale Jr.,WKU,139,212,65.6,1432,6.8,45,9,7,12,129.7
118,Skyler Locklear,UTEP,117,211,55.5,1418,6.7,75,13,11,16,121.8
119,Grayson Loftis,CLT,128,232,55.2,1415,6.1,64,8,8,23,110.9
120,Kaidon Salter,COLO,127,204,62.3,1414,6.9,70,10,7,19,129.8
121,Aidan Chiles,MSU,128,203,63.1,1392,6.9,75,10,3,21,134.0
122,Jackson Brousseau,CSU,128,201,63.7,1354,6.7,49,9,3,21,132.1
123,Ethan Grunkemeyer,PSU,123,178,69.1,1339,7.5,75,8,4,13,142.6
124,Goose Crowder,TROY,115,196,58.7,1327,6.8,75,11,5,23,129.0
125,Steve Angeli,SYR,98,156,62.8,1317,8.4,59,10,2,11,152.3
126,Jackson Arnold,AUB,136,215,63.3,1309,6.1,46,6,2,30,121.7
127,Cameran Brown,GAST,120,185,64.9,1296,7.0,70,13,1,6,145.8
128,Liam Szarka,AFA,75,120,62.5,1294,10.8,74,9,5,9,169.5
129,Scotty Fox Jr.,WVU,101,170,59.4,1276,7.5,90,7,6,15,129.0
130,Alessio Milivojevic,MSU,111,173,64.2,1267,7.3,71,10,3,16,141.3
131,Jeff Sims,ASU,105,188,55.9,1261,6.7,68,10,6,8,123.4
132,Tad Hudson,CCU,139,254,54.7,1253,4.9,44,6,7,16,98.4
133,Blake Baker,LT,102,155,65.8,1251,8.1,72,5,3,8,140.4
134,TJ Finley,GAST,127,201,63.2,1244,6.2,52,6,7,12,118.1
135,Grayson James,BC,87,151,57.6,1196,7.9,55,7,5,17,132.8
136,Malachi Nelson,UTEP,104,190,54.7,1163,6.1,74,8,9,10,110.6
137,Hunter Watson,SHSU,104,182,57.1,1108,6.1,38,5,4,18,113.0
138,Drew Allar,PSU,103,159,64.8,1100,6.9,67,8,3,6,135.7
139,Eli Holstein,PITT,77,125,61.6,1081,8.6,68,12,6,9,156.3
140,Max Cutforth,BOIS,95,167,56.9,1059,6.3,66,4,5,10,112.1
141,Rickie Collins,SYR,97,181,53.6,1042,5.8,52,6,10,15,101.8
142,Chase Jenkins,RICE,119,172,69.2,1025,6.0,75,9,2,13,134.2
143,Joe Pesansky,FIU,89,159,56.0,1021,6.4,64,11,7,11,123.9
144,Carter Jones,NEV,110,171,64.3,1019,6.0,45,6,8,8,116.6
145,Michael Van Buren Jr.,LSU,94,151,62.3,1010,6.7,46,8,2,14,133.3
146,Roman Gagliano,MTSU,78,135,57.8,1005,7.4,68,7,0,9,137.4
147,AJ Hairston,MASS,107,216,49.5,957,4.4,77,4,4,17,89.2
148,TJ Lateef,NEB,74,123,60.2,904,7.3,62,5,1,6,133.7
149,Drew Pyne,BGSU,94,151,62.3,882,5.8,38,4,5,16,113.4
150,Elijah Brown,STAN,74,127,58.3,829,6.5,34,4,2,14,120.3
151,Ashton Daniels,AUB,68,119,57.1,797,6.7,66,3,2,10,118.4
152,Dexter Williams II,KENN,67,125,53.6,787,6.3,70,6,3,5,117.5
153,Landyn Locke,SHSU,71,141,50.4,765,5.4,54,4,4,8,99.6
154,Austin Simmons,MISS,45,75,60.0,744,9.9,55,4,5,5,147.6
155,Darius Curry,CSU,70,107,65.4,740,6.9,79,5,7,5,125.9
156,Conner Harrell,CLT,64,96,66.7,737,7.7,62,4,2,2,140.7
157,Gavin Wimsatt,JVST,63,112,56.3,731,6.5,62,4,2,5,119.3
158,Nicco Marchiol,WVU,66,98,67.3,720,7.3,46,2,2,9,131.7
159,Adam Damante,NMSU,70,104,67.3,711,6.8,64,5,4,6,132.9
160,Ryder Burton,UAB,62,98,63.3,708,7.2,68,7,5,11,137.3
161,Cale Hellums,ARMY,47,87,54.0,694,8.0,44,4,3,4,129.3
162,Josh Holst,NIU,78,130,60.0,689,5.3,50,4,3,11,110.1
163,Will Hammond,TTU,69,109,63.3,680,6.2,38,7,3,3,131.4
164,Hunter Simmons,WIS,62,118,52.5,664,5.6,67,2,7,4,93.5
165,Trey Kukuk,LT,66,105,62.9,640,6.1,52,3,4,7,115.9
166,Danny O'Neil,WIS,61,90,67.8,635,7.1,58,5,5,14,134.3
167,Kamario Taylor,MSST,43,77,55.8,629,8.2,57,5,1,9,143.3
168,Luke Weaver,HAW,63,105,60.0,628,6.0,47,6,3,6,123.4
169,Deshawn Purdie,WAKE,41,82,50.0,618,7.5,55,6,3,4,130.1
170,Jaxon Potter,WSU,67,95,70.5,604,6.4,43,4,3,0,131.5
171,Henry Hesson,M-OH,39,98,39.8,596,6.1,66,4,3,10,98.2
172,Grant Jordan,MASS,63,110,57.3,595,5.4,50,3,2,12,108.1
173,Julian Lewis,COLO,52,94,55.3,589,6.3,59,4,0,12,122.0
174,Chubba Purdy,NEV,44,86,51.2,577,6.7,47,3,8,5,100.4
175,Thomas Gotkowski,M-OH,38,86,44.2,575,6.7,55,4,1,6,113.4
176,Christian Veilleux,GAST,41,86,47.7,509,5.9,46,3,3,1,101.9
177,Gabarri Johnson,ORST,61,99,61.6,503,5.1,30,2,3,7,104.9
177,Matt Zollers,MIZ,47,88,53.4,503,5.7,40,4,2,5,111.9
179,Kirk Francis,TLSA,53,88,60.2,493,5.6,36,3,4,2,109.4
180,Samari Collier,CCU,38,78,48.7,489,6.3,69,7,2,5,125.9
181,Brayden Fowler-Nicolosi,CSU,44,82,53.7,488,6.0,47,1,2,5,102.8
182,Hunter Najm,BGSU,33,66,50.0,473,7.2,87,5,4,6,123.1
183,KJ Jackson,ARK,33,54,61.1,441,8.2,41,3,0,2,148.0
184,Malachi Singleton,PUR,38,64,59.4,439,6.9,48,5,2,4,136.5
185,Max Johnson,UNC,54,87,62.1,432,5.0,39,2,0,2,111.4
186,Ryan Staub,COLO,30,55,54.5,427,7.8,71,3,4,6,123.2
186,Kalieb Osborne,TOL,32,52,61.5,427,8.2,57,3,0,7,149.6
188,Brandon Rose,MASS,52,88,59.1,424,4.8,39,1,3,6,96.5
189,Zion Turner,MRSH,40,59,67.8,409,6.9,44,1,1,2,128.2
190,Landry Lyddy,USM,34,52,65.4,406,7.8,76,2,3,1,132.1
190,Christopher Vizzina,CLEM,45,71,63.4,406,5.7,62,4,1,4,127.2
192,Daniel Beale,UL,42,84,50.0,395,4.7,43,1,4,5,83.9
193,Tristan Ti'a,ORST,37,53,69.8,385,7.3,43,3,2,7,142.0
194,Brady Davidson,NIU,40,87,46.0,384,4.4,31,3,3,7,87.5
195,Josh Johnson,AFA,16,28,57.1,374,13.4,62,4,2,4,202.2
196,Aaron Philo,GT,21,28,75.0,373,13.3,78,1,1,0,191.5
197,Mitch Griffis,TTU,26,36,72.2,357,9.9,42,2,0,3,173.9
198,Carson Conklin,FRES,47,96,49.0,354,3.7,17,1,2,2,79.2
199,Sam Jackson V,OKST,35,66,53.0,351,5.3,48,1,2,2,96.6
200,Michael Merdinger,LIB,21,41,51.2,350,8.5,59,1,0,7,131.0
201,Daniel Kaelin,UVA,30,52,57.7,339,6.5,56,1,1,2,115.0
202,Deuce Bailey,MOST,23,47,48.9,335,7.1,76,2,0,4,122.9
203,Cam Fancher,UCF,41,72,56.9,333,4.6,30,0,0,3,95.8
204,Zach Gibson,FAU,31,53,58.5,323,6.1,33,3,3,0,117.0
204,Jacob Conover,USU,24,39,61.5,323,8.3,62,4,0,1,165.0
206,MJ Morris,CCU,35,60,58.3,304,5.1,34,1,4,2,93.1
207,Byrd Ficklin,UTAH,21,35,60.0,301,8.6,41,3,0,2,160.5
208,Zach Wilcke,CLT,33,51,64.7,296,5.8,31,2,3,4,114.6
209,Mabrey Mettauer,SHSU,36,61,59.0,294,4.8,59,3,2,8,109.2
210,Gaston Moore,USF,34,48,70.8,290,6.0,43,2,2,4,127.0
211,Alberto Mendoza,IU,18,24,75.0,286,11.9,65,5,1,0,235.5
212,Ken Seals,TCU,33,46,71.7,282,6.1,35,1,2,3,121.7
213,Dewayne Coleman,ARMY,19,36,52.8,273,7.6,68,2,2,2,123.7
214,Deuce Knight,AUB,17,25,68.0,259,10.4,91,2,0,2,181.4
215,Gevani McCoy,TEM,24,33,72.7,256,7.8,42,2,0,3,157.9
216,Lucian Anderson III,BGSU,26,41,63.4,245,6.0,45,2,3,3,115.1
217,Evan Bullock,LT,26,46,56.5,243,5.3,28,0,2,6,92.2
218,Zach Calzada,UK,28,58,48.3,238,4.1,44,0,2,2,75.8
219,Luke Duncan,UCLA,21,34,61.8,235,6.9,51,2,0,0,139.2
220,Austin Mack,ALA,24,32,75.0,228,7.1,34,2,0,3,155.5
220,Gunnar Gray,BUFF,29,53,54.7,228,4.3,27,2,2,0,95.8
222,Joseph Filardi,SYR,31,65,47.7,226,3.5,25,1,3,10,72.7
223,AJ Hill,MEM,19,32,59.4,223,7.0,37,1,1,1,122.0
224,Brendan Sullivan,TULN,19,30,63.3,222,7.4,24,2,2,2,134.2
225,Chaston Ditta,ECU,12,24,50.0,215,9.0,72,3,0,5,166.5
226,Tama Amisone,SJSU,26,50,52.0,205,4.1,23,0,3,4,74.4
227,Carter Smith,WIS,26,46,56.5,201,4.4,45,2,1,9,103.2
228,Brandon Tennison,UTSA,20,34,58.8,199,5.9,34,2,0,2,127.4
229,Kenny Minchey,ND,20,26,76.9,196,7.5,37,0,0,0,140.2
230,Angel Flores,CMU,19,28,67.9,195,7.0,48,2,1,4,142.8
231,Kevin Sperry,FSU,12,17,70.6,194,11.4,53,2,0,2,205.3
232,Tramell Jones Jr.,FLA,21,35,60.0,191,5.5,32,2,0,1,124.7
233,AJ Bianco,NEV,27,45,60.0,188,4.2,21,1,1,5,98.0
234,Mason Drube,WYO,20,38,52.6,187,4.9,23,0,1,4,88.7
235,Landon Graves,ULM,19,40,47.5,185,4.6,34,2,2,0,92.8
235,Khalil Wilkins,WVU,16,36,44.4,185,5.1,39,1,2,4,85.7
237,Quinn Henicle,ODU,17,40,42.5,184,4.6,28,0,0,5,81.1
238,Noah Gillon,APP,17,39,43.6,175,4.5,34,0,2,4,71.0
239,Jake Merklinger,TENN,13,24,54.2,173,7.2,41,2,0,1,142.2
240,Kyle Crum,SDSU,14,29,48.3,169,5.8,42,1,2,1,94.8
241,Michael Hawkins Jr.,OU,15,27,55.6,167,6.2,32,3,0,3,144.2
242,Ryan Puglisi,UGA,16,27,59.3,161,6.0,27,1,2,1,106.8
243,Emory Williams,MIA,13,19,68.4,156,8.2,25,0,0,2,137.4
244,Walker Howard,UL,18,41,43.9,155,3.8,26,0,3,3,61.0
245,Luke Doty,SC,19,30,63.3,153,5.1,24,0,1,1,99.5
245,John Alan Richter,TOL,17,25,68.0,153,6.1,17,3,1,1,151.0
247,Bryson Graves,CCU,4,5,80.0,144,28.8,75,1,0,1,387.9
248,Keelon Russell,ALA,11,15,73.3,143,9.5,30,2,0,0,197.4
249,Baron May,BGSU,12,22,54.5,142,6.5,29,1,0,3,123.8
250,Shaker Reisig,BC,10,19,52.6,141,7.4,45,1,2,3,111.3
251,CJ Montes,KENT,10,19,52.6,140,7.4,38,1,1,4,121.4
252,Lincoln Kienholz,OSU,11,14,78.6,139,9.9,23,1,0,0,185.5
253,Brady Jones,WMU,19,40,47.5,136,3.4,35,1,3,4,69.3
254,Brady Lichtenberg,CIN,14,21,66.7,134,6.4,29,2,1,1,142.2
255,Blaze Berlowitz,VAN,9,17,52.9,131,7.7,27,1,0,1,137.1
256,Brock Thomas,ORE,12,16,75.0,130,8.1,35,1,0,2,163.9
257,Matthew Wilson,APP,12,22,54.5,128,5.8,42,0,2,0,85.2
258,Drew Devillier,RICE,10,21,47.6,123,5.9,55,1,0,1,112.5
259,Miles O'Neill,TA&M,7,14,50.0,120,8.6,72,1,2,2,117.0
260,Cole Gonzales,PITT,11,22,50.0,118,5.4,60,1,1,1,101.0
261,Xavier Ward,SJSU,12,32,37.5,116,3.6,36,0,4,0,42.9
262,Billy Edwards Jr.,WIS,7,16,43.8,113,7.1,45,0,0,0,103.1
263,Deuce Adams,LOU,15,21,71.4,112,5.3,28,0,0,2,116.2
264,Hunter Herring,ULM,5,10,50.0,111,11.1,48,1,2,0,136.2
265,Braxton Woodson,NAVY,9,19,47.4,110,5.8,32,0,0,2,96.0
266,Zeon Chriss-Gremillion,HOU,10,21,47.6,108,5.1,64,1,1,1,97.0
266,Cole Ballard,KU,10,22,45.5,108,4.9,28,1,1,1,92.6
268,Hank Brown,IOWA,11,21,52.4,107,5.1,32,1,1,0,101.4
269,Nick Evers,CONN,10,15,66.7,105,7.0,19,1,0,0,147.5
269,Jalen Macon,NIU,9,21,42.9,105,5.0,67,1,0,1,100.6
269,Khristian Martin,MD,11,17,64.7,105,6.2,31,1,0,1,136.0
272,Husan Longstreet,USC,13,15,86.7,103,6.9,25,1,0,1,166.3
273,Jared Hollins,USA,12,16,75.0,101,6.3,35,1,0,1,148.7
274,Matthew Sluka,JMU,8,11,72.7,100,9.1,32,3,2,3,202.7
275,Kai Horton,WASH,7,13,53.8,98,7.5,25,0,0,3,117.2
275,Braden Streeter,DEL,12,19,63.2,98,5.2,25,1,1,0,113.3
277,Jacurri Brown,UCF,3,5,60.0,97,19.4,82,1,1,0,249.0
278,Hauss Hejny,OKST,5,10,50.0,96,9.6,41,1,0,0,163.6
278,James Laubstein,UNM,11,17,64.7,96,5.6,26,2,0,1,151.0
280,Brayden Roggow,AKR,11,17,64.7,91,5.4,15,0,0,0,109.7
281,Locklan Hewlett,USF,7,12,58.3,90,7.5,45,1,1,1,132.2
282,OJ Arnold,GASO,2,2,100.0,85,42.5,73,2,0,0,787.0
282,Matthew Caldwell,TEX,8,11,72.7,85,7.7,26,1,0,0,167.6
284,Joshua Burnham,ND,1,1,100.0,84,84.0,84,1,0,0,1135.6
284,Noah Short,ARMY,2,2,100.0,84,42.0,52,0,0,1,452.8
284,Graham Knowles,GT,1,1,100.0,84,84.0,84,1,0,0,1135.6
284,Ksaan Farrar,CONN,11,18,61.1,84,4.7,28,0,0,1,100.3
284,Weston Bryan,GASO,7,9,77.8,84,9.3,33,3,0,0,266.2
289,Malachi Toney,MIA,4,7,57.1,82,11.7,44,2,0,0,249.8
290,Max Shikenjanski,MINN,4,5,80.0,80,16.0,52,1,0,2,280.4
291,Anthony Garcia,USU,6,7,85.7,79,11.3,30,4,0,0,369.1
292,Jadyn Glasser,CMU,7,9,77.8,78,8.7,26,0,0,2,150.6
293,Ty Robinson,BALL,2,3,66.7,77,25.7,40,0,0,0,282.3
293,William Watson III,VT,2,4,50.0,77,19.3,39,0,0,2,211.7
295,Brady Allen,LOU,8,12,66.7,75,6.3,31,1,2,0,113.3
295,Antonio Williams,CLEM,1,1,100.0,75,75.0,75,1,0,0,1060.0
297,Devin Kargman,KENT,8,17,47.1,74,4.4,21,0,1,3,71.9
297,Turner Helton,GASO,14,26,53.8,74,2.8,11,1,0,0,90.4
297,Bert Emanuel Jr.,SDSU,9,16,56.3,74,4.6,17,0,0,1,95.1
297,Lloyd Jones III,TTU,4,5,80.0,74,14.8,30,2,0,0,336.3
297,Kemper Hodges,AFA,6,14,42.9,74,5.3,37,0,0,3,87.3
302,RJ Garcia II,BGSU,1,1,100.0,73,73.0,73,1,0,0,1043.2
302,Luke Kromenhoek,MSST,5,9,55.6,73,8.1,39,0,0,2,123.7
302,Patrick Crayton Jr.,RICE,7,15,46.7,73,4.9,54,1,2,3,82.9
305,Samaj Jones,CIN,4,7,57.1,72,10.3,42,1,0,0,190.7
305,Noah Walters,OKST,6,14,42.9,72,5.1,33,1,0,1,109.6
307,Brock Glenn,FSU,6,10,60.0,69,6.9,35,2,0,1,184.0
307,George MacIntyre,TENN,7,9,77.8,69,7.7,17,0,0,0,142.2
307,Cutter Woods,SC,8,11,72.7,69,6.3,16,0,1,0,107.2
310,Braedyn Locke,ARIZ,5,15,33.3,68,4.5,40,0,1,3,58.1
311,Shamar Rigby,OKST,1,1,100.0,63,63.0,63,1,0,0,959.2
311,Jordan Magwood,FAU,7,9,77.8,63,7.0,20,0,0,0,136.6
313,Michael Johnson Jr.,AKR,12,23,52.2,62,2.7,23,1,0,4,89.2
313,Brady Hart,TA&M,5,10,50.0,62,6.2,29,0,0,0,102.1
315,Arrington Maiden,MEM,5,10,50.0,59,5.9,22,0,0,1,99.6
315,Teddy Hoffmann,NCSU,1,1,100.0,59,59.0,59,1,0,1,925.6
317,AJ Surace,RUTG,4,9,44.4,58,6.4,25,2,0,2,171.9
317,Luke Moga,ORE,3,5,60.0,58,11.6,51,0,0,0,157.4
317,Mason Mini,CAL,2,2,100.0,58,29.0,42,1,0,0,508.6
320,Donovan Faupel,NMSU,2,3,66.7,57,19.0,34,1,0,0,336.3
321,Easton Messer,FAU,2,2,100.0,55,27.5,48,1,0,0,496.0
322,Ui Ale,TROY,5,10,50.0,54,5.4,14,0,0,3,95.4
323,Davi Belfort,UCF,4,6,66.7,53,8.8,39,0,1,2,107.5
324,Jaylen Henderson,WVU,7,18,38.9,50,2.8,18,0,0,3,62.2
324,Billy Wiles,APP,6,7,85.7,50,7.1,19,1,1,2,164.3
324,Nick DeGennaro,JMU,1,1,100.0,50,50.0,50,0,0,0,520.0
327,Devin Brown,CAL,4,7,57.1,48,6.9,16,1,1,2,133.3
328,Benjamin Brahmer,ISU,1,1,100.0,45,45.0,45,0,0,0,478.0
328,Tucker McDonald,CONN,1,3,33.3,45,15.0,45,0,0,0,159.3
330,Dalen Cobb,GASO,1,2,50.0,44,22.0,44,0,1,1,134.8
330,Deante Ruffin,KENT,2,3,66.7,44,14.7,34,0,0,2,189.9
330,Cameron Flowers,WKU,3,4,75.0,44,11.0,39,0,0,0,167.4
333,Jimmy Calloway,TULN,1,2,50.0,42,21.0,42,1,0,0,391.4
333,DJ Bailey,SHSU,2,3,66.7,42,14.0,28,0,0,2,184.3
335,Michael Buckley,UNM,1,2,50.0,41,20.5,41,1,0,0,387.2
336,Austin Novosad,ORE,1,2,50.0,40,20.0,40,0,0,0,218.0
336,Whit Muschamp,VAN,2,3,66.7,40,13.3,35,0,0,0,178.7
