RK,NAME,TEAM,"('Unnamed: 0_level_0', 'POS')","('Tackles', 'SOLO')","('Tackles', 'AST')","('Tackles', 'TOT')","('Sacks', 'SACK')","('Sacks', 'YDS')","('Interceptions', 'PD')","('Interceptions', 'INT')","('Interceptions', 'YDS')","('Interceptions', 'LNG')","('Interceptions', 'TD')","('Unnamed: 11_level_0', 'FF')"
92,Trevor Harmanson,UTSA,LB,30,43,73,1.0,4,3,1,0,0,0,1
95,Richie Grant,UCF,DB,49,23,72,1.0,3,5,3,25,25,0,2
95,Keenan Pili,BYU,LB,37,35,72,0.0,0,1,0,0,0,0,0
95,Bubba Arslanian,AKR,LB,46,26,72,3.0,21,0,0,0,0,0,1
95,Chase Lasater,FAU,LB,27,45,72,1.0,8,0,0,0,0,0,2
95,Ky'el Hemby,USM,DB,42,30,72,0.0,0,4,1,0,0,0,0
95,Diego Fagot,NAVY,LB,39,33,72,3.0,24,2,0,0,0,0,1
95,Martin Emerson Jr.,MSST,CB,44,28,72,0.0,0,11,0,0,0,0,0
95,Jamal Ligon,UTSA,LB,31,41,72,4.0,32,1,0,0,0,0,2
104,Marquis Waters,DUKE,DB,46,25,71,1.0,6,5,0,0,0,0,0
104,DeAngelo Malone,WKU,LB,45,26,71,6.0,38,1,0,0,0,0,2
104,Chad Muma,WYO,LB,33,38,71,3.0,25,1,0,0,0,0,1
104,Nakobe Dean,UGA,LB,39,32,71,1.5,9,0,0,0,0,0,0
108,Jireh Wilson,ECU,DB,42,28,70,3.5,16,3,0,0,0,0,3
108,Cedrick Cunningham Jr.,ARMY,DB,37,33,70,2.0,9,3,1,26,26,0,1
110,Avery Roberts,ORST,LB,39,30,69,0.5,3,0,0,0,0,0,0
110,Chase Kuerschen,TULN,S,54,15,69,0.0,0,3,0,0,0,0,0
110,Rayshard Ashby,VT,LB,38,31,69,4.0,28,0,0,0,0,0,0
110,Jarron Morris,TXST,DB,51,18,69,0.0,0,11,4,106,100,1,1
110,Javon Scruggs,LIB,S,37,32,69,0.0,0,2,2,59,59,0,3
110,Khoury Bethley,HAW,DB,49,20,69,3.0,27,6,0,0,0,0,0
110,Mikel Jones,SYR,LB,43,26,69,1.0,8,1,4,41,27,0,3
117,Jake Hansen,ILL,LB,36,32,68,2.5,12,2,2,12,8,0,2
117,O'Rien Vance,ISU,LB,30,38,68,1.0,8,1,0,0,0,0,0
117,Makyle Sanders,UNT,DB,44,24,68,0.0,0,1,2,18,19,0,0
117,Kevin Brennan,NAVY,S,35,33,68,0.0,0,5,0,0,0,0,0
121,Damar Hamlin,PITT,DB,39,28,67,0.0,0,7,2,4,4,0,0
121,Anthony Butler,LIB,LB,32,35,67,1.0,10,4,2,14,14,0,0
121,Terry Myrick,EMU,LB,24,43,67,1.0,7,2,0,0,0,0,1
121,Jayden McDonald,TROY,LB,38,29,67,0.0,0,1,0,0,0,0,0
121,Jabari Johnson,ULM,DB,31,36,67,0.0,0,1,0,0,0,0,0
121,DQ Thomas,MTSU,LB,29,38,67,3.5,41,0,0,0,0,0,2
121,Mohamoud Diabate,FLA,LB,33,34,67,1.5,15,1,1,14,14,0,2
121,Anthony Wilson Jr.,GASO,S,42,25,67,0.5,3,7,1,0,0,0,0
121,Marquel Broughton,ARMY,DB,40,27,67,0.0,0,3,2,0,0,0,1
121,Brendon Luper,TXST,DB,36,31,67,0.0,0,5,0,0,0,0,0
131,Alonzo Addae,WVU,S,38,28,66,0.0,0,5,2,22,22,0,1
131,Brian Asamoah II,OU,LB,39,27,66,2.0,18,4,1,29,29,0,1
131,Nico Ezidore,TXST,DL,26,40,66,3.5,27,0,0,0,0,0,1
131,Jordan Battle,ALA,S,39,27,66,0.0,0,4,1,45,45,1,0
135,Lawson Hall,NEV,LB,35,30,65,3.0,17,0,1,7,7,0,0
135,Baylon Spector,CLEM,LB,35,30,65,4.5,27,1,0,0,0,0,2
135,Tyshon Fogg,RUTG,LB,24,41,65,1.0,5,0,0,0,0,0,0
135,Amari Gainer,FSU,EDGE,36,29,65,0.5,2,0,0,0,0,0,1
135,Shawn Preston Jr.,MSST,S,35,30,65,0.0,0,4,0,0,0,0,0
135,Christian Izien,RUTG,S,43,22,65,0.0,0,4,4,9,9,0,0
135,Dee Winters,TCU,LB,40,25,65,2.0,16,2,0,0,0,0,0
135,Anfernee Orji,VAN,LB,30,35,65,1.0,10,2,0,0,0,0,1
135,Ja'Had Carter,SYR,S,52,13,65,0.0,0,3,2,34,23,0,1
144,Sione Tupou,TXST/UTEP,LB,23,41,64,0.0,0,0,0,0,0,0,2
144,Josh Chandler-Semedo,WVU,LB,32,32,64,0.0,0,1,1,1,1,0,1
144,Keidron Smith,MISS,CB,38,26,64,0.0,0,6,1,0,0,0,0
144,Martez Manuel,MIZ,DB,41,23,64,2.5,18,5,0,0,0,0,1
144,Garrett Williams,SYR,CB,54,10,64,1.0,7,10,2,70,39,1,0
149,Trajan Stephens-McQueen,GAST,LB,37,26,63,1.5,10,0,1,0,0,0,0
149,JaCoby Stevens,LSU,S,30,33,63,3.0,10,4,0,0,0,0,1
149,Marvin Moody,TULN,LB,36,27,63,0.5,6,0,0,0,0,0,0
149,Colin Schooler,ARIZ/TTU,LB,41,22,63,3.5,15,2,0,0,0,0,2
149,James Patterson,BUFF,LB,29,34,63,0.0,0,2,1,10,10,0,1
149,Damone Clark,LSU,LB,26,37,63,1.0,10,1,0,0,0,0,0
149,Trevon Flowers,TENN,DB,37,26,63,0.0,0,3,0,0,0,0,1
149,Darius Hodge,MRSH,DL,19,44,63,6.5,47,1,0,0,0,0,1
149,Kendarin Ray,TLSA,S,44,19,63,0.0,0,7,0,0,0,0,0
149,Justin Wright,TLSA,LB,37,26,63,2.0,11,0,1,3,3,0,0
149,Omar Speights,ORST,LB,32,31,63,1.0,2,0,0,0,0,0,0
149,Geoffrey Cantin-Arku,SYR,LB,52,11,63,4.0,22,1,0,0,0,0,2
149,Kyle Hamilton,ND,S,51,12,63,0.0,0,7,1,14,14,0,0
149,Nick Andersen,WAKE,DB,47,16,63,0.0,0,3,4,0,0,0,0
163,Stephen Forester,UTEP,LB,29,33,62,1.0,6,0,0,0,0,0,0
163,Bryce Cosby,BALL,S,35,27,62,1.0,11,4,2,-4,-4,0,0
163,Talanoa Hufanga,USC,S,40,22,62,3.0,19,1,4,90,37,0,2
163,AJ Finley,MISS,S,40,22,62,0.0,0,7,3,21,21,0,0
163,DeMarcco Hellams,ALA,S,36,26,62,1.0,1,3,0,0,0,0,0
163,Lakia Henry,MISS,LB,28,34,62,2.5,14,1,0,0,0,0,2
163,John Marshall,NAVY,LB,32,30,62,0.0,0,3,1,12,12,0,0
163,Juwan Mitchell,TEX,LB,32,30,62,0.0,0,1,0,0,0,0,0
171,Riley Whimpey,BSU,LB,33,28,61,1.0,6,2,0,0,0,0,0
171,Emmett Rice,FSU,LB,27,34,61,1.0,1,2,0,0,0,0,0
171,Grant Stuard,HOU,LB,35,26,61,1.0,14,0,0,0,0,0,0
171,Jeremiah Owusu-Koramoah,ND,LB,41,20,61,1.5,11,3,1,0,0,0,3
171,Tykee Smith,WVU,S,33,28,61,0.0,0,5,2,42,42,0,0
171,Zion Childress,TXST,DB,35,26,61,0.0,0,4,0,0,0,0,0
177,Eric Monroe,LSU/TTU,DB,41,19,60,0.0,0,2,0,0,0,0,2
177,Lawrence White IV,ISU,DB,40,20,60,0.0,0,2,1,0,0,0,0
177,C.J. Brewer,CCU,DT,27,33,60,6.5,32,0,0,0,0,0,1
177,Jalen Pitre,BAY,S,41,19,60,2.5,21,2,2,56,30,2,0
177,Daniel Wright,ALA,S,43,17,60,0.0,0,3,2,65,47,1,0
177,Alex Spillum,CCU,S,39,21,60,0.0,0,4,4,101,55,0,0
177,Momo Sanogo,MISS,LB,25,35,60,1.0,12,4,0,0,0,0,0
177,Brandon Shook,UNM,LB,30,30,60,0.0,0,1,1,0,0,0,2
177,DeMarvion Overshown,TEX,LB,32,28,60,1.0,9,7,2,29,29,0,2
177,DeAndre Square,UK,LB,23,37,60,0.0,0,1,0,0,0,0,0
177,KJ Robertson,TROY,LB,23,37,60,0.0,0,4,0,0,0,0,0
177,Joe Foucha,ARK,S,18,42,60,1.0,1,3,2,26,26,0,1
189,Nazeeh Johnson,MRSH,S,29,30,59,0.0,0,2,2,-7,-7,0,1
189,Kristopher Moll,UAB,LB,40,19,59,2.0,14,2,0,0,0,0,0
189,Reynard Ellis,GASO,LB,28,31,59,1.5,7,2,1,0,0,0,0
189,Juanyeh Thomas,GT,S,38,21,59,0.0,0,2,1,3,3,0,2
189,Jesse Luketa,PSU,LB,31,28,59,0.0,0,2,0,0,0,0,0
189,Tyler Baker-Williams,NCST,DB,32,27,59,1.5,10,8,1,1,1,0,0
189,Alan Tisdale,VT,LB,21,38,59,0.0,0,1,0,0,0,0,0
189,Eriq Gilyard,UCF,LB,33,26,59,1.0,7,1,1,16,16,0,3
189,Kevin Anderson,TXST,DB,29,30,59,0.0,0,2,0,0,0,0,0
198,JoJo Domann,NEB,S,35,23,58,0.0,0,5,0,0,0,0,2
198,Rodjay Burns,LOU,LB,37,21,58,2.0,11,2,0,0,0,0,0
198,Jabril Cox,LSU,LB,37,21,58,1.0,11,5,3,64,36,1,0
198,Darrian Beavers,CIN,LB,38,20,58,2.5,15,2,2,8,8,0,1
198,Treshaun Hayward,WMU,LB,30,28,58,0.0,0,0,0,0,0,0,0
198,Donovan Stiner,FLA,DB,32,26,58,0.0,0,2,0,0,0,0,0
198,Jeff Gunter,CCU,DE,35,23,58,6.5,40,1,1,3,3,0,6
198,Riko Jeffers,TTU,LB,33,25,58,1.5,8,1,0,0,0,0,0
198,J.J. Russell,MEM,LB,39,19,58,0.0,0,3,0,0,0,0,1
198,Ahman Ross,FAU,LB,34,24,58,1.0,6,3,0,0,0,0,2
198,Ellis Brooks,PSU,LB,27,31,58,1.0,4,1,0,0,0,0,2
198,Larry Brooks,TULN,S,46,12,58,0.0,0,3,3,0,0,0,1
198,Micah McFadden,IU,LB,44,14,58,6.0,31,0,1,0,0,0,0
198,Shawn Dourseau,ECU,DB,35,23,58,0.0,0,4,2,5,5,0,1
198,Kenny Logan Jr.,KU,S,40,18,58,1.0,6,3,2,12,12,0,1
198,Dell Pettus,TROY,S,43,15,58,0.0,0,5,1,44,44,1,0
198,Drake Thomas,NCST,LB,25,33,58,3.0,18,1,0,0,0,0,0
215,Shaun Crawford,ND,S,40,17,57,2.0,16,5,1,23,23,0,0
215,Londyn Craft,MSST,DB,30,27,57,0.0,0,1,0,0,0,0,0
215,Will Honas,NEB,LB,30,27,57,3.0,22,0,0,0,0,0,0
215,Payton Wilgar,BYU,LB,30,27,57,0.0,0,4,0,0,0,0,1
215,Quavaris Crouch,TENN,LB,30,27,57,0.0,0,1,0,0,0,0,2
215,Tatum Bethune,UCF,LB,28,29,57,2.5,20,2,1,6,6,0,0
215,Jaylen Mahoney,VAN,DB,33,24,57,0.0,0,2,0,0,0,0,0
215,Jaquan Brisker,PSU,S,33,24,57,0.0,0,4,1,18,18,0,0
223,Tyson Williams,NEV,DB,37,19,56,0.0,0,1,2,31,31,0,1
223,Drew White,ND,LB,29,27,56,1.5,9,2,0,0,0,0,0
223,Dillon Doyle,BAY/IOWA,LB,36,20,56,0.5,1,1,0,0,0,0,1
223,Antonio Grier Jr.,USF,LB,34,22,56,3.0,13,0,0,0,0,0,2
223,BeeJay Williamson,LT,DB,32,24,56,1.0,4,3,3,108,81,0,1
228,Divine Deablo,VT,DB,32,23,55,0.0,0,4,4,5,5,0,1
228,Hal Vinson,TXST,DL,29,26,55,1.0,10,1,0,0,0,0,3
228,Devin Taylor,VT/ILST,CB,36,19,55,0.0,0,4,2,12,12,0,0
228,Ifeatu Melifonwu,SYR,DB,42,13,55,1.0,10,8,1,0,0,0,0
228,Terrel Bernard,BAY,LB,34,21,55,3.5,15,2,1,0,0,0,0
228,Micah Baskerville,LSU,LB,30,25,55,0.0,0,0,0,0,0,0,1
228,Kelechi Nwachuku,UTSA,S,34,21,55,0.0,0,3,0,0,0,0,0
228,Josh Jobe,ALA,CB,39,16,55,2.0,9,11,0,0,0,0,2
228,Cam'Ron Kelly,UNC,DB,32,23,55,0.0,0,3,0,0,0,0,1
228,Darren Anders,BGSU,LB,25,30,55,0.0,0,1,0,0,0,0,1
228,Antavious Lane,GAST,DB,39,16,55,0.0,0,6,4,76,42,1,1
228,SirVocea Dennis,PITT,LB,36,19,55,4.0,30,0,0,0,0,0,0
228,Rob Hanna,SYR,DB,43,12,55,0.0,0,0,1,0,0,0,0
228,Abraham Beauplan,MRSH,LB,16,39,55,0.0,0,0,0,0,0,0,3
242,Tarron Jackson,CCU,DE,25,29,54,8.5,50,0,0,0,0,0,3
242,Jahron McPherson,KSU,DB,36,18,54,1.0,6,3,2,0,0,0,1
242,Noah Harvey,MSU,LB,31,23,54,0.0,0,1,0,0,0,0,0
242,Pete Werner,OSU,LB,28,26,54,1.0,5,1,0,0,0,0,2
242,Zaven Collins,TLSA,LB,36,18,54,4.0,25,2,4,152,96,2,2
242,Derrick Barnes,PUR,LB,40,14,54,0.0,0,1,1,8,8,0,0
242,Mariano Sori-Marin,MINN,LB,28,26,54,0.0,0,3,0,0,0,0,1
242,Joseph Ossai,TEX,LB,25,29,54,5.0,39,2,0,0,0,0,3
242,Christian Morgan,BAY,S,39,15,54,1.0,9,1,3,0,0,0,0
242,Brandin Echols,UK,DB,39,15,54,0.0,0,2,1,7,7,0,0
242,Elery Alexander,ARST,S,42,12,54,0.0,0,5,0,0,0,0,1
242,Caliph Brice,FAU,LB,22,32,54,0.5,7,0,0,0,0,0,0
242,Tyrice Knight,UTEP,LB,26,28,54,1.0,7,0,0,0,0,0,0
242,Averie Habas,USM,LB,20,34,54,0.0,0,1,0,0,0,0,0
256,Nolan Turner,CLEM,S,39,14,53,0.0,0,2,3,52,31,0,0
256,Sean Mahone,WVU,S,33,20,53,0.0,0,4,1,0,0,0,0
256,Thomas Pickens,MEM,LB,36,17,53,3.0,22,2,1,1,1,0,0
256,Zech McPhearson,TTU,DB,47,6,53,0.0,0,6,4,21,20,0,0
256,Rodney Owens,MEM,DB,37,16,53,0.0,0,6,3,-8,-8,0,1
256,Chris Rumph II,DUKE,DE,25,28,53,8.0,54,1,0,0,0,0,1
256,Amari Carter,MIAMI,S,36,17,53,0.0,0,1,0,0,0,0,0
256,Nate Landman,COLO,LB,39,14,53,4.0,10,1,0,0,0,0,0
256,Josh Ross,MICH,LB,28,25,53,1.0,11,0,1,18,18,0,0
256,Larry Nixon III,UNT,LB,30,23,53,3.0,23,0,0,0,0,0,1
256,Gilbert Frierson,MIAMI,DB,29,24,53,2.0,13,4,0,0,0,0,0
256,Jalen Jordan,MISS,S,31,22,53,0.0,0,1,0,0,0,0,1
268,Eli Brown,WKU,LB,29,23,52,2.0,17,0,1,22,22,1,0
268,Tyrez Lindsey,MEM,DB,43,9,52,0.0,0,3,0,0,0,0,0
268,Cam Sample,TULN,DE,29,23,52,5.0,46,1,0,0,0,0,1
268,Amari Burney,FLA,LB,30,22,52,2.0,13,2,1,2,2,0,0
268,Dax Hollifield,VT,LB,21,31,52,1.5,12,2,0,0,0,0,0
268,Ryan Smenda Jr.,WAKE,LB,26,26,52,1.0,8,0,0,0,0,0,1
268,Caden Sterns,TEX,DB,30,22,52,0.0,0,3,1,0,0,0,0
268,Jack Sanborn,WISC,LB,31,21,52,1.0,10,0,1,3,3,0,1
268,Lewis Cine,UGA,S,38,14,52,0.0,0,3,0,0,0,0,0
268,Tama Tuitele,NAVY,LB,38,14,52,0.0,0,0,0,0,0,0,4
268,Brandon Joseph,NW,S,28,24,52,0.0,0,2,6,19,18,0,0
268,Morris Joseph Jr.,MEM,DL,39,13,52,7.0,43,0,0,0,0,0,0
268,Tariq Speights,EMU,LB,25,27,52,0.0,0,0,0,0,0,0,0
268,Will Anderson Jr.,ALA,LB,33,19,52,7.0,39,0,0,0,0,0,1
282,Richard McBryde,SMU,LB,41,10,51,3.0,14,2,0,0,0,0,0
282,Joel Dublanko,CIN,LB,32,19,51,1.0,9,0,0,0,0,0,1
282,Tony Adams,ILL,DB,25,26,51,0.0,0,1,1,23,23,0,0
282,Jordan Helm,FAU,S,22,29,51,0.0,0,2,1,0,0,0,0
282,Damani Staley,SC,LB,28,23,51,0.0,0,1,0,0,0,0,0
282,Deontai Williams,NEB,S,37,14,51,1.0,13,4,0,0,0,0,1
282,TJ Harris,TROY,S,20,31,51,2.0,16,2,1,0,0,0,0
282,Ricky Barber,WKU,DT,25,26,51,4.0,26,0,0,0,0,0,1
282,Tavian Combs,UNM,S,24,27,51,0.5,1,1,0,0,0,0,1
291,Antonio Parks,UTSA,S,32,18,50,0.0,0,2,1,3,3,0,1
291,Dorian Etheridge,LOU,LB,30,20,50,2.5,7,2,0,0,0,0,1
291,Cam Bright,PITT,LB,31,19,50,4.5,30,1,0,0,0,0,1
291,Noah Wilder,UAB,LB,31,19,50,2.0,14,1,1,9,9,0,0
291,Delarrin Turner-Yell,OU,S,33,17,50,0.5,4,1,1,42,42,0,0
291,Mitchell West,NAVY,DE,32,18,50,0.0,0,1,0,0,0,0,1
291,Avery Young,RUTG,DB,29,21,50,0.0,0,3,0,0,0,0,3
291,AJ Vongphachanh,USU,LB,27,23,50,3.0,19,1,0,0,0,0,1
291,Isheem Young,ISU,DB,35,15,50,0.0,0,3,1,0,0,0,3
300,Bracken El-Bakri,BYU,DL,18,31,49,2.5,8,0,0,0,0,0,0
300,Aaron Hansford,TA&M,LB,17,32,49,3.0,21,1,0,0,0,0,0
300,Tre Webb,SJSU,DB,29,20,49,0.0,0,5,0,0,0,0,0
300,William Kwenkeu,TEM,LB,29,20,49,1.0,5,1,0,0,0,0,1
300,Monty Rice,UGA,LB,30,19,49,1.0,9,1,0,0,0,0,2
300,Daiyan Henley,NEV,LB,28,21,49,0.0,0,0,0,0,0,0,0
300,Korey Hernandez,EMU,DB,29,20,49,0.0,0,1,0,0,0,0,1
300,Cameron Johnson,UCLA,DB,34,15,49,0.0,0,3,1,2,2,0,1
300,Santrell Latham,USM,LB,21,28,49,4.0,27,0,1,15,15,0,1
300,Zi'Yon Hill-Green,UL,DL,18,31,49,4.0,28,0,0,0,0,0,0
300,Quavian White,GAST,CB,37,12,49,1.5,7,8,3,9,14,0,0
300,Jaylan Alexander,PUR,LB,28,21,49,0.0,0,1,0,0,0,0,1
300,DeJordan Mask,TXST,DB,31,18,49,0.0,0,4,0,0,0,0,0
313,Cristian Williams,TLSA,S,30,18,48,0.0,0,4,0,0,0,0,1
313,Kevin Henry,TULN,LB,31,17,48,1.0,12,1,0,0,0,0,1
313,Tuf Borland,OSU,LB,22,26,48,1.5,12,0,0,0,0,0,0
313,Ben DeLuca,CLT,DB,30,18,48,0.0,0,3,1,32,32,0,2
313,Ezekiel Barnett,LT,LB,32,16,48,0.0,0,0,2,66,60,1,0
313,Abram Smith,BAY,RB,31,17,48,1.0,1,0,0,0,0,0,0
313,Tyler Murray,CLT,LB,27,21,48,0.0,0,0,2,45,47,0,1
313,Devin Lloyd,UTAH,LB,33,15,48,2.0,23,0,0,0,0,0,1
313,Bralen Trahan,UL,S,29,19,48,0.0,0,9,4,104,53,1,0
313,A.J. DeShazor Jr.,USA,LB,29,19,48,0.0,0,1,0,0,0,0,0
313,Tyrell Ajian,UK,DB,28,20,48,0.0,0,1,1,0,0,0,1
313,Leon O'Neal Jr.,TA&M,S,32,16,48,0.0,0,3,2,52,35,0,0
313,Don Chapman,UNC,DB,40,8,48,2.0,9,2,1,0,0,0,0
313,Derrick Canteen,GASO,DB,34,14,48,0.0,0,9,6,57,33,0,1
313,Chace Cromartie,SMU,S,30,18,48,0.0,0,2,0,0,0,0,1
