RK,NAME,TEAM,"('Unnamed: 0_level_0', 'POS')","('Kickoffs', 'ATT')","('Kickoffs', 'YDS')","('Kickoffs', 'AVG')","('Kickoffs', 'LNG')","('Kickoffs', 'TD')","('Punts', 'ATT')","('Punts', 'YDS')","('Punts', 'AVG')","('Punts', 'LNG')","('Punts', 'TD')"
324,Hussein Howe,ECU,RB,3,46,15.3,29,0,0,0,0.0,0,0
324,Antjuan Simmons,MSU,LB,2,46,23.0,34,0,0,0,0.0,0,0
324,Lorenzo Lingard,MIAMI,RB,2,46,23.0,26,0,0,0,0.0,0,0
328,Ronald Cleveland,AFA,WR,4,45,11.3,24,0,8,83,10.4,41,0
328,Darius Bracy,CMU,RB,2,45,22.5,25,0,3,17,5.7,10,0
328,Keisean Nixon,SC,DB,3,45,15.0,19,0,0,0,0.0,0,0
331,Chico McClatcher,WASH,WR,2,44,22.0,24,0,1,0,0.0,0,0
331,Britto Tutt,ARK,DB,2,44,22.0,26,0,0,0,0.0,0,0
331,Cameron Bent,CHAR,WR,3,44,14.7,15,0,0,0,0.0,0,0
334,Evan Butts,UVA,TE,2,43,21.5,30,0,0,0,0.0,0,0
334,Quez Watkins,USM,WR,3,43,14.3,19,0,14,138,9.9,81,1
334,Nate Stewart,AKRON,WR,2,43,21.5,26,0,0,0,0.0,0,0
337,Josh Crawford,VAN,RB,4,42,10.5,24,0,0,0,0.0,0,0
337,Dontae Strickland,SYR,RB,3,42,14.0,23,0,0,0,0.0,0,0
337,Jackson Anthrop,PUR,WR,3,42,14.0,28,0,2,-2,-1.0,0,0
337,Bruce Jordan-Swilling,GT,RB,2,42,21.0,23,0,0,0,0.0,0,0
337,Shawn Shamburger,TENN,DB,3,42,14.0,23,0,0,0,0.0,0,0
342,Jerrod Davis,CMU,RB,3,41,13.7,20,0,0,0,0.0,0,0
342,Madre London,TENN,RB,1,41,41.0,41,0,0,0,0.0,0,0
342,Braeden West,SMU,RB,4,41,10.3,24,0,0,0,0.0,0,0
342,Kenneth Ruff,SYR,DL,2,41,20.5,22,0,0,0,0.0,0,0
342,Patrick Elima-Jeune,FRES,WR,3,41,13.7,18,0,0,0,0.0,0,0
342,Brad Hawkins,MICH,S,3,41,13.7,22,0,0,0,0.0,0,0
342,A'Jon Vivens,CSU,RB,2,41,20.5,23,0,0,0,0.0,0,0
349,Damian King,LIB,WR,2,40,20.0,29,0,0,0,0.0,0,0
349,Tyler King,MRSH,RB,3,40,13.3,31,0,2,50,25.0,50,0
351,Ben Glines,BC,RB,3,39,13.0,18,0,0,0,0.0,0,0
351,Warren Redix,UTEP,WR,2,39,19.5,23,0,0,0,0.0,0,0
351,Gary Cross,ARK,WR,2,39,19.5,20,0,0,0,0.0,0,0
354,Michiah Quick,FRES,WR,2,38,19.0,19,0,0,0,0.0,0,0
354,Jomon Dotson,NEV,DB,2,38,19.0,23,0,0,0,0.0,0,0
354,Jaylinn Hawkins,CAL,S,5,38,7.6,19,0,0,0,0.0,0,0
354,Jeremy McDuffie,DUKE,S,2,38,19.0,21,0,0,0,0.0,0,0
358,Rodney Smith,MINN,RB,2,37,18.5,22,0,0,0,0.0,0,0
358,Jaqwis Dancy,LT,RB,4,37,9.3,21,0,0,0,0.0,0,0
358,LD Brown,OKST,RB,3,37,12.3,22,0,0,0,0.0,0,0
358,Martell Pettaway,WVU,RB,1,37,37.0,37,0,0,0,0.0,0,0
358,Kase Rogers,ORST,RB,2,37,18.5,19,0,0,0,0.0,0,0
363,Chuck Wade Jr.,WAKE,DB,2,36,18.0,23,0,0,0,0.0,0,0
363,Andrew Strader,BC,RB,2,36,18.0,21,0,0,0,0.0,0,0
363,Malcolm Williams,CCU,WR,2,36,18.0,21,0,0,0,0.0,0,0
363,Earnest Patterson,ULL,WR,2,36,18.0,22,0,5,30,6.0,11,0
367,Marc Walton,BALL,CB,4,35,8.8,23,0,0,0,0.0,0,0
367,Xzaviar Campbell,UNLV,RB,3,35,11.7,12,0,0,0,0.0,0,0
367,Rodjay Burns,LOU,LB,4,35,8.8,24,0,13,197,15.2,55,1
367,Anthony Anderson,MRSH,RB,2,35,17.5,24,0,0,0,0.0,0,0
371,Rafael Araujo-Lopes,PITT,WR,2,34,17.0,22,0,19,159,8.4,86,1
371,Demari Simpkins,UTAH,WR,2,34,17.0,19,0,3,0,0.0,6,0
371,Michael Bollinger,LIB,TE,4,34,8.5,13,0,0,0,0.0,0,0
371,James Cook III,UGA,RB,1,34,34.0,34,0,0,0,0.0,0,0
375,D.J. Knox,PUR,RB,2,33,16.5,22,0,0,0,0.0,0,0
375,John Moten IV,NW,RB,3,33,11.0,18,0,0,0,0.0,0,0
375,Christian Bobak,ILL,DB,4,33,8.3,15,0,0,0,0.0,0,0
375,Emmanuel Harris,UNM,WR,2,33,16.5,24,0,0,0,0.0,0,0
375,Toa Taua,NEV,RB,2,33,16.5,19,0,0,0,0.0,0,0
375,De'John Rogers,UNM,CB,2,33,16.5,19,0,0,0,0.0,0,0
381,Clint Stephens,BGSU,DB,2,32,16.0,19,0,0,0,0.0,0,0
381,Jamal Peters,MSST,CB,2,32,16.0,19,0,0,0,0.0,0,0
381,Lucas Maynard,TOL,DE,4,32,8.0,15,0,0,0,0.0,0,0
381,Dasean Cannon,FAU,WR,1,32,32.0,32,0,0,0,0.0,0,0
385,Donovan Lee,COLO,RB,1,31,31.0,31,0,2,-1,-0.5,3,0
385,Deon Stewart,ARK,WR,2,31,15.5,20,0,9,91,10.1,45,0
385,Amir Rasul,FSU,RB,3,31,10.3,16,0,0,0,0.0,0,0
385,Sewo Olonilua,TCU,RB,1,31,31.0,31,0,0,0,0.0,0,0
385,Tim Hart,MEM,LB,3,31,10.3,14,0,0,0,0.0,0,0
385,Grant Stuard,HOU,LB,1,31,31.0,31,0,0,0,0.0,0,0
385,Salvon Ahmed,WASH,RB,1,31,31.0,31,0,0,0,0.0,0,0
392,Brandon Simmons,ODU,RB,2,30,15.0,20,0,0,0,0.0,0,0
392,Jalen Embry,NIU,CB,2,30,15.0,16,0,1,0,0.0,0,0
392,Adam Prentice,CSU,FB,1,30,30.0,30,0,0,0,0.0,0,0
392,Colby Gore,ECU,DB,2,30,15.0,16,0,2,16,8.0,9,0
392,Hunter Buczkowski,CMU,TE,3,30,10.0,16,0,0,0,0.0,0,0
392,Isaiah Woullard,MISS,RB,8,30,3.8,20,0,0,0,0.0,0,0
392,Taye Barber,TCU,WR,4,30,7.5,19,0,0,0,0.0,0,0
399,Colton Beebe,MINN,TE,2,29,14.5,16,0,0,0,0.0,0,0
399,Ryan Newsome,ASU,WR,2,29,14.5,18,0,2,8,4.0,10,0
399,Spencer Nigh,AUB,FB,4,29,7.3,14,0,0,0,0.0,0,0
399,Clifton Duck,APP,CB,1,29,29.0,29,0,17,216,12.7,62,1
399,Aaron Hackett,SYR,TE,2,29,14.5,20,0,0,0,0.0,0,0
399,Alec Sinkfield,WVU,RB,2,29,14.5,18,0,0,0,0.0,0,0
399,Peyton Sawyer,HOU,WR,1,29,29.0,29,0,1,25,25.0,25,0
399,Travis Dye,ORE,RB,3,29,9.7,18,0,2,12,6.0,11,0
407,Johnathan Lloyd,DUKE,WR,4,28,7.0,17,0,0,0,0.0,0,0
407,Nick Brossette,LSU,RB,4,28,7.0,28,0,0,0,0.0,0,0
407,Bryant Koback,TOL,RB,1,28,28.0,28,0,0,0,0.0,0,0
407,Perry Carter,ULM,WR,1,28,28.0,28,0,2,8,4.0,8,0
407,TJ Pledger,OKLA,RB,3,28,9.3,23,0,0,0,0.0,0,0
407,Kevin Shaa,LIB,WR,2,28,14.0,28,0,0,0,0.0,0,0
413,Van Edwards Jr.,AKRON,RB,4,27,6.8,14,0,0,0,0.0,0,0
413,Brandon Sinclair,ODU,RB,2,27,13.5,18,0,0,0,0.0,0,0
413,Jaytlin Askew,GT,DB,1,27,27.0,27,0,0,0,0.0,0,0
413,Nate Hobbs,ILL,DB,3,27,9.0,15,0,4,7,1.8,4,0
413,Kris Reed,USM,WR,1,27,27.0,27,0,0,0,0.0,0,0
418,Travon Williams,TEM,WR,2,26,13.0,22,0,1,1,1.0,1,0
418,Dawson Downing,MIZ,RB,4,26,6.5,17,0,0,0,0.0,0,0
418,Jacob Copeland,FLA,WR,1,26,26.0,26,0,0,0,0.0,0,0
418,Mychale Salahuddin,PITT,DB,5,26,5.2,14,0,0,0,0.0,0,0
418,Michael Harris III,SJSU,RB,2,26,13.0,22,0,0,0,0.0,0,0
423,Ajene Harris,USC,CB,1,25,25.0,25,0,0,0,0.0,0,0
423,Rico Bussey,UNT,WR,1,25,25.0,25,0,0,0,0.0,0,0
423,Jeremy Singleton,HOU,WR,3,25,8.3,25,0,0,0,0.0,0,0
426,Ryan Schadler,KU,WR,2,24,12.0,24,0,0,0,0.0,0,0
426,Isaac Holder,EMU,WR,7,24,3.4,24,0,0,0,0.0,0,0
426,Julian Blackmon,UTAH,S,3,24,8.0,24,0,0,0,0.0,0,0
426,C.J. Saunders,OSU,WR,4,24,6.0,14,0,8,50,6.3,20,0
426,Joel Dublanko,CIN,LB,2,24,12.0,17,0,0,0,0.0,0,0
426,Bryson Denley,BGSU,RB,1,24,24.0,24,0,0,0,0.0,0,0
426,Brian Burt,FRES,WR,2,24,12.0,21,0,0,0,0.0,0,0
433,Brenden Fulton,CSU,WR,5,23,4.6,14,0,1,6,6.0,6,0
433,John Okwoli,WYO,WR,1,23,23.0,23,0,0,0,0.0,0,0
433,Khameron Taylor,USA,TE,4,23,5.8,14,0,0,0,0.0,0,0
433,Greg McCrae,UCF,RB,3,23,7.7,23,0,0,0,0.0,0,0
437,Jon'Vea Johnson,TOL,WR,1,22,22.0,22,0,0,0,0.0,0,0
437,C.J. Riley,NCST,WR,2,22,11.0,22,0,0,0,0.0,0,0
437,Garrett Amy,AFA,WR,2,22,11.0,11,0,0,0,0.0,0,0
437,Amari Rodgers,CLEM,WR,1,22,22.0,22,0,41,299,7.3,62,1
437,Kaegun Williams,SDSU,RB,1,22,22.0,22,0,0,0,0.0,0,0
437,Ahrod Lloyd,IND,RB,1,22,22.0,22,0,0,0,0.0,0,0
437,Romeo Doubs,NEV,WR,1,22,22.0,22,0,6,107,17.8,80,1
444,Malik McMorris,CAL,FB,2,21,10.5,11,0,0,0,0.0,0,0
444,Sione Finefeuiaki,OKST,WR,2,21,10.5,12,0,0,0,0.0,0,0
444,Tyler Page,SMU,WR,1,21,21.0,21,0,1,5,5.0,5,0
447,Daniel Fennell,SC,LB,2,20,10.0,11,0,0,0,0.0,0,0
447,Pop Williams,MEM,WR,5,20,4.0,12,0,29,313,10.8,72,1
447,ZaQuandre White,FSU,RB,1,20,20.0,20,0,0,0,0.0,0,0
447,Christian Beal-Smith,WAKE,RB,1,20,20.0,20,0,0,0,0.0,0,0
447,Jafar Armstrong,ND,WR,1,20,20.0,20,0,0,0,0.0,0,0
447,Ryan Smenda Jr.,WAKE,LB,1,20,20.0,20,0,0,0,0.0,0,0
447,Dominico Moncion,UCONN,RB,2,20,10.0,11,0,0,0,0.0,0,0
454,Chase Blakley,BSU,TE,1,19,19.0,19,0,0,0,0.0,0,0
454,Jonathan Wilson,MEM,DL,3,19,6.3,13,0,0,0,0.0,0,0
454,Chris Elmore,SYR,FB,1,19,19.0,19,0,0,0,0.0,0,0
454,Mohamed Ibrahim,MINN,RB,2,19,9.5,19,0,0,0,0.0,0,0
454,Tyson Morris,ARK,WR,4,19,4.8,19,0,0,0,0.0,0,0
454,Steven Anderson,USM,RB,1,19,19.0,19,0,0,0,0.0,0,0
454,Aaren Vaughns,USU,WR,1,19,19.0,19,0,0,0,0.0,0,0
454,Jake Bobo,DUKE,WR,1,19,19.0,19,0,3,14,4.7,7,0
454,Rico Frye,BGSU,RB,4,19,4.8,17,0,0,0,0.0,0,0
463,Daniel Helm,DUKE,TE,2,18,9.0,9,0,0,0,0.0,0,0
463,Brayden Dickey,UNM,TE,3,18,6.0,9,0,0,0,0.0,0,0
463,Chandler Cox,AUB,FB,4,18,4.5,18,0,0,0,0.0,0,0
463,Rico Dowdle,SC,RB,1,18,18.0,18,0,0,0,0.0,0,0
463,Desmond Phillips,TOL,WR,1,18,18.0,18,0,2,15,7.5,18,0
463,Brian Newman,TULN,WR,2,18,9.0,18,0,0,0,0.0,0,0
463,Oakley Lavallii,CMU,TE,2,18,9.0,18,0,0,0,0.0,0,0
463,Tristin Kamaka,HAW,WR,1,18,18.0,18,0,0,0,0.0,0,0
463,Kris Leach,WKU,TE,3,18,6.0,9,0,0,0,0.0,0,0
463,Juwan Moody,ECU,WR,1,18,18.0,18,0,0,0,0.0,0,0
463,Asa Martin,AUB,RB,1,18,18.0,18,0,0,0,0.0,0,0
463,NaJee Thompson,GASO,DB,2,18,9.0,18,0,1,22,22.0,22,0
463,Blake Watson,ODU,RB,1,18,18.0,18,0,0,0,0.0,0,0
463,Tyrick James,TULN,TE,2,18,9.0,10,0,0,0,0.0,0,0
463,Marcel Dancy,CAL,RB,1,18,18.0,18,0,0,0,0.0,0,0
478,Giovanni Gentosi,RICE,FB,2,17,8.5,10,0,0,0,0.0,0,0
478,Sheldon Croney Jr.,ISU,RB,1,17,17.0,17,0,0,0,0.0,0,0
478,Derrick Gore,ULM,RB,1,17,17.0,17,0,0,0,0.0,0,0
478,Garrett Groshek,WIS,RB,1,17,17.0,17,0,0,0,0.0,0,0
478,Anthony Wyche,UNT,RB,2,17,8.5,17,0,0,0,0.0,0,0
483,Taivon Jacobs,MD,WR,1,16,16.0,16,0,16,30,1.9,18,0
483,D.K. Buford,MISS,RB,1,16,16.0,16,0,0,0,0.0,0,0
483,Jake Jackson,UTAH,TE,1,16,16.0,16,0,0,0,0.0,0,0
483,James Heft,CCU,LB,2,16,8.0,9,0,0,0,0.0,0,0
483,Maurice Alexander,FIU,WR,1,16,16.0,16,0,15,219,14.6,69,1
483,Kyle Markway,SC,TE,6,16,2.7,7,0,0,0,0.0,0,0
483,Jack Stoll,NEB,TE,2,16,8.0,10,0,0,0,0.0,0,0
483,Dylan Soehner,ISU,TE,3,16,5.3,16,0,0,0,0.0,0,0
483,Khalil Herbert,KU,RB,3,16,5.3,15,0,0,0,0.0,0,0
483,Monquavion Brinson,GASO,CB,1,16,16.0,16,0,0,0,0.0,0,0
483,Ryan Bay,ORE,TE,2,16,8.0,15,0,0,0,0.0,0,0
483,Silas Kelly,CCU,LB,1,16,16.0,16,0,0,0,0.0,0,0
483,Maverick Wolfley,AKRON,TE,2,16,8.0,13,0,0,0,0.0,0,0
483,De'Marco Guidry,UTSA,LB,2,16,8.0,11,0,0,0,0.0,0,0
483,Matt Lorbeck,NIU,DL,1,16,16.0,16,0,0,0,0.0,0,0
483,Lyn-J Dixon,CLEM,RB,1,16,16.0,16,0,0,0,0.0,0,0
483,Marcus Murphy,MSST,S,1,16,16.0,16,0,0,0,0.0,0,0
483,Shamar Munroe,FIU,DB,1,16,16.0,16,0,0,0,0.0,0,0
501,Mason Reed,TTU,FB,1,15,15.0,15,0,0,0,0.0,0,0
501,Chris Orr,WIS,LB,1,15,15.0,15,0,0,0,0.0,0,0
501,Alfred Smith,LT,WR,1,15,15.0,15,0,0,0,0.0,0,0
501,Kendric Pryor,WIS,WR,1,15,15.0,15,0,0,0,0.0,0,0
501,Tazh Maloy,NAVY,WR,1,15,15.0,15,0,0,0,0.0,0,0
501,Johnathan Boone,NMSU,WR,1,15,15.0,15,0,0,0,0.0,0,0
501,Cam Akers,FSU,RB,1,15,15.0,15,0,0,0,0.0,0,0
501,Damontay Rhem,NCST,LB,1,15,15.0,15,0,0,0,0.0,0,0
501,Paris Ford,PITT,S,1,15,15.0,15,0,0,0,0.0,0,0
501,Akileis Leroy,FAU,LB,1,15,15.0,15,0,0,0,0.0,0,0
501,Zavier Scott,UCONN,WR,2,15,7.5,15,0,0,0,0.0,0,0
512,Cornelius Sturghill,LOU,DB,1,14,14.0,14,0,0,0,0.0,0,0
512,Keith Harrington,WSU,RB,1,14,14.0,14,0,0,0,0.0,0,0
512,Lexington Thomas,UNLV,RB,2,14,7.0,14,0,0,0,0.0,0,0
512,Andrew Smith,AFA,WR,2,14,7.0,14,0,3,3,1.0,8,0
512,Davon Jones,BC,RB,1,14,14.0,14,0,0,0,0.0,0,0
512,Parker Houston,SDSU,TE,1,14,14.0,14,0,0,0,0.0,0,0
512,Ke'Mon Freeman,SMU,RB,1,14,14.0,14,0,0,0,0.0,0,0
512,Lavert Hill,MICH,CB,1,14,14.0,14,0,0,0,0.0,0,0
512,Justus Parker,TTU,DB,1,14,14.0,14,0,0,0,0.0,0,0
512,Avery Showell,GT,DB,1,14,14.0,14,0,0,0,0.0,0,0
512,PK Kier,UVA,RB,1,14,14.0,14,0,0,0,0.0,0,0
512,Marcelias Sutton,OKLA,RB,1,14,14.0,14,0,0,0,0.0,0,0
512,John Lovett,BAY,RB,1,14,14.0,14,0,0,0,0.0,0,0
512,Sheldon Jones,UTSA,WR,1,14,14.0,14,0,5,17,3.4,7,0
526,Solomon Vault,NW,WR,1,13,13.0,13,0,0,0,0.0,0,0
526,Riley Burt,BYU,RB,1,13,13.0,13,0,0,0,0.0,0,0
526,Zachary Ford,TOL,S,1,13,13.0,13,0,0,0,0.0,0,0
526,Avante Cox,WYO,WR,1,13,13.0,13,0,0,0,0.0,0,0
526,Caleb Twyford,TXST,RB,1,13,13.0,13,0,0,0,0.0,0,0
526,Evan Johnson,UNT,RB,1,13,13.0,13,0,0,0,0.0,0,0
526,James Fagan,ODU,DL,1,13,13.0,13,0,0,0,0.0,0,0
526,Larance Shaw,ULM,DL,1,13,13.0,13,0,0,0,0.0,0,0
534,Darrin Hall,PITT,RB,1,12,12.0,12,0,0,0,0.0,0,0
534,Charles Lamar,BGSU,RB,1,12,12.0,12,0,1,1,1.0,1,0
534,Myles Washington,KENT,RB,1,12,12.0,12,0,0,0,0.0,0,0
534,Khantrell Burden,FAU,LB,1,12,12.0,12,0,0,0,0.0,0,0
534,Anthony Mariscal,ARIZ,RB,1,12,12.0,12,0,0,0,0.0,0,0
534,B.J. Smith,TROY,RB,1,12,12.0,12,0,0,0,0.0,0,0
534,Jonnie Lee,NAVY,FB,1,12,12.0,12,0,0,0,0.0,0,0
534,Malik Knowles,KSU,WR,2,12,6.0,12,0,0,0,0.0,0,0
542,Cannon Maki,UNT,FB,1,11,11.0,11,0,0,0,0.0,0,0
542,Kesean Strong,ODU,RB,1,11,11.0,11,0,0,0,0.0,0,0
542,Austin Hall,MEM,LB,1,11,11.0,11,0,0,0,0.0,0,0
542,Dalton Baker,USU,DE,1,11,11.0,11,0,0,0,0.0,0,0
542,Kimere Brown,TEM,CB,1,11,11.0,11,0,0,0,0.0,0,0
542,Ja'Cione Fugate,CHAR,DB,1,11,11.0,11,0,0,0,0.0,0,0
542,Isaiah Harris,KSU,WR,1,11,11.0,11,0,0,0,0.0,0,0
542,Jacqez Hairston,CCU,RB,1,11,11.0,11,0,0,0,0.0,0,0
542,Sam Hammond,NEV,DE,1,11,11.0,11,0,0,0,0.0,0,0
542,Nykeim Johnson,SYR,WR,1,11,11.0,11,0,1,10,10.0,10,0
542,Bryant Fitzgerald,IND,DB,1,11,11.0,11,0,0,0,0.0,0,0
553,Floyd Allen,MISS,WR,1,10,10.0,10,0,0,0,0.0,0,0
553,Hudson Hall,KU,FB,1,10,10.0,10,0,0,0,0.0,0,0
553,Riley Lees,NW,WR,5,10,2.0,10,0,20,108,5.4,16,0
553,Ryan Renick,TA&M,TE,1,10,10.0,10,0,0,0,0.0,0,0
553,Fred Holly III,HAW,RB,1,10,10.0,10,0,0,0,0.0,0,0
553,Kyle Porter,TEX,RB,1,10,10.0,10,0,0,0,0.0,0,0
553,Jordan Myers,RICE,TE,2,10,5.0,7,0,2,-2,-1.0,0,0
553,Zac Crosby,USA,TE,1,10,10.0,10,0,0,0,0.0,0,0
553,John Lilly,TXST,DL,1,10,10.0,10,0,0,0,0.0,0,0
553,Jacob Robertson Jr.,TULN,WR,1,10,10.0,10,0,12,31,2.6,14,0
553,Jake Molinich,BUFF,TE,2,10,5.0,10,0,0,0,0.0,0,0
553,Douglas Coleman III,TTU,DB,1,10,10.0,10,0,0,0,0.0,0,0
553,Jay Rose,UCONN,TE,1,10,10.0,10,0,0,0,0.0,0,0
553,Jackson Burrill,SJSU,TE,1,10,10.0,10,0,0,0,0.0,0,0
553,C.J. Thorpe,PSU,OL,1,10,10.0,10,0,0,0,0.0,0,0
553,Zion DeBose,VT,DE,1,10,10.0,10,0,0,0,0.0,0,0
553,Nick Bolton,MIZ,LB,1,10,10.0,10,0,0,0,0.0,0,0
553,Ja'Veon Marlow,VAN,RB,1,10,10.0,10,0,0,0,0.0,0,0
571,Demarcus Felton,TTU,RB,1,9,9.0,9,0,0,0,0.0,0,0
571,Christian Hayes,ARMY,WR,2,9,4.5,9,0,0,0,0.0,0,0
571,Jon-Michael Terry,OKLA,LB,1,9,9.0,9,0,0,0,0.0,0,0
571,Sadiq Palmer,UMASS,WR,2,9,4.5,10,0,1,3,3.0,3,0
571,McLane Mannix,NEV,WR,1,9,9.0,9,0,7,64,9.1,21,0
571,Calvin Camp,CHAR,RB,1,9,9.0,9,0,0,0,0.0,0,0
571,Leonard Taylor,CIN,TE,1,9,9.0,9,0,0,0,0.0,0,0
571,Ty Williams,USM,DB,1,9,9.0,9,0,4,49,12.3,33,0
571,Austin Ajiake,UNLV,S,1,9,9.0,9,0,0,0,0.0,0,0
580,Berkley Edwards,MICH,RB,1,8,8.0,8,0,0,0,0.0,0,0
580,Charles Jones,TULN,TE,2,8,4.0,8,0,0,0,0.0,0,0
580,Rob Ritrovato,TEM,FB,1,8,8.0,8,0,0,0,0.0,0,0
580,Bobby Walker,ILL,TE,1,8,8.0,8,0,0,0,0.0,0,0
580,Kobay White,BC,WR,1,8,8.0,8,0,0,0,0.0,0,0
580,Keyshawn Canady,ECU,DB,1,8,8.0,8,0,0,0,0.0,0,0
580,Hunter Kampmoyer,ORE,TE,3,8,2.7,7,0,0,0,0.0,0,0
580,Scooter Harrington,STAN,TE,1,8,8.0,8,0,0,0,0.0,0,0
580,Matt Smith,FRES,OL,1,8,8.0,8,0,0,0,0.0,0,0
580,Jaiden Clayton,CCU,LB,1,8,8.0,8,0,0,0,0.0,0,0
580,Adam Deese,UMASS,TE,1,8,8.0,8,0,0,0,0.0,0,0
580,Patrick Lupro,WMU,CB,1,8,8.0,8,0,0,0,0.0,0,0
580,Sione Finau,BYU,RB,1,8,8.0,8,0,0,0,0.0,0,0
593,Juwon Young,MRSH,DL,1,7,7.0,7,0,0,0,0.0,0,0
593,Darreon Jackson,ARKST,DB,1,7,7.0,7,0,0,0,0.0,0,0
593,Kyle Horn,UMASS,TE,1,7,7.0,7,0,0,0,0.0,0,0
593,Jordan Asberry,ARMY,RB,2,7,3.5,7,0,0,0,0.0,0,0
593,Mason Husmann,ULM,DL,1,7,7.0,7,0,0,0,0.0,0,0
593,Jamal Turner,TOL,TE,2,7,3.5,7,0,0,0,0.0,0,0
593,Bruce Miller,MD,LB,1,7,7.0,7,0,0,0,0.0,0,0
593,J.J. Peterson,TENN,LB,1,7,7.0,7,0,0,0,0.0,0,0
593,Shaun Shivers,AUB,RB,5,7,1.4,7,0,0,0,0.0,0,0
602,Max Richmond,WASH,WR,1,6,6.0,6,0,0,0,0.0,0,0
602,Adam Soesman,ORST,LB,1,6,6.0,6,0,0,0,0.0,0,0
602,Shawn Burgess-Becker,UCF,LB,1,6,6.0,6,0,0,0,0.0,0,0
602,Freddie Swain,FLA,WR,1,6,6.0,6,0,23,224,9.7,85,1
602,Charlie Woerner,UGA,TE,1,6,6.0,6,0,0,0,0.0,0,0
602,Chase Jasmin,SDSU,RB,1,6,6.0,6,0,0,0,0.0,0,0
602,Bryce Huff,MEM,DE,1,6,6.0,6,0,0,0,0.0,0,0
602,Irv Smith Jr.,ALA,TE,1,6,6.0,6,0,0,0,0.0,0,0
602,Avien Peah,UMASS,DL,1,6,6.0,6,0,0,0,0.0,0,0
611,Austin Roberts,ILL,TE,1,5,5.0,5,0,0,0,0.0,0,0
611,Ian Bunting,CAL,TE,1,5,5.0,5,0,0,0,0.0,0,0
611,Taj McGowan,UCF,RB,2,5,2.5,5,0,0,0,0.0,0,0
611,Sam Miller,ULM,DE,1,5,5.0,5,0,0,0,0.0,0,0
611,La'Darius Hamilton,UNT,DE,1,5,5.0,5,0,0,0,0.0,0,0
611,Miller Forristall,ALA,TE,3,5,1.7,4,0,0,0,0.0,0,0
611,Jordan Nathan,USU,WR,1,5,5.0,5,0,20,166,8.3,59,1
611,T.J. Jackson,VT,OL,1,5,5.0,5,0,0,0,0.0,0,0
611,Bryce Bramscher,ORST,TE,2,5,2.5,5,0,0,0,0.0,0,0
611,Drew Singleton,MICH,LB,1,5,5.0,5,0,0,0,0.0,0,0
611,Kendall Parham,UAB,WR,1,5,5.0,5,0,0,0,0.0,0,0
622,KJ Hill Jr.,OSU,WR,1,4,4.0,4,0,14,76,5.4,23,0
622,Patrick Taylor Jr.,MEM,RB,1,4,4.0,4,0,0,0,0.0,0,0
622,Jamie Nunley,ARIZ,TE,2,4,2.0,4,0,0,0,0.0,0,0
622,David Fitzwater,TLSA,TE,2,4,2.0,4,0,0,0,0.0,0,0
622,Parker Eichenberger,HOU,TE,2,4,2.0,4,0,0,0,0.0,0,0
622,Diego Fagot,NAVY,LB,1,4,4.0,4,0,0,0,0.0,0,0
628,Mikale Wilbon,NEB,RB,1,3,3.0,3,0,0,0,0.0,0,0
628,Jeffery Farrar,USF,DB,1,3,3.0,3,0,0,0,0.0,0,0
628,Jaylon Watson,WYO,FB,1,3,3.0,3,0,0,0,0.0,0,0
628,Aaron McLean,UCONN,TE,1,3,3.0,3,0,0,0,0.0,0,0
628,Shun Brown,ARIZ,WR,1,3,3.0,3,0,19,180,9.5,24,0
628,Dylan Koch,BALL,TE,2,3,1.5,3,0,0,0,0.0,0,0
628,Donovan Williams,UCONN,TE,1,3,3.0,3,0,0,0,0.0,0,0
628,Austin Liles,SJSU,WR,1,3,3.0,3,0,0,0,0.0,0,0
628,Tucker Fisk,STAN,TE,1,3,3.0,3,0,0,0,0.0,0,0
637,La'Kendrick Van Zandt,TCU,S,1,2,2.0,2,0,0,0,0.0,0,0
637,Darrien Grant,USF,DL,1,2,2.0,2,0,0,0,0.0,0,0
637,Brenden Knox,MRSH,RB,1,2,2.0,2,0,0,0,0.0,0,0
637,Devin Miller,MRSH,TE,1,2,2.0,2,0,0,0,0.0,0,0
637,Antonio Gibson,MEM,WR,1,2,2.0,2,0,0,0,0.0,0,0
637,Treshawn Chamberlain,RICE,S,1,2,2.0,2,0,0,0,0.0,0,0
643,Kain Daub,FAU,DE,1,1,1.0,1,0,0,0,0.0,0,0
643,Kenny Young,M-OH,RB,1,1,1.0,1,0,5,22,4.4,9,0
643,Bryce Wolma,ARIZ,TE,1,1,1.0,1,0,0,0,0.0,0,0
643,Kerby Joseph,ILL,S,1,1,1.0,1,0,0,0,0.0,0,0
647,Dylan Collie,BYU,WR,0,0,0.0,0,0,1,7,7.0,7,0
647,Rhett Sandlin,BYU,LB,0,0,0.0,0,0,1,0,0.0,0,0
647,Kylen Binn,UAB,LB,1,0,0.0,0,0,0,0,0.0,0,0
647,Xavier Smith,ECU,LB,1,0,0.0,0,0,0,0,0.0,0,0
647,Jalen Hurd,BAY,WR,0,0,0.0,0,0,2,13,6.5,13,0
647,Vic Wharton III,CAL,WR,0,0,0.0,0,0,11,68,6.2,35,0
647,Mike Dudek,ILL,WR,0,0,0.0,0,0,1,26,26.0,26,0
647,Joe Hewlett,MICH,RB,0,0,0.0,0,0,1,10,10.0,10,0
647,DeAndre Thompkins,PSU,WR,0,0,0.0,0,0,18,176,9.8,39,1
