RK,NAME,TEAM,"('Unnamed: 0_level_0', 'POS')","('Touchdowns', 'RUSH')","('Touchdowns', 'REC')","('Touchdowns', 'RET')","('Touchdowns', 'TD')","('Scoring', 'FG')","('Scoring', 'XP')","('Scoring', '2PT')","('Scoring', 'PTS')","('Scoring', 'PTS/G')"
22,Bijan Robinson,TEX,RB,11,4,0,15,0,0,0,90,10.0
22,Jacob Barnes,LT,PK,0,0,0,0,17,39,0,90,7.0
28,Cameron Dicker,TEX,PK,0,0,0,0,13,49,0,88,7.0
28,Caden Costa,MISS,PK,0,0,0,0,14,46,0,88,8.0
30,Christopher Dunn,NCST,PK,0,0,0,0,13,48,0,87,7.0
31,Camerun Peoples,APP,RB,14,0,0,14,0,0,0,84,10.0
31,DeAndre Torrey,UNT,RB,13,1,0,14,0,0,0,84,10.0
31,Leddie Brown,WVU,RB,13,1,0,14,0,0,0,84,10.0
31,Garrett Shrader,SYR,QB,14,0,0,14,0,0,0,84,9.0
31,Cade York,LSU,PK,0,0,0,0,15,39,0,84,7.0
31,Sean Tucker,SYR,RB,12,2,0,14,0,0,0,84,10.0
31,Griffin Kell,TCU,PK,0,0,0,0,14,42,0,84,7.0
38,Nate Needham,BGSU,PK,0,0,0,0,19,26,0,83,6.0
39,Jordan Stout,PSU,P,0,0,0,0,16,34,0,82,6.0
39,James Turner,LOU,PK,0,0,0,0,13,43,0,82,6.0
41,James McCourt,ILL,PK,0,0,0,0,18,26,0,80,7.0
41,Adrian Martinez,NEB,QB,13,0,0,13,0,0,1,80,7.0
41,Jahan Dotson,PSU,WR,1,12,0,13,0,0,1,80,8.0
41,Zach Charbonnet,UCLA/MICH,RB,13,0,0,13,0,0,1,80,10.0
45,Ethan Albertson,NMSU,PK,0,0,0,0,17,28,0,79,6.0
46,B.J. Baylor,ORST,RB,13,0,0,13,0,0,0,78,9.0
46,Chris Olave,OSU,WR,0,13,0,13,0,0,0,78,8.0
46,Jalen Cropper,FRES,WR,2,11,0,13,0,0,0,78,9.0
46,Snoop Conner,MISS,RB,13,0,0,13,0,0,0,78,9.0
46,Garrett Wilson,OSU,WR,1,12,0,13,0,0,0,78,9.0
46,Shermari Jones,CCU,RB,13,0,0,13,0,0,0,78,9.0
46,Brad Roberts,AFA,RB,13,0,0,13,0,0,0,78,9.0
53,Anders Carlson,AUB,PK,0,0,0,0,14,35,0,77,7.0
53,Seth Keller,TXST,PK,0,0,0,0,15,32,0,77,7.0
55,Calum Sutherland,ULM,PK,0,0,0,0,16,27,0,75,6.0
56,Calvin Turner Jr.,HAW,RB,8,4,0,12,0,0,1,74,8.0
56,Dylan McDuffie,BUFF,RB,11,1,0,12,0,0,1,74,8.0
56,Charlie Ham,DUKE,PK,0,0,0,0,14,32,0,74,6.0
56,Parker Lewis,USC,PK,0,0,0,0,17,23,0,74,8.0
60,Daniel Gutierrez,UNLV,PK,0,0,0,0,16,25,0,73,6.0
60,Bijan Nichols,NAVY,PK,0,0,0,0,15,28,0,73,6.0
62,Abram Smith,BAY,RB,12,0,0,12,0,0,0,72,9.0
62,Justin Hall,BALL,WR,6,5,1,12,0,0,0,72,10.0
62,Max Borghi,WSU,RB,12,0,0,12,0,0,0,72,10.0
62,Matthew Mercurio,SJSU,PK,0,0,0,0,15,27,0,72,6.0
62,Tank Dell,HOU,WR,0,12,0,12,0,0,0,72,9.0
62,Blake Corum,MICH,RB,11,1,0,12,0,0,0,72,12.0
62,Treylon Burks,ARK,WR,1,11,0,12,0,0,0,72,9.0
62,Xavier Worthy,TEX,WR,0,12,0,12,0,0,0,72,10.0
62,Braelon Allen,WISC,RB,12,0,0,12,0,0,0,72,10.0
71,Stephen Johnson,OHIO/OU,PK,0,0,0,0,16,23,0,71,7.0
72,Alex McNulty,BUFF,PK,0,0,0,0,13,31,0,70,5.0
72,Jonathan Cruz,CLT,PK,0,0,0,0,10,40,0,70,5.0
74,Diego Guajardo,USA,PK,0,0,0,0,12,33,0,69,6.0
75,Romeo Doubs,NEV,WR,0,11,0,11,0,0,1,68,7.0
75,Matt Corral,MISS,QB,11,0,0,11,0,0,1,68,5.0
75,Derek Wright,USU,WR,0,11,0,11,0,0,1,68,8.0
75,Spencer Shrader,USF,PK,0,0,0,0,11,35,0,68,6.0
79,Ryan Fitzgerald,FSU,PK,0,0,0,0,10,37,0,67,5.0
79,Brendan Farrell,UVA,PK,0,0,0,0,11,34,0,67,7.0
79,Cole Becker,COLO,PK,0,0,0,0,14,25,0,67,6.0
82,Brandon Johnson,UCF,WR,0,11,0,11,0,0,0,66,6.0
82,David Bailey,CSU,RB,9,2,0,11,0,0,0,66,11.0
82,Mataeo Durant,DUKE,RB,9,2,0,11,0,0,0,66,11.0
82,Kyle Philips,UCLA,WR,0,10,1,11,0,0,0,66,9.0
82,Jaylan Knighton,MIA,RB,8,3,0,11,0,0,0,66,9.0
82,De'Von Achane,TA&M,RB,9,1,1,11,0,0,0,66,9.0
82,Marquez Cooper,KENT,RB,11,0,0,11,0,0,0,66,8.0
82,Jaylen Warren,OKST,RB,11,0,0,11,0,0,0,66,9.0
90,Brent Cimaglia,GT,PK,0,0,0,0,11,31,0,64,6.0
90,Dario Longhetto,CAL,PK,0,0,0,0,11,31,0,64,6.0
92,Andre Szmyt,SYR,PK,0,0,0,0,9,36,0,63,5.0
93,Calvin Austin III,MEM,WR,1,8,1,10,0,0,1,62,8.0
93,Cole Turner,NEV,TE,0,10,0,10,0,0,1,62,10.0
95,Jack Sorenson,M-OH,WR,0,10,0,10,0,0,0,60,7.0
95,Tre Siggers,SMU,RB,9,1,0,10,0,0,0,60,10.0
95,JaCorey Sullivan,CMU,WR,0,10,0,10,0,0,0,60,7.0
95,La'Darius Jefferson,WMU,RB,10,0,0,10,0,0,0,60,7.0
95,Juwaun Price,NMSU,RB,10,0,0,10,0,0,0,60,12.0
95,Tank Bigsby,AUB,RB,10,0,0,10,0,0,0,60,8.0
95,Skyy Moore,WMU,WR,0,10,0,10,0,0,0,60,12.0
95,Corey Rucker,ARST,WR,1,9,0,10,0,0,0,60,8.0
95,De'Montre Tuggle,OHIO,RB,7,2,1,10,0,0,0,60,8.0
95,Keaton Mitchell,ECU,RB,9,1,0,10,0,0,0,60,7.0
105,Peyton Henry,WASH,PK,0,0,0,0,11,26,0,59,4.0
105,Charles Campbell,IU,PK,0,0,0,0,13,20,0,59,5.0
107,Connor Lytton,BC,PK,0,0,0,0,11,25,0,58,5.0
108,Joseph Bulovas,VAN,PK,0,0,0,0,14,15,0,57,5.0
109,Brooks Buce,TROY,PK,0,0,0,0,8,32,0,56,4.0
109,Jack Colletto,ORST,FB,8,1,0,9,0,0,0,56,6.0
109,Dorian Thompson-Robinson,UCLA,QB,9,0,0,9,0,0,1,56,5.0
109,Rashee Rice,SMU,WR,0,9,0,9,0,0,1,56,6.0
109,Woody Marks,MSST,RB,6,3,0,9,0,0,0,56,7.0
109,Makai Polk,MSST,WR,0,9,0,9,0,0,1,56,8.0
109,Trayvon Rudolph,NIU,WR,1,7,1,9,0,0,1,56,11.0
109,Joshua Karty,STAN,PK,0,0,0,0,10,26,0,56,5.0
117,Joe McFadden,CONN,PK,0,0,0,0,12,19,0,55,5.0
118,Marcus Williams Jr.,LT,RB,8,1,0,9,0,0,0,54,10.0
118,Jordan Myers,RICE,TE,8,1,0,9,0,0,0,54,9.0
118,Tayon Fleet-Davis,MD,RB,8,1,0,9,0,0,0,54,9.0
118,Jamyest Williams,GAST,RB,9,0,0,9,0,0,0,54,7.0
118,Chris Smith,UL,RB,8,1,0,9,0,0,0,54,7.0
118,Dedrick Parson,HOW/HAW,RB,8,1,0,9,0,0,0,54,10.0
118,Aaron Shahriari,FAU,PK,0,0,0,0,7,33,0,54,5.0
118,Brennan Armstrong,UVA,QB,9,0,0,9,0,0,0,54,4.0
118,Andrew Van Buren,BSU,RB,9,0,0,9,0,0,0,54,7.0
118,Tucker Gregg,GAST,RB,9,0,0,9,0,0,0,54,9.0
118,Tyjae Spears,TULN,RB,9,0,0,9,0,0,0,54,7.0
118,Dontayvion Wicks,UVA,WR,0,9,0,9,0,0,0,54,7.0
118,Kayshon Boutte,LSU,WR,0,9,0,9,0,0,0,54,10.0
118,Israel Abanikanda,PITT,RB,7,1,1,9,0,0,0,54,9.0
118,Dontario Drummond,MISS,WR,1,8,0,9,0,0,0,54,7.0
118,Evan Hull,NU,RB,7,2,0,9,0,0,0,54,7.0
118,Tyrese Chambers,FIU,WR,0,9,0,9,0,0,0,54,6.0
118,Devin Neal,KU,RB,8,1,0,9,0,0,0,54,10.0
118,Danny Gray,SMU,WR,0,9,0,9,0,0,0,54,9.0
137,Jacob Borcila,KU,PK,0,0,0,0,9,26,0,53,4.0
138,John Metchie III,ALA,WR,0,8,0,8,0,0,0,52,6.0
138,Chase Gabriel,FIU,PK,0,0,0,0,8,28,0,52,4.0
140,Joe Doyle,MEM/TENN,P,0,0,0,0,7,30,0,51,6.0
140,Merek Glover,TULN,PK,0,0,0,0,6,33,0,51,4.0
142,Jaquarii Roberson,WAKE,WR,0,8,0,8,0,0,1,50,8.0
142,Jelani Woods,UVA,TE,0,8,0,8,0,0,1,50,6.0
142,Cory Smigel,AKR,PK,0,0,0,0,7,29,0,50,4.0
142,Gary Bryant Jr.,USC,WR,1,7,0,8,0,0,1,50,7.0
142,Dominique Johnson,ARK,RB,7,1,0,8,0,0,1,50,7.0
142,Rory Bell,TEM,PK,0,0,0,0,9,23,0,50,4.0
142,Konata Mumpfield,AKR,WR,0,8,0,8,0,0,1,50,7.0
149,Sean McGrew,WASH,RB,8,0,0,8,0,0,0,48,12.0
149,Thayer Thomas,NCST,WR,0,8,0,8,0,0,0,48,6.0
149,Logan Wright,GASO,RB,8,0,0,8,0,0,0,48,8.0
149,Tyler Nevens,SJSU,RB,7,1,0,8,0,0,0,48,6.0
149,Daewood Davis,WKU,WR,0,8,0,8,0,0,0,48,8.0
149,Briggs Bourgeois,USM,PK,0,0,0,0,8,24,0,48,4.0
149,Jalen Tolbert,USA,WR,0,8,0,8,0,0,0,48,8.0
149,Alec Pierce,CIN,WR,0,8,0,8,0,0,0,48,6.0
149,Jahmyl Jeter,TXST,RB,8,0,0,8,0,0,0,48,6.0
149,Jashaun Corbin,FSU,RB,7,1,0,8,0,0,0,48,6.0
149,Alex Raynor,GASO,PK,0,0,0,0,9,21,0,48,6.0
149,Jacob Cowing,UTEP,WR,1,7,0,8,0,0,0,48,6.0
149,Kendre Miller,TCU,RB,7,1,0,8,0,0,0,48,8.0
149,CJ Daniels,LIB,WR,1,7,0,8,0,0,0,48,8.0
149,Brandon Thomas,MEM,RB,8,0,0,8,0,0,0,48,8.0
149,Josh Downs,UNC,WR,0,8,0,8,0,0,0,48,6.0
149,Jason Brownlee,USM,WR,0,8,0,8,0,0,0,48,8.0
149,Dallas Dixon,CMU,WR,0,8,0,8,0,0,0,48,9.0
149,Tyler Loop,ARIZ,PK,0,0,0,0,12,12,0,48,6.0
168,Connor Culp,NEB,PK,0,0,0,0,6,28,0,46,5.0
168,Cameron Carson,MASS,PK,0,0,0,0,8,22,0,46,3.0
170,Sean Dykes,MEM,TE,0,7,0,7,0,0,1,44,7.0
170,Charleston Rambo,MIA,WR,0,7,0,7,0,0,1,44,8.0
170,Andrew Shelley,UNM,PK,0,0,0,0,9,17,0,44,4.0
170,Jordan Travis,FSU,QB,7,0,0,7,0,0,1,44,4.0
170,Christopher Brooks,CAL,RB,4,3,0,7,0,0,1,44,8.0
170,Ainias Smith,TA&M,WR,0,6,1,7,0,0,1,44,8.0
176,Taiten Winkel,KSU,PK,0,0,0,0,7,22,0,43,6.0
177,Cedric Patterson III,RICE,WR,1,6,0,7,0,0,0,42,7.0
177,Brittain Brown,UCLA,RB,7,0,0,7,0,0,0,42,7.0
177,Corey Sutton,APP,WR,0,7,0,7,0,0,0,42,6.0
177,Armani Rogers,OHIO,QB,7,0,0,7,0,0,0,42,8.0
177,Desmond Ridder,CIN,QB,6,1,0,7,0,0,0,42,3.0
177,Christian Beal-Smith,WAKE,RB,7,0,0,7,0,0,0,42,7.0
177,Kyric McGowan,GT,WR,0,7,0,7,0,0,0,42,8.0
177,CJ Verdell,ORE,RB,6,1,0,7,0,0,0,42,8.0
177,Ronnie Rivers,FRES,RB,5,2,0,7,0,0,0,42,7.0
177,Christian VanSickle,RICE/ELON,PK,0,0,0,0,4,30,0,42,5.0
177,Raheem Blackshear,VT,RB,6,1,0,7,0,0,0,42,8.0
177,Stephen Carr,IU,RB,6,1,0,7,0,0,0,42,8.0
177,Holton Ahlers,ECU,QB,6,1,0,7,0,0,0,42,3.0
177,Johnny Ford,FAU,RB,5,2,0,7,0,0,0,42,8.0
177,Brant Kuithe,UTAH,TE,1,6,0,7,0,0,0,42,7.0
177,Jaivon Heiligh,CCU,WR,0,7,0,7,0,0,0,42,6.0
177,Ricky Person Jr.,NCST,RB,5,2,0,7,0,0,0,42,8.0
177,Ta'Zhawn Henry,HOU,RB,7,0,0,7,0,0,0,42,7.0
177,Ben Sims,BAY,TE,1,6,0,7,0,0,0,42,7.0
177,Calvin Jackson,WSU,WR,0,7,0,7,0,0,0,42,8.0
177,Khalil Shakir,BSU,WR,0,7,0,7,0,0,0,42,7.0
177,Jerrion Ealy,MISS,RB,5,2,0,7,0,0,0,42,8.0
177,Drake London,USC,WR,0,7,0,7,0,0,0,42,8.0
177,Milton Wright,PUR,WR,0,7,0,7,0,0,0,42,8.0
177,Isaiah Spiller,TA&M,RB,6,1,0,7,0,0,0,42,6.0
177,Jamontez Woods,TROY,RB,6,1,0,7,0,0,0,42,8.0
177,Patrick Garwo III,BC,RB,7,0,0,7,0,0,0,42,7.0
177,Tyler Goodson,IOWA,RB,6,1,0,7,0,0,0,42,8.0
177,Jahmyr Gibbs,GT,RB,4,2,1,7,0,0,0,42,8.0
177,Titus Swen,WYO,RB,7,0,0,7,0,0,0,42,7.0
177,Grant Wells,MRSH,QB,7,0,0,7,0,0,0,42,3.0
177,Reese White,CCU,RB,7,0,0,7,0,0,0,42,10.0
177,Rodney Hammond Jr.,PITT,RB,5,2,0,7,0,0,0,42,8.0
177,Brennan Presley,OKST,WR,1,5,1,7,0,0,0,42,8.0
177,Damien Moore,CAL,RB,6,1,0,7,0,0,0,42,8.0
177,Wan'Dale Robinson,UK,WR,0,7,0,7,0,0,0,42,7.0
177,Jermaine Brown Jr.,UAB,RB,7,0,0,7,0,0,0,42,8.0
177,Dane Kinamon,AFA,WR,5,2,0,7,0,0,0,42,6.0
177,Malachi Corley,WKU,WR,0,7,0,7,0,0,0,42,6.0
177,Tai Lavatai,NAVY,QB,7,0,0,7,0,0,0,42,5.0
177,Carson Steele,BALL,RB,6,1,0,7,0,0,0,42,6.0
177,Tiyon Evans,TENN,RB,6,1,0,7,0,0,0,42,8.0
219,Charlie Kuhbander,NU,PK,0,0,0,0,6,21,0,39,3.0
220,Emeka Emezie,NCST,WR,0,6,0,6,0,0,1,38,9.0
220,Jimmy Marshall,MTSU,WR,0,6,0,6,0,0,1,38,6.0
220,Nick Mihalic,WMU,P,0,0,0,0,9,11,0,38,6.0
220,Jayden Daniels,ASU,QB,6,0,0,6,0,0,0,38,4.0
220,Chip Trayanum,ASU,RB,6,0,0,6,0,0,1,38,7.0
220,Isaiah Williams,ILL,WR,2,4,0,6,0,0,0,38,6.0
220,Jaylin Lane,MTSU,WR,1,4,1,6,0,0,1,38,7.0
227,Samori Toure,NEB,WR,1,5,0,6,0,0,0,36,7.0
227,Vavae Malepeai,USC,RB,6,0,0,6,0,0,0,36,9.0
227,Trevon Bradford,ORST,WR,1,5,0,6,0,0,0,36,9.0
227,Chris Autman-Bell,MINN,WR,0,6,0,6,0,0,0,36,7.0
227,Thomas Hennigan,APP,WR,0,6,0,6,0,0,0,36,6.0
227,Reggie Roberson Jr.,SMU,WR,0,6,0,6,0,0,0,36,6.0
227,Keytaon Thompson,UVA,WR,4,2,0,6,0,0,0,36,7.0
227,Neil Pau'u,BYU,WR,0,6,0,6,0,0,0,36,7.0
227,Alex Fontenot,COLO,RB,5,1,0,6,0,0,0,36,9.0
227,D.J. Mack Jr.,ODU,QB,6,0,0,6,0,0,0,36,7.0
227,D'vonte Price,FIU,RB,6,0,0,6,0,0,0,36,9.0
227,Josh Whyle,CIN,TE,0,6,0,6,0,0,0,36,9.0
227,Lucas Krull,PITT,TE,0,6,0,6,0,0,0,36,7.0
227,TJ Pledger,UTAH,RB,6,0,0,6,0,0,0,36,7.0
227,Gunnar Holmberg,DUKE,QB,6,0,0,6,0,0,0,36,5.0
227,Justin McGriff,USU,WR,0,6,0,6,0,0,0,36,6.0
227,Elijah Davis,ODU,RB,6,0,0,6,0,0,0,36,6.0
227,Yo'Heinz Tyler,BALL,WR,0,6,0,6,0,0,0,36,7.0
227,Devin Carter,NCST,WR,0,6,0,6,0,0,0,36,9.0
227,Cam Carroll,TULN,RB,3,3,0,6,0,0,0,36,9.0
227,Erik Ezukanma,TTU,WR,2,4,0,6,0,0,0,36,7.0
227,Te'Vailance Hunt,ARST,WR,0,6,0,6,0,0,0,36,7.0
227,Cam'Ron Harris,MIA,RB,5,1,0,6,0,0,0,36,12.0
227,Dylan Drummond,EMU,WR,0,6,0,6,0,0,0,36,6.0
227,Kazmeir Allen,UCLA,RB,1,4,1,6,0,0,0,36,9.0
227,Billy Kemp IV,UVA,WR,0,6,0,6,0,0,0,36,7.0
227,Stefan Cobbs,BSU,WR,0,5,1,6,0,0,0,36,9.0
227,Smoke Harris,LT,WR,0,6,0,6,0,0,0,36,7.0
227,Jadon Haselwood,OU,WR,0,6,0,6,0,0,0,36,12.0
227,Tyrion Davis-Price,LSU,RB,6,0,0,6,0,0,0,36,12.0
227,Puka Nacua,BYU,WR,0,6,0,6,0,0,0,36,7.0
227,Joshua Cephus,UTSA,WR,0,6,0,6,0,0,0,36,7.0
227,Rahmir Johnson,NEB,RB,4,2,0,6,0,0,0,36,9.0
227,Trey Potts,MINN,RB,6,0,0,6,0,0,0,36,12.0
227,Tayvion Robinson,VT,WR,0,5,1,6,0,0,0,36,6.0
227,Quentin Johnston,TCU,WR,0,6,0,6,0,0,0,36,12.0
227,Darius Boone Jr.,EMU,RB,6,0,0,6,0,0,0,36,9.0
227,Shedro Louis,LIB,RB,4,2,0,6,0,0,0,36,6.0
227,JaVonta Payton,TENN,WR,0,6,0,6,0,0,0,36,6.0
227,Michael Wiley,ARIZ,RB,2,4,0,6,0,0,0,36,6.0
227,Winston Wright,WVU,WR,0,5,1,6,0,0,0,36,7.0
227,David Bell,PUR,WR,0,6,0,6,0,0,0,36,9.0
227,Elijah Spencer,CLT,WR,0,6,0,6,0,0,0,36,7.0
227,Deion Hankins,UTEP,RB,6,0,0,6,0,0,0,36,7.0
227,Jaden Walley,MSST,WR,0,6,0,6,0,0,0,36,6.0
227,Jonzell Norrils,AKR,RB,3,3,0,6,0,0,0,36,7.0
227,Ladd McConkey,UGA,WR,1,5,0,6,0,0,0,36,7.0
227,Ellis Merriweather,MASS,RB,5,1,0,6,0,0,0,36,9.0
227,Zach Evans,TCU,RB,5,1,0,6,0,0,0,36,7.0
227,Michael Pratt,TULN,QB,5,0,0,5,0,0,3,36,3.0
227,Kobe Pace,CLEM,RB,6,0,0,6,0,0,0,36,7.0
227,Tyrell Robinson,ARMY,RB,3,3,0,6,0,0,0,36,6.0
227,Micah Davis,AFA,WR,4,2,0,6,0,0,0,36,9.0
227,Ayo Adeyi,UNT,RB,6,0,0,6,0,0,0,36,7.0
227,Grant DuBose,CLT,WR,0,6,0,6,0,0,0,36,9.0
282,Brandon Ruiz,MSST,PK,0,0,0,0,5,19,0,34,5.0
283,Andrew Homer,M-OH,TE,0,5,0,5,0,0,1,32,8.0
283,Chig Okonkwo,MD,TE,0,5,0,5,0,0,1,32,6.0
283,Christian Turner,WAKE,RB,5,0,0,5,0,0,1,32,8.0
283,Deneric Prince,TLSA,RB,5,0,0,5,0,0,1,32,6.0
283,Antoine Green,UNC,WR,0,5,0,5,0,0,1,32,6.0
283,Tyrone Broden,BGSU,WR,0,5,0,5,0,0,1,32,8.0
283,Malik Heath,MSST,WR,0,5,0,5,0,0,1,32,5.0
290,Chris Tennant,KSU,PK,0,0,0,0,5,16,0,31,6.0
291,Kameron Brown,CCU,WR,0,5,0,5,0,0,0,30,7.0
291,Jackson Anthrop,PUR,WR,0,5,0,5,0,0,0,30,7.0
291,Demetris Robertson,AUB,WR,1,4,0,5,0,0,0,30,10.0
291,Kareem Walker,USA,RB,4,1,0,5,0,0,0,30,10.0
291,Travis Levy,BC,RB,4,0,1,5,0,0,0,30,7.0
291,ZaQuandre White,SC,RB,2,3,0,5,0,0,0,30,10.0
291,Ontaria Wilson,FSU,WR,0,5,0,5,0,0,0,30,7.0
291,Jeremy Singleton,HOU,WR,0,5,0,5,0,0,0,30,7.0
291,Nykeim Johnson,KENT,WR,2,3,0,5,0,0,0,30,10.0
291,Mike Harley Jr.,MIA,WR,0,5,0,5,0,0,0,30,6.0
291,Kenny Pickett,PITT,QB,5,0,0,5,0,0,0,30,2.0
291,Jeremiah Hall,OU,FB,1,4,0,5,0,0,0,30,7.0
291,Ryan Jones,ECU,TE,0,5,0,5,0,0,0,30,7.0
291,Marcus Jones,HOU,CB,0,1,4,5,0,0,0,30,7.0
291,Carlos Carriere,MD,WR,0,5,0,5,0,0,0,30,7.0
291,Trelon Smith,ARK,RB,5,0,0,5,0,0,0,30,6.0
291,Lucas Havrisik,ARIZ,PK,0,0,0,0,9,3,0,30,5.0
291,Kevin Marks Jr.,BUFF,RB,5,0,0,5,0,0,0,30,10.0
291,Trestan Ebner,BAY,RB,2,2,1,5,0,0,0,30,6.0
291,Calvin Camp,CLT,RB,4,1,0,5,0,0,0,30,6.0
291,Mac Hippenhammer,M-OH,WR,0,5,0,5,0,0,0,30,7.0
291,Josh Ali,UK,WR,1,3,1,5,0,0,0,30,7.0
291,Emory Jones,FLA,QB,4,1,0,5,0,0,0,30,2.0
291,Daniel Barker,ILL,TE,1,4,0,5,0,0,0,30,7.0
291,Brycen Tremayne,STAN,WR,0,5,0,5,0,0,0,30,6.0
291,Gary Williams,CSU,TE,0,5,0,5,0,0,0,30,7.0
291,Zack Kuntz,ODU,TE,0,5,0,5,0,0,0,30,6.0
291,Isiah Pacheco,RUTG,RB,5,0,0,5,0,0,0,30,10.0
291,Josiah Johnson,MASS,TE,2,3,0,5,0,0,0,30,7.0
291,Keaontay Ingram,USC,RB,5,0,0,5,0,0,0,30,7.0
291,Sam James,WVU,WR,0,5,0,5,0,0,0,30,7.0
291,Chase Brown,ILL,RB,5,0,0,5,0,0,0,30,7.0
291,Isiah Cox,OHIO,WR,1,4,0,5,0,0,0,30,7.0
291,Javen Banks,TXST,WR,0,5,0,5,0,0,0,30,7.0
291,Josh Vann,SC,WR,0,5,0,5,0,0,0,30,6.0
291,Greg Dulcich,UCLA,TE,0,5,0,5,0,0,0,30,6.0
291,Sheldon Evans,MRSH,RB,5,0,0,5,0,0,0,30,10.0
291,Isaac Ruoss,NAVY,FB,5,0,0,5,0,0,0,30,7.0
291,Phil Jurkovec,BC,QB,5,0,0,5,0,0,0,30,6.0
291,Nick Mardner,HAW,WR,0,5,0,5,0,0,0,30,6.0
291,Roschon Johnson,TEX,RB,5,0,0,5,0,0,0,30,7.0
291,Chez Mellusi,WISC,RB,5,0,0,5,0,0,0,30,6.0
291,Noah Cain,PSU,RB,4,0,0,4,0,0,0,30,6.0
291,Ulysses Bentley IV,SMU,RB,4,1,0,5,0,0,0,30,7.0
291,Shadrick Byrd,CLT,RB,3,2,0,5,0,0,0,30,6.0
291,Gerald Green,GASO,RB,5,0,0,5,0,0,0,30,10.0
291,Ali Jennings,ODU,WR,0,5,0,5,0,0,0,30,7.0
291,Anthony Adkins,ARMY,RB,5,0,0,5,0,0,0,30,6.0
291,Bam Knight,NCST,RB,3,0,2,5,0,0,0,30,6.0
291,Jalen Mitchell,LOU,RB,5,0,0,5,0,0,0,30,6.0
291,Kamari Morales,UNC,TE,0,5,0,5,0,0,0,30,6.0
291,Ricky Pearsall,ASU,WR,1,4,0,5,0,0,0,30,7.0
291,Dalvin Smith,WKU,WR,0,5,0,5,0,0,0,30,6.0
291,Treshaun Ward,FSU,RB,4,1,0,5,0,0,0,30,6.0
291,Jase McClellan,ALA,RB,1,3,1,5,0,0,0,30,10.0
291,Rakim Jarrett,MD,WR,0,5,0,5,0,0,0,30,6.0
291,Zay Flowers,BC,WR,0,5,0,5,0,0,0,30,7.0
291,Frank Gore Jr.,USM,RB,5,0,0,5,0,0,0,30,7.0
291,Ikaika Ragsdale,UNT,RB,5,0,0,5,0,0,0,30,10.0
291,Kimani Vidal,TROY,RB,5,0,0,5,0,0,0,30,7.0
291,Terion Stewart,BGSU,RB,5,0,0,5,0,0,0,30,7.0
291,Tyler Scott,CIN,WR,0,5,0,5,0,0,0,30,6.0
291,Taylor Morin,WAKE,WR,0,5,0,5,0,0,0,30,6.0
291,Mark-Antony Richards,UCF,RB,5,0,0,5,0,0,0,30,7.0
291,Rodrigues Clark,MEM,RB,4,1,0,5,0,0,0,30,5.0
291,Anthony Watkins,TLSA,RB,4,0,1,5,0,0,0,30,6.0
291,Jordon Brookshire,SDSU,QB,5,0,0,5,0,0,0,30,7.0
291,Rahjai Harris,ECU,RB,4,1,0,5,0,0,0,30,7.0
291,Tory Horton,NEV,WR,0,5,0,5,0,0,0,30,7.0
291,Keelan Marion,CONN,WR,0,5,0,5,0,0,0,30,7.0
291,Tez Johnson,TROY,WR,1,4,0,5,0,0,0,30,6.0
