RK,NAME,TEAM,ATT,YDS,AVG,LNG,TD
158,Elijah Davis,ODU,106,576,5.4,61,6
159,Dominique Johnson,ARK,97,575,5.9,48,7
160,Dameon Pierce,FLA,100,574,5.7,27,13
160,Harrison Waylee,NIU,101,574,5.7,75,4
162,Jonzell Norrils,AKR,118,573,4.9,74,3
163,Ari Broussard,RICE,116,569,4.9,40,3
163,Roschon Johnson,TEX,96,569,5.9,72,5
163,George Holani,BSU,119,569,4.8,38,1
166,Tahj Brooks,TTU,87,568,6.5,67,7
167,Frank Harris,UTSA,109,566,5.2,69,6
168,Jaylan Knighton,MIA,145,561,3.9,40,8
169,Keyon Mozee,M-OH,122,556,4.6,46,4
170,Henry Parrish Jr.,MISS,105,553,5.3,33,3
171,Armani Rogers,OHIO,92,552,6.0,99,7
171,Trey Potts,MINN,112,552,4.9,54,6
173,Josh McCray,ILL,112,549,4.9,38,2
174,Justice Ellison,WAKE,107,541,5.1,63,7
175,Antario Brown,NIU,81,538,6.6,47,5
176,Ikaika Ragsdale,UNT,100,534,5.3,44,5
177,King Doerue,PUR,135,533,3.9,31,2
178,Deon McIntosh,WSU,111,532,4.8,38,3
179,Jordan Travis,FSU,134,530,4.0,53,7
179,Keyvone Lee,PSU,108,530,4.9,44,2
181,Adrian Martinez,NEB,133,525,3.9,75,13
181,Tiyon Evans,TENN,81,525,6.5,92,6
183,Deneric Prince,TLSA,100,524,5.2,59,5
184,Micah Bernard,UTAH,87,523,6.0,50,2
185,Braxton Burmeister,VT,117,521,4.5,71,2
186,Rocko Griffin,VAN,145,517,3.6,36,4
186,Damien Moore,CAL,100,517,5.2,56,6
188,Cam Carroll,TULN,111,516,4.6,47,3
189,Treshaun Ward,FSU,81,515,6.4,65,4
189,Reese White,CCU,72,515,7.2,64,7
191,Ta'Zhawn Henry,HOU,111,513,4.6,97,7
192,DeAndre Hughes,AFA,62,510,8.2,56,3
193,Terrion Avery,USA,138,508,3.7,25,1
194,Miyan Williams,OSU,71,507,7.1,71,3
195,Christian Turner,WAKE,126,506,4.0,48,5
196,Rodney Hammond Jr.,PITT,102,504,4.9,25,5
196,Jakobi Buchanan,ARMY,136,504,3.7,26,12
198,Vavae Malepeai,USC,114,502,4.4,35,6
199,Dequan Finn,TOL,112,501,4.5,70,9
200,SaRodorick Thompson Jr.,TTU,107,500,4.7,33,10
201,Cameron Rising,UTAH,74,499,6.7,62,6
202,Ayo Adeyi,UNT,84,496,5.9,42,6
203,Rahmir Johnson,NEB,112,495,4.4,29,4
204,Malik Davis,FLA,92,487,5.3,32,5
205,Tyhier Tyler,ARMY,125,486,3.9,36,7
206,Dillon Johnson,MSST,89,485,5.4,32,4
206,Andrew Henry,ULM,131,485,3.7,40,4
208,Levi Williams,WYO,72,482,6.7,80,5
209,Jaxson Kincaide,WMU,84,480,5.7,27,5
209,Kelley Joiner,USF,78,480,6.2,47,2
211,T.J. Green,LIB,75,477,6.4,43,4
212,Rocky Lombardi,NIU,94,472,5.0,64,9
213,Clint Ratkovich,NIU,104,461,4.4,96,13
214,Deion Hankins,UTEP,121,458,3.8,45,6
215,Chase Garbers,CAL,104,456,4.4,38,4
216,Malik Jackson,ULM,80,451,5.6,75,3
216,Darius Boone Jr.,EMU,120,451,3.8,17,6
218,Joshua Mack,LIB,109,448,4.1,26,3
218,Deshaun Fenwick,ORST,78,448,5.7,24,4
218,Lincoln Pare,ARST,107,448,4.2,18,1
221,Dajon Richard,USM,94,447,4.8,30,2
222,Shedro Louis,LIB,79,446,5.6,36,4
223,Caleb Williams,OU,79,442,5.6,74,6
224,Ron Cook Jr.,BUFF,88,440,5.0,63,3
224,Malachi Thomas,VT,93,440,4.7,47,3
226,Todd Centeio,CSU,131,439,3.4,32,2
226,Jordan Mason,GT,87,439,5.0,71,1
228,Sean McGrew,WASH,110,434,3.9,39,8
229,Trey Cooley,LOU,86,431,5.0,28,1
230,Emmanuel Michel,AFA,73,427,5.8,64,3
231,Gerald Green,GASO,75,423,5.6,76,5
232,Emari Demercado,TCU,96,421,4.4,22,4
233,Byron Cardwell Jr.,ORE,61,417,6.8,34,3
234,Kavosiey Smoke,UK,81,416,5.1,32,4
234,Woody Marks,MSST,106,416,3.9,23,6
236,Kevin Marks Jr.,BUFF,108,414,3.8,30,5
237,Terion Stewart,BGSU,70,412,5.9,77,5
237,Eric Gray,OU,78,412,5.3,48,2
239,Cam'Ron Harris,MIA,71,409,5.8,57,5
239,Jaylen Wright,TENN,85,409,4.8,21,4
241,CJ Verdell,ORE,78,406,5.2,77,6
242,Nathaniel Peat,STAN,79,404,5.1,87,3
243,Jason Bean,KU,92,402,4.4,46,2
243,Chip Trayanum,ASU,78,402,5.2,20,6
245,Anthony Richardson Sr.,FLA,51,401,7.9,80,3
246,Khalan Griffin,RICE,114,400,3.5,36,2
247,Rodrigues Clark,MEM,79,387,4.9,21,4
248,Drake Anderson,ARIZ/NU,87,385,4.4,71,1
248,Nick Nash,SJSU,68,385,5.7,48,1
250,Jahmyl Jeter,TXST,91,384,4.2,29,8
251,Jalen White,GASO,68,383,5.6,59,4
252,Dontae Smith,GT,68,378,5.6,29,4
252,Austin Jones,STAN,107,378,3.5,61,2
254,Will Levis,UK,107,376,3.5,33,9
255,Cyrus Habibi-Likio,BSU/ORE,107,374,3.5,16,2
256,Adam Cofield,WKU,81,373,4.6,20,4
256,James Harris II,NAVY,99,373,3.8,27,2
256,Dominic Richardson,OKST,79,373,4.7,28,4
256,Mike Wright Jr.,VAN,91,373,4.1,70,1
260,B.J. Smith,TROY,95,372,3.9,35,4
260,Martell Pettaway,MTSU,81,372,4.6,65,3
260,Jeff Sims,GT,70,372,5.3,50,4
263,Tai Lavatai,NAVY,170,371,2.2,20,7
265,Sam Hartman,WAKE,117,363,3.1,42,11
266,Patrick Smith,VAN,82,360,4.4,37,1
266,Micah Davis,AFA,47,360,7.7,39,4
268,Trey Lowe,ORST,56,359,6.4,38,1
268,Isaiah Johnson,UNT,82,359,4.4,23,5
270,Desmond Ridder,CIN,110,355,3.2,40,6
270,Bobby Cole,UNM,88,355,4.0,75,2
270,Master Teague,OSU,67,355,5.3,21,4
270,Anthony Adkins,ARMY,76,355,4.7,71,5
274,Max Duggan,TCU,105,352,3.4,42,3
275,Alec Sinkfield,BC,85,350,4.1,33,2
275,Noah Cain,PSU,106,350,3.3,34,4
277,Andrew Clair,NU/BGSU,63,349,5.5,32,1
278,Levi Lewis,UL,100,343,3.4,56,5
279,Chevan Cordeiro,HAW,116,342,2.9,35,3
279,Kevin Davis,M-OH,62,342,5.5,41,3
281,Chance Bell,SDSU,72,341,4.7,61,4
282,Jordan Myers,RICE,92,338,3.7,64,8
283,Tyler Buchner,ND,46,336,7.3,68,3
283,Nick Mosley,BGSU,77,336,4.4,26,2
285,Bryan Hill,USA,88,332,3.8,58,3
285,Kye Robichaux,WKU,67,332,5.0,28,3
287,Devonte Lee,NEV,85,331,3.9,34,5
288,Kenny McIntosh,UGA,58,328,5.7,59,3
289,Kurtis Rourke,OHIO,74,327,4.4,45,3
290,Alex Fontenot,COLO,96,326,3.4,27,5
290,Nay'Quan Wright,FLA,76,326,4.3,34,1
292,Austin Aune,UNT,80,325,4.1,22,3
292,Colby McDonald,MD,60,325,5.4,41,2
294,A'Jon Vivens,CSU,90,324,3.6,36,0
294,Wayne Taulapapa,UVA,62,324,5.2,27,2
294,Brian Battie,USF,58,324,5.6,42,1
294,Corey Kiner,LSU,79,324,4.1,26,2
298,Gerry Bohanon,BAY,76,323,4.3,28,9
299,Phil Jurkovec,BC,50,322,6.4,41,5
299,Joe Ervin,KSU,64,322,5.0,22,2
299,Keilan Robinson,TEX,45,322,7.2,65,3
302,Edward Saydee,TEM,87,321,3.7,38,3
303,Zander Horvath,PUR,91,320,3.5,24,3
304,O'Shaan Allison,OHIO,82,317,3.9,37,0
305,Calvin Turner Jr.,HAW,73,316,4.3,75,8
305,Samson Evans,EMU,83,316,3.8,37,13
307,Trey Sanders,ALA,72,314,4.4,20,2
307,Kevin Mensah,CONN,104,314,3.0,21,0
307,Micah Kelly,TOL,59,314,5.3,22,3
310,Ryan Montgomery,CIN,46,312,6.8,55,3
310,Tony Mathis Jr.,WVU,72,312,4.3,45,0
312,Xavier White,TTU,68,310,4.6,52,3
313,Daniyel Ngata,ASU,56,309,5.5,26,4
313,Mark-Antony Richards,UCF,48,309,6.4,58,5
315,Kamari Pleasant,WASH,57,308,5.4,32,2
315,Brenden Brady,UTSA,65,308,4.7,56,4
315,DJ Uiagalelei,CLEM,105,308,2.9,37,4
315,Cam Davis,WASH,85,308,3.6,23,2
319,Jaren Hall,BYU,62,307,5.0,56,3
320,Gavin Williams,IOWA,65,305,4.7,19,0
320,Kenny Tracy,M-OH,55,305,5.5,41,3
322,Sheldon Evans,MRSH,69,303,4.4,41,5
322,Frank Peasant,MTSU,79,303,3.8,25,3
324,Michael Wiley,ARIZ,91,302,3.3,16,2
325,Will Jones,BALL,88,300,3.4,21,3
326,Bryan Bradford,KENT,49,298,6.1,54,3
327,Noah Vedral,RUTG,102,297,2.9,33,2
327,Garrett Greene,WVU,48,297,6.2,67,4
329,DJ Irons,AKR,91,296,3.3,24,2
330,Kareem Walker,USA,86,295,3.4,35,4
330,Brock Sturges,TXST,69,295,4.3,23,4
330,British Brooks,UNC,31,295,9.5,63,4
330,Justin Lynch,TEM,75,295,3.9,33,1
334,Jaquez Yant,NEB,47,294,6.3,64,1
335,Phil Mafah,CLEM,68,292,4.3,63,3
336,Grayson McCall,CCU,93,290,3.1,25,4
337,Darwin Barlow,USC,62,289,4.7,16,2
338,Chance Nolan,ORST,70,286,4.1,25,3
339,Roydell Williams,ALA,48,284,5.9,55,1
340,Kairee Robinson,SJSU,64,280,4.4,39,1
341,Jordon Simmons,MSU,70,278,4.0,24,0
342,Malcolm Davidson,FAU,62,274,4.4,20,1
342,Ryan O'Keefe,UCF,16,274,17.1,74,1
342,Blake Hester,AKR,65,274,4.2,39,2
345,Lexington Joseph,FIU,57,273,4.8,23,1
346,Hassan Hall,LOU,38,272,7.2,53,1
346,ChaVon McEachern,CLT,50,272,5.4,55,1
348,Jaison Patterson,BGSU,65,271,4.2,23,2
349,Kaegun Williams,SDSU,59,268,4.5,25,2
350,Kendall Milton,UGA,56,264,4.7,35,1
350,Mike DiLiello,MTSU,49,264,5.4,43,6
352,Johnnie Lang,ARST,65,263,4.0,21,0
353,Chance Warren,NAVY,43,260,6.0,26,1
354,Stetson Bennett IV,UGA,56,259,4.6,30,1
355,Tyler Lavine,SMU,54,257,4.8,16,2
356,Cameron Montgomery,RICE,44,256,5.8,70,2
357,Justin Hall,BALL,37,255,6.9,34,6
358,DJ Jones,UNC,60,253,4.2,29,0
359,Brennan Armstrong,UVA,98,251,2.6,45,9
360,Jacquez Stuart,TOL,46,250,5.4,46,1
360,Jalen John,ARIZ,62,250,4.0,23,0
362,Juju McDowell,SC,52,248,4.8,35,2
363,Keytaon Thompson,UVA,39,247,6.3,40,4
364,Jordan Byrd,SDSU,37,246,6.6,55,3
365,Tyre Shelton,M-OH,54,245,4.5,26,2
366,Connor Blumrick,VT,56,242,4.3,44,3
366,Lopini Katoa,BYU,61,242,4.0,25,2
368,Kenny Pickett,PITT,97,241,2.5,58,5
368,Chaton Mobley,MTSU,53,241,4.5,41,2
368,Tayvon Ruley,TEM,45,241,5.4,24,2
371,E.J. Wilson,FIU,42,239,5.7,23,0
372,Brock Purdy,ISU,85,238,2.8,23,1
372,Timmy McClain,USF,123,238,1.9,27,4
374,Devin Darrington,HARV/UVA,32,237,7.4,49,2
375,Jamontez Woods,TROY,47,236,5.0,34,6
375,Anderson Castle,APP,47,236,5.0,22,3
377,John Gentry,USU,66,235,3.6,41,0
377,Kyle Monangai,RUTG,62,235,3.8,20,4
377,Challen Faamatau,MD,56,235,4.2,30,3
380,Alan Lamar,ARST,62,231,3.7,34,1
381,Logan Diggs,ND,52,230,4.4,26,3
382,MarShawn Lloyd,SC,64,228,3.6,40,1
383,AJ Green,ARK,47,227,4.8,30,1
384,Davion Ervin-Poindexter,IU,44,226,5.1,37,1
385,Chris Tyree,ND,56,222,4.0,33,1
386,Jordan Moore,DUKE,44,221,5.0,40,3
387,Omar Fattah,AFA,49,220,4.5,43,0
388,Steven Anderson,TLSA,45,219,4.9,28,2
389,Andrew Van Buren,BSU,73,218,3.0,22,9
389,Amauri Pesek-Hickson,KU,60,218,3.6,20,0
391,Bryce Carpenter,CCU,54,217,4.0,67,3
391,Shaun Peterson Jr.,FIU,58,217,3.7,17,2
393,Greg Garner,LT,54,216,4.0,23,3
394,Daijun Edwards,UGA,49,215,4.4,31,3
395,Lucious Stanley,UAB,38,213,5.6,38,1
395,Mike Hollins,UVA,49,213,4.3,25,2
397,Darius Bracy,CMU,36,212,5.9,48,0
398,Ray Davis,VAN,44,211,4.8,26,1
399,Anthony Tyus III,NU,50,210,4.2,16,1
400,Tyler Vitt,TXST,46,207,4.5,29,0
400,Len'Neth Whitehead,TENN,32,207,6.5,45,2
400,Anthony Williams,MSU/AKR,56,207,3.7,22,1
403,Aaron Young,RUTG,56,205,3.7,12,5
404,Holton Ahlers,ECU,116,204,1.8,34,6
405,Ivory Kelly-Martin,IOWA,45,202,4.5,27,1
405,O'Maury Samuels,NMSU,65,202,3.1,23,1
405,Tanner Mordecai,SMU,74,202,2.7,20,2
408,B.J. Daniels,UTSA,37,199,5.4,28,1
408,Jalen Holston,VT,52,199,3.8,29,1
410,Sean Chambers,WYO,72,198,2.8,20,3
410,Brandon Walters,ARMY,16,198,12.4,58,1
410,Tyson Riley,ARMY,44,198,4.5,17,2
413,Jordan Waters,DUKE,39,197,5.1,30,1
414,Daetrich Harrington,APP,46,196,4.3,15,1
414,Amare Jones,GASO,41,196,4.8,33,0
416,Justin Tomlin,GASO,80,195,2.4,76,2
417,Deion Smith,COLO,53,192,3.6,21,2
418,Jase McClellan,ALA,40,191,4.8,27,1
419,Chuck McClelland,CIN,37,190,5.1,28,1
420,Mulbah Car,HOU,50,188,3.8,17,0
420,Brendon Lewis,COLO,98,188,1.9,33,2
422,Bryce Williams,MINN,37,186,5.0,56,3
422,Destin Coates,GAST,46,186,4.0,64,1
424,Travis Levy,BC,56,184,3.3,20,4
424,Trilion Coles,UCF,32,184,5.8,19,1
424,Will Howard,KSU,32,184,5.8,71,4
424,Jon-Luke Peaker,ODU,33,184,5.6,29,1
428,Lucas Johnson,SDSU,52,181,3.5,54,1
428,Payton Thorne,MSU,82,181,2.2,32,4
428,Taye McWilliams,BAY,17,181,10.6,44,2
431,Jaylen Thomas,CSU,44,180,4.1,17,2
432,Matt Myers,BUFF,60,179,3.0,24,4
432,Brandon Lewis,AFA,21,179,8.5,41,1
432,Demarcus Jones,USM,24,179,7.5,56,0
435,Dylan Downing,PUR,44,178,4.0,33,1
436,John Lovett,PSU/BAY,52,177,3.4,18,0
436,Markese Stepp,NEB,45,177,3.9,19,2
438,D.J. Mack Jr.,ODU,76,176,2.3,42,6
438,Xavier Arline,NAVY,67,176,2.6,40,2
440,Chris Reynolds,CLT,86,174,2.0,37,4
440,Jirehl Brock,ISU,37,174,4.7,40,1
440,Donovan Edwards,MICH,35,174,5.0,58,3
443,Steven Krajewski,CONN,61,173,2.8,32,3
443,Riley Leonard,DUKE,47,173,3.7,35,2
445,Peny Boone,MD,39,172,4.4,28,2
445,Thad Franklin Jr.,MIA,23,172,7.5,31,2
447,James Charles,FAU,47,168,3.6,32,2
447,Bo Nix,ORE,57,168,2.9,23,4
449,Gunnar Holmberg,DUKE,88,167,1.9,26,6
450,Jonah Johnson,NMSU/UTEP,129,166,1.3,21,4
451,Marquavius Weaver,MEM,48,165,3.4,29,3
451,Cole Kramer,MINN,36,165,4.6,19,2
451,JuTahn McClain,UK,34,165,4.9,22,0
451,Dane Kinamon,AFA,37,165,4.5,16,5
455,Mohamed Ibrahim,MINN,30,163,5.4,56,2
455,Sean Clifford,PSU,99,163,1.6,43,2
455,Lawrance Toafili,FSU,32,163,5.1,38,1
458,AJ Henning,MICH,9,162,18.0,74,2
458,Elijah Young,MIZ,37,162,4.4,32,1
460,Marcel Dancy,CAL,26,161,6.2,76,2
461,Isaac Guerendo,WISC,23,160,7.0,82,1
462,Jordon Brookshire,SDSU,48,158,3.3,22,5
462,Reggie Love III,ILL,44,158,3.6,33,0
464,Austin Kendall,LT,59,157,2.7,59,3
464,Casey Thompson,TEX,55,157,2.9,41,4
466,Quinton Cooley,WAKE,45,156,3.5,13,1
467,Donovan Smith,TTU,56,155,2.8,17,3
468,Clayton Tune,HOU,105,154,1.5,42,2
469,Ethan Wright,CIN,29,153,5.3,58,3
469,Stevie Rocker Jr.,ARIZ,31,153,4.9,52,0
471,Dawson Downing,MIZ,24,152,6.3,60,1
471,Michael Pratt,TULN,105,152,1.4,18,5
473,Brett Gabbert,M-OH,56,151,2.7,42,1
473,David Afari,M-OH,31,151,4.9,23,0
475,Michael Cox,MIZ,18,150,8.3,55,2
476,Chase Brice,APP,71,149,2.1,18,3
476,N'Kosi Perry,FAU,107,149,1.4,34,4
478,Puka Nacua,BYU,14,148,10.6,28,0
479,Andrew Peasley,USU,25,147,5.9,59,1
479,Seth Henigan,MEM,80,147,1.8,19,0
481,Jack Colletto,ORST,31,144,4.6,47,8
482,Jonathon Brooks,TEX,21,143,6.8,25,1
483,Jakairi Moses,WKU,27,142,5.3,15,1
483,Joey Gatewood,UCF,28,142,5.1,20,1
485,Brady McBride,TXST,77,141,1.8,19,1
486,Larry McCammon III,FAU,32,140,4.4,24,1
487,Quardraiz Wadley,UTEP,34,139,4.1,19,2
487,Garrett Dzuro,MASS,29,139,4.8,34,0
487,Dezmon Jackson,OKST,48,139,2.9,11,2
487,Cody Brown,MIA,34,139,4.1,16,3
491,Ra'Von Bonner,TEM,35,138,3.9,14,2
491,Richard Newton,WASH,39,138,3.5,18,1
491,Erik Ezukanma,TTU,10,138,13.8,45,2
491,Will Plummer,ARIZ,60,138,2.3,43,2
495,Chris Childers,IU,37,137,3.7,25,1
496,Malik Hornsby,ARK,24,136,5.7,32,1
496,Zamar Wise,MASS,35,136,3.9,18,1
498,Joachim Bangda,KENT,19,135,7.1,60,1
498,Donaven McCulley,IU,64,135,2.1,24,2
500,EJ Smith,STAN,26,133,5.1,32,1
500,Logan Smothers,NEB,37,133,3.6,24,2
502,Luke McCaffrey,RICE,41,132,3.2,21,2
502,Mike Washington Jr.,BUFF,23,132,5.7,16,1
504,Drew Plitt,BALL,81,131,1.6,27,2
504,Kelvin Dean,FAU,21,131,6.2,31,2
506,Reynaldo Flores,UTEP,32,130,4.1,18,0
506,Khalil Shakir,BSU,21,130,6.2,33,0
506,Jayden Umbarger,NAVY,11,130,11.8,32,0
506,Marcus Pierce Jr.,TENN,32,130,4.1,27,1
510,Chandler Smith,HOU,31,129,4.2,15,2
510,Joe Milton III,MICH/TENN,28,129,4.6,54,2
510,Cade Barnard,ARMY,34,129,3.8,16,0
513,Brady Schipper,WISC,28,128,4.6,15,0
514,Collin Schlee,KENT,20,127,6.3,29,3
514,Jiya Wright,ULM,33,127,3.8,14,1
