RK,NAME,TEAM,ATT,YDS,AVG,LNG,TD
522,Chris Evans,MICH,16,73,4.6,16,1
522,Keon Howard,TULN,15,73,4.9,24,1
522,Keegan Jones,UCLA,15,73,4.9,16,1
522,Brendon Lewis,COLO,9,73,8.1,44,1
522,Kevin Davis,M-OH,22,73,3.3,11,0
527,Daimarqua Foster,TCU,22,72,3.3,10,1
527,Jawhar Jordan,SYR,29,72,2.5,10,0
529,Roydell Williams,ALA,19,71,3.7,11,1
530,Terrell Bynum,WASH,5,70,14.0,17,0
530,Javin Myers,ULM,17,70,4.1,11,0
530,Kenan Christon II,USC,10,70,7.0,47,0
533,Kavika Fonua,BYU,16,69,4.3,16,0
533,Danny Davis,WISC,8,69,8.6,18,1
533,Bo Melton,RUTG,6,69,11.5,44,2
536,Jason Shelley,USU,33,68,2.1,20,0
536,Davion Johnson,M-OH,16,68,4.3,31,0
536,Tyler Snead,ECU,3,68,22.7,31,1
536,Ira Armstead II,UVA,10,68,6.8,22,1
536,Taye McWilliams,BAY,13,68,5.2,17,0
536,Isaiah Johnson,UNT,17,68,4.0,16,1
542,Quincy Patterson,VT,15,67,4.5,10,1
542,Dax Milne,BYU,11,67,6.1,15,0
542,Edward Saydee,TEM,19,67,3.5,14,0
542,KJ Jefferson,ARK,28,67,2.4,19,2
542,Cam Davis,WASH,15,67,4.5,17,0
542,Garrett Wilson,OSU,2,67,33.5,62,0
548,Timothy Taylor,MEM,4,66,16.5,47,1
548,Ronnie Walker Jr.,UVA,23,66,2.9,14,0
550,DJ Turner,MD/PITT,10,65,6.5,24,0
550,Daevon Vigilant,UNM,15,65,4.3,10,0
550,Keylon Stokes,TLSA,13,65,5.0,13,0
550,Ben Bryant,CIN,6,65,10.8,40,1
550,Derius Davis,TCU,7,65,9.3,24,0
550,Christopher Brooks,CAL,21,65,3.1,15,1
550,DJ Jones,UNC,11,65,5.9,12,1
550,Johnny Richardson,UCF,11,65,5.9,31,1
558,Elijah Moore,MISS,14,64,4.6,13,0
558,King Doerue,PUR,17,64,3.8,16,0
558,Miyan Williams,OSU,10,64,6.4,15,0
561,Robert Burns,MIAMI,16,63,3.9,13,0
561,Onasis Neely,TEM,20,63,3.2,10,1
563,Chase Hayden,ECU,16,62,3.9,10,0
563,Joey Gatewood,UK,25,62,2.5,14,0
563,JuTahn McClain,UK,16,62,3.9,17,0
563,Will Koch,MASS,21,62,3.0,25,0
563,Marvin Scott III,NEB,24,62,2.6,8,0
568,Malik Murray,GASO,3,61,20.3,43,0
568,Travell Harris,WSU,5,61,12.2,44,2
568,Joshua Stoner,AFA,11,61,5.5,14,0
568,Dakereon Joyner,SC,2,61,30.5,47,1
568,Michael Orphey Jr.,UL,4,61,15.3,48,1
568,Anthony Richardson Sr.,FLA,7,61,8.7,28,0
568,Isaiah Jacobs,MD,19,61,3.2,11,0
568,Josh Henderson,UNC,18,61,3.4,16,0
568,David Ellis,IU,16,61,3.8,11,0
568,Isaiah Holiness,SJSU,19,61,3.2,9,0
578,Tre Turner,VT,9,60,6.7,51,2
578,Malcolm Epps,TEX,0,60,0.0,40,0
578,DJ Uiagalelei,CLEM,28,60,2.1,30,4
578,Luca Diamont,DUKE,12,60,5.0,23,0
578,Emani Bailey,UL,10,60,6.0,25,0
583,ZaQuandre White,SC,16,59,3.7,21,0
583,Tyson Riley,ARMY,13,59,4.5,11,0
585,Kylin Hill,MSST,15,58,3.9,12,0
585,Brett Gabbert,M-OH,7,58,8.3,23,0
585,Isaiah Neyor,WYO,1,58,58.0,58,0
585,Jordan Addison,PITT,9,58,6.4,15,0
585,Kenvontre Bradford,LSU,10,58,5.8,12,0
590,Avery Davis,ND,3,57,19.0,29,0
590,O'Shaan Allison,OHIO,16,57,3.6,7,0
590,Colby Suits,ULM,35,57,1.6,25,0
590,Isaiah Azubuike,ARST,18,57,3.2,25,1
590,Chubba Purdy,FSU,19,57,3.0,21,0
590,Daniel Carter,PITT,14,57,4.1,9,1
590,Dylan Morris,WASH,17,57,3.4,14,2
597,Kaedric Cobbs,UTSA,11,56,5.1,24,1
597,Jackson McChesney,BYU,11,56,5.1,15,1
599,Michel Dukes,CLEM,8,55,6.9,29,0
599,Tony Mathis Jr.,WVU,18,55,3.1,8,1
599,Dawaiian McNeely,WYO,14,55,3.9,14,0
599,Elijah Green,UNC,10,55,5.5,15,0
603,Ihmir Smith-Marsette,IOWA,7,54,7.7,31,1
603,Ivory Kelly-Martin,IOWA,13,54,4.2,14,0
603,Todd Sibley,PITT,13,54,4.2,13,1
603,Stetson Bennett IV,UGA,24,54,2.3,12,2
603,Kyle Dobbins,TEM,14,54,3.9,16,0
603,Taye Barber,TCU,15,54,3.6,10,0
603,Treshaun Ward,FSU,2,54,27.0,28,1
603,Jordan Wilmore,UTAH,18,54,3.0,21,0
603,CJ McNeal,MIZ/AFA,5,54,10.8,19,0
612,Eli Peters,TOL,25,53,2.1,35,0
612,Jaylon Redd,ORE,3,53,17.7,37,1
612,Courtney Reese,UNLV,9,53,5.9,19,0
615,Eli Stove,AUB,7,51,7.3,12,0
615,Larry Wooden,UAB,17,51,3.0,11,0
615,Dequan Finn,TOL,10,51,5.1,21,0
618,Kyle Trask,FLA,64,50,0.8,26,3
618,Mannie Logan-Greene,UNM,9,50,5.6,27,0
618,Brant Kuithe,UTAH,6,50,8.3,14,0
618,Jermaine Burton,UGA,4,50,12.5,43,0
618,Jordan Whittington,TEX,3,50,16.7,20,1
618,Jhaylin Embry,BGSU,6,50,8.3,22,0
624,Drew Plitt,BALL,80,49,0.6,16,4
624,Miller Mosley,GASO,13,49,3.8,11,0
624,Perry Carter,ULM,5,49,9.8,20,2
624,Ryan Rehkow,BYU,1,49,49.0,49,0
628,Markenzy Pierre,SYR,21,48,2.3,7,0
628,Sione Finau,BYU,12,48,4.0,14,0
628,Tayvion Robinson,VT,5,48,9.6,28,0
628,Chimere Dike,WISC,6,48,8.0,30,0
628,C.J. Stroud,OSU,1,48,48.0,48,1
628,Marcus Carroll,GAST,17,48,2.8,6,2
634,Melquise Stovall,HAW,5,47,9.4,18,0
634,Momo Sanogo,MISS,1,47,47.0,47,0
634,Wilson Catoe,ARMY,1,47,47.0,47,0
634,Sean Dollars,ORE,8,47,5.9,15,0
634,Christian Lovick,TLSA,9,47,5.2,10,0
634,Payton Thorne,MSU,25,47,1.9,38,1
634,Spence Massey,GT,3,47,15.7,41,0
634,Rondarius Gregory,NIU,10,47,4.7,11,0
634,Pailate Makakona,USU,10,47,4.7,15,0
634,Braydon Bennett,CCU,6,47,7.8,35,1
644,Dalen Morris,NAVY,68,46,0.7,19,2
644,Maurice Bellan,ARMY,13,46,3.5,14,0
644,Jirehl Brock,ISU,13,46,3.5,11,0
647,Mason Stokke,WISC,19,45,2.4,6,1
647,Calvin Tyler Jr.,ORST,15,45,3.0,11,2
647,Jevon Bigelow,FRES,11,45,4.1,9,0
647,A.J. Phillips,USA,11,45,4.1,11,0
651,Kelvin Dean,FAU,19,44,2.3,16,0
651,Taulia Tagovailoa,MD,26,44,1.7,39,2
651,Tajay Ahmed,BUFF,1,44,44.0,44,1
651,Chandler Morris,OU,5,44,8.8,16,2
656,Haynes King,TA&M,6,43,7.2,22,0
656,ChaVon McEachern,CLT,11,43,3.9,15,1
656,Chris Jackson,BYU,9,43,4.8,14,0
659,Kawaan Baker,USA,13,42,3.2,12,0
660,Brennon Dingle,UTSA,5,41,8.2,26,0
660,Willie Wright,FAU,6,41,6.8,20,0
660,Jordan Merrell,FAU,4,41,10.3,36,0
660,Ryan Montgomery,CIN,15,41,2.7,7,0
660,Ygenio Booker,TULN,9,41,4.6,9,0
660,Carter Bradley,TOL,18,41,2.3,20,0
660,Phillip Brooks,KSU,8,41,5.1,12,0
660,Brett Brenton,WYO,3,41,13.7,19,1
660,Brian Maurer,TENN,5,41,8.2,22,0
660,Zay Flowers,BC,11,41,3.7,22,1
660,Kenny Tracy,M-OH,8,41,5.1,32,0
671,Anthony Brown Jr.,ORE,7,40,5.7,16,2
671,Xavier Gaines,MRSH,10,40,4.0,11,0
671,Kyle Philips,UCLA,4,40,10.0,29,0
671,Chase Griffin,UCLA,18,40,2.2,18,0
671,Garrett Greene,WVU,6,40,6.7,13,0
676,Thomas MacVittie,KU,8,39,4.9,19,0
676,Matt McDonald,BGSU,27,39,1.4,24,1
676,Rocky Lombardi,MSU,32,39,1.2,21,0
676,Cade Fortin,USF,4,39,9.8,33,0
676,Carlinos Acie,NAVY,11,39,3.5,14,0
676,Keyon Mozee,KSU,11,39,3.5,27,0
676,Noah Whittington,WKU,16,39,2.4,15,0
683,Skylar Thompson,KSU,19,38,2.0,13,3
683,Kyle Vantrease,BUFF,11,38,3.5,12,4
683,Jack Sears,USC/BSU,9,38,4.2,12,1
683,Charlie Jones,IOWA,2,38,19.0,27,0
683,Kaleb Eleby,WMU,34,38,1.1,13,4
683,Danny Smith,BSU,12,38,3.2,13,0
683,Graham Mertz,WISC,36,38,1.1,24,2
683,James Fullbright III,HOU,4,38,9.5,14,1
683,Lawrence Papillon,MRSH,10,38,3.8,13,1
683,Braheam Murphy,ARMY,7,38,5.4,12,1
693,Davis Mills,STAN,30,37,1.2,15,3
693,Jack Tuttle,IU,15,37,2.5,9,0
693,Joachim Bangda,KENT,6,37,6.2,11,0
693,Christian Hunter,CSU,8,37,4.6,21,0
693,Doug Brumfield,UNLV,14,37,2.6,14,1
698,Jesse Brown,NW,15,36,2.4,5,2
698,Tyler Burns,KSU,13,36,2.8,10,0
698,Cyrus Habibi-Likio,ORE,19,36,1.9,4,4
698,Chris Reynolds,CLT,50,36,0.7,13,0
698,Tate Whatley,USM,19,36,1.9,19,4
698,Isaac Guerendo,WISC,11,36,3.3,13,0
698,Riley Smith,BSU,4,36,9.0,20,0
698,Dante Wright,CSU,9,36,4.0,11,0
698,Jsi Hatfield,ECU,4,36,9.0,27,0
698,Caron Robinson,BUFF,5,36,7.2,27,0
708,De'Vion Warren,ARK,4,35,8.8,22,0
708,Lee Witherspoon,MSST,6,35,5.8,20,0
708,Jaren Mangham,COLO,23,35,1.5,5,2
708,Micah Cooper,OKST,7,35,5.0,14,0
708,Joseph Bruno,PSU,3,35,11.7,20,0
713,Tyler Johnston III,UAB,14,34,2.4,13,0
713,Blake Hayes,ILL,2,34,17.0,20,0
713,Joe Davis,COLO,18,34,1.9,8,0
713,TJ Finley,LSU,29,34,1.2,10,1
713,Gabriel Watson,TEX,7,34,4.9,15,0
713,LaJohntay Wester,FAU,8,34,4.3,18,0
713,Jayden de Laura,WSU,28,34,1.2,16,2
720,Ricky Pearsall,ASU,3,33,11.0,29,1
720,John Gentry,USU,7,33,4.7,19,0
720,Garrett Kahmann,ULM,8,33,4.1,22,0
723,Chris Moore,GAST,1,32,32.0,32,0
723,Ontaria Wilson,FSU,4,32,8.0,13,0
723,Josiah Johnson,MASS,12,32,2.7,9,0
723,Lorenzo Lingard,FLA,5,32,6.4,13,0
723,Rondale Moore,PUR,6,32,5.3,11,1
723,Tye Smith-Lindsey,UAB,1,32,32.0,32,0
723,Demarkcus Bowman,FLA/CLEM,9,32,3.6,10,0
723,Daniel Bangura,KENT,6,32,5.3,16,0
731,Tabarius Peterson,LOU,1,31,31.0,31,0
731,Mike Fallon,MASS,4,31,7.8,21,0
731,Casey Thompson,TEX,8,31,3.9,22,0
731,Tyger Goslin,NAVY,24,31,1.3,10,0
731,Jha'Quan Jackson,TULN,2,31,15.5,17,1
731,Shaadie Clayton-Johnson,COLO,7,31,4.4,17,2
737,Quadry Jones,UCF,3,30,10.0,18,0
737,Smoke Harris,LT,5,30,6.0,16,1
737,Rahmir Johnson,NEB,8,30,3.8,12,1
737,Lexington Joseph,FIU,8,30,3.8,10,0
737,Jonzell Norrils,AKR,7,30,4.3,11,1
737,Jordan Griffin,UL,7,30,4.3,12,0
737,Danny Gray,SMU,3,30,10.0,32,2
737,Jalen John,ARIZ,4,30,7.5,11,0
745,Joel Dublanko,CIN,1,29,29.0,29,0
745,Austin Aune,UNT,27,29,1.1,9,2
745,Iverson Clement,FLA,5,29,5.8,17,0
745,Kevaris Thomas,WKU,24,29,1.2,13,1
745,Omarion Dollison,USF,2,29,14.5,19,0
745,Reikan Donaldson,ARMY,1,29,29.0,29,0
745,Bo Gross,AFA,9,29,3.2,5,1
745,Justin Ibieta,TULN,3,29,9.7,29,0
753,JD Spielman,TCU,4,28,7.0,19,0
753,Reynaldo Flores,UTEP,4,28,7.0,18,0
753,Isiah Cox,OHIO,1,28,28.0,28,0
753,Gavin Williams,IOWA,8,28,3.5,7,0
753,Kadari Johnson,UTSA,2,28,14.0,23,0
753,Aveon Smith,M-OH,3,28,9.3,14,0
753,Joshua Edwards,ARST,6,28,4.7,8,0
760,Dee Eskridge,WMU,1,27,27.0,27,0
760,Jalen Cropper,FRES,4,27,6.8,10,0
760,Tyrice Richie,NIU,6,27,4.5,19,0
760,Harlan Dixon,LT,9,27,3.0,10,0
760,Gavin Beerup,WYO,5,27,5.4,38,0
765,Chase Jasmin,SDSU,5,26,5.2,8,0
765,Jack Abraham,USM,29,26,0.9,35,0
765,Anthony Russo,TEM,22,26,1.2,10,2
765,Tayon Fleet-Davis,MD,10,26,2.6,11,0
765,Aron Cruickshank,RUTG/WISC,4,26,6.5,22,0
765,Jacolby Criswell,UNC,9,26,2.9,8,0
771,Logan Bonner,ARST,34,25,0.7,23,0
771,Lindell Stone,UVA,8,25,3.1,6,0
771,Darrian Felix,USF,10,25,2.5,10,0
771,JoJo Dorceus,MEM,1,25,25.0,25,0
771,Michael Penix Jr.,IU,18,25,1.4,25,2
771,Trae Allen,WMU,9,25,2.8,5,0
771,Taisun Phommachanh,CLEM,7,25,3.6,7,0
771,Tre Tucker,CIN,4,25,6.3,9,0
771,Perry Olsen,NAVY,10,25,2.5,31,0
771,Tyson Mobley,CCU,2,25,12.5,13,0
771,Luke Larsen,ECU,1,25,25.0,25,0
771,Dee Beckwith,TENN,3,25,8.3,12,0
783,Andrew Marty,NW,5,24,4.8,10,0
783,J'arius Warren,NAVY,1,24,24.0,24,0
783,John Tank Miller Jr.,USA,5,24,4.8,14,0
783,Damarius Good,UCF,4,24,6.0,13,0
783,Jacquez Stuart,TOL,3,24,8.0,13,0
783,Knox Kadum,VT,6,24,4.0,19,0
783,Ronald Thompkins,NEB,5,24,4.8,9,0
783,Jalon Daniels,KU,74,24,0.3,13,3
791,Tommy DeVito,SYR,43,23,0.5,19,0
791,Jeremiah Haydel,TXST,3,23,7.7,29,0
791,Micaleous Elder,CLT,8,23,2.9,13,2
791,Isaiah Connelly,CCU,6,23,3.8,8,0
791,Jordan Watkins,LOU,1,23,23.0,23,1
791,Jack Miller III,OSU,2,23,11.5,21,1
797,Malik Staples,WKU,7,22,3.1,9,1
797,Dennis Grosel,BC,7,22,3.1,44,0
797,Charleston Rambo,OU,2,22,11.0,21,0
797,Tyrone Tracy Jr.,IOWA,2,22,11.0,21,0
797,Jack Westover,WASH,5,22,4.4,7,0
797,Billy Kemp IV,UVA,6,22,3.7,9,0
797,Brandon Walters,ARMY,5,22,4.4,9,0
797,Grant Gunnell,ARIZ,23,22,1.0,19,0
797,Khaleb Hood,GASO,4,22,5.5,9,0
797,DJ England-Chisolm,MTSU,6,22,3.7,15,0
797,Lachlan Wilson,TLSA,1,22,22.0,22,0
797,Rasheen Ali,MRSH,5,22,4.4,9,0
809,Dazz Newsome,UNC,2,21,10.5,15,1
809,James Graham,GT,6,21,3.5,8,0
809,Baylor Romney,BYU,7,21,3.0,11,0
809,Jack Plummer,PUR,16,21,1.3,14,1
809,Jay Bramblett,ND,2,21,10.5,14,0
809,Travis Tisdale,UK,6,21,3.5,6,0
809,Brannon Spector,CLEM,2,21,10.5,19,0
809,Anthony Watkins,TLSA,7,21,3.0,12,0
809,Cam Roberson,MASS,11,21,1.9,5,0
818,Jack Lindsey,ARK,1,20,20.0,20,0
818,Chabastin Taylor,KSU,1,20,20.0,20,0
818,Maleek Williams,FIU,5,20,4.0,15,0
818,JuanCarlos Santana,TLSA,2,20,10.0,14,0
818,Rodney Thompson,NIU,6,20,3.3,14,1
818,Connor Bazelak,MIZ,44,20,0.5,14,2
818,Eli Pancol,DUKE,4,20,5.0,22,1
818,Tyler Scott,CIN,1,20,20.0,20,0
818,Todd Hudson,OU,8,20,2.5,8,0
818,Tyler Crowe,BSU,5,20,4.0,7,0
818,Cade Ballard,ARMY,9,20,2.2,9,1
818,Cade Fennegan,BSU,9,20,2.2,6,0
830,Branden Mack,TEM,4,19,4.8,10,0
830,Braydon Johnson,OKST,1,19,19.0,19,0
830,Will Drawdy,WAKE,4,19,4.8,8,1
830,Jordan Blackman,ARMY,2,19,9.5,13,1
830,Odunayo Seriki,USF,6,19,3.2,21,0
830,Gerry Bohanon,BAY,4,19,4.8,10,0
830,Devon High,NAVY,2,19,9.5,10,0
830,Ontario Russell,M-OH,14,19,1.4,6,0
830,Terrance Gipson,SMU,7,19,2.7,8,1
830,Phat Watts,TULN,5,19,3.8,14,1
830,Jorden Gidrey,AFA,11,19,1.7,12,0
841,Bradrick Shaw,CAL/WISC,11,18,1.6,6,1
841,Jerney Jones,MIZ,4,18,4.5,11,0
841,Jake Haener,FRES,57,18,0.3,54,3
841,Khalil McClain,TROY,2,18,9.0,12,0
841,Gabe Montgomery,APP,2,18,9.0,15,0
841,Ben Peterson,AFA,1,18,18.0,18,0
841,Devin Chandler,WISC,1,18,18.0,18,0
841,Kody Epps,BYU,2,18,9.0,13,0
841,Ahmani Marshall,WAKE,6,18,3.0,8,0
841,Alante Brown,NEB,1,18,18.0,18,0
841,DJ Smith,EMU,18,18,1.0,4,0
841,Jeremy Hunt,ULM,35,18,0.5,22,1
853,Jarrett Guarantano,TENN,41,17,0.4,20,4
853,Ben Skowronek,ND,2,17,8.5,13,1
853,Jerry Howard Jr.,GT,3,17,5.7,9,0
853,Evan Johnson,UNT,6,17,2.8,5,0
853,Jacob Copeland,FLA,1,17,17.0,17,0
853,Adam Korsak,RUTG,1,17,17.0,17,0
853,Shocky Jacques-Louis,PITT,5,17,3.4,8,0
853,Jayden Reed,MSU,6,17,2.8,12,0
853,Tylan Knight,MISS,5,17,3.4,7,0
853,Xavier Johnson,OSU,4,17,4.3,7,0
853,D'Wan Mathis,UGA,18,17,0.9,17,0
853,Jacardia Wright,KSU,6,17,2.8,12,0
853,Kurtis Rourke,OHIO,14,17,1.2,20,0
853,Jonah White,BAY,5,17,3.4,17,0
853,Ta'Ron Keith,BGSU,4,17,4.3,7,0
853,Marvin Mims Jr.,OU,2,17,8.5,17,0
869,Velus Jones Jr.,TENN,3,16,5.3,9,0
869,Marquez Stevenson,HOU,3,16,5.3,14,0
869,T.J. Simmons,WVU,2,16,8.0,15,0
869,Jairus Grissom,EMU,5,16,3.2,7,0
869,Kaylon Geiger,TROY,4,16,4.0,13,0
869,Jayden Harrison,VAN,1,16,16.0,16,0
869,Darius Lewis,GASO,1,16,16.0,16,0
869,Jake Bailey,RICE,2,16,8.0,17,0
869,Shamar Garrett,SJSU,3,16,5.3,10,0
869,Marco Lee Jr.,VT,3,16,5.3,7,0
869,CJ Harris,OHIO,3,16,5.3,13,0
869,Christian Parrish,ARMY,5,16,3.2,5,0
869,Earnest Crownover,TA&M,3,16,5.3,9,0
882,Javon McKinley,ND,1,15,15.0,15,0
882,Tyler Lytle,COLO,1,15,15.0,15,0
882,Seth Boomer,TLSA,4,15,3.8,14,0
882,Josh Ali,UK,1,15,15.0,15,0
882,Layne Hatcher,ARST,43,15,0.3,15,0
882,Jahmir Smith,ND,5,15,3.0,7,0
882,Chase Wolf,WISC,4,15,3.8,8,0
882,Gunner Romney,BYU,6,15,2.5,7,1
882,Masen Wake,BYU,5,15,3.0,10,2
882,AJ Henning,MICH,3,15,5.0,9,0
882,Michael Lindauer,CIN,2,15,7.5,10,0
882,Brennan Presley,OKST,2,15,7.5,9,1
882,Mike Wright Jr.,VAN,14,15,1.1,11,1
882,Gayflor Flomo,KU,6,15,2.5,7,0
882,Deondre Jackson,TA&M,2,15,7.5,9,0
882,Ben Brittain,AFA,4,15,3.8,8,0
898,Tanner Wiggins,UL,1,14,14.0,12,0
898,Trevon Bradford,ORST,2,14,7.0,9,0
898,Willie Johnson,MRSH,4,14,3.5,16,0
898,Oscar Bradburn,VT,1,14,14.0,14,0
898,Mac Jones,ALA,35,14,0.4,14,1
898,Calvin Austin III,MEM,2,14,7.0,11,0
898,Conner Lillig,ILL,3,14,4.7,9,0
898,Marcus Crowley,OSU,6,14,2.3,4,0
898,Jalen McMillan,WASH,2,14,7.0,7,0
898,JJ Pegues,AUB,5,14,2.8,11,0
898,Chad Alexander,UNM,3,14,4.7,9,0
909,Prather Hudson,UGA,3,13,4.3,7,0
909,Mike Harley Jr.,MIAMI,2,13,6.5,12,0
909,Nathan Tilford,ARIZ,2,13,6.5,7,0
909,Bryce Williams,MINN,5,13,2.6,5,0
909,Seth Paige,GAST,5,13,2.6,6,0
909,Ben Wooldridge,FRES,2,13,6.5,10,0
909,Josh Mays,TROY,4,13,3.3,5,0
909,Jacob Zeno,BAY,4,13,3.3,9,0
909,Noah Cain,PSU,3,13,4.3,7,0
909,Brandon Wright,MSU,6,13,2.2,5,0
909,Demarcus Jones,USM,4,13,3.3,11,0
909,Kamal Gray,TEM,2,13,6.5,10,0
909,Micah Davis,AFA,1,13,13.0,13,0
909,Jensen Jones,AFA,2,13,6.5,7,0
923,Demario McCall,OSU,1,12,12.0,12,0
923,Clay Markoff,WSU,4,12,3.0,7,0
923,Mark Pope,MIAMI,1,12,12.0,12,0
923,Perris Jones,UVA,3,12,4.0,8,0
923,Jaylen Waddle,ALA,3,12,4.0,11,0
923,De'Corian Clark,UTSA,1,12,12.0,12,0
923,Hunter Dekkers,ISU,3,12,4.0,12,1
923,Sam Kenerson,GASO,2,12,6.0,12,0
923,Terrell Brown,HOU,4,12,3.0,7,0
923,Zahir Swann,CMU,1,12,12.0,12,0
923,Seth Keller,TXST,1,12,12.0,12,1
923,Bobby Wooden,UNM,4,12,3.0,4,0
923,Reggie Love III,ILL,10,12,1.2,8,0
936,Karmi Mackey,EMU,3,11,3.7,7,0
936,Bryce Carpenter,CCU,4,11,2.8,6,0
936,Davis Brin,TLSA,4,11,2.8,18,1
936,Justin Rogers,UNLV,10,11,1.1,12,0
936,Nikko Remigio,CAL,3,11,3.7,7,0
936,Nick Patti,PITT,7,11,1.6,13,2
936,Stefan Cobbs,BSU,2,11,5.5,9,0
936,Jalen Nailor,MSU,2,11,5.5,8,0
936,Kyron Cumby,ILL,2,11,5.5,9,0
936,Hudson Card,TEX,4,11,2.8,7,0
936,Ja'Khi Douglas,FSU,6,11,1.8,5,0
936,Kentrel Bullock,MISS,2,11,5.5,7,0
936,A'Montae Spivey,ARK,4,11,2.8,5,0
936,Tahj Washington,MEM,4,11,2.8,8,1
936,Jonathan Barna,OHIO,8,11,1.4,4,0
936,Jake Smith,TEX,2,11,5.5,7,0
952,Patrick O'Brien,CSU,23,10,0.4,25,2
952,Jordan Myers,RICE,9,10,1.1,3,1
952,Andrew Parchment,KU,1,10,10.0,10,0
952,Cammon Cooper,WSU,4,10,2.5,9,0
952,Kenyon Oblad,UNLV,2,10,5.0,6,0
952,KeSean Carter,TTU,1,10,10.0,10,0
952,Aidan Robbins,LOU,5,10,2.0,4,0
952,Luke Grimm,KU,3,10,3.3,7,0
952,A'Varius Sparrow,WVU,3,10,3.3,6,0
961,Kendric Pryor,WISC,2,9,4.5,7,0
961,Jalen Virgil,APP,1,9,9.0,9,0
961,James Smith,CIN,1,9,9.0,9,0
961,Takulve Williams,KU,1,9,9.0,9,0
961,Josh Adkins,NMSU/UTSA,2,9,4.5,8,0
961,Bryan Thompson,UTAH,1,9,9.0,9,1
961,Gunnar Holmberg,DUKE,23,9,0.4,12,1
961,Jesiah Irish,ORST,1,9,9.0,9,0
961,Isaiah Hamilton,SJSU,1,9,9.0,9,0
961,Chad Magyar,UNLV,2,9,4.5,11,0
961,Wayne Toussant,LT,1,9,9.0,9,0
961,Justin Lockhart,NEV,1,9,9.0,9,0
961,Roman Wilson,MICH,1,9,9.0,9,0
961,Kai Money,TEX,1,9,9.0,9,0
961,Jordan Kress,UNM,2,9,4.5,5,0
961,Myron Mitchell,UAB,1,9,9.0,9,0
961,Brandon Hayes,USM,1,9,9.0,9,0
961,D'ionte Smith,MIZ,1,9,9.0,9,0
979,Jacob Huesman,APP,1,8,8.0,8,1
979,Matlin Marshall,GAST,3,8,2.7,7,0
979,Quardraiz Wadley,UTEP,3,8,2.7,4,0
979,Brad Anderson,MTSU,2,8,4.0,4,0
979,Champ Flemings,ORST,1,8,8.0,8,0
979,Whop Philyor,IU,1,8,8.0,8,0
979,Jafar Armstrong,ND,17,8,0.5,9,1
979,Justus Woods,STAN,4,8,2.0,4,0
979,Jose Barbon,TEM,1,8,8.0,8,0
979,Amad Anderson Jr.,PUR,1,8,8.0,8,0
979,Braden Lenzy,ND,3,8,2.7,3,0
979,Zakhari Franklin,UTSA,1,8,8.0,8,0
979,Tanner McGee,USA,4,8,2.0,9,0
979,Dylan Downing,UNLV,3,8,2.7,3,0
979,Nate McCollum,GT,2,8,4.0,7,0
979,Maasai Maynor,NAVY,1,8,8.0,8,0
979,Mark Walker,NAVY,5,8,1.6,9,0
979,Malik Washington,NW,1,8,8.0,8,0
979,Talmage Gunther,BYU,2,8,4.0,4,0
979,Josh Kelly,FRES,2,8,4.0,9,1
979,Brandon Thomas,MEM,2,8,4.0,5,0
979,Ay'Jaun Marshall,ARMY,6,8,1.3,7,0
1001,Seth Green,MINN,9,7,0.8,4,2
1001,Tylan Wallace,OKST,1,7,7.0,7,0
1001,Devin Leary,NCST,19,7,0.4,20,0
1001,Dashaun Jerkins,VAN,1,7,7.0,7,0
1001,Logan Ammons,TULN,1,7,7.0,7,0
1001,Joshua Fleeks,BAY,5,7,1.4,12,0
1001,Roderic Burns,UNT,1,7,7.0,7,0
1001,Cade McNamara,MICH,5,7,1.4,3,1
1001,Alex Padilla,IOWA,2,7,3.5,6,0
1001,Ben Ballard,TEX,1,7,7.0,7,0
1001,Milan Tucker,APP,1,7,7.0,7,0
1001,Josh Coltrin,TULN,2,7,3.5,6,0
1001,Nate Jefferson,FIU,1,7,7.0,7,1
1001,Christian Singleton,WMU,2,7,3.5,5,1
1001,Kyle Toole,TROY,2,7,3.5,4,0
1001,Jared Cole,MASS,12,7,0.6,5,0
1001,Willie Taggart Jr.,FAU,6,7,1.2,11,0
1001,Michael Kern,WAKE,8,7,0.9,7,0
1001,Tank Smith,PSU,1,7,7.0,7,0
1001,Wesley Kommer,NEV,1,7,7.0,7,0
1001,Chance Lovertich,USA,19,7,0.4,24,0
1001,Jackson He,ASU,4,7,1.8,2,1
1023,Tanner Kuljian,SDSU/USD,1,6,6.0,6,0
1023,Will Spiers,CLEM,1,6,6.0,6,0
1023,Randle Jones,TEM,2,6,3.0,4,0
1023,Drew Lisk,UTAH,1,6,6.0,6,0
1023,Isaiah Sanders,STAN,3,6,2.0,3,2
1023,DeVonta Smith,ALA,4,6,1.5,14,1
1023,Stanley Berryhill,ARIZ,1,6,6.0,6,0
1023,Shi Smith,SC,6,6,1.0,6,0
1023,BJ Busbee,SDSU,1,6,6.0,6,0
1023,Cameron Fleming,MEM,1,6,6.0,6,0
1023,Dante Cephas,KENT,1,6,6.0,6,0
1023,Jarrett Guest,CCU,1,6,6.0,6,0
1023,Jimmy Holiday,TENN,1,6,6.0,6,0
1023,Marcus Cisco,NW,3,6,2.0,4,0
1023,Ben Williams,APP,2,6,3.0,3,0
1023,Isaiah Wooden,KENT,1,6,6.0,6,0
1023,Jawaun Johnson,LT,1,6,6.0,6,0
