RK,NAME,TEAM,"('Unnamed: 0_level_0', 'POS')","('Kickoffs', 'ATT')","('Kickoffs', 'YDS')","('Kickoffs', 'AVG')","('Kickoffs', 'LNG')","('Kickoffs', 'TD')","('Punts', 'ATT')","('Punts', 'YDS')","('Punts', 'AVG')","('Punts', 'LNG')","('Punts', 'TD')"
325,Byron Cardwell Jr.,SDSU,RB,1,31,31.0,31,0,0,0,0.0,0,0
325,Jackson Harper,CONN,WR,2,31,15.5,17,0,18,150,8.3,37,0
325,Logan Christensen,UNLV,S,2,31,15.5,16,0,0,0,0.0,0,0
325,Bryce Cain,AUB,WR,1,31,31.0,31,0,0,0,0.0,0,0
329,Ja'Quez Cross,ARST,RB,1,30,30.0,30,0,0,0,0.0,0,0
329,Chrishon McCray,MSU,WR,2,30,15.0,20,0,0,0,0.0,0,0
329,Keionte Scott,MIA,DB,2,30,15.0,29,0,0,0,0.0,0,0
332,Ross Fournet,FIU,WR,2,29,14.5,18,0,0,0,0.0,0,0
332,Isaiah Spencer,VT,WR,2,29,14.5,17,0,12,88,7.3,14,0
332,Noah White,USU,RB,1,29,29.0,29,0,0,0,0.0,0,0
335,Mavin Anderson,TXST,WR,1,28,28.0,28,0,0,0,0.0,0,0
335,Perry Fisher,UAB,CB,1,28,28.0,28,0,0,0,0.0,0,0
335,Braylon McReynolds,ULM,RB,4,28,7.0,12,0,0,0,0.0,0,0
335,Mikey Matthews,UCLA,WR,2,28,14.0,21,0,9,47,5.2,17,0
335,Keaton Kubecka,KU,WR,1,28,28.0,28,0,3,18,6.0,18,0
335,Titus Lyons,TXST,TE,3,28,9.3,17,0,0,0,0.0,0,0
340,Lavon Brown,CSU,WR,2,27,13.5,16,0,1,0,0.0,0,0
340,Darrell Smith,UL,RB,2,27,13.5,17,0,1,-1,-1.0,0,0
340,Brec Long,USA,TE,1,27,27.0,27,0,0,0,0.0,0,0
343,Christian Moore,PUR,TE,2,26,13.0,13,0,0,0,0.0,0,0
343,Ja'Marion Wayne,CCU,CB,1,26,26.0,26,0,0,0,0.0,0,0
343,Will Hardy,UNC,DB,2,26,13.0,17,0,8,72,9.0,22,0
343,Tate Carney,WAKE,RB,1,26,26.0,26,0,0,0,0.0,0,0
343,Kylan Salter,COLO,LB,1,26,26.0,26,0,0,0,0.0,0,0
343,Hardley Gilmore IV,UK,WR,1,26,26.0,26,0,0,0,0.0,0,0
343,Triston White,NIU,RB,1,26,26.0,26,0,0,0,0.0,0,0
343,Ryan Henley,WAKE,RB,1,26,26.0,26,0,0,0,0.0,0,0
351,Josh Hunter,SDSU,S,1,25,25.0,25,0,0,0,0.0,0,0
351,Nate Sullivan Jr.,ULM,TE,2,25,12.5,18,0,0,0,0.0,0,0
351,Caleb Benning,NEB,DB,1,25,25.0,25,0,0,0,0.0,0,0
351,Mac Resetich,ILL,DB,1,25,25.0,25,0,0,0,0.0,0,0
355,Marquis Crosby,ORST,RB,1,24,24.0,24,0,0,0,0.0,0,0
355,Benjamin Hall,UNC,RB,1,24,24.0,24,0,0,0,0.0,0,0
355,Zeke Moore,BC,TE,2,24,12.0,14,0,0,0,0.0,0,0
355,Jaden Hart,SYR,RB,2,24,12.0,13,0,0,0,0.0,0,0
355,Grady O'Neill,SHSU,WR,1,24,24.0,24,0,0,0,0.0,0,0
355,Kezion Dia-Johnson,MASS,WR,2,24,12.0,12,0,1,27,27.0,27,0
355,Kade Frew,AFA,RB,1,24,24.0,24,0,0,0,0.0,0,0
355,John Keough,BUFF,S,1,24,24.0,24,0,0,0,0.0,0,0
355,Keenan Phillips,USA,RB,3,24,8.0,18,0,0,0,0.0,0,0
364,Mason Williams,OHIO,TE,2,23,11.5,13,0,0,0,0.0,0,0
364,Dekalon Taylor,COLO,RB,1,23,23.0,23,0,1,11,11.0,11,0
364,Royal Capell,OKST,WR,2,23,11.5,14,0,1,7,7.0,7,0
364,Cole Mullins,ND,DL,2,23,11.5,13,0,0,0,0.0,0,0
364,Ofa Mataele,WMU,RB,2,23,11.5,14,0,0,0,0.0,0,0
364,CJ Simon,UTEP,WR,1,23,23.0,23,0,0,0,0.0,0,0
370,Malachi Thomas,PUR,RB,1,22,22.0,22,0,0,0,0.0,0,0
370,Zavion Thomas,LSU,WR,1,22,22.0,22,0,18,153,8.5,39,0
370,Khamari Anderson,ASU,TE,2,22,11.0,14,0,0,0,0.0,0,0
370,Riley Wormley,USC,RB,1,22,22.0,22,0,0,0,0.0,0,0
370,Nate Sheppard,DUKE,RB,1,22,22.0,22,0,0,0,0.0,0,0
370,Drew Wagner,NU,WR,1,22,22.0,22,0,14,27,1.9,7,0
370,Trequan Jones,ODU,RB,1,22,22.0,22,0,0,0,0.0,0,0
377,QuaRon Adams,CAL,WR,1,21,21.0,21,0,1,0,0.0,0,0
377,Caleb Merritt,WYO,DT,2,21,10.5,20,0,0,0,0.0,0,0
377,David Cordero,HAW,RB,1,21,21.0,21,0,0,0,0.0,0,0
377,Brandon White,HAW,WR,1,21,21.0,21,0,0,0,0.0,0,0
377,Tiger Bachmeier,BYU,WR,1,21,21.0,21,0,5,48,9.6,44,0
377,Jamal Roberts,MIZ,RB,2,21,10.5,26,0,0,0,0.0,0,0
377,Mitch Bolden,M-OH,TE,2,21,10.5,13,0,0,0,0.0,0,0
377,Nick Townsend,TEX,TE,2,21,10.5,18,0,0,0,0.0,0,0
377,Marcus Upton,BC,DB,1,21,21.0,21,0,0,0,0.0,0,0
377,Elliott Brow,UTSA,WR,2,21,10.5,21,0,7,54,7.7,40,0
377,Kayleb Barnett,VAN,WR,1,21,21.0,21,0,0,0,0.0,0,0
377,Ben Turner,MRSH,WR,1,21,21.0,21,0,0,0,0.0,0,0
389,Darius Jackson,TXST,S,1,20,20.0,20,0,0,0,0.0,0,0
389,Kelsey Johnson,BAY,TE,2,20,10.0,14,0,0,0,0.0,0,0
389,J'Mari Taylor,UVA,RB,1,20,20.0,20,0,0,0,0.0,0,0
389,Princeton Malbrue,LSU,LB,1,20,20.0,20,0,0,0,0.0,0,0
389,Jordan Anderson,ILL,TE,1,20,20.0,20,0,0,0,0.0,0,0
389,Joe Taylor,MICH,WR,1,20,20.0,20,0,1,0,0.0,0,0
389,Tucker Large,WSU,S,1,20,20.0,20,0,0,0,0.0,0,0
389,Cole Adams,ALA,WR,1,20,20.0,20,0,19,156,8.2,36,0
389,Smith Snowden,UTAH,CB,4,20,5.0,15,0,0,0,0.0,0,0
389,Ty Bryant,UK,DB,1,20,20.0,20,0,7,36,5.1,25,0
389,James Peoples,OSU,RB,2,20,10.0,18,0,0,0,0.0,0,0
389,Fran Brown Jr.,SYR,LS,1,20,20.0,20,0,0,0,0.0,0,0
390,Eric McClain,BALL,DB,1,20,20.0,20,0,0,0,0.0,0,0
389,Khristian Lando,JVST,RB,1,20,20.0,20,0,0,0,0.0,0,0
389,Malichi Greaves,CONN,RB,1,20,20.0,20,0,0,0,0.0,0,0
403,Bryce Farrell,STAN,WR,1,19,19.0,19,0,1,4,4.0,4,0
403,Jaden Alexis,USF,WR,1,19,19.0,19,0,0,0,0.0,0,0
403,De'Javion Stepney,AKR,DB,1,19,19.0,19,0,0,0,0.0,0,0
403,Aneyas Williams,ND,RB,2,19,9.5,11,0,0,0,0.0,0,0
403,Kyan Mason,AKR,WR,1,19,19.0,19,0,0,0,0.0,0,0
403,Brock Townsend,CMU,RB,1,19,19.0,19,0,0,0,0.0,0,0
403,Carlos Hernandez,WAKE,WR,1,19,19.0,19,0,23,253,11.0,88,1
403,Nolan James Jr.,ND,RB,1,19,19.0,19,0,0,0,0.0,0,0
403,Juan Berchal,APP,DB,1,19,19.0,19,0,1,45,45.0,45,0
412,Demond Claiborne,WAKE,RB,1,18,18.0,18,0,0,0,0.0,0,0
412,Maurice Turner,TULN,RB,1,18,18.0,18,0,0,0,0.0,0,0
412,Quinton Martin Jr.,PSU,RB,1,18,18.0,18,0,0,0,0.0,0,0
412,Dalton Carnes,UNT,WR,1,18,18.0,18,0,0,0,0.0,0,0
412,Jarod Bowie,WVU,WR,1,18,18.0,18,0,0,0,0.0,0,0
412,Jason Jeffares,CLT,TE,2,18,9.0,12,0,0,0,0.0,0,0
412,Dominic Kelley,NEV,RB,1,18,18.0,18,0,0,0,0.0,0,0
412,Jevon Edwards,CCU,RB,1,18,18.0,18,0,0,0,0.0,0,0
412,Miles Greer,BUFF,S,1,18,18.0,18,0,1,14,14.0,14,0
421,Jamal Haynes,GT,RB,1,17,17.0,17,0,0,0,0.0,0,0
421,Rylan Green,ULM,TE,2,17,8.5,12,0,0,0,0.0,0,0
421,Michael Allen,MRSH,RB,1,17,17.0,17,0,0,0,0.0,0,0
421,Ryan Quintanar,USC,LB,1,17,17.0,17,0,0,0,0.0,0,0
421,Christian Berry,KENT,TE,2,17,8.5,10,0,0,0,0.0,0,0
421,Champ Hampton,STAN,RB,1,17,17.0,17,0,0,0,0.0,0,0
421,Jaquise Martin,HOU,WR,2,17,8.5,10,0,0,0,0.0,0,0
428,Derik LeCaptain,MINN,LB,3,16,5.3,15,0,0,0,0.0,0,0
428,Trebor Pena,PSU,WR,1,16,16.0,16,0,8,71,8.9,21,0
428,Anthony Evans III,MSST,WR,1,16,16.0,16,0,11,134,12.2,43,0
428,Chris Davis Jr.,STAN,RB,1,16,16.0,16,0,0,0,0.0,0,0
428,Demarcus Riddick,AUB,LB,1,16,16.0,16,0,0,0,0.0,0,0
428,Kenny Odom,UTEP,WR,1,16,16.0,16,0,0,0,0.0,0,0
428,Kam Shanks,ARK,WR,1,16,16.0,16,0,17,93,5.5,26,0
428,Jahzae Kimbrough,KENT,RB,1,16,16.0,16,0,0,0,0.0,0,0
428,Tyler Mason,VT,RB,1,16,16.0,16,0,0,0,0.0,0,0
428,Miles Coleman,UNT,WR,3,16,5.3,8,0,10,42,4.2,14,0
428,Kadarius Calloway,NMSU,RB,1,16,16.0,16,0,0,0,0.0,0,0
428,Malachi James,SYR,RB,1,16,16.0,16,0,0,0,0.0,0,0
440,Joshua Burnham,ND,DL,2,15,7.5,9,0,0,0,0.0,0,0
440,Xavier Townsend,ISU,WR,2,15,7.5,15,0,2,5,2.5,4,0
440,Peyton Bowen,OU,DB,1,15,15.0,15,0,0,0,0.0,0,0
440,Quintrevion Wisner,TEX,RB,1,15,15.0,15,0,0,0,0.0,0,0
440,Jeremiah McClellan,ORE,WR,1,15,15.0,15,0,1,15,15.0,15,0
440,Cameren Smith,CLT,RB,1,15,15.0,15,0,0,0,0.0,0,0
440,Gabe Fisher,VAN,TE,1,15,15.0,15,0,0,0,0.0,0,0
440,Cam Vaughn,WVU,WR,1,15,15.0,15,0,0,0,0.0,0,0
440,Jaylon Stone,VAN,DL,2,15,7.5,10,0,0,0,0.0,0,0
440,Alfred Jordan Jr.,OHIO,WR,1,15,15.0,15,0,0,0,0.0,0,0
440,Steven Blanco,UL,RB,2,15,7.5,15,0,0,0,0.0,0,0
440,Luke Gilbert,JVST,TE,1,15,15.0,15,0,0,0,0.0,0,0
440,Landon Tate,NIU,WR,1,15,15.0,15,0,0,0,0.0,0,0
453,Chris Crouch,GASO,DB,1,14,14.0,14,0,0,0,0.0,0,0
453,Rocky Beers,CSU,TE,1,14,14.0,14,0,0,0,0.0,0,0
453,Rod Elston,JVST,S,1,14,14.0,14,0,0,0,0.0,0,0
453,Kaden Cloud,AFA,RB,1,14,14.0,14,0,0,0,0.0,0,0
453,Josh Williamson,KENN,WR,1,14,14.0,14,0,0,0,0.0,0,0
453,E. Jai Mason,CLT,WR,1,14,14.0,14,0,0,0,0.0,0,0
453,Semaj Pierre,RICE,WR,1,14,14.0,14,0,0,0,0.0,0,0
453,Robby Preckel,NU,TE,1,14,14.0,14,0,0,0,0.0,0,0
453,Mario Sanders II,ILL,WR,1,14,14.0,14,0,0,0,0.0,0,0
462,Hunter Welcing,NU,TE,2,13,6.5,10,0,0,0,0.0,0,0
462,Lincoln Pare,TXST,RB,1,13,13.0,13,0,0,0,0.0,0,0
462,Daylon Gordon,GT,RB,1,13,13.0,13,0,0,0,0.0,0,0
462,Shane Porter,SHSU,RB,2,13,6.5,18,0,0,0,0.0,0,0
462,Trey Johnson,BGSU,WR,2,13,6.5,8,0,0,0,0.0,0,0
462,Pierce Walsh,MINN,TE,1,13,13.0,13,0,0,0,0.0,0,0
462,Landon Phipps,ARK,DB,1,13,13.0,13,0,0,0,0.0,0,0
462,Nic Trujillo,ULM,WR,1,13,13.0,13,0,1,4,4.0,4,0
462,Johnnie Daniels,MSST,RB,1,13,13.0,13,0,0,0,0.0,0,0
471,Ethan Dirrim,GASO,TE,1,12,12.0,12,0,0,0,0.0,0,0
471,Josh Beetham,GT,TE,1,12,12.0,12,0,0,0,0.0,0,0
471,Chris Bell,LOU,WR,1,12,12.0,12,0,0,0,0.0,0,0
471,Jayden Johnson,MRSH,LB,1,12,12.0,12,0,0,0,0.0,0,0
471,Andrew Paul,JVST,RB,1,12,12.0,12,0,0,0,0.0,0,0
471,Lamar Sperling,BUFF,RB,1,12,12.0,12,0,0,0,0.0,0,0
471,Gideon Davidson,CLEM,RB,2,12,6.0,12,0,0,0,0.0,0,0
471,Ryan Ward,WVU,TE,1,12,12.0,12,0,0,0,0.0,0,0
471,Jake Godfrey,ULM,WR,2,12,6.0,12,0,9,77,8.6,28,0
471,Miles Parker,ECU,DL,1,12,12.0,12,0,0,0,0.0,0,0
481,Brady Hunt,SC,TE,1,11,11.0,11,0,0,0,0.0,0,0
481,Fitzgerald West Jr.,UL,DL,1,11,11.0,11,0,0,0,0.0,0,0
481,Zeke Berry,MICH,DB,1,11,11.0,11,0,0,0,0.0,0,0
481,DeAndre Moore Jr.,TEX,WR,1,11,11.0,11,0,1,8,8.0,8,0
481,Josiah Zamora,USC,WR,1,11,11.0,11,0,2,18,9.0,13,0
481,Bryce Caufield,ORST,TE,1,11,11.0,11,0,0,0,0.0,0,0
481,Colton Vasek,TEX,LB,1,11,11.0,11,0,0,0,0.0,0,0
481,AJ Szymanski,MD,TE,1,11,11.0,11,0,0,0,0.0,0,0
481,Gavin Grover,CIN,TE,1,11,11.0,11,0,0,0,0.0,0,0
481,Derek Weisskopf,IOWA,LB,1,11,11.0,11,0,0,0,0.0,0,0
481,Matthew Lusardi,WAKE,TE,2,11,5.5,11,0,0,0,0.0,0,0
481,Trelain Maddox,GT,RB,1,11,11.0,11,0,0,0,0.0,0,0
481,Roger Saleapaga,ORE,TE,1,11,11.0,11,0,0,0,0.0,0,0
481,Nate Marshall,MICH,EDGE,1,11,11.0,11,0,0,0,0.0,0,0
481,Jordan Washington,TEX,TE,1,11,11.0,11,0,0,0,0.0,0,0
496,J. Michael Sturdivant,FLA,WR,1,10,10.0,10,0,0,0,0.0,0,0
496,Maguire Anderson,FIU,WR,1,10,10.0,10,0,9,149,16.6,97,1
496,Cade Conley,WMU,TE,1,10,10.0,10,0,0,0,0.0,0,0
496,Marshall Landwehr,TEX,LB,1,10,10.0,10,0,0,0,0.0,0,0
496,Decker DeGraaf,WASH,TE,1,10,10.0,10,0,0,0,0.0,0,0
496,DeAndre Gill Jr.,CSU,DL,1,10,10.0,10,0,0,0,0.0,0,0
496,Dallen Bentley,UTAH,TE,1,10,10.0,10,0,0,0,0.0,0,0
496,Dezmen Roebuck,WASH,WR,1,10,10.0,10,0,7,22,3.1,12,0
496,Makel Green,TROY,DE,1,10,10.0,10,0,0,0,0.0,0,0
496,JoJo Stone,FIU,WR,1,10,10.0,10,0,0,0,0.0,0,0
496,Colin O'Carroll,TULN,OL,1,10,10.0,10,0,0,0,0.0,0,0
496,Mekhi Nelson,NEB,RB,1,10,10.0,10,0,0,0,0.0,0,0
508,Levani Damuni,UTAH,LB,1,9,9.0,9,0,0,0,0.0,0,0
508,Jake Thaw,DEL,WR,1,9,9.0,9,0,4,21,5.3,13,0
508,Will Anciaux,KSU,TE,1,9,9.0,9,0,0,0,0.0,0,0
508,Tyler Holzworth,PSU,RB,1,9,9.0,9,0,0,0,0.0,0,0
508,Jaylen Poe,NIU,RB,1,9,9.0,9,0,0,0,0.0,0,0
508,Carson Bruhn,KU,TE,1,9,9.0,9,0,0,0,0.0,0,0
508,Jewlyen Roberts,TLSA,TE,1,9,9.0,9,0,0,0,0.0,0,0
508,Cameron Dickey,TTU,RB,1,9,9.0,9,0,0,0,0.0,0,0
508,Omiri Wiggins,LT,RB,1,9,9.0,9,0,0,0,0.0,0,0
517,Jameson Geers,MINN,TE,1,8,8.0,8,0,0,0,0.0,0,0
517,Samuel Baddoo,MASS,WR,3,8,2.7,8,0,4,7,1.8,5,0
517,Bobby Golden,LOU,WR,1,8,8.0,8,0,2,9,4.5,7,0
517,Alexander Ford,KENN,DB,1,8,8.0,8,0,0,0,0.0,0,0
517,Davion Gause,UNC,RB,1,8,8.0,8,0,0,0,0.0,0,0
517,Floyd Chalk IV,SJSU,RB,1,8,8.0,8,0,0,0,0.0,0,0
517,Keany Parks,HOU,DB,1,8,8.0,8,0,0,0,0.0,0,0
517,Gideon Ituka,WIS,RB,1,8,8.0,8,0,0,0,0.0,0,0
517,Blaze Kamoku,HAW,WR,1,8,8.0,8,0,0,0,0.0,0,0
526,Chance Morrow,BUFF,WR,1,7,7.0,7,0,0,0,0.0,0,0
526,Lacota Dippre,JMU,TE,1,7,7.0,7,0,0,0,0.0,0,0
526,Sean Patrick,AKR,RB,1,7,7.0,7,0,8,43,5.4,15,0
529,Gemari Sands,FAU,RB,1,6,6.0,6,0,0,0,0.0,0,0
529,Trent Walker,ORST,WR,1,6,6.0,6,0,11,80,7.3,27,0
529,Luke Voorhees,BOIS,TE,2,6,3.0,6,0,0,0,0.0,0,0
529,Derrick McFall,SMU,RB,2,6,3.0,6,0,0,0,0.0,0,0
529,Anthony Speca,PSU,LB,1,6,6.0,6,0,0,0,0.0,0,0
529,Fabian Rogosch,TROY,TE,1,6,6.0,6,0,0,0,0.0,0,0
529,David Mbadinga,GASO,RB,1,6,6.0,6,0,0,0,0.0,0,0
529,Cyrus Polu,UTAH,LB,1,6,6.0,6,0,0,0,0.0,0,0
529,Landon Roldan,UGA,WR,1,6,6.0,6,0,0,0,0.0,0,0
529,Luke Harpring,GT,TE,1,6,6.0,6,0,0,0,0.0,0,0
529,Romelo Ware,NIU,RB,1,6,6.0,6,0,0,0,0.0,0,0
540,Solomon Vanhorse,IU,RB,1,5,5.0,5,0,0,0,0.0,0,0
540,Cameron Harpole,ASU,TE,1,5,5.0,5,0,0,0,0.0,0,0
540,David Kasemervisz,RICE,WR,1,5,5.0,5,0,0,0,0.0,0,0
540,Bauer Sharp,LSU,TE,1,5,5.0,5,0,0,0,0.0,0,0
540,Justin Fisher,ND,TE,1,5,5.0,5,0,0,0,0.0,0,0
540,Victor Snow,BUFF,WR,1,5,5.0,5,0,20,213,10.6,65,1
540,Carter Nelson,NEB,TE,1,5,5.0,5,0,1,3,3.0,3,1
540,Brayden Johnson,UAB,TE,1,5,5.0,5,0,0,0,0.0,0,0
548,D.J. Harris,USF,FB,1,4,4.0,4,0,0,0,0.0,0,0
548,Kaleb Cost,UNC,DB,2,4,2.0,9,0,0,0,0.0,0,0
548,Parker Livingstone,TEX,WR,1,4,4.0,4,0,0,0,0.0,0,0
548,Mikey Pearson III,NAVY,RB,1,4,4.0,4,0,0,0,0.0,0,0
548,Jalen Likely,JVST,RB,1,4,4.0,4,0,0,0,0.0,0,0
548,Zay Robinson,ISU,WR,1,4,4.0,4,0,0,0,0.0,0,0
554,Deshawn McCuin,SDSU,S,1,3,3.0,3,0,0,0,0.0,0,0
554,Easton Messer,FAU,WR,1,3,3.0,3,0,12,250,20.8,60,0
554,Channing Goodwin,MICH,WR,1,3,3.0,3,0,0,0,0.0,0,0
554,Hudson Miller,TOL,LB,1,3,3.0,3,0,0,0,0.0,0,0
554,Kaleb Edwards,ALA,TE,1,3,3.0,3,0,0,0,0.0,0,0
554,Dylan Mann,TROY,DT,1,3,3.0,3,0,0,0,0.0,0,0
554,Dashawn Martin,KENT,WR,1,3,3.0,3,0,0,0,0.0,0,0
561,Kentrel Bullock,USA,RB,1,2,2.0,2,0,0,0,0.0,0,0
561,Sam Edwards,MSU,LB,1,2,2.0,2,0,0,0,0.0,0,0
561,Jaden Hamm,KU,TE,1,2,2.0,2,0,0,0,0.0,0,0
561,Christian Ross,MEM,TE,1,2,2.0,2,0,0,0,0.0,0,0
561,Jake Simpson,TXST,TE,1,2,2.0,2,0,0,0,0.0,0,0
561,Eli Jacon-Duffy,BGSU,TE,1,2,2.0,2,0,0,0,0.0,0,0
567,Jaydn Ott,OU,RB,2,1,0.5,1,0,0,0,0.0,0,0
567,Derrell Farrar,LIB,LB,1,1,1.0,1,0,0,0,0.0,0,0
567,Riley Williams,ORST,TE,1,1,1.0,1,0,0,0,0.0,0,0
567,Iverson Hooks,UAB,WR,1,1,1.0,1,0,10,110,11.0,28,0
567,Dean Connors,HOU,RB,1,1,1.0,1,0,0,0,0.0,0,0
567,Kendrick Bell,MICH,WR,1,1,1.0,1,0,0,0,0.0,0,0
567,Cam Wallace,PSU,RB,1,1,1.0,1,0,0,0,0.0,0,0
567,Brandon Young Jr.,UNT,TE,2,1,0.5,3,0,0,0,0.0,0,0
567,Shane Payton Hodges,JVST,DE,1,1,1.0,1,0,0,0,0.0,0,0
567,Jaden Barnes,APP,WR,1,1,1.0,1,0,16,154,9.6,77,1
567,Tuli Tagovailoa-Amosa,SJSU,WR,1,1,1.0,1,0,0,0,0.0,0,0
578,Jett Elad,RUTG,DB,0,0,0.0,0,0,1,10,10.0,10,0
578,Gary Bryant Jr.,ORE,WR,0,0,0.0,0,0,14,98,7.0,18,0
578,Ja'Mori Maclin,UK,WR,0,0,0.0,0,0,3,9,3.0,5,0
578,Reese Smith,LIB,WR,0,0,0.0,0,0,10,30,3.0,16,0
578,Logan Loya,MINN,WR,0,0,0.0,0,0,1,0,0.0,0,0
578,Qian Magwood,BALL,WR,0,0,0.0,0,0,3,12,4.0,7,0
578,Cameron Martinez,BC,DB,0,0,0.0,0,0,1,9,9.0,9,0
578,Jalil Farooq,MD,WR,0,0,0.0,0,0,6,46,7.7,20,0
578,Tim Keenan III,ALA,DL,0,0,0.0,0,0,1,12,12.0,12,0
578,Tyler Venables,CLEM,S,0,0,0.0,0,0,1,-12,-12.0,-12,0
578,Jayden Ballard,WIS,WR,0,0,0.0,0,0,1,6,6.0,6,0
578,Jayden Thomas,UVA,WR,0,0,0.0,0,0,4,58,14.5,31,0
578,Elijah Metcalf,USM,WR,0,0,0.0,0,0,10,93,9.3,20,0
578,Cedric Woods,LT,DB,0,0,0.0,0,0,2,2,1.0,10,0
578,Devin Voisin,USA,WR,0,0,0.0,0,0,11,125,11.4,46,0
578,Marcus Bellon,NEV,WR,0,0,0.0,0,0,13,80,6.2,38,0
578,Liam Clifford,PSU,WR,0,0,0.0,0,0,1,6,6.0,6,1
578,Talique Williams,WMU,WR,0,0,0.0,0,0,1,-2,-2.0,-2,0
578,Caleb Spann,CMU,DB,0,0,0.0,0,0,8,69,8.6,46,0
578,Jeremiah Ballard,TLSA,WR,1,0,0.0,0,0,0,0,0.0,0,0
578,Luke Wysong,ARIZ,WR,0,0,0.0,0,0,12,124,10.3,27,0
578,Jaelen Stokes,USF,S,0,0,0.0,0,0,1,28,28.0,28,0
578,Will Pauling,ND,WR,0,0,0.0,0,0,1,0,0.0,0,0
578,Gerick Robinson,NEV,WR,0,0,0.0,0,0,3,36,12.0,14,0
578,Jairus Mack,WKU,WR,0,0,0.0,0,0,3,11,3.7,10,0
578,Kaleb Brown,UAB,WR,0,0,0.0,0,0,2,5,2.5,5,0
578,Kevin Coleman Jr.,MIZ,WR,0,0,0.0,0,0,15,189,12.6,67,1
578,Dani Dennis-Sutton,PSU,DE,0,0,0.0,0,0,2,36,18.0,27,0
578,Caden Curry,OSU,DE,0,0,0.0,0,0,1,11,11.0,11,0
578,Shawn Miller,UNM,WR,0,0,0.0,0,0,3,-18,-6.0,-2,0
578,Carsen Ryan,BYU,TE,0,0,0.0,0,0,1,14,14.0,14,0
578,Brenen Thompson,MSST,WR,0,0,0.0,0,0,1,44,44.0,44,0
578,Kyion Grayes,CAL,WR,0,0,0.0,0,0,1,0,0.0,0,0
578,Nick Andersen,WAKE,DB,0,0,0.0,0,0,1,1,1.0,1,0
578,Payton Mangrum,ECU,WR,0,0,0.0,0,0,3,0,0.0,2,0
578,Yessman Green,UTEP,CB,0,0,0.0,0,0,1,0,0.0,0,0
578,Roy Alexander,TTU,WR,0,0,0.0,0,0,2,-2,-1.0,0,0
578,Connor Henderson,BUFF,LB,0,0,0.0,0,0,1,2,2.0,2,0
578,Mikail Kamara,IU,DL,0,0,0.0,0,0,1,16,16.0,16,0
578,DJ Warnell,NEV,DB,0,0,0.0,0,0,1,0,0.0,0,0
578,Anthony Ward,WASH,LB,0,0,0.0,0,0,1,16,16.0,16,0
578,Harrison Wallace III,MISS,WR,0,0,0.0,0,0,14,113,8.1,26,0
578,Omari Kelly,MSU,WR,0,0,0.0,0,0,12,150,12.5,83,0
578,Cam Miller,RUTG,DB,0,0,0.0,0,0,1,0,0.0,0,1
578,K.D. Hutchinson,WKU,WR,0,0,0.0,0,0,2,-2,-1.0,1,0
578,Devonte Ross,PSU,WR,0,0,0.0,0,0,8,71,8.9,34,0
578,Jameson Tucker,CCU,WR,0,0,0.0,0,0,2,30,15.0,17,1
578,Eric Rivers,GT,WR,0,0,0.0,0,0,9,99,11.0,46,0
578,Tyrell Henry,WIS,WR,0,0,0.0,0,0,10,87,8.7,35,0
578,Kaiden Turner,IU,LB,0,0,0.0,0,0,1,4,4.0,4,0
578,Websley Etienne,FIU,DB,0,0,0.0,0,0,1,6,6.0,6,0
578,Hank Beatty,ILL,WR,0,0,0.0,0,0,13,213,16.4,69,1
578,Isaiah Jones,IU,LB,0,0,0.0,0,0,1,0,0.0,0,1
578,Denzel Boston,WASH,WR,0,0,0.0,0,0,8,104,13.0,78,1
578,Jordan Dwyer,TCU,WR,0,0,0.0,0,0,7,77,11.0,53,0
578,Jonathan Brady,IU,WR,0,0,0.0,0,0,21,347,16.5,91,1
578,Keon Wylie,PSU,LB,1,0,0.0,0,0,0,0,0.0,0,0
578,Junior Vandeross III,TOL,WR,0,0,0.0,0,0,1,26,26.0,26,0
578,Omari Hayes,TULN,WR,0,0,0.0,0,0,13,61,4.7,16,0
578,Caleb Wooden,ARK,DB,0,0,0.0,0,0,1,16,16.0,16,1
578,Josh Dallas,GASO,WR,0,0,0.0,0,0,1,0,0.0,0,0
578,Kam Perry,M-OH,WR,0,0,0.0,0,0,1,11,11.0,11,0
578,Tucker Holloway,VT,WR,0,0,0.0,0,0,5,27,5.4,9,0
578,Octavian Smith Jr.,MD,WR,0,0,0.0,0,0,2,19,9.5,10,0
578,Maximus Webster,BALL,TE,1,0,0.0,0,0,0,0,0.0,0,0
578,Chris Smalley,NEV,DE,0,0,0.0,0,0,1,20,20.0,20,0
578,Jaylen Bonelli,ARST,WR,0,0,0.0,0,0,4,51,12.8,35,0
578,Daylen Austin,ORE,DB,0,0,0.0,0,0,1,2,2.0,2,0
578,KC Concepcion,TA&M,WR,0,0,0.0,0,0,26,456,17.5,80,2
578,Ahmere Foster,USM,S,0,0,0.0,0,0,1,8,8.0,8,0
578,Martel Hight,VAN,CB,0,0,0.0,0,0,10,76,7.6,19,0
578,Rodney Gallagher III,WVU,WR,0,0,0.0,0,0,1,0,0.0,0,0
578,Mikal Harrison-Pilot,TTU,DB,0,0,0.0,0,0,1,7,7.0,7,0
578,Ray Ray Joseph,MIA,WR,0,0,0.0,0,0,1,9,9.0,9,0
578,Jayden Limar,ORE,RB,0,0,0.0,0,0,1,15,15.0,15,1
