season,team,institution_key,name,position,height,weight,stars,rating,status,from_school,to_school,profile_url
2024,Akron,24065,Israel Polk,WR,"6'1""",175 lbs,3,0.8600,Enrolled,Pittsburgh,Akron,https://247sports.com/player/israel-polk-46103522/college-300464/
2024,Akron,24065,Ahmarian Granger,WR,"6'1""",180 lbs,3,0.8400,Enrolled,Old Dominion,Akron,https://247sports.com/player/ahmarian-granger-46099844/college-313388/
2024,Akron,24065,Da'Quan Thomas,IOL,"6'2""",290 lbs,3,0.8200,Enrolled,North Carolina Central,Akron,https://247sports.com/player/daquan-thomas-46148834/college-313081/
2024,Akron,24065,Garrison Smith,K,"5'10""",189 lbs,0,( N/A ),Enrolled,McNeese,Akron,https://247sports.com/player/garrison-smith-46083517/college-326503/
2024,Akron,24065,John McConnell,P,"6'4""",197 lbs,2,0.7700,Committed,Marshall,Akron,https://247sports.com/player/john-mcconnell-46086461/college-270835/
2024,Akron,24065,Daymon David,S,"6'0""",185 lbs,3,0.8500,Enrolled,Oregon,Akron,https://247sports.com/player/daymon-david-46100257/college-262326/
2024,Akron,24065,Elijah Reed,CB,"6'3""",185 lbs,3,0.8600,Enrolled,Kentucky,Akron,https://247sports.com/player/elijah-reed-46118281/college-275586/
2024,Akron,24065,Marquese Williams,RB,"5'9""",180 lbs,3,0.8500,Enrolled,Minnesota,Akron,https://247sports.com/player/marquese-williams-46094608/college-300768/
2024,Akron,24065,Max Whisner,TE,"6'4""",242 lbs,3,0.8600,Enrolled,Missouri,Akron,https://247sports.com/player/max-whisner-46100294/college-281159/
2024,Akron,24065,Ben Finley,QB,"6'3""",195 lbs,3,0.8300,Enrolled,California,Akron,https://247sports.com/player/ben-finley-46041629/college-301126/
2024,Akron,24065,Aman Greenwood,S,"5'10""",197 lbs,3,0.8500,Enrolled,Syracuse,Akron,https://247sports.com/player/aman-greenwood-46039171/college-238701/
2024,Akron,24065,Nathan Kapongo,DL,"6'4""",292 lbs,3,0.8400,Enrolled,New Hampshire,Akron,https://247sports.com/player/nathan-kapongo-46145974/college-306295/
2024,Akron,24065,Dayne Shor,OT,"6'5""",306 lbs,3,0.8300,Enrolled,UConn,Akron,https://247sports.com/player/dayne-shor-46099920/college-288128/
2024,Akron,24065,Paul Lewis III,CB,"6'2""",212 lbs,3,0.8400,Enrolled,Cornell,Akron,https://247sports.com/player/paul-lewis-iii-46145973/college-306290/
2024,Akron,24065,Jordon Simmons,RB,"5'11""",195 lbs,3,0.8400,Enrolled,Michigan State,Akron,https://247sports.com/player/jordon-simmons-46042188/college-253135/
2024,Akron,24065,Drew Nicolson,LS,"6'0""",225 lbs,0,( N/A ),Enrolled,Akron,Arkansas State,https://247sports.com/player/drew-nicolson-46164910/college-352348/
2024,Akron,24065,Steele Wasel,QB,"6'3""",215 lbs,2,0.7000,Enrolled,Akron,Oklahoma,https://247sports.com/player/steele-wasel-46086985/college-314101/
2024,Akron,24065,Clyde Price III,RB,"6'0""",215 lbs,3,0.8400,Committed,Akron,Jackson State,https://247sports.com/player/clyde-price-iii-46053432/college-287633/
2024,Akron,24065,Tony Georges,IOL,"6'1""",295 lbs,3,0.8200,Enrolled,Akron,Kent State,https://247sports.com/player/tony-georges-46097567/college-256563/
2024,Akron,24065,KJ Martin,S,"6'1""",195 lbs,3,0.8700,Enrolled,Akron,NC State,https://247sports.com/player/kj-martin-92614/college-287643/
2024,Akron,24065,Ronan Chambers,OT,"6'6""",290 lbs,3,0.8500,Enrolled,Akron,Auburn,https://247sports.com/player/ronan-chambers-46078765/college-256560/
2024,Akron,24065,Devon Robinson,DL,"6'4""",300 lbs,3,0.8400,N/A,Akron,N/A,https://247sports.com/player/devon-robinson-46043025/college-287642/
2024,Akron,24065,Nikolas Ognenovic,TE,"6'5""",255 lbs,3,0.8700,N/A,Akron,N/A,https://247sports.com/player/nikolas-ognenovic-46050399/college-305828/
2024,Akron,24065,Tyson Durant,CB,"5'10""",175 lbs,3,0.8600,Enrolled,Akron,Washington State,https://247sports.com/player/tyson-durant-46145603/college-305476/
2024,Akron,24065,Jasaiah Gathings,WR,"6'0""",190 lbs,3,0.8300,Enrolled,Akron,UConn,https://247sports.com/player/jasaiah-gathings-46099992/college-271183/
2024,Akron,24065,Corey Thomas Jr.,LB,"6'4""",215 lbs,3,0.8400,Enrolled,Akron,Virginia,https://247sports.com/player/corey-thomas-jr-86376/college-302197/
2024,Akron,24065,Rishad Hence,CB,"5'9""",165 lbs,3,0.8000,Committed,Akron,Eastern Kentucky,https://247sports.com/player/rishad-hence-46098786/college-271184/
2024,Akron,24065,Kyle Thomas,DT,"6'3""",270 lbs,0,( N/A ),N/A,Akron,N/A,https://247sports.com/player/kyle-thomas-46039173/college-305280/
2024,Akron,24065,Ryan Jankowski,QB,"6'3""",215 lbs,3,0.8100,Enrolled,Akron,UMass,https://247sports.com/player/ryan-jankowski-46099606/college-271186/
2024,Akron,24065,Caleb Anderson,WR,"6'2""",215 lbs,3,0.8300,Committed,Akron,Alcorn State,https://247sports.com/player/caleb-anderson-46096370/college-302146/
2024,Akron,24065,Dijon Jennings,QB,"5'11""",190 lbs,3,0.8000,Committed,Akron,Weber State,https://247sports.com/player/dijon-jennings-46081761/college-287623/
2024,Akron,24065,Brycen Yarmo,TE,"6'6""",257 lbs,3,0.8000,N/A,Akron,N/A,https://247sports.com/player/brycen-yarmo-46095022/college-256580/
2024,Akron,24065,Cameron Threatt,CB,"5'11""",165 lbs,3,0.8800,Committed,Akron,Delta State,https://247sports.com/player/cameron-threatt-46056657/college-287634/
2024,Akron,24065,Nate Williams,OT,"6'6""",300 lbs,3,0.8400,Enrolled,Akron,San Diego State,https://247sports.com/player/nate-williams-46097213/college-256579/
2024,Akron,24065,Ryan Johnson,Edge,"6'4""",250 lbs,3,0.8500,Enrolled,Akron,Southern Miss,https://247sports.com/player/ryan-johnson-46055799/college-302193/
2024,Akron,24065,Jaden Woods,S,"6'0""",180 lbs,2,0.7500,Committed,Akron,East Tennessee State,https://247sports.com/player/jaden-woods-46079407/college-302198/
2024,Akron,24065,Ali Barkley,RB,"6'1""",220 lbs,2,0.7900,N/A,Akron,N/A,https://247sports.com/player/ali-barkley-46054497/college-303721/
2024,Alabama,24096,King Mack,S,"5'10""",188 lbs,4,0.9200,Enrolled,Penn State,Alabama,https://247sports.com/player/king-mack-46113155/college-296826/
2024,Alabama,24096,DaShawn Jones,CB,"6'0""",181 lbs,3,0.8700,Enrolled,Wake Forest,Alabama,https://247sports.com/player/dashawn-jones-46100403/college-269079/
2024,Alabama,24096,Geno VanDeMark,IOL,"6'5""",325 lbs,3,0.8400,Enrolled,Michigan State,Alabama,https://247sports.com/player/geno-vandemark-46081733/college-268842/
2024,Alabama,24096,Kameron Howard,S,"5'11""",189 lbs,3,0.8600,Enrolled,Charlotte,Alabama,https://247sports.com/player/kameron-howard-46103207/college-313957/
2024,Alabama,24096,Graham Nicholson,K,"6'0""",185 lbs,3,0.8400,Enrolled,Miami (OH),Alabama,https://247sports.com/player/graham-nicholson-46145621/college-305527/
2024,Alabama,24096,Kadyn Proctor,OT,"6'7""",360 lbs,5,0.9900,Enrolled,Iowa,Alabama,https://247sports.com/player/kadyn-proctor-46099829/college-311211/
2024,Alabama,24096,Keon Sabb,S,"6'1""",208 lbs,4,0.9200,Enrolled,Michigan,Alabama,https://247sports.com/player/keon-sabb-46081324/college-281097/
2024,Alabama,24096,Josh Cuevas,TE,"6'3""",239 lbs,3,0.8900,Enrolled,Washington,Alabama,https://247sports.com/player/josh-cuevas-46137749/college-293379/
2024,Alabama,24096,Parker Brailsford,IOL,"6'2""",275 lbs,4,0.9300,Enrolled,Washington,Alabama,https://247sports.com/player/parker-brailsford-46101059/college-275747/
2024,Alabama,24096,Germie Bernard,WR,"6'1""",203 lbs,4,0.9000,Enrolled,Washington,Alabama,https://247sports.com/player/germie-bernard-46079393/college-293378/
2024,Alabama,24096,Austin Mack,QB,"6'6""",226 lbs,4,0.9200,Enrolled,Washington,Alabama,https://247sports.com/player/austin-mack-46114574/college-300392/
2024,Alabama,24096,Naquil Betrand,OT,"6'6""",340 lbs,3,0.8800,Enrolled,Texas A&M,Alabama,https://247sports.com/player/naquil-betrand-46131038/college-303670/
2024,Alabama,24096,Domani Jackson,CB,"6'1""",190 lbs,4,0.9200,Enrolled,USC,Alabama,https://247sports.com/player/domani-jackson-46057101/college-281192/
2024,Alabama,24096,LT Overton,DL,"6'5""",280 lbs,4,0.9300,Enrolled,Texas A&M,Alabama,https://247sports.com/player/lt-overton-46103456/college-281782/
2024,Alabama,24096,Andre Craig,WR,"6'0""",180 lbs,0,( N/A ),Enrolled,Kennesaw State,Alabama,https://247sports.com/player/andre-craig-46127896/college-313534/
2024,Alabama,24096,Tony Mitchell,S,"6'2""",205 lbs,3,0.8800,Enrolled,Alabama,East Mississippi C.C.,https://247sports.com/player/tony-mitchell-46080231/college-290616/
2024,Alabama,24096,Peyton Woodyard,S,"6'2""",188 lbs,3,0.8900,Enrolled,Alabama,Oregon,https://247sports.com/player/peyton-woodyard-46102598/college-307297/
2024,Alabama,24096,Upton Bellenfant,K,"6'2""",175 lbs,0,( N/A ),Enrolled,Alabama,Buffalo,https://247sports.com/player/upton-bellenfant-46128479/college-285056/
2024,Alabama,24096,James Brockermeyer,IOL,"6'3""",285 lbs,3,0.8700,Enrolled,Alabama,TCU,https://247sports.com/player/james-brockermeyer-46059520/college-260646/
2024,Alabama,24096,Khurtiss Perry,DL,"6'2""",265 lbs,3,0.8800,Enrolled,Alabama,Virginia Tech,https://247sports.com/player/khurtiss-perry-46059458/college-275055/
2024,Alabama,24096,Darien Clayborne,RB,"5'9""",195 lbs,0,( N/A ),N/A,Alabama,N/A,https://247sports.com/player/darien-clayborne-46055882/college-311016/
2024,Alabama,24096,Brock O'Quinn,LS,"6'1""",210 lbs,0,( N/A ),Enrolled,Alabama,SMU,https://247sports.com/player/brock-oquinn-46137910/college-300298/
2024,Alabama,24096,Sawyer Deerman,WR,"5'10""",175 lbs,3,0.8300,Enrolled,Alabama,San Jose State,https://247sports.com/player/sawyer-deerman-46104011/college-300277/
2024,Alabama,24096,Terrance Howard,CB,"5'11""",180 lbs,0,( N/A ),Committed,Alabama,North Carolina Central,https://247sports.com/player/terrance-howard-46114440/college-300730/
2024,Alabama,24096,Andre Craig,WR,"6'0""",180 lbs,0,( N/A ),Committed,Alabama,Alabama A&M,https://247sports.com/player/andre-craig-46127896/college-313535/
2024,Alabama,24096,Julian Sayin,QB,"6'1""",195 lbs,5,0.9800,Enrolled,Alabama,Ohio State,https://247sports.com/player/julian-sayin-46102486/college-307285/
2024,Alabama,24096,Jamroc Grimsley,CB,"6'3""",185 lbs,4,0.9100,Enrolled,Alabama,Florida,https://247sports.com/player/jamroc-grimsley-46138651/college-307299/
2024,Alabama,24096,Caleb Downs,S,"6'0""",203 lbs,5,0.9900,Enrolled,Alabama,Ohio State,https://247sports.com/player/caleb-downs-46097147/college-290602/
2024,Alabama,24096,Kadyn Proctor,OT,"6'7""",360 lbs,5,0.9900,N/A,Alabama,Iowa,https://247sports.com/player/kadyn-proctor-46099829/college-290618/
2024,Alabama,24096,Trey Amos,CB,"6'1""",197 lbs,4,0.9200,Enrolled,Alabama,Ole Miss,https://247sports.com/player/trey-amos-46078836/college-297394/
2024,Alabama,24096,Amari Niblack,TE,"6'4""",233 lbs,4,0.9300,Enrolled,Alabama,Texas,https://247sports.com/player/amari-niblack-46080272/college-281913/
2024,Alabama,24096,Shawn Murphy,LB,"6'2""",225 lbs,4,0.9100,Enrolled,Alabama,Florida State,https://247sports.com/player/shawn-murphy-46059224/college-274990/
2024,Alabama,24096,Antonio Kite,CB,"6'1""",182 lbs,3,0.8900,Enrolled,Alabama,Auburn,https://247sports.com/player/antonio-kite-46110665/college-281910/
2024,Alabama,24096,Dezz Ricks,CB,"6'1""",182 lbs,4,0.9400,Enrolled,Alabama,Texas A&M,https://247sports.com/player/dezz-ricks-46103455/college-290620/
2024,Alabama,24096,Isaiah Bond,WR,"5'11""",182 lbs,5,0.9800,Enrolled,Alabama,Texas,https://247sports.com/player/isaiah-bond-46097889/college-281907/
2024,Alabama,24096,Kendrick Blackshire,LB,"6'2""",233 lbs,3,0.8900,Enrolled,Alabama,Texas,https://247sports.com/player/kendrick-blackshire-46042943/college-266264/
2024,Alabama,24096,Jake Pope,S,"6'1""",192 lbs,3,0.8900,Enrolled,Alabama,Georgia,https://247sports.com/player/jake-pope-46098355/college-281914/
2024,Alabama,24096,Roydell Williams,RB,"5'10""",214 lbs,4,0.9100,Enrolled,Alabama,Florida State,https://247sports.com/player/roydell-williams-46050297/college-246005/
2024,Alabama,24096,Hayden Neighbors,WR,"6'3""",185 lbs,0,( N/A ),Committed,Alabama,Nicholls,https://247sports.com/player/hayden-neighbors-46094108/college-300297/
2024,Alabama,24096,Jax Porter,TE,"6'6""",232 lbs,0,( N/A ),Enrolled,Alabama,TCU,https://247sports.com/player/jax-porter-46115543/college-285062/
2024,Alabama,24096,Ian Jackson,LB,"6'1""",235 lbs,3,0.8500,Enrolled,Alabama,UTSA,https://247sports.com/player/ian-jackson-46094725/college-260650/
2024,Alabama,24096,Shazz Preston,WR,"6'0""",202 lbs,3,0.8800,Enrolled,Alabama,Tulane,https://247sports.com/player/shazz-preston-46078814/college-281916/
2024,Alabama,24096,Miles Kitselman,TE,"6'5""",250 lbs,3,0.8600,Enrolled,Alabama,Tennessee,https://247sports.com/player/miles-kitselman-46133499/college-281918/
2024,Alabama,24096,Earl Little Jr.,CB,"6'1""",186 lbs,4,0.9000,Enrolled,Alabama,Florida State,https://247sports.com/player/earl-little-jr-46082962/college-281912/
2024,Alabama,24096,Kristian Story,S,"6'1""",211 lbs,3,0.8900,Enrolled,Alabama,Kentucky,https://247sports.com/player/kristian-story-46041380/college-252054/
2024,Alabama,24096,TJ Ferguson,IOL,"6'4""",322 lbs,4,0.9000,Enrolled,Alabama,Florida State,https://247sports.com/player/tj-ferguson-46050868/college-260648/
2024,Alabama,24096,Seth McLaughlin,IOL,"6'4""",305 lbs,4,0.9000,Enrolled,Alabama,Ohio State,https://247sports.com/player/seth-mclaughlin-46052911/college-245979/
2024,Alabama,24096,Malik Benson,WR,"6'1""",195 lbs,4,0.9100,Enrolled,Alabama,Florida State,https://247sports.com/player/malik-benson-46129509/college-290601/
2024,Alabama,24096,Monkell Goodwine,DL,"6'4""",290 lbs,3,0.8700,Enrolled,Alabama,South Carolina,https://247sports.com/player/monkell-goodwine-46051877/college-260649/
2024,Alabama,24096,Eli Holstein,QB,"6'4""",237 lbs,3,0.8800,Enrolled,Alabama,Pittsburgh,https://247sports.com/player/eli-holstein-46099544/college-290608/
2024,Alabama,24096,Anquin Barnes Jr.,DL,"6'5""",315 lbs,3,0.8600,Enrolled,Alabama,Colorado,https://247sports.com/player/anquin-barnes-jr-46085026/college-266263/
2024,Alabama,24096,Ja'Corey Brooks,WR,"6'2""",195 lbs,4,0.9100,Enrolled,Alabama,Louisville,https://247sports.com/player/jacorey-brooks-87140/college-260647/
2024,Alabama,24096,Isaiah Hastings,DL,"6'4""",290 lbs,3,0.8900,Enrolled,Alabama,Syracuse,https://247sports.com/player/isaiah-hastings-46103823/college-281908/
2024,Alabama,24096,Thaiu Jones-Bell,WR,"6'0""",190 lbs,4,0.9500,N/A,Alabama,N/A,https://247sports.com/player/thaiu-jones-bell-46047033/college-246382/
2024,Alabama,24096,Tyler Buchner,QB,"6'1""",215 lbs,4,0.9500,Enrolled,Alabama,Notre Dame,https://247sports.com/player/tyler-buchner-46047388/college-297395/
2024,Appalachian State,24224,Joshua Donald,DL,"6'2""",300 lbs,3,0.8300,Enrolled,Troy,Appalachian State,https://247sports.com/player/joshua-donald-46116356/college-309361/
2024,Appalachian State,24224,Garner Langlo,OT,"6'6""",300 lbs,3,0.8300,Enrolled,Auburn,Appalachian State,https://247sports.com/player/garner-langlo-46098040/college-261521/
2024,Appalachian State,24224,Elijah Mc-Cantos,CB,"6'0""",185 lbs,3,0.8300,Enrolled,Illinois,Appalachian State,https://247sports.com/player/elijah-mc-cantos-46098947/college-276282/
2024,Appalachian State,24224,Luke Burgess,OT,"6'8""",300 lbs,3,0.8700,Enrolled,Louisville,Appalachian State,https://247sports.com/player/luke-burgess-46116032/college-290649/
2024,Appalachian State,24224,Nick Campbell,DL,"6'4""",300 lbs,3,0.8400,Enrolled,NC State,Appalachian State,https://247sports.com/player/nick-campbell-46097663/college-285116/
2024,Appalachian State,24224,Seth Robertson,CB,"5'10""",190 lbs,3,0.8300,Enrolled,Georgia Southern,Appalachian State,https://247sports.com/player/seth-robertson-46085355/college-256923/
2024,Appalachian State,24224,Charles Wright,QB,"6'1""",203 lbs,3,0.8300,Committed,Texas,Appalachian State,https://247sports.com/player/charles-wright-46051054/college-262284/
2024,Appalachian State,24224,Andres Dewerk,IOL,"6'7""",330 lbs,3,0.8300,Enrolled,USC,Appalachian State,https://247sports.com/player/andres-dewerk-46056747/college-257660/
2024,Appalachian State,24224,Myles Farmer,S,"6'3""",200 lbs,3,0.8600,Enrolled,Syracuse,Appalachian State,https://247sports.com/player/myles-farmer-46042531/college-303719/
2024,Appalachian State,24224,William Fowles,WR,"6'3""",205 lbs,3,0.8500,Enrolled,Louisville,Appalachian State,https://247sports.com/player/william-fowles-46112884/college-290651/
2024,Appalachian State,24224,Jack Hollifield,IOL,"6'3""",303 lbs,3,0.8300,Enrolled,Virginia Tech,Appalachian State,https://247sports.com/player/jack-hollifield-46048497/college-260859/
2024,Appalachian State,24224,Thomas Shrader,IOL,"6'5""",295 lbs,3,0.8200,Enrolled,Florida State,Appalachian State,https://247sports.com/player/thomas-shrader-46076578/college-253051/
2024,Appalachian State,24224,Jason Chambers,CB,"6'0""",185 lbs,3,0.8500,Enrolled,North Carolina Central,Appalachian State,https://247sports.com/player/jason-chambers-46145860/college-306013/
2024,Appalachian State,24224,Zavier Short,WR,"6'2""",212 lbs,3,0.8200,Enrolled,South Carolina,Appalachian State,https://247sports.com/player/zavier-short-46084186/college-282120/
2024,Appalachian State,24224,Michael Marotta,IOL,"6'5""",288 lbs,3,0.8400,Enrolled,Valdosta State,Appalachian State,https://247sports.com/player/michael-marotta-46146245/college-306897/
2024,Appalachian State,24224,Avarion Cole,S,"6'0""",190 lbs,3,0.8600,Enrolled,North Carolina A&T,Appalachian State,https://247sports.com/player/avarion-cole-46113676/college-305403/
2024,Appalachian State,24224,Omari Philyaw,CB,"5'10""",180 lbs,3,0.8200,Committed,Appalachian State,Tennessee Tech,https://247sports.com/player/omari-philyaw-46058365/college-274983/
2024,Appalachian State,24224,Mason McHugh,QB,"6'2""",195 lbs,3,0.8000,Committed,Appalachian State,Butler C.C.,https://247sports.com/player/mason-mchugh-46102293/college-292493/
2024,Appalachian State,24224,Jaden Lindsay,IOL,"6'3""",300 lbs,3,0.8600,Committed,Appalachian State,Gardner-Webb,https://247sports.com/player/jaden-lindsay-46082256/college-260973/
2024,Appalachian State,24224,Trevor Moffitt,LB,"6'1""",225 lbs,3,0.8300,Enrolled,Appalachian State,Gardner-Webb,https://247sports.com/player/trevor-moffitt-46082182/college-266772/
2024,Appalachian State,24224,Kevon Haigler,Edge,"6'1""",250 lbs,3,0.8300,Enrolled,Appalachian State,Murray State,https://247sports.com/player/kevon-haigler-46048585/college-246426/
2024,Appalachian State,24224,DeAndre Dingle-Prince,DL,"6'0""",280 lbs,3,0.8000,Committed,Appalachian State,North Carolina A&T,https://247sports.com/player/deandre-dingle-prince-46085127/college-254260/
2024,Appalachian State,24224,DJ VanHook,CB,"5'10""",185 lbs,0,( N/A ),N/A,Appalachian State,N/A,https://247sports.com/player/dj-vanhook-46134051/college-283670/
2024,Appalachian State,24224,Ryan Burger,QB,"6'3""",205 lbs,3,0.8200,Enrolled,Appalachian State,Liberty,https://247sports.com/player/ryan-burger-46103381/college-274979/
2024,Appalachian State,24224,Joseph Solomon,IOL,"6'5""",280 lbs,2,0.7900,N/A,Appalachian State,N/A,https://247sports.com/player/joseph-solomon-46059550/college-299246/
2024,Appalachian State,24224,Conner Maynard,P,"6'3""",200 lbs,0,( N/A ),Enrolled,Appalachian State,East Carolina,https://247sports.com/player/conner-maynard-46059174/college-287079/
2024,Appalachian State,24224,Deshawn McKnight,DL,"6'3""",285 lbs,3,0.8300,N/A,Appalachian State,Arizona,https://247sports.com/player/deshawn-mcknight-46085523/college-260974/
2024,Appalachian State,24224,Milan Tucker,WR,"5'11""",180 lbs,3,0.8300,Enrolled,Appalachian State,Florida Atlantic,https://247sports.com/player/milan-tucker-46055716/college-237844/
2024,Appalachian State,24224,Nate Noel,RB,"5'10""",190 lbs,3,0.8800,Enrolled,Appalachian State,Missouri,https://247sports.com/player/nate-noel-46058585/college-254252/
2024,Appalachian State,24224,Seth Williams,IOL,"6'4""",300 lbs,3,0.8300,Committed,Appalachian State,East Tennessee State,https://247sports.com/player/seth-williams-46049042/college-246430/
2024,Appalachian State,24224,Jake Mann,LS,"5'10""",210 lbs,0,( N/A ),N/A,Appalachian State,N/A,https://247sports.com/player/jake-mann-46101004/college-287074/
2024,Appalachian State,24224,Dashaun Davis,WR,"5'9""",175 lbs,2,0.7900,N/A,Appalachian State,N/A,https://247sports.com/player/dashaun-davis-46037361/college-229324/
2024,Appalachian State,24224,Donovan Spellman,Edge,"6'4""",230 lbs,3,0.8500,Enrolled,Appalachian State,Charlotte,https://247sports.com/player/donovan-spellman-46102274/college-283667/
2024,Appalachian State,24224,Coen Sutton,WR,"6'2""",190 lbs,2,0.7900,Committed,Appalachian State,Georgetown,https://247sports.com/player/coen-sutton-46085478/college-260978/
2024,Appalachian State,24224,James Edwards,CB,"5'10""",175 lbs,3,0.8500,Committed,Appalachian State,Tennessee Tech,https://247sports.com/player/james-edwards-46112897/college-283664/
2024,Appalachian State,24224,Tony Harris,CB,"5'10""",175 lbs,0,( N/A ),Committed,Appalachian State,Lafayette,https://247sports.com/player/tony-harris-46145587/college-305442/
2024,Arizona,24087,Shancco Matautia,IOL,"6'2""",346 lbs,3,0.8400,Enrolled,Arizona State,Arizona,https://247sports.com/player/shancco-matautia-46110447/college-312299/
2024,Arizona,24087,Kedrick Reescano,RB,"6'0""",210 lbs,4,0.9100,Enrolled,Ole Miss,Arizona,https://247sports.com/player/kedrick-reescano-46109386/college-300972/
2024,Arizona,24087,Demetrius Freeney,CB,"6'0""",190 lbs,3,0.8600,Enrolled,Miami,Arizona,https://247sports.com/player/demetrius-freeney-46110590/college-298573/
2024,Arizona,24087,Jonah Rodriguez,OT,"6'4""",275 lbs,3,0.8600,Enrolled,San Diego State,Arizona,https://247sports.com/player/jonah-rodriguez-46111601/college-313916/
2024,Arizona,24087,Chase Kennedy,Edge,"6'3""",231 lbs,3,0.8500,Enrolled,Utah,Arizona,https://247sports.com/player/chase-kennedy-46113072/college-282398/
2024,Arizona,24087,Stanley Ta'ufo'ou,DL,"6'2""",275 lbs,3,0.8400,Enrolled,USC,Arizona,https://247sports.com/player/stanley-taufoou-46046590/college-235816/
2024,Arizona,24087,Reymello Murphy,WR,"6'0""",185 lbs,3,0.8600,Enrolled,Old Dominion,Arizona,https://247sports.com/player/reymello-murphy-46048991/college-313394/
2024,Arizona,24087,Sam Olson,TE,"6'3""",242 lbs,3,0.8700,Enrolled,San Jose State,Arizona,https://247sports.com/player/sam-olson-46097491/college-258533/
2024,Arizona,24087,Anthony Garcia,QB,"6'1""",192 lbs,3,0.8300,Enrolled,San Jose State,Arizona,https://247sports.com/player/anthony-garcia-46094879/college-295923/
2024,Arizona,24087,Michael Wooten,OT,"6'4""",310 lbs,3,0.8500,Enrolled,Oregon,Arizona,https://247sports.com/player/michael-wooten-46110691/college-280956/
2024,Arizona,24087,Jarra Anderson,DL,"6'2""",260 lbs,3,0.8500,Enrolled,Memphis,Arizona,https://247sports.com/player/jarra-anderson-46114127/college-301519/
2024,Arizona,24087,Adam Damante,QB,"6'2""",180 lbs,2,0.7900,Enrolled,Northern Arizona,Arizona,https://247sports.com/player/adam-damante-46133465/college-315799/
2024,Arizona,24087,Lance Keneley,Edge,"6'4""",250 lbs,3,0.8400,Enrolled,Stanford,Arizona,https://247sports.com/player/lance-keneley-46056918/college-315015/
2024,Arizona,24087,Ryan Stewart,OT,"6'4""",295 lbs,3,0.8500,Enrolled,San Jose State,Arizona,https://247sports.com/player/ryan-stewart-46100230/college-272148/
2024,Arizona,24087,Jacory Croskey-Merritt,RB,"5'11""",204 lbs,3,0.8900,Enrolled,New Mexico,Arizona,https://247sports.com/player/jacory-croskey-merritt-46058685/college-302596/
2024,Arizona,24087,Tre Smith,Edge,"6'5""",255 lbs,3,0.8900,Enrolled,San Jose State,Arizona,https://247sports.com/player/tre-smith-46085764/college-263668/
2024,Arizona,24087,Quali Conley,RB,"5'10""",207 lbs,3,0.8800,Enrolled,San Jose State,Arizona,https://247sports.com/player/quali-conley-46084898/college-307961/
2024,Arizona,24087,Kevon Darton,DL,"5'11""",271 lbs,3,0.8800,Enrolled,Syracuse,Arizona,https://247sports.com/player/kevon-darton-46146776/college-308112/
2024,Arizona,24087,Jared Small,LB,"6'0""",220 lbs,0,( N/A ),Enrolled,Tulane,Arizona,https://247sports.com/player/jared-small-46079399/college-307722/
2024,Arizona,24087,Alexander Doost,IOL,"6'7""",295 lbs,3,0.8500,Enrolled,Northwestern,Arizona,https://247sports.com/player/alexander-doost-46100742/college-301422/
