season,team,institution_key,name,position,height,weight,stars,rating,status,from_school,to_school,profile_url
2020,Akron,24065,Andre Williams,WR,"5'10""",178 lbs,3,0.8300,N/A,Akron,N/A,https://247sports.com/player/andre-williams-57233/college-205856/
2020,Akron,24065,Keyshawn Swanson,CB,"5'11""",178 lbs,2,0.7700,Enrolled,Akron,Troy,https://247sports.com/player/keyshawn-swanson-46080530/college-242870/
2020,Akron,24065,Keyondre White,RB,"5'10""",210 lbs,3,0.8400,Committed,Akron,Hampton,https://247sports.com/player/keyondre-white-87106/college-216829/
2020,Akron,24065,Zaire Jacobs,CB,"5'11""",185 lbs,2,0.7400,N/A,Akron,N/A,https://247sports.com/player/zaire-jacobs-92291/college-205846/
2020,Alabama,24096,Carl Tucker,TE,"6'2""",248 lbs,3,0.8400,Enrolled,North Carolina,Alabama,https://247sports.com/player/carl-tucker-34386/college-137095/
2020,Alabama,24096,Logan Burnett,PRO,"6'1""",185 lbs,0,( N/A ),Enrolled,Mississippi State,Alabama,https://247sports.com/player/logan-burnett-68807/college-191282/
2020,Alabama,24096,Chadarius Townsend,WR,"6'0""",194 lbs,4,0.9200,Enrolled,Alabama,Texas Tech,https://247sports.com/player/chadarius-townsend-83802/college-188364/
2020,Alabama,24096,Markail Benton,LB,"6'2""",231 lbs,4,0.9300,Committed,Alabama,Jacksonville State,https://247sports.com/player/markail-benton-32829/college-194694/
2020,Alabama,24096,Tyrell Shavers,WR,"6'6""",216 lbs,4,0.9500,Enrolled,Alabama,Mississippi State,https://247sports.com/player/tyrell-shavers-84668/college-188362/
2020,Alabama,24096,Taulia Tagovailoa,PRO,"5'11""",214 lbs,4,0.9200,Enrolled,Alabama,Maryland,https://247sports.com/player/taulia-tagovailoa-90519/college-235586/
2020,Alabama,24096,Giles Amos,TE,"6'4""",242 lbs,0,( N/A ),Enrolled,Alabama,Arkansas State,https://247sports.com/player/giles-amos-90268/college-205154/
2020,Alabama,24096,Scooby Carter,CB,"6'0""",186 lbs,0,( N/A ),Enrolled,Alabama,Mississippi Gulf Coast C.C.,https://247sports.com/player/scooby-carter-46038477/college-235581/
2020,Alabama,24096,Nigel Knott,CB,"5'11""",183 lbs,4,0.9600,Enrolled,Alabama,East Carolina,https://247sports.com/player/nigel-knott-70347/college-178779/
2020,Alabama,24096,Scott Lashley,OT,"6'7""",310 lbs,4,0.9400,Enrolled,Alabama,Mississippi State,https://247sports.com/player/scott-lashley-77874/college-178780/
2020,Alabama,24096,Jerome Ford,RB,"5'11""",206 lbs,4,0.9200,Enrolled,Alabama,Cincinnati,https://247sports.com/player/jerome-ford-90594/college-218749/
2020,Alabama,24096,Mac Hereford,WR,"6'2""",215 lbs,0,( N/A ),Committed,Alabama,Vanderbilt,https://247sports.com/player/mac-hereford-78338/college-205156/
2020,Alabama,24096,Antonio Alfano,SDE,"6'4""",285 lbs,4,0.9000,Enrolled,Alabama,Colorado,https://247sports.com/player/antonio-alfano-81734/college-235570/
2020,Appalachian State,24224,Zac Crosby,TE,"6'3""",215 lbs,2,0.7500,Committed,South Alabama,Appalachian State,https://247sports.com/player/zac-crosby-83928/college-185702/
2020,Appalachian State,24224,Jacoby Pinckney,WR,"6'2""",206 lbs,3,0.8800,Enrolled,Virginia Tech,Appalachian State,https://247sports.com/player/jacoby-pinckney-93575/college-237202/
2020,Appalachian State,24224,Josh Headlee,OT,"6'5""",275 lbs,2,0.7700,Committed,Appalachian State,Chattanooga,https://247sports.com/player/josh-headlee-46047312/college-220826/
2020,Appalachian State,24224,Chris Willis,WDE,"6'2""",260 lbs,2,0.7700,Enrolled,Appalachian State,East Carolina,https://247sports.com/player/chris-willis-78512/college-187071/
2020,Appalachian State,24224,Ricky Kofoed,TE,"6'3""",221 lbs,3,0.8100,Committed,Appalachian State,Charlotte,https://247sports.com/player/ricky-kofoed-46052555/college-237842/
2020,Appalachian State,24224,Mike Price,CB,"5'11""",185 lbs,2,0.7700,Committed,Appalachian State,East Tennessee State,https://247sports.com/player/mike-price-46041175/college-219025/
2020,Appalachian State,24224,Brock Mattison,LB,"6'2""",223 lbs,2,0.7700,Committed,Appalachian State,Mercer,https://247sports.com/player/brock-mattison-86403/college-220831/
2020,Arizona,24087,Roy Lopez III,DT,"6'2""",290 lbs,2,0.7800,Enrolled,New Mexico State,Arizona,https://247sports.com/player/roy-lopez-iii-88678/college-187027/
2020,Arizona,24087,Matthew Stefanski,OG,"6'4""",314 lbs,0,( N/A ),Enrolled,Grand Valley State,Arizona,https://247sports.com/player/matthew-stefanski-46100249/college-249140/
2020,Arizona,24087,Aaron Blackwell,DT,"6'3""",298 lbs,2,0.7400,Committed,New Mexico,Arizona,https://247sports.com/player/aaron-blackwell-46038364/college-206551/
2020,Arizona,24087,Brenden Schooler,WR,"6'2""",190 lbs,0,( N/A ),Enrolled,Oregon,Arizona,https://247sports.com/player/brenden-schooler-94513/college-183444/
2020,Arizona,24087,Brenden Schooler,WR,"6'2""",190 lbs,0,( N/A ),Enrolled,Arizona,Texas,https://247sports.com/player/brenden-schooler-94513/college-245669/
2020,Arizona,24087,Tony Fields,ILB,"6'2""",205 lbs,3,0.8500,Enrolled,Arizona,West Virginia,https://247sports.com/player/tony-fields-89546/college-188520/
2020,Arizona,24087,Bryce Coleman,RB,"5'8""",165 lbs,0,( N/A ),N/A,Arizona,N/A,https://247sports.com/player/bryce-coleman-78307/college-240694/
2020,Arizona,24087,Scottie Young Jr.,S,"5'11""",195 lbs,3,0.8700,Committed,Arizona,West Virginia,https://247sports.com/player/scottie-young-jr-81355/college-204430/
2020,Arizona,24087,Troy Young,S,"6'1""",190 lbs,3,0.8100,Committed,Arizona,UAB,https://247sports.com/player/troy-young-87622/college-204422/
2020,Arizona,24087,Xavier Bell,S,"6'2""",185 lbs,3,0.8300,N/A,Arizona,N/A,https://247sports.com/player/xavier-bell-87518/college-204417/
2020,Arizona,24087,Justin Belknap,DL,"6'2""",245 lbs,0,( N/A ),Committed,Arizona,Montana,https://247sports.com/player/justin-belknap-45573414/college-183276/
2020,Arizona,24087,Chacho Ulloa,S,"6'0""",190 lbs,3,0.8900,Committed,Arizona,Montana State,https://247sports.com/player/chacho-ulloa-28103/college-179113/
2020,Arizona,24087,Dayven Coleman,S,"6'2""",200 lbs,3,0.8600,Committed,Arizona,Stephen F. Austin,https://247sports.com/player/dayven-coleman-93786/college-220554/
2020,Arizona,24087,Jake Peters,TE,"6'5""",225 lbs,3,0.8500,Committed,Arizona,Colorado,https://247sports.com/player/jake-peters-90671/college-220564/
2020,Arizona,24087,Maurice Gaines,CB,"6'1""",185 lbs,3,0.8400,N/A,Arizona,N/A,https://247sports.com/player/maurice-gaines-46038930/college-235802/
2020,Arizona,24087,Thomas Marcus,WR,"6'4""",185 lbs,3,0.8800,Enrolled,Arizona,Montana State,https://247sports.com/player/thomas-marcus-46039378/college-220558/
2020,Arizona State,24088,Kyle Horn,TE,"6'5""",245 lbs,0,( N/A ),Enrolled,UMass,Arizona State,https://247sports.com/player/kyle-horn-46057846/college-221692/
2020,Arizona State,24088,John Stivers,TE,"6'3""",235 lbs,0,( N/A ),Enrolled,Harvard,Arizona State,https://247sports.com/player/john-stivers-46102368/college-252327/
2020,Arizona State,24088,DeAndre Pierce,S,"5'11""",174 lbs,3,0.8300,Enrolled,Boise State,Arizona State,https://247sports.com/player/deandre-pierce-84292/college-183955/
2020,Arizona State,24088,Henry Hattis,OT,"6'6""",301 lbs,3,0.8700,Enrolled,Stanford,Arizona State,https://247sports.com/player/henry-hattis-79818/college-183260/
2020,Arizona State,24088,Kellen Diesch,OT,"6'6""",298 lbs,4,0.9500,Enrolled,Texas A&M,Arizona State,https://247sports.com/player/kellen-diesch-36475/college-178601/
2020,Arizona State,24088,Logan Tyler,P,"6'0""",190 lbs,3,0.8100,Enrolled,Florida State,Arizona State,https://247sports.com/player/logan-tyler-83821/college-180084/
2020,Arizona State,24088,Angel Ruiz,WR,"5'11""",173 lbs,0,( N/A ),N/A,Arizona State,N/A,https://247sports.com/player/angel-ruiz-46093982/college-242394/
2020,Arizona State,24088,AJ Carter,RB,"6'0""",220 lbs,3,0.8700,Enrolled,Arizona State,McNeese,https://247sports.com/player/aj-carter-45572702/college-220508/
2020,Arizona State,24088,Abe Schwinn,LB,"6'2""",225 lbs,2,0.7500,N/A,Arizona State,N/A,https://247sports.com/player/abe-schwinn-46048777/college-240671/
2020,Arizona State,24088,Brandon Ruiz,K,"5'10""",165 lbs,3,0.8000,Enrolled,Arizona State,Mississippi State,https://247sports.com/player/brandon-ruiz-90396/college-248072/
2020,Arizona State,24088,Grant Miles,TE,"6'5""",230 lbs,2,0.7500,Committed,Arizona State,Abilene Christian,https://247sports.com/player/grant-miles-46047096/college-242358/
2020,Arizona State,24088,Zach Robertson,OT,"6'6""",330 lbs,4,0.9100,Committed,Arizona State,Louisiana,https://247sports.com/player/zach-robertson-30483/college-149540/
2020,Arizona State,24088,Jared Bubak,TE,"6'4""",230 lbs,3,0.8700,Enrolled,Arizona State,Nebraska,https://247sports.com/player/jared-bubak-62136/college-174996/
2020,Arizona State,24088,Parker Jacobs,DL,"6'4""",255 lbs,0,( N/A ),N/A,Arizona State,N/A,https://247sports.com/player/parker-jacobs-46093968/college-242368/
2020,Arizona State,24088,Joey Yellen,PRO,"6'2""",211 lbs,3,0.8500,Enrolled,Arizona State,Pittsburgh,https://247sports.com/player/joey-yellen-46049554/college-231342/
2020,Arizona State,24088,Isaiah Floyd,RB,"5'7""",185 lbs,3,0.8000,Committed,Arizona State,Hawaii,https://247sports.com/player/isaiah-floyd-66008/college-220516/
2020,Arizona State,24088,Ely Doyle,S,"6'1""",210 lbs,3,0.8700,Enrolled,Arizona State,Eastern Washington,https://247sports.com/player/ely-doyle-89973/college-220511/
2020,Arizona State,24088,Dillon Sterling-Cole,DUAL,"6'3""",200 lbs,3,0.8600,Enrolled,Arizona State,Midwestern State,https://247sports.com/player/dillon-sterling-cole-29641/college-182035/
2020,Arizona State,24088,Paul Lucas,RB,"5'11""",172 lbs,3,0.8900,N/A,Arizona State,N/A,https://247sports.com/player/paul-lucas-35290/college-208114/
2020,Arizona State,24088,John Humphrey,WR,"5'11""",179 lbs,3,0.8900,Enrolled,Arizona State,Nevada,https://247sports.com/player/john-humphrey-19846/college-181183/
2020,Arkansas,24097,Martaveous Brown,CB,"6'0""",182 lbs,0,( N/A ),Enrolled,Arkansas Tech,Arkansas,https://247sports.com/player/martaveous-brown-46108897/college-256261/
2020,Arkansas,24097,George Caratan,P,"6'2""",210 lbs,0,( N/A ),Enrolled,Michigan,Arkansas,https://247sports.com/player/george-caratan-46052022/college-223608/
2020,Arkansas,24097,Xavier Kelly,WDE,"6'4""",265 lbs,4,0.9500,Enrolled,Clemson,Arkansas,https://247sports.com/player/xavier-kelly-77402/college-181228/
2020,Arkansas,24097,Levi Draper,ILB,"6'2""",222 lbs,4,0.9500,Enrolled,Oklahoma,Arkansas,https://247sports.com/player/levi-draper-80887/college-188450/
2020,Arkansas,24097,Jerry Jacobs,CB,"5'11""",195 lbs,3,0.8200,Enrolled,Arkansas State,Arkansas,https://247sports.com/player/jerry-jacobs-46048595/college-248565/
2020,Arkansas,24097,AJ Reed,K,"5'11""",175 lbs,2,0.7800,Enrolled,Duke,Arkansas,https://247sports.com/player/aj-reed-83853/college-179145/
2020,Arkansas,24097,Feleipe Franks,PRO,"6'6""",214 lbs,4,0.9500,Enrolled,Florida,Arkansas,https://247sports.com/player/feleipe-franks-26082/college-167027/
2020,Arkansas,24097,Jaquayln Crawford,WR,"5'9""",161 lbs,4,0.9200,Enrolled,Oklahoma,Arkansas,https://247sports.com/player/jaquayln-crawford-89741/college-212889/
2020,Arkansas,24097,Jimmie Stoudemire,WR,"6'2""",204 lbs,0,( N/A ),N/A,Arkansas,N/A,https://247sports.com/player/jimmie-stoudemire-46037507/college-221133/
2020,Arkansas,24097,Chase Hayden,RB,"5'10""",205 lbs,4,0.9200,Enrolled,Arkansas,East Carolina,https://247sports.com/player/chase-hayden-77191/college-201307/
2020,Arkansas,24097,Jared Sackett,K,"6'1""",180 lbs,0,( N/A ),Enrolled,Arkansas,South Florida,https://247sports.com/player/jared-sackett-46050546/college-247827/
2020,Arkansas,24097,TQ Jackson,WR,"6'4""",197 lbs,3,0.8900,Enrolled,Arkansas,SMU,https://247sports.com/player/tq-jackson-46039880/college-237586/
2020,Arkansas,24097,Brenden Young,S,"6'1""",202 lbs,0,( N/A ),N/A,Arkansas,N/A,https://247sports.com/player/brenden-young-46099790/college-248571/
2020,Arkansas,24097,Grayson Gunter,TE,"6'5""",230 lbs,3,0.8600,Committed,Arkansas,Southern Miss,https://247sports.com/player/grayson-gunter-81161/college-178651/
2020,Arkansas,24097,Jordan Jones,WR,"6'1""",180 lbs,3,0.8900,Committed,Arkansas,Cincinnati,https://247sports.com/player/jordan-jones-38140/college-178642/
2020,Arkansas,24097,Kofi Boateng,WR,"6'1""",177 lbs,3,0.8700,N/A,Arkansas,N/A,https://247sports.com/player/kofi-boateng-75207/college-181048/
2020,Arkansas,24097,Collin Clay,WDE,"6'3""",261 lbs,3,0.8900,Enrolled,Arkansas,Oklahoma State,https://247sports.com/player/collin-clay-46041217/college-237588/
2020,Arkansas,24097,Nick Starkel,PRO,"6'3""",215 lbs,3,0.8700,Enrolled,Arkansas,San Jose State,https://247sports.com/player/nick-starkel-41609/college-235989/
2020,Arkansas,24097,Daulton Hyatt,QB,"6'4""",182 lbs,3,0.8700,Committed,Arkansas,West Alabama,https://247sports.com/player/daulton-hyatt-79625/college-189010/
2020,Arkansas,24097,Silas Robinson,OG,"6'4""",300 lbs,2,0.7700,Enrolled,Arkansas,Texas State,https://247sports.com/player/silas-robinson-88609/college-219499/
2020,Arkansas,24097,D'Vone McClure,LB,"6'3""",190 lbs,0,( N/A ),N/A,Arkansas,N/A,https://247sports.com/player/dvone-mcclure-91551/college-181779/
2020,Arkansas,24097,Giovanni LaFrance,ILB,"6'1""",239 lbs,3,0.8700,Enrolled,Arkansas,Nicholls,https://247sports.com/player/giovanni-lafrance-55364/college-178647/
2020,Arkansas,24097,Britto Tutt,CB,"6'1""",176 lbs,3,0.8400,N/A,Arkansas,N/A,https://247sports.com/player/britto-tutt-76954/college-181049/
2020,Arkansas State,24108,Kennan Solomon,DL,"6'5""",275 lbs,0,( N/A ),Committed,NC State,Arkansas State,https://247sports.com/player/kennan-solomon-92482/college-221131/
2020,Arkansas State,24108,Giles Amos,TE,"6'4""",242 lbs,0,( N/A ),Enrolled,Alabama,Arkansas State,https://247sports.com/player/giles-amos-90268/college-205154/
2020,Arkansas State,24108,Javan Hawes,WR,"6'0""",196 lbs,3,0.8200,Enrolled,Cincinnati,Arkansas State,https://247sports.com/player/javan-hawes-92171/college-204798/
2020,Arkansas State,24108,Roshauud Paul,WR,"6'0""",180 lbs,3,0.8800,Enrolled,Texas A&M,Arkansas State,https://247sports.com/player/roshauud-paul-79738/college-188995/
2020,Arkansas State,24108,Tahj Herring-Wilson,CB,"6'1""",190 lbs,3,0.8500,Committed,UConn,Arkansas State,https://247sports.com/player/tahj-herring-wilson-79948/college-225799/
2020,Arkansas State,24108,Eugene Minter,WR,"6'4""",200 lbs,3,0.8500,Committed,Arkansas State,Austin Peay,https://247sports.com/player/eugene-minter-88502/college-241925/
2020,Arkansas State,24108,Nathan Page,S,"6'0""",175 lbs,3,0.8500,Committed,Arkansas State,Austin Peay,https://247sports.com/player/nathan-page-85438/college-223167/
2020,Arkansas State,24108,Carson Williams,OG,"6'4""",290 lbs,3,0.8100,N/A,Arkansas State,N/A,https://247sports.com/player/carson-williams-46079011/college-241933/
2020,Arkansas State,24108,Thomas Toki,DL,"6'0""",305 lbs,2,0.7500,N/A,Arkansas State,N/A,https://247sports.com/player/thomas-toki-32028/college-223170/
2020,Arkansas State,24108,William Bradley-King,WDE,"6'4""",235 lbs,2,0.7800,Enrolled,Arkansas State,Baylor,https://247sports.com/player/william-bradley-king-83666/college-184027/
2020,Arkansas State,24108,Jerry Jacobs,CB,"5'11""",195 lbs,3,0.8200,Enrolled,Arkansas State,Arkansas,https://247sports.com/player/jerry-jacobs-46048595/college-248565/
2020,Arkansas State,24108,DeUnte Chatman,RB,"6'0""",220 lbs,2,0.7800,Committed,Arkansas State,Independence C.C.,https://247sports.com/player/deunte-chatman-29798/college-245651/
2020,Arkansas State,24108,Demari Medley,CB,"5'10""",175 lbs,0,( N/A ),N/A,Arkansas State,N/A,https://247sports.com/player/demari-medley-85240/college-210393/
2020,Arkansas State,24108,Triston Anderson,CB,"6'0""",167 lbs,2,0.7600,Committed,Arkansas State,Abilene Christian,https://247sports.com/player/triston-anderson-46047810/college-223154/
2020,Arkansas State,24108,Zac Tuinei,S,"6'1""",185 lbs,2,0.7700,Committed,Arkansas State,Purdue,https://247sports.com/player/zac-tuinei-46036802/college-241932/
2020,Arkansas State,24108,Aaron Sears,K,"5'9""",155 lbs,0,( N/A ),N/A,Arkansas State,N/A,https://247sports.com/player/aaron-sears-46055085/college-244570/
2020,Auburn,24098,Nick Curtis,LB,"6'5""",205 lbs,3,0.8400,Enrolled,Kent State,Auburn,https://247sports.com/player/nick-curtis-46046998/college-252544/
2020,Auburn,24098,Brandon Council,OT,"6'5""",300 lbs,2,0.7400,Enrolled,Akron,Auburn,https://247sports.com/player/brandon-council-88254/college-170473/
2020,Auburn,24098,Grant Loy,DUAL,"6'5""",223 lbs,0,( N/A ),Enrolled,Bowling Green,Auburn,https://247sports.com/player/grant-loy-46097092/college-244958/
2020,Auburn,24098,Caylin Newton,DUAL,"5'11""",185 lbs,2,0.7800,Enrolled,Howard,Auburn,https://247sports.com/player/caylin-newton-67427/college-243116/
2020,Auburn,24098,Zach Farrar,WR,"6'3""",209 lbs,0,( N/A ),Enrolled,Auburn,TCU,https://247sports.com/player/zach-farrar-74161/college-253732/
2020,Auburn,24098,Jashawn Sheffield,WR,"6'1""",178 lbs,3,0.8800,Committed,Auburn,Middle Tennessee,https://247sports.com/player/jashawn-sheffield-81414/college-238846/
2020,Auburn,24098,Sawyer Hennis,LB,"6'0""",195 lbs,0,( N/A ),N/A,Auburn,N/A,https://247sports.com/player/sawyer-hennis-46038203/college-239955/
2020,Auburn,24098,JaTarvious Whitlow,RB,"6'0""",205 lbs,4,0.9000,Enrolled,Auburn,Western Illinois,https://247sports.com/player/jatarvious-whitlow-84548/college-194742/
2020,Auburn,24098,Michael Harris,LB,"6'2""",213 lbs,4,0.9100,Committed,Auburn,Eastern Kentucky,https://247sports.com/player/michael-harris-46038378/college-219212/
2020,Auburn,24098,Marquis McClain,WR,"6'2""",209 lbs,3,0.8500,Committed,Auburn,Southern,https://247sports.com/player/marquis-mcclain-79963/college-179096/
2020,Auburn,24098,Joey Gatewood,DUAL,"6'5""",233 lbs,4,0.9500,Enrolled,Auburn,Kentucky,https://247sports.com/player/joey-gatewood-78014/college-212443/
2020,Auburn,24098,Charles Moore,SDE,"6'4""",268 lbs,4,0.9500,Enrolled,Auburn,Oregon State,https://247sports.com/player/charles-moore-83866/college-238842/
2020,Ball State,24066,J.T. Wahee,CB,"5'11""",185 lbs,0,( N/A ),Committed,Western Illinois,Ball State,https://247sports.com/player/jt-wahee-82707/college-247730/
2020,Ball State,24066,Chris Agyemang,Edge,"6'4""",270 lbs,0,( N/A ),Committed,Sacred Heart,Ball State,https://247sports.com/player/chris-agyemang-53608/college-246903/
2020,Ball State,24066,Jude-Anthony Ekpe,Edge,"6'0""",215 lbs,2,0.7500,Committed,Rice,Ball State,https://247sports.com/player/jude-anthony-ekpe-84415/college-183914/
2020,Ball State,24066,Dantavian Stephens,CB,"6'0""",185 lbs,2,0.7600,N/A,Ball State,N/A,https://247sports.com/player/dantavian-stephens-46050521/college-222707/
2020,Ball State,24066,Chandler Crite,CB,"6'0""",175 lbs,2,0.7700,N/A,Ball State,N/A,https://247sports.com/player/chandler-crite-46079783/college-246580/
2020,Ball State,24066,Jake Mckenzie,OT,"6'4""",259 lbs,2,0.7700,N/A,Ball State,N/A,https://247sports.com/player/jake-mckenzie-85318/college-224360/
2020,Ball State,24066,Nolan Givan,TE,"6'2""",245 lbs,3,0.8100,Enrolled,Ball State,San Diego State,https://247sports.com/player/nolan-givan-82177/college-205869/
2020,Ball State,24066,Shannon Hall,DL,"6'3""",255 lbs,2,0.7800,N/A,Ball State,N/A,https://247sports.com/player/shannon-hall-46052089/college-222698/
2020,Ball State,24066,Markice Hurt Jr.,RB,"5'8""",192 lbs,2,0.7600,Committed,Ball State,Grand Valley State,https://247sports.com/player/markice-hurt-jr-94369/college-205871/
2020,Ball State,24066,Michael Robinson,S,"6'1""",205 lbs,2,0.7500,Committed,Ball State,Towson,https://247sports.com/player/michael-robinson-89454/college-243015/
2020,Ball State,24066,Khalil Newton,WR,"6'1""",177 lbs,3,0.8200,N/A,Ball State,N/A,https://247sports.com/player/khalil-newton-80712/college-205864/
2020,Ball State,24066,Tyler Kirtz,WR,"6'1""",187 lbs,2,0.7900,N/A,Ball State,N/A,https://247sports.com/player/tyler-kirtz-76203/college-186366/
2020,Baylor,24019,Jake Burton,OT,"6'6""",290 lbs,3,0.8500,Enrolled,UCLA,Baylor,https://247sports.com/player/jake-burton-77517/college-181988/
2020,Baylor,24019,Dillon Doyle,OLB,"6'3""",214 lbs,3,0.8900,Enrolled,Iowa,Baylor,https://247sports.com/player/dillon-doyle-46039863/college-216042/
2020,Baylor,24019,Gunnar Royer,LS,"6'2""",230 lbs,0,( N/A ),Enrolled,IUP,Baylor,https://247sports.com/player/gunnar-royer-46101060/college-250241/
2020,Baylor,24019,William Bradley-King,WDE,"6'4""",235 lbs,2,0.7800,Enrolled,Arkansas State,Baylor,https://247sports.com/player/william-bradley-king-83666/college-184027/
2020,Baylor,24019,Paul Matavao-Poialii,IOL,"6'4""",330 lbs,3,0.8700,Committed,Baylor,Fresno State,https://247sports.com/player/paul-matavao-poialii-46055872/college-237434/
2020,Baylor,24019,Niadre Zouzoua,Edge,"6'5""",230 lbs,3,0.8700,N/A,Baylor,N/A,https://247sports.com/player/niadre-zouzoua-46058737/college-231826/
2020,Baylor,24019,Prince Pines,IOL,"6'5""",327 lbs,3,0.8600,Enrolled,Baylor,Sam Houston,https://247sports.com/player/prince-pines-82262/college-218579/
2020,Baylor,24019,Deonte Williams,WDE,"6'2""",235 lbs,3,0.8700,Enrolled,Baylor,Florida State,https://247sports.com/player/deonte-williams-35186/college-178998/
2020,Baylor,24019,Peyton Powell,DUAL,"6'2""",182 lbs,3,0.8900,Enrolled,Baylor,Rutgers,https://247sports.com/player/peyton-powell-46055198/college-231822/
2020,Baylor,24019,Marje Smith,WDE,"6'6""",205 lbs,3,0.8100,Enrolled,Baylor,Stephen F. Austin,https://247sports.com/player/marje-smith-46042621/college-218580/
2020,Boise State,24117,Mason Sikes,TE,"6'4""",243 lbs,0,( N/A ),Committed,Lamar,Boise State,https://247sports.com/player/mason-sikes-78438/college-242457/
2020,Boise State,24117,Jonny Messina,K,"5'8""",166 lbs,0,( N/A ),Committed,Stetson,Boise State,https://247sports.com/player/jonny-messina-46100453/college-249454/
2020,Boise State,24117,Brock Miller,OLB,"6'4""",215 lbs,3,0.8300,Enrolled,NC State,Boise State,https://247sports.com/player/brock-miller-41542/college-182337/
2020,Boise State,24117,Uzoma Osuji,OT,"6'6""",270 lbs,2,0.7900,Committed,Rice,Boise State,https://247sports.com/player/uzoma-osuji-88832/college-183922/
2020,Boise State,24117,Jack Sears,PRO,"6'3""",205 lbs,4,0.9300,Enrolled,USC,Boise State,https://247sports.com/player/jack-sears-84660/college-189587/
2020,Boise State,24117,Jordan Happle,S,"5'11""",191 lbs,3,0.8200,Enrolled,Boise State,Oregon,https://247sports.com/player/jordan-happle-88713/college-183960/
